Time	[AKT_mod_slash_PIP3_AKT_thr308]	[BDNF]	[CaMKIII_star]	[Ca]	[MAPK_star]	[protein]
4133	0.00543336	5e-05	0.0305036	0.08	0.0041295	5.19053e-06
4134	0.00543335	5e-05	0.0305036	0.08	0.0041295	5.19053e-06
4135	0.00543334	5e-05	0.0305036	0.08	0.0041295	5.19054e-06
4136	0.00543333	5e-05	0.0305036	0.08	0.0041295	5.19054e-06
4137	0.00543332	5e-05	0.0305036	0.08	0.0041295	5.19054e-06
4138	0.00543331	5e-05	0.0305036	0.08	0.0041295	5.19054e-06
4139	0.0054333	5e-05	0.0305036	0.08	0.0041295	5.19055e-06
4140	0.00543329	5e-05	0.0305036	0.08	0.0041295	5.19055e-06
4141	0.00543328	5e-05	0.0305036	0.08	0.0041295	5.19055e-06
4142	0.00543327	5e-05	0.0305036	0.08	0.0041295	5.19055e-06
4143	0.00543326	5e-05	0.0305036	0.08	0.0041295	5.19056e-06
4144	0.00543325	5e-05	0.0305036	0.08	0.0041295	5.19056e-06
4145	0.00543324	5e-05	0.0305036	0.08	0.0041295	5.19056e-06
4146	0.00543323	5e-05	0.0305036	0.08	0.0041295	5.19056e-06
4147	0.00543321	5e-05	0.0305036	0.08	0.0041295	5.19056e-06
4148	0.0054332	5e-05	0.0305036	0.08	0.0041295	5.19057e-06
4149	0.00543319	5e-05	0.0305036	0.08	0.0041295	5.19057e-06
4150	0.00543318	5e-05	0.0305036	0.08	0.0041295	5.19057e-06
4151	0.00543317	5e-05	0.0305036	0.08	0.0041295	5.19057e-06
4152	0.00543316	5e-05	0.0305037	0.08	0.0041295	5.19058e-06
4153	0.00543315	5e-05	0.0305037	0.08	0.0041295	5.19058e-06
4154	0.00543314	5e-05	0.0305037	0.08	0.0041295	5.19058e-06
4155	0.00543313	5e-05	0.0305037	0.08	0.0041295	5.19058e-06
4156	0.00543312	5e-05	0.0305037	0.08	0.0041295	5.19059e-06
4157	0.00543311	5e-05	0.0305037	0.08	0.0041295	5.19059e-06
4158	0.0054331	5e-05	0.0305037	0.08	0.0041295	5.19059e-06
4159	0.00543309	5e-05	0.0305037	0.08	0.0041295	5.19059e-06
4160	0.00543308	5e-05	0.0305037	0.08	0.0041295	5.19059e-06
4161	0.00543307	5e-05	0.0305037	0.08	0.00412949	5.1906e-06
4162	0.00543306	5e-05	0.0305037	0.08	0.00412949	5.1906e-06
4163	0.00543305	5e-05	0.0305037	0.08	0.00412949	5.1906e-06
4164	0.00543304	5e-05	0.0305037	0.08	0.00412949	5.1906e-06
4165	0.00543303	5e-05	0.0305037	0.08	0.00412949	5.1906e-06
4166	0.00543302	5e-05	0.0305037	0.08	0.00412949	5.19061e-06
4167	0.00543301	5e-05	0.0305037	0.08	0.00412949	5.19061e-06
4168	0.005433	5e-05	0.0305037	0.08	0.00412949	5.19061e-06
4169	0.00543298	5e-05	0.0305037	0.08	0.00412949	5.19061e-06
4170	0.00543297	5e-05	0.0305037	0.08	0.00412949	5.19062e-06
4171	0.00543296	5e-05	0.0305037	0.08	0.00412949	5.19062e-06
4172	0.00543295	5e-05	0.0305037	0.08	0.00412949	5.19062e-06
4173	0.00543294	5e-05	0.0305037	0.08	0.00412949	5.19062e-06
4174	0.00543293	5e-05	0.0305037	0.08	0.00412949	5.19062e-06
4175	0.00543292	5e-05	0.0305037	0.08	0.00412949	5.19063e-06
4176	0.00543291	5e-05	0.0305037	0.08	0.00412949	5.19063e-06
4177	0.0054329	5e-05	0.0305037	0.08	0.00412949	5.19063e-06
4178	0.00543289	5e-05	0.0305037	0.08	0.00412949	5.19063e-06
4179	0.00543288	5e-05	0.0305037	0.08	0.00412949	5.19063e-06
4180	0.00543287	5e-05	0.0305037	0.08	0.00412949	5.19064e-06
4181	0.00543286	5e-05	0.0305037	0.08	0.00412949	5.19064e-06
4182	0.00543285	5e-05	0.0305037	0.08	0.00412949	5.19064e-06
4183	0.00543284	5e-05	0.0305037	0.08	0.00412949	5.19064e-06
4184	0.00543283	5e-05	0.0305037	0.08	0.00412949	5.19064e-06
4185	0.00543282	5e-05	0.0305037	0.08	0.00412949	5.19065e-06
4186	0.00543281	5e-05	0.0305037	0.08	0.00412949	5.19065e-06
4187	0.0054328	5e-05	0.0305037	0.08	0.00412949	5.19065e-06
4188	0.00543279	5e-05	0.0305037	0.08	0.00412949	5.19065e-06
4189	0.00543278	5e-05	0.0305037	0.08	0.00412949	5.19065e-06
4190	0.00543277	5e-05	0.0305037	0.08	0.00412949	5.19066e-06
4191	0.00543276	5e-05	0.0305037	0.08	0.00412949	5.19066e-06
4192	0.00543275	5e-05	0.0305037	0.08	0.00412949	5.19066e-06
4193	0.00543274	5e-05	0.0305037	0.08	0.00412948	5.19066e-06
4194	0.00543273	5e-05	0.0305037	0.08	0.00412948	5.19066e-06
4195	0.00543272	5e-05	0.0305037	0.08	0.00412948	5.19067e-06
4196	0.00543271	5e-05	0.0305037	0.08	0.00412948	5.19067e-06
4197	0.0054327	5e-05	0.0305037	0.08	0.00412948	5.19067e-06
4198	0.00543269	5e-05	0.0305037	0.08	0.00412948	5.19067e-06
4199	0.00543268	5e-05	0.0305037	0.08	0.00412948	5.19067e-06
4200	0.00543267	5e-05	0.0305037	0.08	0.00412948	5.19067e-06
4201	0.00543266	5e-05	0.0305037	0.08	0.00412948	5.19068e-06
4202	0.00543265	5e-05	0.0305037	0.08	0.00412948	5.19068e-06
4203	0.00543264	5e-05	0.0305037	0.08	0.00412948	5.19068e-06
4204	0.00543263	5e-05	0.0305037	0.08	0.00412948	5.19068e-06
4205	0.00543262	5e-05	0.0305037	0.08	0.00412948	5.19068e-06
4206	0.00543261	5e-05	0.0305037	0.08	0.00412948	5.19069e-06
4207	0.0054326	5e-05	0.0305037	0.08	0.00412948	5.19069e-06
4208	0.00543259	5e-05	0.0305037	0.08	0.00412948	5.19069e-06
4209	0.00543258	5e-05	0.0305037	0.08	0.00412948	5.19069e-06
4210	0.00543257	5e-05	0.0305037	0.08	0.00412948	5.19069e-06
4211	0.00543256	5e-05	0.0305037	0.08	0.00412948	5.19069e-06
4212	0.00543255	5e-05	0.0305037	0.08	0.00412948	5.1907e-06
4213	0.00543254	5e-05	0.0305037	0.08	0.00412948	5.1907e-06
4214	0.00543253	5e-05	0.0305037	0.08	0.00412948	5.1907e-06
4215	0.00543252	5e-05	0.0305037	0.08	0.00412948	5.1907e-06
4216	0.00543251	5e-05	0.0305037	0.08	0.00412948	5.1907e-06
4217	0.0054325	5e-05	0.0305037	0.08	0.00412948	5.1907e-06
4218	0.00543249	5e-05	0.0305037	0.08	0.00412948	5.19071e-06
4219	0.00543248	5e-05	0.0305037	0.08	0.00412948	5.19071e-06
4220	0.00543247	5e-05	0.0305037	0.08	0.00412948	5.19071e-06
4221	0.00543246	5e-05	0.0305037	0.08	0.00412948	5.19071e-06
4222	0.00543245	5e-05	0.0305037	0.08	0.00412948	5.19071e-06
4223	0.00543244	5e-05	0.0305037	0.08	0.00412948	5.19071e-06
4224	0.00543243	5e-05	0.0305037	0.08	0.00412948	5.19072e-06
4225	0.00543242	5e-05	0.0305037	0.08	0.00412948	5.19072e-06
4226	0.00543241	5e-05	0.0305037	0.08	0.00412948	5.19072e-06
4227	0.00543241	5e-05	0.0305037	0.08	0.00412947	5.19072e-06
4228	0.0054324	5e-05	0.0305037	0.08	0.00412947	5.19072e-06
4229	0.00543239	5e-05	0.0305037	0.08	0.00412947	5.19072e-06
4230	0.00543238	5e-05	0.0305037	0.08	0.00412947	5.19073e-06
4231	0.00543237	5e-05	0.0305037	0.08	0.00412947	5.19073e-06
4232	0.00543236	5e-05	0.0305037	0.08	0.00412947	5.19073e-06
4233	0.00543235	5e-05	0.0305037	0.08	0.00412947	5.19073e-06
4234	0.00543234	5e-05	0.0305037	0.08	0.00412947	5.19073e-06
4235	0.00543233	5e-05	0.0305037	0.08	0.00412947	5.19073e-06
4236	0.00543232	5e-05	0.0305037	0.08	0.00412947	5.19074e-06
4237	0.00543231	5e-05	0.0305037	0.08	0.00412947	5.19074e-06
4238	0.0054323	5e-05	0.0305037	0.08	0.00412947	5.19074e-06
4239	0.00543229	5e-05	0.0305037	0.08	0.00412947	5.19074e-06
4240	0.00543228	5e-05	0.0305037	0.08	0.00412947	5.19074e-06
4241	0.00543227	5e-05	0.0305037	0.08	0.00412947	5.19074e-06
4242	0.00543226	5e-05	0.0305037	0.08	0.00412947	5.19074e-06
4243	0.00543225	5e-05	0.0305037	0.08	0.00412947	5.19075e-06
4244	0.00543224	5e-05	0.0305037	0.08	0.00412947	5.19075e-06
4245	0.00543223	5e-05	0.0305037	0.08	0.00412947	5.19075e-06
4246	0.00543222	5e-05	0.0305037	0.08	0.00412947	5.19075e-06
