Time	[TCFBCatenin]	[pAkt]	[pERK]
782	8.88574	3.80035e-05	71.7377
784	8.88618	3.76249e-05	71.9983
786	8.88662	3.72502e-05	72.2586
788	8.88707	3.68791e-05	72.5186
790	8.88751	3.65118e-05	72.7784
792	8.88796	3.61481e-05	73.0379
794	8.88841	3.57881e-05	73.2972
796	8.88886	3.54317e-05	73.5562
798	8.88931	3.50788e-05	73.815
800	8.88976	3.47294e-05	74.0734
802	8.89021	3.43835e-05	74.3316
804	8.89066	3.40411e-05	74.5896
806	8.89112	3.3702e-05	74.8472
808	8.89157	3.33664e-05	75.1046
810	8.89203	3.30341e-05	75.3617
812	8.89249	3.27051e-05	75.6185
814	8.89295	3.23794e-05	75.8751
816	8.89341	3.20569e-05	76.1313
818	8.89387	3.17377e-05	76.3873
820	8.89433	3.14216e-05	76.643
822	8.89479	3.11087e-05	76.8983
824	8.89526	3.07989e-05	77.1534
826	8.89572	3.04922e-05	77.4082
828	8.89619	3.01885e-05	77.6627
830	8.89665	2.98879e-05	77.9169
832	8.89712	2.95902e-05	78.1708
834	8.89759	2.92956e-05	78.4243
836	8.89806	2.90038e-05	78.6776
838	8.89853	2.8715e-05	78.9306
840	8.89901	2.84291e-05	79.1832
842	8.89948	2.8146e-05	79.4356
844	8.89996	2.78657e-05	79.6876
846	8.90043	2.75882e-05	79.9393
848	8.90091	2.73135e-05	80.1907
850	8.90139	2.70415e-05	80.4417
852	8.90187	2.67723e-05	80.6925
854	8.90235	2.65057e-05	80.9429
856	8.90283	2.62418e-05	81.193
858	8.90331	2.59805e-05	81.4428
860	8.90379	2.57218e-05	81.6922
862	8.90428	2.54657e-05	81.9413
864	8.90476	2.52121e-05	82.1901
866	8.90525	2.4961e-05	82.4385
868	8.90573	2.47125e-05	82.6866
870	8.90622	2.44665e-05	82.9344
872	8.90671	2.42228e-05	83.1818
874	8.9072	2.39817e-05	83.4288
876	8.90769	2.37429e-05	83.6756
878	8.90818	2.35065e-05	83.922
880	8.90868	2.32724e-05	84.168
882	8.90917	2.30407e-05	84.4137
884	8.90967	2.28113e-05	84.6591
886	8.91016	2.25842e-05	84.904
888	8.91066	2.23594e-05	85.1487
890	8.91116	2.21367e-05	85.393
892	8.91166	2.19163e-05	85.6369
894	8.91216	2.16981e-05	85.8805
896	8.91266	2.14821e-05	86.1237
898	8.91316	2.12682e-05	86.3665
900	8.91366	2.10565e-05	86.609
902	8.91417	2.08468e-05	86.8512
904	8.91467	2.06393e-05	87.0929
906	8.91518	2.04338e-05	87.3343
908	8.91568	2.02304e-05	87.5754
910	8.91619	2.0029e-05	87.816
912	8.9167	1.98296e-05	88.0563
914	8.91721	1.96322e-05	88.2962
916	8.91772	1.94367e-05	88.5358
918	8.91823	1.92432e-05	88.775
920	8.91874	1.90516e-05	89.0138
922	8.91926	1.8862e-05	89.2522
924	8.91977	1.86742e-05	89.4903
926	8.92029	1.84883e-05	89.7279
928	8.9208	1.83042e-05	89.9652
930	8.92132	1.8122e-05	90.2022
932	8.92184	1.79416e-05	90.4387
934	8.92236	1.7763e-05	90.6748
936	8.92288	1.75862e-05	90.9106
938	8.9234	1.74111e-05	91.146
940	8.92392	1.72378e-05	91.381
942	8.92444	1.70662e-05	91.6156
944	8.92497	1.68963e-05	91.8498
946	8.92549	1.67281e-05	92.0836
948	8.92601	1.65616e-05	92.3171
950	8.92654	1.63967e-05	92.5501
952	8.92707	1.62335e-05	92.7828
954	8.9276	1.60719e-05	93.0151
956	8.92812	1.59119e-05	93.2469
958	8.92865	1.57535e-05	93.4784
960	8.92918	1.55967e-05	93.7095
962	8.92972	1.54414e-05	93.9402
964	8.93025	1.52877e-05	94.1705
966	8.93078	1.51355e-05	94.4003
968	8.93132	1.49849e-05	94.6298
970	8.93185	1.48357e-05	94.8589
972	8.93239	1.4688e-05	95.0876
974	8.93292	1.45418e-05	95.3159
976	8.93346	1.43971e-05	95.5438
978	8.934	1.42538e-05	95.7713
980	8.93454	1.41119e-05	95.9983
982	8.93508	1.39714e-05	96.225
984	8.93562	1.38323e-05	96.4513
986	8.93616	1.36946e-05	96.6771
988	8.9367	1.35583e-05	96.9026
990	8.93725	1.34234e-05	97.1276
992	8.93779	1.32898e-05	97.3522
994	8.93834	1.31575e-05	97.5765
996	8.93888	1.30265e-05	97.8003
998	8.93943	1.28968e-05	98.0237
1000	8.93998	1.27685e-05	98.2467
1002	8.94052	1.26414e-05	98.4693
1004	8.94107	1.25156e-05	98.6914
1006	8.94162	1.2391e-05	98.9132
1008	8.94218	1.22676e-05	99.1345
1010	8.94273	1.21455e-05	99.3555
1012	8.94328	1.20247e-05	99.576
1014	8.94383	1.1905e-05	99.7961
1016	8.94439	1.17865e-05	100.016
1018	8.94494	1.16692e-05	100.235
1020	8.9455	1.1553e-05	100.454
1022	8.94605	1.1438e-05	100.672
1024	8.94661	1.13242e-05	100.89
1026	8.94717	1.12115e-05	101.108
1028	8.94773	1.10999e-05	101.325
1030	8.94829	1.09894e-05	101.542
1032	8.94885	1.088e-05	101.758
1034	8.94941	1.07717e-05	101.974
1036	8.94997	1.06645e-05	102.19
1038	8.95053	1.05584e-05	102.405
1040	8.9511	1.04533e-05	102.619
1042	8.95166	1.03492e-05	102.834
1044	8.95223	1.02462e-05	103.047
1046	8.95279	1.01442e-05	103.261
1048	8.95336	1.00433e-05	103.474
1050	8.95393	9.94332e-06	103.686
1052	8.9545	9.84436e-06	103.898
1054	8.95506	9.74638e-06	104.11
1056	8.95563	9.64938e-06	104.321
1058	8.9562	9.55334e-06	104.532
1060	8.95678	9.45826e-06	104.743
1062	8.95735	9.36412e-06	104.953
1064	8.95792	9.27092e-06	105.162
1066	8.95849	9.17865e-06	105.371
1068	8.95907	9.0873e-06	105.58
1070	8.95964	8.99686e-06	105.788
1072	8.96022	8.90731e-06	105.996
1074	8.9608	8.81866e-06	106.204
1076	8.96137	8.73089e-06	106.411
1078	8.96195	8.644e-06	106.617
1080	8.96253	8.55797e-06	106.823
1082	8.96311	8.4728e-06	107.029
1084	8.96369	8.38847e-06	107.234
1086	8.96427	8.30499e-06	107.439
1088	8.96485	8.22233e-06	107.644
1090	8.96543	8.1405e-06	107.848
1092	8.96602	8.05948e-06	108.051
1094	8.9666	7.97927e-06	108.254
1096	8.96718	7.89986e-06	108.457
1098	8.96777	7.82124e-06	108.659
1100	8.96835	7.7434e-06	108.861
1102	8.96894	7.66633e-06	109.063
1104	8.96953	7.59004e-06	109.264
1106	8.97011	7.5145e-06	109.464
1108	8.9707	7.43971e-06	109.664
1110	8.97129	7.36567e-06	109.864
1112	8.97188	7.29237e-06	110.063
1114	8.97247	7.21979e-06	110.262
1116	8.97306	7.14794e-06	110.461
1118	8.97366	7.0768e-06	110.659
1120	8.97425	7.00637e-06	110.856
1122	8.97484	6.93665e-06	111.053
1124	8.97544	6.86761e-06	111.25
1126	8.97603	6.79926e-06	111.446
1128	8.97663	6.7316e-06	111.642
1130	8.97722	6.66461e-06	111.838
1132	8.97782	6.59828e-06	112.033
1134	8.97841	6.53261e-06	112.227
1136	8.97901	6.4676e-06	112.421
1138	8.97961	6.40324e-06	112.615
1140	8.98021	6.33951e-06	112.808
1142	8.98081	6.27642e-06	113.001
1144	8.98141	6.21396e-06	113.194
1146	8.98201	6.15212e-06	113.386
1148	8.98261	6.09089e-06	113.577
1150	8.98322	6.03028e-06	113.768
1152	8.98382	5.97027e-06	113.959
1154	8.98442	5.91085e-06	114.149
1156	8.98503	5.85203e-06	114.339
1158	8.98563	5.79379e-06	114.529
1160	8.98624	5.73613e-06	114.718
1162	8.98684	5.67905e-06	114.906
1164	8.98745	5.62253e-06	115.094
1166	8.98806	5.56658e-06	115.282
1168	8.98867	5.51118e-06	115.469
1170	8.98928	5.45634e-06	115.656
1172	8.98988	5.40204e-06	115.843
1174	8.99049	5.34828e-06	116.029
1176	8.99111	5.29505e-06	116.214
1178	8.99172	5.24236e-06	116.399
1180	8.99233	5.19019e-06	116.584
1182	8.99294	5.13854e-06	116.768
1184	8.99355	5.0874e-06	116.952
1186	8.99417	5.03677e-06	117.136
1188	8.99478	4.98665e-06	117.319
1190	8.9954	4.93703e-06	117.501
1192	8.99601	4.88789e-06	117.683
1194	8.99663	4.83925e-06	117.865
1196	8.99724	4.7911e-06	118.046
1198	8.99786	4.74342e-06	118.227
1200	8.99848	4.69621e-06	118.408
1202	8.9991	4.64948e-06	118.588
1204	8.99972	4.60321e-06	118.768
1206	9.00034	4.5574e-06	118.947
1208	9.00096	4.51205e-06	119.125
1210	9.00158	4.46715e-06	119.304
1212	9.0022	4.42269e-06	119.482
1214	9.00282	4.37868e-06	119.659
1216	9.00344	4.33511e-06	119.836
1218	9.00406	4.29197e-06	120.013
1220	9.00469	4.24926e-06	120.189
1222	9.00531	4.20697e-06	120.365
1224	9.00594	4.16511e-06	120.541
1226	9.00656	4.12366e-06	120.716
1228	9.00719	4.08262e-06	120.89
1230	9.00781	4.042e-06	121.064
1232	9.00844	4.00177e-06	121.238
1234	9.00907	3.96195e-06	121.411
1236	9.0097	3.92252e-06	121.584
1238	9.01033	3.88349e-06	121.757
1240	9.01095	3.84484e-06	121.929
1242	9.01158	3.80658e-06	122.1
1244	9.01221	3.7687e-06	122.272
1246	9.01284	3.7312e-06	122.442
1248	9.01348	3.69407e-06	122.613
1250	9.01411	3.65731e-06	122.783
1252	9.01474	3.62092e-06	122.952
1254	9.01537	3.58488e-06	123.121
1256	9.01601	3.54921e-06	123.29
1258	9.01664	3.51389e-06	123.458
1260	9.01727	3.47892e-06	123.626
1262	9.01791	3.4443e-06	123.794
1264	9.01854	3.41003e-06	123.961
1266	9.01918	3.3761e-06	124.128
1268	9.01982	3.3425e-06	124.294
1270	9.02045	3.30924e-06	124.46
1272	9.02109	3.27631e-06	124.625
1274	9.02173	3.24371e-06	124.79
1276	9.02237	3.21143e-06	124.955
1278	9.02301	3.17947e-06	125.119
1280	9.02365	3.14783e-06	125.283
1282	9.02429	3.11651e-06	125.446
1284	9.02493	3.08549e-06	125.609
1286	9.02557	3.05479e-06	125.772
1288	9.02621	3.02439e-06	125.934
1290	9.02685	2.9943e-06	126.096
1292	9.02749	2.9645e-06	126.257
1294	9.02814	2.935e-06	126.418
1296	9.02878	2.9058e-06	126.578
1298	9.02943	2.87688e-06	126.738
1300	9.03007	2.84825e-06	126.898
1302	9.03071	2.81991e-06	127.058
1304	9.03136	2.79185e-06	127.216
1306	9.03201	2.76407e-06	127.375
1308	9.03265	2.73656e-06	127.533
1310	9.0333	2.70933e-06	127.691
1312	9.03395	2.68237e-06	127.848
1314	9.03459	2.65568e-06	128.005
1316	9.03524	2.62925e-06	128.162
1318	9.03589	2.60309e-06	128.318
1320	9.03654	2.57719e-06	128.473
1322	9.03719	2.55154e-06	128.629
1324	9.03784	2.52615e-06	128.784
1326	9.03849	2.50101e-06	128.938
1328	9.03914	2.47613e-06	129.092
1330	9.03979	2.45149e-06	129.246
1332	9.04045	2.42709e-06	129.399
1334	9.0411	2.40294e-06	129.552
1336	9.04175	2.37903e-06	129.705
1338	9.04241	2.35536e-06	129.857
1340	9.04306	2.33192e-06	130.009
1342	9.04371	2.30871e-06	130.16
1344	9.04437	2.28574e-06	130.311
1346	9.04502	2.263e-06	130.461
1348	9.04568	2.24048e-06	130.612
1350	9.04634	2.21818e-06	130.761
1352	9.04699	2.19611e-06	130.911
1354	9.04765	2.17426e-06	131.06
1356	9.04831	2.15262e-06	131.208
1358	9.04896	2.1312e-06	131.357
1360	9.04962	2.10999e-06	131.505
1362	9.05028	2.089e-06	131.652
1364	9.05094	2.06821e-06	131.799
1366	9.0516	2.04763e-06	131.946
1368	9.05226	2.02726e-06	132.092
1370	9.05292	2.00708e-06	132.238
1372	9.05358	1.98711e-06	132.384
1374	9.05424	1.96734e-06	132.529
1376	9.0549	1.94776e-06	132.673
1378	9.05557	1.92838e-06	132.818
1380	9.05623	1.90919e-06	132.962
1382	9.05689	1.89019e-06	133.105
1384	9.05755	1.87139e-06	133.249
1386	9.05822	1.85276e-06	133.392
1388	9.05888	1.83433e-06	133.534
1390	9.05955	1.81607e-06	133.676
1392	9.06021	1.798e-06	133.818
1394	9.06088	1.78011e-06	133.959
1396	9.06154	1.7624e-06	134.1
1398	9.06221	1.74486e-06	134.241
1400	9.06288	1.7275e-06	134.381
1402	9.06354	1.71031e-06	134.521
1404	9.06421	1.69329e-06	134.66
1406	9.06488	1.67644e-06	134.799
1408	9.06555	1.65976e-06	134.938
1410	9.06621	1.64324e-06	135.076
1412	9.06688	1.62689e-06	135.214
1414	9.06755	1.6107e-06	135.352
1416	9.06822	1.59468e-06	135.489
1418	9.06889	1.57881e-06	135.626
1420	9.06956	1.5631e-06	135.763
1422	9.07023	1.54755e-06	135.899
1424	9.0709	1.53215e-06	136.034
1426	9.07158	1.5169e-06	136.17
1428	9.07225	1.50181e-06	136.305
1430	9.07292	1.48686e-06	136.439
1432	9.07359	1.47207e-06	136.574
1434	9.07427	1.45742e-06	136.708
1436	9.07494	1.44292e-06	136.841
1438	9.07561	1.42856e-06	136.974
1440	9.07629	1.41435e-06	137.107
1442	9.07696	1.40027e-06	137.24
1444	9.07764	1.38634e-06	137.372
1446	9.07831	1.37254e-06	137.504
1448	9.07899	1.35889e-06	137.635
1450	9.07966	1.34536e-06	137.766
1452	9.08034	1.33198e-06	137.897
