Time	[TCFBCatenin]	[pAkt]	[pERK]
9402	9.17315	2.24376e-10	0.14326
9404	9.17316	2.24408e-10	0.143103
9406	9.17318	2.24439e-10	0.142947
9408	9.17319	2.2447e-10	0.14279
9410	9.17321	2.24502e-10	0.142634
9412	9.17322	2.24533e-10	0.142478
9414	9.17323	2.24565e-10	0.142323
9416	9.17325	2.24596e-10	0.142167
9418	9.17326	2.24627e-10	0.142012
9420	9.17327	2.24659e-10	0.141857
9422	9.17329	2.2469e-10	0.141702
9424	9.1733	2.24721e-10	0.141547
9426	9.17332	2.24753e-10	0.141392
9428	9.17333	2.24784e-10	0.141238
9430	9.17334	2.24815e-10	0.141084
9432	9.17336	2.24847e-10	0.14093
9434	9.17337	2.24878e-10	0.140776
9436	9.17338	2.24909e-10	0.140622
9438	9.1734	2.2494e-10	0.140469
9440	9.17341	2.24972e-10	0.140316
9442	9.17342	2.25003e-10	0.140163
9444	9.17344	2.25034e-10	0.14001
9446	9.17345	2.25065e-10	0.139857
9448	9.17346	2.25096e-10	0.139705
9450	9.17348	2.25127e-10	0.139552
9452	9.17349	2.25159e-10	0.1394
9454	9.1735	2.2519e-10	0.139248
9456	9.17352	2.25221e-10	0.139097
9458	9.17353	2.25252e-10	0.138945
9460	9.17354	2.25283e-10	0.138794
9462	9.17355	2.25314e-10	0.138643
9464	9.17357	2.25345e-10	0.138492
9466	9.17358	2.25376e-10	0.138341
9468	9.17359	2.25407e-10	0.13819
9470	9.17361	2.25438e-10	0.13804
9472	9.17362	2.25469e-10	0.13789
9474	9.17363	2.255e-10	0.13774
9476	9.17365	2.25531e-10	0.13759
9478	9.17366	2.25562e-10	0.13744
9480	9.17367	2.25593e-10	0.137291
9482	9.17368	2.25624e-10	0.137141
9484	9.1737	2.25654e-10	0.136992
9486	9.17371	2.25685e-10	0.136843
9488	9.17372	2.25716e-10	0.136695
9490	9.17373	2.25747e-10	0.136546
9492	9.17375	2.25778e-10	0.136398
9494	9.17376	2.25809e-10	0.136249
9496	9.17377	2.2584e-10	0.136101
9498	9.17379	2.2587e-10	0.135954
9500	9.1738	2.25901e-10	0.135806
9502	9.17381	2.25932e-10	0.135658
9504	9.17382	2.25963e-10	0.135511
9506	9.17384	2.25993e-10	0.135364
9508	9.17385	2.26024e-10	0.135217
9510	9.17386	2.26055e-10	0.13507
9512	9.17387	2.26085e-10	0.134924
9514	9.17388	2.26116e-10	0.134777
9516	9.1739	2.26147e-10	0.134631
9518	9.17391	2.26177e-10	0.134485
9520	9.17392	2.26208e-10	0.134339
9522	9.17393	2.26239e-10	0.134194
9524	9.17395	2.26269e-10	0.134048
9526	9.17396	2.263e-10	0.133903
9528	9.17397	2.2633e-10	0.133758
9530	9.17398	2.26361e-10	0.133613
9532	9.17399	2.26392e-10	0.133468
9534	9.17401	2.26422e-10	0.133324
9536	9.17402	2.26453e-10	0.133179
9538	9.17403	2.26483e-10	0.133035
9540	9.17404	2.26514e-10	0.132891
9542	9.17405	2.26544e-10	0.132747
9544	9.17407	2.26575e-10	0.132603
9546	9.17408	2.26605e-10	0.13246
9548	9.17409	2.26636e-10	0.132317
9550	9.1741	2.26666e-10	0.132173
9552	9.17411	2.26696e-10	0.13203
9554	9.17413	2.26727e-10	0.131888
9556	9.17414	2.26757e-10	0.131745
9558	9.17415	2.26788e-10	0.131603
9560	9.17416	2.26818e-10	0.13146
9562	9.17417	2.26848e-10	0.131318
9564	9.17418	2.26879e-10	0.131176
9566	9.1742	2.26909e-10	0.131035
9568	9.17421	2.26939e-10	0.130893
9570	9.17422	2.2697e-10	0.130752
9572	9.17423	2.27e-10	0.13061
9574	9.17424	2.2703e-10	0.130469
9576	9.17425	2.2706e-10	0.130328
9578	9.17426	2.27091e-10	0.130188
9580	9.17428	2.27121e-10	0.130047
9582	9.17429	2.27151e-10	0.129907
9584	9.1743	2.27181e-10	0.129767
9586	9.17431	2.27211e-10	0.129627
9588	9.17432	2.27242e-10	0.129487
9590	9.17433	2.27272e-10	0.129347
9592	9.17434	2.27302e-10	0.129208
9594	9.17435	2.27332e-10	0.129068
9596	9.17437	2.27362e-10	0.128929
9598	9.17438	2.27392e-10	0.12879
9600	9.17439	2.27422e-10	0.128652
9602	9.1744	2.27452e-10	0.128513
9604	9.17441	2.27483e-10	0.128375
9606	9.17442	2.27513e-10	0.128236
9608	9.17443	2.27543e-10	0.128098
9610	9.17444	2.27573e-10	0.12796
9612	9.17445	2.27603e-10	0.127822
9614	9.17446	2.27633e-10	0.127685
9616	9.17448	2.27663e-10	0.127547
9618	9.17449	2.27693e-10	0.12741
9620	9.1745	2.27723e-10	0.127273
9622	9.17451	2.27753e-10	0.127136
9624	9.17452	2.27783e-10	0.126999
9626	9.17453	2.27812e-10	0.126863
9628	9.17454	2.27842e-10	0.126726
9630	9.17455	2.27872e-10	0.12659
9632	9.17456	2.27902e-10	0.126454
9634	9.17457	2.27932e-10	0.126318
9636	9.17458	2.27962e-10	0.126183
9638	9.17459	2.27992e-10	0.126047
9640	9.1746	2.28022e-10	0.125912
9642	9.17461	2.28051e-10	0.125776
9644	9.17462	2.28081e-10	0.125641
9646	9.17464	2.28111e-10	0.125506
9648	9.17465	2.28141e-10	0.125372
9650	9.17466	2.28171e-10	0.125237
9652	9.17467	2.282e-10	0.125103
9654	9.17468	2.2823e-10	0.124969
9656	9.17469	2.2826e-10	0.124834
9658	9.1747	2.2829e-10	0.124701
9660	9.17471	2.28319e-10	0.124567
9662	9.17472	2.28349e-10	0.124433
9664	9.17473	2.28379e-10	0.1243
9666	9.17474	2.28408e-10	0.124167
9668	9.17475	2.28438e-10	0.124034
9670	9.17476	2.28468e-10	0.123901
9672	9.17477	2.28497e-10	0.123768
9674	9.17478	2.28527e-10	0.123635
9676	9.17479	2.28557e-10	0.123503
9678	9.1748	2.28586e-10	0.123371
9680	9.17481	2.28616e-10	0.123239
9682	9.17482	2.28645e-10	0.123107
9684	9.17483	2.28675e-10	0.122975
9686	9.17484	2.28705e-10	0.122843
9688	9.17485	2.28734e-10	0.122712
9690	9.17486	2.28764e-10	0.122581
9692	9.17487	2.28793e-10	0.12245
9694	9.17488	2.28823e-10	0.122319
9696	9.17489	2.28852e-10	0.122188
9698	9.1749	2.28882e-10	0.122057
9700	9.17491	2.28911e-10	0.121927
9702	9.17492	2.2894e-10	0.121797
9704	9.17493	2.2897e-10	0.121666
9706	9.17494	2.28999e-10	0.121537
9708	9.17495	2.29029e-10	0.121407
9710	9.17495	2.29058e-10	0.121277
9712	9.17496	2.29088e-10	0.121148
9714	9.17497	2.29117e-10	0.121018
9716	9.17498	2.29146e-10	0.120889
9718	9.17499	2.29176e-10	0.12076
9720	9.175	2.29205e-10	0.120631
9722	9.17501	2.29234e-10	0.120503
9724	9.17502	2.29264e-10	0.120374
9726	9.17503	2.29293e-10	0.120246
9728	9.17504	2.29322e-10	0.120117
9730	9.17505	2.29352e-10	0.119989
9732	9.17506	2.29381e-10	0.119862
9734	9.17507	2.2941e-10	0.119734
9736	9.17508	2.29439e-10	0.119606
9738	9.17509	2.29469e-10	0.119479
9740	9.1751	2.29498e-10	0.119352
9742	9.1751	2.29527e-10	0.119224
9744	9.17511	2.29556e-10	0.119098
9746	9.17512	2.29586e-10	0.118971
9748	9.17513	2.29615e-10	0.118844
9750	9.17514	2.29644e-10	0.118718
9752	9.17515	2.29673e-10	0.118591
9754	9.17516	2.29702e-10	0.118465
9756	9.17517	2.29731e-10	0.118339
9758	9.17518	2.2976e-10	0.118213
9760	9.17518	2.2979e-10	0.118088
9762	9.17519	2.29819e-10	0.117962
9764	9.1752	2.29848e-10	0.117837
9766	9.17521	2.29877e-10	0.117712
9768	9.17522	2.29906e-10	0.117586
9770	9.17523	2.29935e-10	0.117462
9772	9.17524	2.29964e-10	0.117337
9774	9.17525	2.29993e-10	0.117212
9776	9.17525	2.30022e-10	0.117088
9778	9.17526	2.30051e-10	0.116963
9780	9.17527	2.3008e-10	0.116839
9782	9.17528	2.30109e-10	0.116715
9784	9.17529	2.30138e-10	0.116591
9786	9.1753	2.30167e-10	0.116468
9788	9.17531	2.30196e-10	0.116344
9790	9.17531	2.30225e-10	0.116221
9792	9.17532	2.30254e-10	0.116098
9794	9.17533	2.30283e-10	0.115975
9796	9.17534	2.30312e-10	0.115852
9798	9.17535	2.30341e-10	0.115729
9800	9.17536	2.30369e-10	0.115606
9802	9.17536	2.30398e-10	0.115484
9804	9.17537	2.30427e-10	0.115362
9806	9.17538	2.30456e-10	0.115239
9808	9.17539	2.30485e-10	0.115117
9810	9.1754	2.30514e-10	0.114996
9812	9.17541	2.30543e-10	0.114874
9814	9.17541	2.30571e-10	0.114752
9816	9.17542	2.306e-10	0.114631
9818	9.17543	2.30629e-10	0.11451
9820	9.17544	2.30658e-10	0.114389
9822	9.17545	2.30687e-10	0.114268
9824	9.17545	2.30715e-10	0.114147
9826	9.17546	2.30744e-10	0.114026
9828	9.17547	2.30773e-10	0.113906
9830	9.17548	2.30801e-10	0.113785
9832	9.17549	2.3083e-10	0.113665
9834	9.17549	2.30859e-10	0.113545
9836	9.1755	2.30888e-10	0.113425
9838	9.17551	2.30916e-10	0.113306
9840	9.17552	2.30945e-10	0.113186
9842	9.17552	2.30974e-10	0.113066
9844	9.17553	2.31002e-10	0.112947
9846	9.17554	2.31031e-10	0.112828
9848	9.17555	2.31059e-10	0.112709
9850	9.17556	2.31088e-10	0.11259
9852	9.17556	2.31117e-10	0.112471
9854	9.17557	2.31145e-10	0.112353
9856	9.17558	2.31174e-10	0.112234
9858	9.17559	2.31202e-10	0.112116
9860	9.17559	2.31231e-10	0.111998
9862	9.1756	2.3126e-10	0.11188
9864	9.17561	2.31288e-10	0.111762
9866	9.17562	2.31317e-10	0.111645
9868	9.17562	2.31345e-10	0.111527
9870	9.17563	2.31374e-10	0.11141
9872	9.17564	2.31402e-10	0.111292
9874	9.17565	2.31431e-10	0.111175
9876	9.17565	2.31459e-10	0.111058
9878	9.17566	2.31488e-10	0.110941
9880	9.17567	2.31516e-10	0.110825
9882	9.17567	2.31545e-10	0.110708
9884	9.17568	2.31573e-10	0.110592
9886	9.17569	2.31601e-10	0.110476
9888	9.1757	2.3163e-10	0.11036
9890	9.1757	2.31658e-10	0.110244
9892	9.17571	2.31687e-10	0.110128
9894	9.17572	2.31715e-10	0.110012
9896	9.17572	2.31743e-10	0.109897
9898	9.17573	2.31772e-10	0.109781
9900	9.17574	2.318e-10	0.109666
9902	9.17574	2.31828e-10	0.109551
9904	9.17575	2.31857e-10	0.109436
9906	9.17576	2.31885e-10	0.109321
9908	9.17577	2.31913e-10	0.109207
9910	9.17577	2.31942e-10	0.109092
9912	9.17578	2.3197e-10	0.108978
9914	9.17579	2.31998e-10	0.108863
9916	9.17579	2.32027e-10	0.108749
9918	9.1758	2.32055e-10	0.108635
9920	9.17581	2.32083e-10	0.108522
9922	9.17581	2.32111e-10	0.108408
9924	9.17582	2.3214e-10	0.108294
9926	9.17583	2.32168e-10	0.108181
9928	9.17583	2.32196e-10	0.108068
9930	9.17584	2.32224e-10	0.107955
9932	9.17585	2.32252e-10	0.107842
9934	9.17585	2.32281e-10	0.107729
9936	9.17586	2.32309e-10	0.107616
9938	9.17586	2.32337e-10	0.107504
9940	9.17587	2.32365e-10	0.107391
9942	9.17588	2.32393e-10	0.107279
9944	9.17588	2.32421e-10	0.107167
9946	9.17589	2.32449e-10	0.107055
9948	9.1759	2.32478e-10	0.106943
9950	9.1759	2.32506e-10	0.106831
9952	9.17591	2.32534e-10	0.10672
9954	9.17592	2.32562e-10	0.106608
9956	9.17592	2.3259e-10	0.106497
9958	9.17593	2.32618e-10	0.106386
9960	9.17593	2.32646e-10	0.106275
9962	9.17594	2.32674e-10	0.106164
9964	9.17595	2.32702e-10	0.106053
9966	9.17595	2.3273e-10	0.105943
9968	9.17596	2.32758e-10	0.105832
9970	9.17596	2.32786e-10	0.105722
9972	9.17597	2.32814e-10	0.105612
9974	9.17598	2.32842e-10	0.105502
9976	9.17598	2.3287e-10	0.105392
9978	9.17599	2.32898e-10	0.105282
9980	9.17599	2.32926e-10	0.105172
9982	9.176	2.32954e-10	0.105063
9984	9.17601	2.32982e-10	0.104954
9986	9.17601	2.3301e-10	0.104844
9988	9.17602	2.33038e-10	0.104735
9990	9.17602	2.33066e-10	0.104626
9992	9.17603	2.33094e-10	0.104517
9994	9.17603	2.33122e-10	0.104409
9996	9.17604	2.33149e-10	0.1043
9998	9.17605	2.33177e-10	0.104192
10000	9.17605	2.33205e-10	0.104083
10002	9.17606	2.33233e-10	0.103975
10004	9.17606	2.33261e-10	0.103867
10006	9.17607	2.33289e-10	0.103759
10008	9.17607	2.33317e-10	0.103652
10010	9.17608	2.33344e-10	0.103544
10012	9.17608	2.33372e-10	0.103437
10014	9.17609	2.334e-10	0.103329
10016	9.1761	2.33428e-10	0.103222
10018	9.1761	2.33456e-10	0.103115
10020	9.17611	2.33483e-10	0.103008
10022	9.17611	2.33511e-10	0.102901
10024	9.17612	2.33539e-10	0.102794
10026	9.17612	2.33567e-10	0.102688
10028	9.17613	2.33594e-10	0.102581
10030	9.17613	2.33622e-10	0.102475
10032	9.17614	2.3365e-10	0.102369
10034	9.17614	2.33677e-10	0.102263
10036	9.17615	2.33705e-10	0.102157
10038	9.17615	2.33733e-10	0.102051
10040	9.17616	2.33761e-10	0.101946
10042	9.17616	2.33788e-10	0.10184
10044	9.17617	2.33816e-10	0.101735
10046	9.17617	2.33844e-10	0.10163
10048	9.17618	2.33871e-10	0.101525
10050	9.17618	2.33899e-10	0.10142
10052	9.17619	2.33926e-10	0.101315
10054	9.17619	2.33954e-10	0.10121
10056	9.1762	2.33982e-10	0.101105
10058	9.1762	2.34009e-10	0.101001
10060	9.17621	2.34037e-10	0.100897
10062	9.17621	2.34064e-10	0.100792
10064	9.17622	2.34092e-10	0.100688
10066	9.17622	2.3412e-10	0.100584
10068	9.17623	2.34147e-10	0.100481
10070	9.17623	2.34175e-10	0.100377
10072	9.17624	2.34202e-10	0.100273
10074	9.17624	2.3423e-10	0.10017
10076	9.17625	2.34257e-10	0.100067
10078	9.17625	2.34285e-10	0.0999636
10080	9.17625	2.34312e-10	0.0998606
10082	9.17626	2.3434e-10	0.0997577
10084	9.17626	2.34367e-10	0.0996549
10086	9.17627	2.34395e-10	0.0995522
10088	9.17627	2.34422e-10	0.0994497
10090	9.17628	2.3445e-10	0.0993473
10092	9.17628	2.34477e-10	0.0992451
10094	9.17629	2.34505e-10	0.0991429
10096	9.17629	2.34532e-10	0.0990409
10098	9.17629	2.34559e-10	0.098939
10100	9.1763	2.34587e-10	0.0988373
10102	9.1763	2.34614e-10	0.0987357
10104	9.17631	2.34642e-10	0.0986342
10106	9.17631	2.34669e-10	0.0985328
10108	9.17632	2.34696e-10	0.0984315
10110	9.17632	2.34724e-10	0.0983304
10112	9.17632	2.34751e-10	0.0982294
10114	9.17633	2.34779e-10	0.0981285
10116	9.17633	2.34806e-10	0.0980278
10118	9.17634	2.34833e-10	0.0979272
10120	9.17634	2.34861e-10	0.0978267
10122	9.17634	2.34888e-10	0.0977263
10124	9.17635	2.34915e-10	0.097626
10126	9.17635	2.34943e-10	0.0975259
10128	9.17636	2.3497e-10	0.0974259
10130	9.17636	2.34997e-10	0.097326
10132	9.17636	2.35024e-10	0.0972263
10134	9.17637	2.35052e-10	0.0971267
10136	9.17637	2.35079e-10	0.0970272
10138	9.17638	2.35106e-10	0.0969278
10140	9.17638	2.35134e-10	0.0968285
10142	9.17638	2.35161e-10	0.0967294
10144	9.17639	2.35188e-10	0.0966304
10146	9.17639	2.35215e-10	0.0965315
10148	9.17639	2.35242e-10	0.0964327
10150	9.1764	2.3527e-10	0.0963341
10152	9.1764	2.35297e-10	0.0962356
10154	9.17641	2.35324e-10	0.0961372
10156	9.17641	2.35351e-10	0.0960389
10158	9.17641	2.35378e-10	0.0959408
10160	9.17642	2.35406e-10	0.0958427
10162	9.17642	2.35433e-10	0.0957448
10164	9.17642	2.3546e-10	0.0956471
10166	9.17643	2.35487e-10	0.0955494
10168	9.17643	2.35514e-10	0.0954519
10170	9.17643	2.35541e-10	0.0953544
10172	9.17644	2.35569e-10	0.0952571
10174	9.17644	2.35596e-10	0.09516
10176	9.17644	2.35623e-10	0.0950629
10178	9.17645	2.3565e-10	0.094966
10180	9.17645	2.35677e-10	0.0948692
10182	9.17645	2.35704e-10	0.0947725
10184	9.17646	2.35731e-10	0.0946759
10186	9.17646	2.35758e-10	0.0945794
10188	9.17646	2.35785e-10	0.0944831
10190	9.17647	2.35812e-10	0.0943869
10192	9.17647	2.35839e-10	0.0942908
10194	9.17647	2.35866e-10	0.0941948
10196	9.17648	2.35893e-10	0.094099
10198	9.17648	2.3592e-10	0.0940033
10200	9.17648	2.35947e-10	0.0939076
10202	9.17648	2.35974e-10	0.0938121
10204	9.17649	2.36001e-10	0.0937168
10206	9.17649	2.36028e-10	0.0936215
10208	9.17649	2.36055e-10	0.0935264
10210	9.1765	2.36082e-10	0.0934313
10212	9.1765	2.36109e-10	0.0933364
10214	9.1765	2.36136e-10	0.0932417
10216	9.1765	2.36163e-10	0.093147
10218	9.17651	2.3619e-10	0.0930524
10220	9.17651	2.36217e-10	0.092958
10222	9.17651	2.36244e-10	0.0928637
10224	9.17652	2.36271e-10	0.0927695
10226	9.17652	2.36298e-10	0.0926754
10228	9.17652	2.36325e-10	0.0925815
10230	9.17652	2.36352e-10	0.0924876
10232	9.17653	2.36379e-10	0.0923939
10234	9.17653	2.36406e-10	0.0923003
10236	9.17653	2.36432e-10	0.0922068
10238	9.17653	2.36459e-10	0.0921134
10240	9.17654	2.36486e-10	0.0920202
10242	9.17654	2.36513e-10	0.091927
10244	9.17654	2.3654e-10	0.091834
10246	9.17654	2.36567e-10	0.0917411
10248	9.17655	2.36594e-10	0.0916483
10250	9.17655	2.3662e-10	0.0915556
10252	9.17655	2.36647e-10	0.091463
10254	9.17655	2.36674e-10	0.0913706
10256	9.17655	2.36701e-10	0.0912782
10258	9.17656	2.36728e-10	0.091186
10260	9.17656	2.36754e-10	0.0910939
10262	9.17656	2.36781e-10	0.0910019
10264	9.17656	2.36808e-10	0.09091
10266	9.17657	2.36835e-10	0.0908183
10268	9.17657	2.36862e-10	0.0907266
10270	9.17657	2.36888e-10	0.0906351
10272	9.17657	2.36915e-10	0.0905437
10274	9.17657	2.36942e-10	0.0904524
10276	9.17658	2.36969e-10	0.0903612
10278	9.17658	2.36995e-10	0.0902701
10280	9.17658	2.37022e-10	0.0901791
10282	9.17658	2.37049e-10	0.0900883
10284	9.17658	2.37075e-10	0.0899976
10286	9.17659	2.37102e-10	0.0899069
10288	9.17659	2.37129e-10	0.0898164
10290	9.17659	2.37155e-10	0.089726
10292	9.17659	2.37182e-10	0.0896357
10294	9.17659	2.37209e-10	0.0895456
10296	9.1766	2.37236e-10	0.0894555
10298	9.1766	2.37262e-10	0.0893655
10300	9.1766	2.37289e-10	0.0892757
10302	9.1766	2.37315e-10	0.089186
10304	9.1766	2.37342e-10	0.0890964
10306	9.1766	2.37369e-10	0.0890069
10308	9.17661	2.37395e-10	0.0889175
10310	9.17661	2.37422e-10	0.0888282
10312	9.17661	2.37449e-10	0.088739
10314	9.17661	2.37475e-10	0.08865
10316	9.17661	2.37502e-10	0.088561
10318	9.17661	2.37528e-10	0.0884722
10320	9.17661	2.37555e-10	0.0883835
10322	9.17662	2.37582e-10	0.0882949
10324	9.17662	2.37608e-10	0.0882064
10326	9.17662	2.37635e-10	0.088118
10328	9.17662	2.37661e-10	0.0880297
10330	9.17662	2.37688e-10	0.0879415
10332	9.17662	2.37714e-10	0.0878535
10334	9.17662	2.37741e-10	0.0877655
10336	9.17663	2.37767e-10	0.0876777
10338	9.17663	2.37794e-10	0.0875899
10340	9.17663	2.3782e-10	0.0875023
10342	9.17663	2.37847e-10	0.0874148
10344	9.17663	2.37873e-10	0.0873274
10346	9.17663	2.379e-10	0.0872401
10348	9.17663	2.37926e-10	0.0871529
10350	9.17663	2.37953e-10	0.0870658
10352	9.17664	2.37979e-10	0.0869789
10354	9.17664	2.38006e-10	0.086892
10356	9.17664	2.38032e-10	0.0868052
10358	9.17664	2.38059e-10	0.0867186
10360	9.17664	2.38085e-10	0.0866321
10362	9.17664	2.38112e-10	0.0865456
10364	9.17664	2.38138e-10	0.0864593
10366	9.17664	2.38165e-10	0.0863731
10368	9.17664	2.38191e-10	0.086287
10370	9.17664	2.38217e-10	0.086201
10372	9.17664	2.38244e-10	0.0861151
10374	9.17665	2.3827e-10	0.0860293
10376	9.17665	2.38297e-10	0.0859436
10378	9.17665	2.38323e-10	0.0858581
10380	9.17665	2.38349e-10	0.0857726
10382	9.17665	2.38376e-10	0.0856873
10384	9.17665	2.38402e-10	0.085602
10386	9.17665	2.38429e-10	0.0855169
10388	9.17665	2.38455e-10	0.0854318
10390	9.17665	2.38481e-10	0.0853469
10392	9.17665	2.38508e-10	0.0852621
10394	9.17665	2.38534e-10	0.0851773
10396	9.17665	2.3856e-10	0.0850927
10398	9.17665	2.38587e-10	0.0850082
10400	9.17665	2.38613e-10	0.0849238
10402	9.17665	2.38639e-10	0.0848395
10404	9.17665	2.38666e-10	0.0847553
10406	9.17665	2.38692e-10	0.0846712
10408	9.17666	2.38718e-10	0.0845873
10410	9.17666	2.38744e-10	0.0845034
10412	9.17666	2.38771e-10	0.0844196
10414	9.17666	2.38797e-10	0.0843359
10416	9.17666	2.38823e-10	0.0842524
10418	9.17666	2.3885e-10	0.0841689
10420	9.17666	2.38876e-10	0.0840856
10422	9.17666	2.38902e-10	0.0840023
10424	9.17666	2.38928e-10	0.0839192
10426	9.17666	2.38955e-10	0.0838361
10428	9.17666	2.38981e-10	0.0837532
10430	9.17666	2.39007e-10	0.0836704
10432	9.17666	2.39033e-10	0.0835876
10434	9.17666	2.3906e-10	0.083505
10436	9.17666	2.39086e-10	0.0834225
10438	9.17666	2.39112e-10	0.08334
10440	9.17666	2.39138e-10	0.0832577
10442	9.17666	2.39164e-10	0.0831755
10444	9.17666	2.39191e-10	0.0830934
10446	9.17666	2.39217e-10	0.0830114
10448	9.17666	2.39243e-10	0.0829295
10450	9.17666	2.39269e-10	0.0828477
10452	9.17666	2.39295e-10	0.082766
10454	9.17666	2.39321e-10	0.0826843
10456	9.17666	2.39348e-10	0.0826028
10458	9.17666	2.39374e-10	0.0825214
10460	9.17666	2.394e-10	0.0824402
10462	9.17666	2.39426e-10	0.082359
10464	9.17666	2.39452e-10	0.0822779
10466	9.17666	2.39478e-10	0.0821969
10468	9.17666	2.39504e-10	0.082116
10470	9.17665	2.39531e-10	0.0820352
10472	9.17665	2.39557e-10	0.0819545
10474	9.17665	2.39583e-10	0.0818739
10476	9.17665	2.39609e-10	0.0817934
10478	9.17665	2.39635e-10	0.081713
10480	9.17665	2.39661e-10	0.0816327
10482	9.17665	2.39687e-10	0.0815525
10484	9.17665	2.39713e-10	0.0814725
10486	9.17665	2.39739e-10	0.0813925
10488	9.17665	2.39765e-10	0.0813126
10490	9.17665	2.39791e-10	0.0812328
10492	9.17665	2.39817e-10	0.0811531
10494	9.17665	2.39844e-10	0.0810735
10496	9.17665	2.3987e-10	0.080994
10498	9.17665	2.39896e-10	0.0809146
10500	9.17665	2.39922e-10	0.0808353
10502	9.17665	2.39948e-10	0.0807562
10504	9.17664	2.39974e-10	0.0806771
10506	9.17664	2.4e-10	0.0805981
10508	9.17664	2.40026e-10	0.0805192
10510	9.17664	2.40052e-10	0.0804404
10512	9.17664	2.40078e-10	0.0803617
10514	9.17664	2.40104e-10	0.0802831
10516	9.17664	2.4013e-10	0.0802046
10518	9.17664	2.40156e-10	0.0801262
10520	9.17664	2.40182e-10	0.0800479
10522	9.17664	2.40208e-10	0.0799697
10524	9.17664	2.40234e-10	0.0798915
10526	9.17663	2.4026e-10	0.0798135
10528	9.17663	2.40286e-10	0.0797356
10530	9.17663	2.40312e-10	0.0796578
10532	9.17663	2.40337e-10	0.0795801
10534	9.17663	2.40363e-10	0.0795025
10536	9.17663	2.40389e-10	0.0794249
10538	9.17663	2.40415e-10	0.0793475
10540	9.17663	2.40441e-10	0.0792702
10542	9.17662	2.40467e-10	0.0791929
10544	9.17662	2.40493e-10	0.0791158
10546	9.17662	2.40519e-10	0.0790388
10548	9.17662	2.40545e-10	0.0789618
10550	9.17662	2.40571e-10	0.078885
10552	9.17662	2.40597e-10	0.0788082
10554	9.17662	2.40623e-10	0.0787315
10556	9.17662	2.40648e-10	0.078655
10558	9.17661	2.40674e-10	0.0785785
10560	9.17661	2.407e-10	0.0785021
10562	9.17661	2.40726e-10	0.0784259
10564	9.17661	2.40752e-10	0.0783497
10566	9.17661	2.40778e-10	0.0782736
10568	9.17661	2.40804e-10	0.0781976
10570	9.1766	2.4083e-10	0.0781217
10572	9.1766	2.40855e-10	0.0780459
10574	9.1766	2.40881e-10	0.0779702
10576	9.1766	2.40907e-10	0.0778946
10578	9.1766	2.40933e-10	0.0778191
10580	9.1766	2.40959e-10	0.0777437
10582	9.17659	2.40985e-10	0.0776683
10584	9.17659	2.4101e-10	0.0775931
10586	9.17659	2.41036e-10	0.077518
10588	9.17659	2.41062e-10	0.0774429
10590	9.17659	2.41088e-10	0.077368
10592	9.17659	2.41114e-10	0.0772931
10594	9.17658	2.41139e-10	0.0772184
10596	9.17658	2.41165e-10	0.0771437
10598	9.17658	2.41191e-10	0.0770691
10600	9.17658	2.41217e-10	0.0769946
10602	9.17658	2.41242e-10	0.0769202
10604	9.17657	2.41268e-10	0.0768459
10606	9.17657	2.41294e-10	0.0767717
10608	9.17657	2.4132e-10	0.0766976
10610	9.17657	2.41345e-10	0.0766236
10612	9.17657	2.41371e-10	0.0765497
10614	9.17656	2.41397e-10	0.0764759
10616	9.17656	2.41423e-10	0.0764021
10618	9.17656	2.41448e-10	0.0763285
10620	9.17656	2.41474e-10	0.0762549
10622	9.17655	2.415e-10	0.0761814
10624	9.17655	2.41526e-10	0.0761081
10626	9.17655	2.41551e-10	0.0760348
10628	9.17655	2.41577e-10	0.0759616
10630	9.17655	2.41603e-10	0.0758885
10632	9.17654	2.41628e-10	0.0758155
10634	9.17654	2.41654e-10	0.0757426
10636	9.17654	2.4168e-10	0.0756698
10638	9.17654	2.41706e-10	0.075597
10640	9.17653	2.41731e-10	0.0755244
10642	9.17653	2.41757e-10	0.0754518
10644	9.17653	2.41783e-10	0.0753794
10646	9.17653	2.41808e-10	0.075307
10648	9.17652	2.41834e-10	0.0752347
10650	9.17652	2.4186e-10	0.0751625
10652	9.17652	2.41885e-10	0.0750905
10654	9.17652	2.41911e-10	0.0750184
10656	9.17651	2.41937e-10	0.0749465
10658	9.17651	2.41962e-10	0.0748747
10660	9.17651	2.41988e-10	0.074803
10662	9.1765	2.42013e-10	0.0747313
10664	9.1765	2.42039e-10	0.0746598
10666	9.1765	2.42065e-10	0.0745883
10668	9.1765	2.4209e-10	0.0745169
10670	9.17649	2.42116e-10	0.0744456
10672	9.17649	2.42142e-10	0.0743744
10674	9.17649	2.42167e-10	0.0743033
10676	9.17649	2.42193e-10	0.0742323
10678	9.17648	2.42218e-10	0.0741614
10680	9.17648	2.42244e-10	0.0740905
10682	9.17648	2.4227e-10	0.0740198
10684	9.17647	2.42295e-10	0.0739491
10686	9.17647	2.42321e-10	0.0738785
10688	9.17647	2.42346e-10	0.073808
10690	9.17646	2.42372e-10	0.0737376
10692	9.17646	2.42397e-10	0.0736673
10694	9.17646	2.42423e-10	0.0735971
10696	9.17646	2.42449e-10	0.073527
10698	9.17645	2.42474e-10	0.0734569
10700	9.17645	2.425e-10	0.073387
10702	9.17645	2.42525e-10	0.0733171
10704	9.17644	2.42551e-10	0.0732473
10706	9.17644	2.42576e-10	0.0731776
