Time	[TCFBCatenin]	[pAkt]	[pERK]
4117	10.0126	7.42766e-12	180.744
4118	10.0129	7.41839e-12	180.746
4119	10.0132	7.40917e-12	180.748
4120	10.0135	7.40001e-12	180.75
4121	10.0138	7.3909e-12	180.751
4122	10.0141	7.38185e-12	180.753
4123	10.0145	7.37284e-12	180.755
4124	10.0148	7.36389e-12	180.757
4125	10.0151	7.355e-12	180.758
4126	10.0154	7.34615e-12	180.76
4127	10.0157	7.33736e-12	180.762
4128	10.016	7.32861e-12	180.764
4129	10.0164	7.31992e-12	180.766
4130	10.0167	7.31129e-12	180.767
4131	10.017	7.3027e-12	180.769
4132	10.0173	7.29416e-12	180.771
4133	10.0176	7.28567e-12	180.773
4134	10.018	7.27724e-12	180.775
4135	10.0183	7.26885e-12	180.776
4136	10.0186	7.26051e-12	180.778
4137	10.0189	7.25223e-12	180.78
4138	10.0192	7.24399e-12	180.782
4139	10.0195	7.2358e-12	180.783
4140	10.0199	7.22766e-12	180.785
4141	10.0202	7.21957e-12	180.787
4142	10.0205	7.21152e-12	180.789
4143	10.0208	7.20353e-12	180.79
4144	10.0211	7.19558e-12	180.792
4145	10.0214	7.18768e-12	180.794
4146	10.0218	7.17983e-12	180.796
4147	10.0221	7.17202e-12	180.798
4148	10.0224	7.16426e-12	180.799
4149	10.0227	7.15655e-12	180.801
4150	10.023	7.14888e-12	180.803
4151	10.0233	7.14126e-12	180.805
4152	10.0237	7.13369e-12	180.806
4153	10.024	7.12616e-12	180.808
4154	10.0243	7.11867e-12	180.81
4155	10.0246	7.11123e-12	180.812
4156	10.0249	7.10384e-12	180.813
4157	10.0252	7.09649e-12	180.815
4158	10.0256	7.08919e-12	180.817
4159	10.0259	7.08193e-12	180.819
4160	10.0262	7.07471e-12	180.82
4161	10.0265	7.06754e-12	180.822
4162	10.0268	7.06041e-12	180.824
4163	10.0271	7.05333e-12	180.826
4164	10.0274	7.04629e-12	180.827
4165	10.0278	7.03929e-12	180.829
4166	10.0281	7.03234e-12	180.831
4167	10.0284	7.02542e-12	180.833
4168	10.0287	7.01855e-12	180.834
4169	10.029	7.01172e-12	180.836
4170	10.0293	7.00494e-12	180.838
4171	10.0297	6.99819e-12	180.84
4172	10.03	6.99149e-12	180.841
4173	10.0303	6.98483e-12	180.843
4174	10.0306	6.9782e-12	180.845
4175	10.0309	6.97162e-12	180.847
4176	10.0312	6.96508e-12	180.848
4177	10.0316	6.95859e-12	180.85
4178	10.0319	6.95213e-12	180.852
4179	10.0322	6.94571e-12	180.854
4180	10.0325	6.93933e-12	180.855
4181	10.0328	6.93299e-12	180.857
4182	10.0331	6.92669e-12	180.859
4183	10.0334	6.92043e-12	180.86
4184	10.0338	6.91421e-12	180.862
4185	10.0341	6.90803e-12	180.864
4186	10.0344	6.90189e-12	180.866
4187	10.0347	6.89578e-12	180.867
4188	10.035	6.88971e-12	180.869
4189	10.0353	6.88369e-12	180.871
4190	10.0357	6.8777e-12	180.873
4191	10.036	6.87174e-12	180.874
4192	10.0363	6.86583e-12	180.876
4193	10.0366	6.85995e-12	180.878
4194	10.0369	6.85411e-12	180.879
4195	10.0372	6.8483e-12	180.881
4196	10.0375	6.84254e-12	180.883
4197	10.0379	6.83681e-12	180.885
4198	10.0382	6.83111e-12	180.886
4199	10.0385	6.82546e-12	180.888
4200	10.0388	6.81983e-12	180.89
4201	10.0391	6.81425e-12	180.891
4202	10.0394	6.8087e-12	180.893
4203	10.0398	6.80318e-12	180.895
4204	10.0401	6.79771e-12	180.897
4205	10.0404	6.79226e-12	180.898
4206	10.0407	6.78685e-12	180.9
4207	10.041	6.78148e-12	180.902
4208	10.0413	6.77614e-12	180.903
4209	10.0416	6.77084e-12	180.905
4210	10.042	6.76557e-12	180.907
4211	10.0423	6.76033e-12	180.908
4212	10.0426	6.75513e-12	180.91
4213	10.0429	6.74996e-12	180.912
4214	10.0432	6.74483e-12	180.914
4215	10.0435	6.73972e-12	180.915
4216	10.0438	6.73466e-12	180.917
4217	10.0442	6.72962e-12	180.919
4218	10.0445	6.72462e-12	180.92
4219	10.0448	6.71965e-12	180.922
4220	10.0451	6.71471e-12	180.924
4221	10.0454	6.70981e-12	180.925
4222	10.0457	6.70494e-12	180.927
4223	10.046	6.7001e-12	180.929
4224	10.0464	6.69529e-12	180.931
4225	10.0467	6.69052e-12	180.932
4226	10.047	6.68577e-12	180.934
4227	10.0473	6.68106e-12	180.936
4228	10.0476	6.67638e-12	180.937
4229	10.0479	6.67173e-12	180.939
4230	10.0482	6.66711e-12	180.941
4231	10.0486	6.66252e-12	180.942
4232	10.0489	6.65797e-12	180.944
4233	10.0492	6.65344e-12	180.946
4234	10.0495	6.64895e-12	180.947
4235	10.0498	6.64448e-12	180.949
4236	10.0501	6.64004e-12	180.951
4237	10.0504	6.63564e-12	180.952
4238	10.0507	6.63126e-12	180.954
4239	10.0511	6.62692e-12	180.956
4240	10.0514	6.6226e-12	180.957
4241	10.0517	6.61831e-12	180.959
4242	10.052	6.61406e-12	180.961
4243	10.0523	6.60983e-12	180.963
4244	10.0526	6.60563e-12	180.964
4245	10.0529	6.60146e-12	180.966
4246	10.0533	6.59731e-12	180.968
4247	10.0536	6.5932e-12	180.969
4248	10.0539	6.58911e-12	180.971
4249	10.0542	6.58506e-12	180.973
4250	10.0545	6.58103e-12	180.974
4251	10.0548	6.57703e-12	180.976
4252	10.0551	6.57305e-12	180.978
4253	10.0554	6.56911e-12	180.979
4254	10.0558	6.56519e-12	180.981
4255	10.0561	6.5613e-12	180.983
4256	10.0564	6.55744e-12	180.984
4257	10.0567	6.5536e-12	180.986
4258	10.057	6.54979e-12	180.988
4259	10.0573	6.54601e-12	180.989
4260	10.0576	6.54225e-12	180.991
4261	10.058	6.53852e-12	180.993
4262	10.0583	6.53482e-12	180.994
4263	10.0586	6.53115e-12	180.996
4264	10.0589	6.5275e-12	180.997
4265	10.0592	6.52387e-12	180.999
4266	10.0595	6.52027e-12	181.001
4267	10.0598	6.5167e-12	181.002
4268	10.0601	6.51316e-12	181.004
4269	10.0605	6.50963e-12	181.006
4270	10.0608	6.50614e-12	181.007
4271	10.0611	6.50267e-12	181.009
4272	10.0614	6.49922e-12	181.011
4273	10.0617	6.4958e-12	181.012
4274	10.062	6.49241e-12	181.014
4275	10.0623	6.48904e-12	181.016
4276	10.0626	6.48569e-12	181.017
4277	10.063	6.48237e-12	181.019
4278	10.0633	6.47907e-12	181.021
4279	10.0636	6.4758e-12	181.022
4280	10.0639	6.47255e-12	181.024
4281	10.0642	6.46933e-12	181.026
4282	10.0645	6.46613e-12	181.027
4283	10.0648	6.46295e-12	181.029
4284	10.0651	6.4598e-12	181.03
4285	10.0654	6.45667e-12	181.032
4286	10.0658	6.45357e-12	181.034
4287	10.0661	6.45048e-12	181.035
4288	10.0664	6.44742e-12	181.037
4289	10.0667	6.44439e-12	181.039
4290	10.067	6.44138e-12	181.04
4291	10.0673	6.43839e-12	181.042
4292	10.0676	6.43542e-12	181.044
4293	10.0679	6.43247e-12	181.045
4294	10.0683	6.42955e-12	181.047
4295	10.0686	6.42665e-12	181.048
4296	10.0689	6.42377e-12	181.05
4297	10.0692	6.42092e-12	181.052
4298	10.0695	6.41809e-12	181.053
4299	10.0698	6.41528e-12	181.055
4300	10.0701	6.41249e-12	181.057
4301	10.0704	6.40972e-12	181.058
4302	10.0707	6.40697e-12	181.06
4303	10.0711	6.40425e-12	181.061
4304	10.0714	6.40155e-12	181.063
4305	10.0717	6.39887e-12	181.065
4306	10.072	6.39621e-12	181.066
4307	10.0723	6.39357e-12	181.068
4308	10.0726	6.39095e-12	181.07
4309	10.0729	6.38835e-12	181.071
4310	10.0732	6.38578e-12	181.073
4311	10.0736	6.38322e-12	181.074
4312	10.0739	6.38068e-12	181.076
4313	10.0742	6.37817e-12	181.078
4314	10.0745	6.37568e-12	181.079
4315	10.0748	6.3732e-12	181.081
4316	10.0751	6.37075e-12	181.083
4317	10.0754	6.36832e-12	181.084
4318	10.0757	6.3659e-12	181.086
4319	10.076	6.36351e-12	181.087
4320	10.0763	6.36113e-12	181.089
4321	10.0767	6.35878e-12	181.091
4322	10.077	6.35645e-12	181.092
4323	10.0773	6.35413e-12	181.094
4324	10.0776	6.35184e-12	181.095
4325	10.0779	6.34956e-12	181.097
4326	10.0782	6.3473e-12	181.099
4327	10.0785	6.34506e-12	181.1
4328	10.0788	6.34285e-12	181.102
4329	10.0791	6.34065e-12	181.104
4330	10.0795	6.33846e-12	181.105
4331	10.0798	6.3363e-12	181.107
4332	10.0801	6.33416e-12	181.108
4333	10.0804	6.33203e-12	181.11
4334	10.0807	6.32993e-12	181.112
4335	10.081	6.32784e-12	181.113
4336	10.0813	6.32577e-12	181.115
4337	10.0816	6.32371e-12	181.116
4338	10.0819	6.32168e-12	181.118
4339	10.0822	6.31966e-12	181.12
4340	10.0826	6.31767e-12	181.121
4341	10.0829	6.31569e-12	181.123
4342	10.0832	6.31372e-12	181.124
4343	10.0835	6.31178e-12	181.126
4344	10.0838	6.30985e-12	181.128
4345	10.0841	6.30794e-12	181.129
4346	10.0844	6.30605e-12	181.131
4347	10.0847	6.30417e-12	181.132
4348	10.085	6.30232e-12	181.134
4349	10.0853	6.30048e-12	181.136
4350	10.0857	6.29865e-12	181.137
4351	10.086	6.29684e-12	181.139
4352	10.0863	6.29505e-12	181.14
4353	10.0866	6.29328e-12	181.142
4354	10.0869	6.29153e-12	181.143
4355	10.0872	6.28979e-12	181.145
4356	10.0875	6.28806e-12	181.147
4357	10.0878	6.28636e-12	181.148
4358	10.0881	6.28466e-12	181.15
4359	10.0884	6.28299e-12	181.151
4360	10.0888	6.28133e-12	181.153
4361	10.0891	6.27969e-12	181.155
4362	10.0894	6.27806e-12	181.156
4363	10.0897	6.27645e-12	181.158
4364	10.09	6.27486e-12	181.159
4365	10.0903	6.27328e-12	181.161
4366	10.0906	6.27172e-12	181.163
4367	10.0909	6.27017e-12	181.164
4368	10.0912	6.26864e-12	181.166
4369	10.0915	6.26712e-12	181.167
4370	10.0918	6.26562e-12	181.169
4371	10.0922	6.26414e-12	181.17
4372	10.0925	6.26267e-12	181.172
4373	10.0928	6.26121e-12	181.174
4374	10.0931	6.25977e-12	181.175
4375	10.0934	6.25834e-12	181.177
4376	10.0937	6.25693e-12	181.178
4377	10.094	6.25554e-12	181.18
4378	10.0943	6.25416e-12	181.181
4379	10.0946	6.25279e-12	181.183
4380	10.0949	6.25144e-12	181.185
4381	10.0952	6.2501e-12	181.186
4382	10.0956	6.24878e-12	181.188
4383	10.0959	6.24747e-12	181.189
4384	10.0962	6.24617e-12	181.191
4385	10.0965	6.2449e-12	181.192
4386	10.0968	6.24363e-12	181.194
4387	10.0971	6.24238e-12	181.196
4388	10.0974	6.24114e-12	181.197
4389	10.0977	6.23992e-12	181.199
4390	10.098	6.23871e-12	181.2
4391	10.0983	6.23751e-12	181.202
4392	10.0986	6.23633e-12	181.203
4393	10.0989	6.23516e-12	181.205
4394	10.0993	6.23401e-12	181.207
4395	10.0996	6.23287e-12	181.208
4396	10.0999	6.23174e-12	181.21
4397	10.1002	6.23063e-12	181.211
4398	10.1005	6.22953e-12	181.213
4399	10.1008	6.22844e-12	181.214
4400	10.1011	6.22737e-12	181.216
4401	10.1014	6.22631e-12	181.217
4402	10.1017	6.22526e-12	181.219
4403	10.102	6.22423e-12	181.221
4404	10.1023	6.22321e-12	181.222
4405	10.1026	6.2222e-12	181.224
4406	10.103	6.22121e-12	181.225
4407	10.1033	6.22023e-12	181.227
4408	10.1036	6.21926e-12	181.228
4409	10.1039	6.21831e-12	181.23
4410	10.1042	6.21736e-12	181.231
4411	10.1045	6.21643e-12	181.233
4412	10.1048	6.21552e-12	181.235
4413	10.1051	6.21461e-12	181.236
4414	10.1054	6.21372e-12	181.238
4415	10.1057	6.21284e-12	181.239
4416	10.106	6.21197e-12	181.241
4417	10.1063	6.21111e-12	181.242
4418	10.1066	6.21027e-12	181.244
4419	10.107	6.20944e-12	181.245
4420	10.1073	6.20862e-12	181.247
4421	10.1076	6.20781e-12	181.249
4422	10.1079	6.20701e-12	181.25
4423	10.1082	6.20623e-12	181.252
4424	10.1085	6.20546e-12	181.253
4425	10.1088	6.2047e-12	181.255
4426	10.1091	6.20395e-12	181.256
4427	10.1094	6.20321e-12	181.258
4428	10.1097	6.20248e-12	181.259
4429	10.11	6.20177e-12	181.261
4430	10.1103	6.20107e-12	181.262
4431	10.1106	6.20037e-12	181.264
4432	10.1109	6.19969e-12	181.266
4433	10.1113	6.19902e-12	181.267
4434	10.1116	6.19837e-12	181.269
4435	10.1119	6.19772e-12	181.27
4436	10.1122	6.19708e-12	181.272
4437	10.1125	6.19646e-12	181.273
4438	10.1128	6.19584e-12	181.275
4439	10.1131	6.19524e-12	181.276
4440	10.1134	6.19465e-12	181.278
4441	10.1137	6.19407e-12	181.279
4442	10.114	6.19349e-12	181.281
4443	10.1143	6.19293e-12	181.282
4444	10.1146	6.19238e-12	181.284
4445	10.1149	6.19185e-12	181.286
4446	10.1152	6.19132e-12	181.287
4447	10.1156	6.1908e-12	181.289
4448	10.1159	6.19029e-12	181.29
4449	10.1162	6.18979e-12	181.292
4450	10.1165	6.18931e-12	181.293
4451	10.1168	6.18883e-12	181.295
4452	10.1171	6.18836e-12	181.296
4453	10.1174	6.18791e-12	181.298
4454	10.1177	6.18746e-12	181.299
4455	10.118	6.18702e-12	181.301
4456	10.1183	6.1866e-12	181.302
4457	10.1186	6.18618e-12	181.304
4458	10.1189	6.18577e-12	181.305
4459	10.1192	6.18538e-12	181.307
4460	10.1195	6.18499e-12	181.308
4461	10.1198	6.18461e-12	181.31
4462	10.1201	6.18425e-12	181.312
4463	10.1205	6.18389e-12	181.313
4464	10.1208	6.18354e-12	181.315
4465	10.1211	6.18321e-12	181.316
4466	10.1214	6.18288e-12	181.318
4467	10.1217	6.18256e-12	181.319
4468	10.122	6.18225e-12	181.321
4469	10.1223	6.18195e-12	181.322
4470	10.1226	6.18166e-12	181.324
4471	10.1229	6.18137e-12	181.325
4472	10.1232	6.1811e-12	181.327
4473	10.1235	6.18084e-12	181.328
4474	10.1238	6.18058e-12	181.33
4475	10.1241	6.18034e-12	181.331
4476	10.1244	6.1801e-12	181.333
4477	10.1247	6.17988e-12	181.334
4478	10.125	6.17966e-12	181.336
4479	10.1253	6.17945e-12	181.337
4480	10.1256	6.17925e-12	181.339
4481	10.126	6.17905e-12	181.34
4482	10.1263	6.17887e-12	181.342
4483	10.1266	6.1787e-12	181.343
4484	10.1269	6.17853e-12	181.345
4485	10.1272	6.17838e-12	181.346
4486	10.1275	6.17823e-12	181.348
4487	10.1278	6.17809e-12	181.349
4488	10.1281	6.17796e-12	181.351
4489	10.1284	6.17784e-12	181.353
4490	10.1287	6.17772e-12	181.354
4491	10.129	6.17762e-12	181.356
4492	10.1293	6.17752e-12	181.357
4493	10.1296	6.17743e-12	181.359
4494	10.1299	6.17735e-12	181.36
4495	10.1302	6.17728e-12	181.362
4496	10.1305	6.17721e-12	181.363
4497	10.1308	6.17716e-12	181.365
4498	10.1311	6.17711e-12	181.366
4499	10.1314	6.17707e-12	181.368
4500	10.1317	6.17704e-12	181.369
4501	10.1321	6.17701e-12	181.371
4502	10.1324	6.177e-12	181.372
4503	10.1327	6.17699e-12	181.374
4504	10.133	6.17699e-12	181.375
4505	10.1333	6.17699e-12	181.377
4506	10.1336	6.17701e-12	181.378
4507	10.1339	6.17703e-12	181.38
4508	10.1342	6.17706e-12	181.381
4509	10.1345	6.1771e-12	181.383
4510	10.1348	6.17715e-12	181.384
4511	10.1351	6.1772e-12	181.386
4512	10.1354	6.17726e-12	181.387
4513	10.1357	6.17733e-12	181.389
4514	10.136	6.17741e-12	181.39
4515	10.1363	6.17749e-12	181.392
4516	10.1366	6.17758e-12	181.393
4517	10.1369	6.17768e-12	181.395
4518	10.1372	6.17779e-12	181.396
4519	10.1375	6.1779e-12	181.398
4520	10.1378	6.17802e-12	181.399
4521	10.1381	6.17815e-12	181.401
4522	10.1384	6.17828e-12	181.402
4523	10.1388	6.17843e-12	181.404
4524	10.1391	6.17857e-12	181.405
4525	10.1394	6.17873e-12	181.407
4526	10.1397	6.17889e-12	181.408
4527	10.14	6.17906e-12	181.41
4528	10.1403	6.17924e-12	181.411
4529	10.1406	6.17942e-12	181.413
4530	10.1409	6.17961e-12	181.414
4531	10.1412	6.17981e-12	181.416
4532	10.1415	6.18002e-12	181.417
4533	10.1418	6.18023e-12	181.419
4534	10.1421	6.18045e-12	181.42
4535	10.1424	6.18067e-12	181.422
4536	10.1427	6.1809e-12	181.423
4537	10.143	6.18114e-12	181.424
4538	10.1433	6.18138e-12	181.426
4539	10.1436	6.18164e-12	181.427
4540	10.1439	6.18189e-12	181.429
4541	10.1442	6.18216e-12	181.43
4542	10.1445	6.18243e-12	181.432
4543	10.1448	6.18271e-12	181.433
4544	10.1451	6.18299e-12	181.435
4545	10.1454	6.18328e-12	181.436
4546	10.1457	6.18358e-12	181.438
4547	10.146	6.18388e-12	181.439
4548	10.1463	6.18419e-12	181.441
4549	10.1466	6.1845e-12	181.442
4550	10.1469	6.18483e-12	181.444
4551	10.1472	6.18515e-12	181.445
4552	10.1476	6.18549e-12	181.447
4553	10.1479	6.18583e-12	181.448
4554	10.1482	6.18617e-12	181.45
4555	10.1485	6.18652e-12	181.451
4556	10.1488	6.18688e-12	181.453
4557	10.1491	6.18725e-12	181.454
4558	10.1494	6.18762e-12	181.456
4559	10.1497	6.18799e-12	181.457
4560	10.15	6.18838e-12	181.459
4561	10.1503	6.18876e-12	181.46
4562	10.1506	6.18916e-12	181.462
4563	10.1509	6.18956e-12	181.463
4564	10.1512	6.18997e-12	181.465
4565	10.1515	6.19038e-12	181.466
4566	10.1518	6.19079e-12	181.467
4567	10.1521	6.19122e-12	181.469
4568	10.1524	6.19165e-12	181.47
4569	10.1527	6.19208e-12	181.472
4570	10.153	6.19252e-12	181.473
4571	10.1533	6.19297e-12	181.475
4572	10.1536	6.19342e-12	181.476
4573	10.1539	6.19388e-12	181.478
4574	10.1542	6.19434e-12	181.479
4575	10.1545	6.19481e-12	181.481
4576	10.1548	6.19528e-12	181.482
4577	10.1551	6.19576e-12	181.484
4578	10.1554	6.19624e-12	181.485
4579	10.1557	6.19673e-12	181.487
4580	10.156	6.19722e-12	181.488
4581	10.1563	6.19772e-12	181.49
4582	10.1566	6.19823e-12	181.491
4583	10.1569	6.19874e-12	181.493
4584	10.1572	6.19926e-12	181.494
4585	10.1575	6.19978e-12	181.495
4586	10.1578	6.2003e-12	181.497
4587	10.1581	6.20083e-12	181.498
4588	10.1584	6.20137e-12	181.5
4589	10.1587	6.20191e-12	181.501
4590	10.159	6.20246e-12	181.503
4591	10.1593	6.20301e-12	181.504
4592	10.1596	6.20357e-12	181.506
4593	10.1599	6.20413e-12	181.507
4594	10.1602	6.20469e-12	181.509
4595	10.1606	6.20527e-12	181.51
4596	10.1609	6.20584e-12	181.512
4597	10.1612	6.20642e-12	181.513
4598	10.1615	6.20701e-12	181.514
4599	10.1618	6.2076e-12	181.516
4600	10.1621	6.2082e-12	181.517
4601	10.1624	6.2088e-12	181.519
4602	10.1627	6.2094e-12	181.52
4603	10.163	6.21001e-12	181.522
4604	10.1633	6.21063e-12	181.523
4605	10.1636	6.21125e-12	181.525
4606	10.1639	6.21187e-12	181.526
4607	10.1642	6.2125e-12	181.528
4608	10.1645	6.21313e-12	181.529
4609	10.1648	6.21377e-12	181.531
4610	10.1651	6.21441e-12	181.532
4611	10.1654	6.21506e-12	181.533
4612	10.1657	6.21571e-12	181.535
4613	10.166	6.21637e-12	181.536
4614	10.1663	6.21703e-12	181.538
4615	10.1666	6.21769e-12	181.539
4616	10.1669	6.21836e-12	181.541
4617	10.1672	6.21903e-12	181.542
4618	10.1675	6.21971e-12	181.544
4619	10.1678	6.22039e-12	181.545
4620	10.1681	6.22108e-12	181.547
4621	10.1684	6.22177e-12	181.548
4622	10.1687	6.22247e-12	181.549
4623	10.169	6.22317e-12	181.551
4624	10.1693	6.22387e-12	181.552
4625	10.1696	6.22458e-12	181.554
4626	10.1699	6.2253e-12	181.555
4627	10.1702	6.22601e-12	181.557
4628	10.1705	6.22673e-12	181.558
4629	10.1708	6.22746e-12	181.56
4630	10.1711	6.22819e-12	181.561
4631	10.1714	6.22892e-12	181.563
4632	10.1717	6.22966e-12	181.564
4633	10.172	6.23041e-12	181.565
4634	10.1723	6.23115e-12	181.567
4635	10.1726	6.2319e-12	181.568
4636	10.1729	6.23266e-12	181.57
4637	10.1732	6.23342e-12	181.571
4638	10.1735	6.23418e-12	181.573
4639	10.1738	6.23495e-12	181.574
4640	10.1741	6.23572e-12	181.576
4641	10.1744	6.23649e-12	181.577
4642	10.1747	6.23727e-12	181.578
4643	10.175	6.23805e-12	181.58
4644	10.1753	6.23884e-12	181.581
4645	10.1756	6.23963e-12	181.583
4646	10.1759	6.24042e-12	181.584
4647	10.1762	6.24122e-12	181.586
4648	10.1765	6.24202e-12	181.587
4649	10.1768	6.24282e-12	181.589
4650	10.1771	6.24363e-12	181.59
4651	10.1774	6.24444e-12	181.592
4652	10.1777	6.24526e-12	181.593
4653	10.178	6.24608e-12	181.594
4654	10.1783	6.2469e-12	181.596
4655	10.1786	6.24773e-12	181.597
4656	10.1789	6.24856e-12	181.599
4657	10.1792	6.24939e-12	181.6
4658	10.1795	6.25023e-12	181.602
4659	10.1798	6.25107e-12	181.603
4660	10.1801	6.25192e-12	181.604
4661	10.1804	6.25277e-12	181.606
4662	10.1807	6.25362e-12	181.607
4663	10.181	6.25448e-12	181.609
4664	10.1813	6.25534e-12	181.61
4665	10.1816	6.2562e-12	181.612
4666	10.1819	6.25707e-12	181.613
4667	10.1822	6.25794e-12	181.615
4668	10.1825	6.25881e-12	181.616
4669	10.1828	6.25969e-12	181.617
4670	10.1831	6.26057e-12	181.619
4671	10.1834	6.26145e-12	181.62
4672	10.1837	6.26234e-12	181.622
4673	10.184	6.26323e-12	181.623
4674	10.1843	6.26412e-12	181.625
4675	10.1846	6.26502e-12	181.626
4676	10.1849	6.26592e-12	181.627
4677	10.1852	6.26683e-12	181.629
4678	10.1855	6.26774e-12	181.63
4679	10.1858	6.26865e-12	181.632
4680	10.1861	6.26956e-12	181.633
4681	10.1864	6.27048e-12	181.635
4682	10.1867	6.2714e-12	181.636
4683	10.187	6.27232e-12	181.638
4684	10.1873	6.27325e-12	181.639
4685	10.1876	6.27418e-12	181.64
4686	10.1879	6.27511e-12	181.642
4687	10.1882	6.27605e-12	181.643
4688	10.1885	6.27699e-12	181.645
4689	10.1888	6.27793e-12	181.646
4690	10.189	6.27887e-12	181.648
4691	10.1893	6.27982e-12	181.649
4692	10.1896	6.28077e-12	181.65
4693	10.1899	6.28173e-12	181.652
4694	10.1902	6.28268e-12	181.653
4695	10.1905	6.28364e-12	181.655
4696	10.1908	6.28461e-12	181.656
4697	10.1911	6.28557e-12	181.658
4698	10.1914	6.28654e-12	181.659
4699	10.1917	6.28752e-12	181.66
4700	10.192	6.28849e-12	181.662
4701	10.1923	6.28947e-12	181.663
4702	10.1926	6.29045e-12	181.665
4703	10.1929	6.29143e-12	181.666
4704	10.1932	6.29242e-12	181.668
4705	10.1935	6.29341e-12	181.669
4706	10.1938	6.2944e-12	181.67
4707	10.1941	6.2954e-12	181.672
4708	10.1944	6.2964e-12	181.673
4709	10.1947	6.2974e-12	181.675
4710	10.195	6.2984e-12	181.676
4711	10.1953	6.29941e-12	181.678
4712	10.1956	6.30042e-12	181.679
4713	10.1959	6.30143e-12	181.68
4714	10.1962	6.30245e-12	181.682
4715	10.1965	6.30346e-12	181.683
4716	10.1968	6.30449e-12	181.685
4717	10.1971	6.30551e-12	181.686
4718	10.1974	6.30653e-12	181.688
4719	10.1977	6.30756e-12	181.689
4720	10.198	6.3086e-12	181.69
4721	10.1983	6.30963e-12	181.692
4722	10.1986	6.31067e-12	181.693
4723	10.1989	6.31171e-12	181.695
4724	10.1992	6.31275e-12	181.696
4725	10.1995	6.31379e-12	181.697
4726	10.1998	6.31484e-12	181.699
4727	10.2001	6.31589e-12	181.7
4728	10.2004	6.31694e-12	181.702
4729	10.2007	6.31799e-12	181.703
4730	10.201	6.31905e-12	181.705
4731	10.2013	6.32011e-12	181.706
4732	10.2016	6.32117e-12	181.707
4733	10.2019	6.32224e-12	181.709
4734	10.2021	6.3233e-12	181.71
4735	10.2024	6.32437e-12	181.712
4736	10.2027	6.32544e-12	181.713
4737	10.203	6.32652e-12	181.714
4738	10.2033	6.32759e-12	181.716
4739	10.2036	6.32867e-12	181.717
4740	10.2039	6.32975e-12	181.719
4741	10.2042	6.33084e-12	181.72
4742	10.2045	6.33192e-12	181.722
4743	10.2048	6.33301e-12	181.723
4744	10.2051	6.3341e-12	181.724
4745	10.2054	6.3352e-12	181.726
4746	10.2057	6.33629e-12	181.727
4747	10.206	6.33739e-12	181.729
4748	10.2063	6.33849e-12	181.73
4749	10.2066	6.33959e-12	181.731
4750	10.2069	6.3407e-12	181.733
4751	10.2072	6.3418e-12	181.734
4752	10.2075	6.34291e-12	181.736
4753	10.2078	6.34402e-12	181.737
4754	10.2081	6.34514e-12	181.739
4755	10.2084	6.34625e-12	181.74
4756	10.2087	6.34737e-12	181.741
4757	10.209	6.34849e-12	181.743
4758	10.2093	6.34961e-12	181.744
4759	10.2096	6.35074e-12	181.746
4760	10.2099	6.35187e-12	181.747
4761	10.2102	6.353e-12	181.748
4762	10.2104	6.35413e-12	181.75
4763	10.2107	6.35526e-12	181.751
4764	10.211	6.35639e-12	181.753
4765	10.2113	6.35753e-12	181.754
4766	10.2116	6.35867e-12	181.755
4767	10.2119	6.35981e-12	181.757
4768	10.2122	6.36096e-12	181.758
4769	10.2125	6.3621e-12	181.76
4770	10.2128	6.36325e-12	181.761
4771	10.2131	6.3644e-12	181.763
4772	10.2134	6.36555e-12	181.764
4773	10.2137	6.3667e-12	181.765
4774	10.214	6.36786e-12	181.767
4775	10.2143	6.36902e-12	181.768
4776	10.2146	6.37018e-12	181.77
4777	10.2149	6.37134e-12	181.771
4778	10.2152	6.3725e-12	181.772
4779	10.2155	6.37367e-12	181.774
4780	10.2158	6.37484e-12	181.775
4781	10.2161	6.376e-12	181.777
4782	10.2164	6.37718e-12	181.778
4783	10.2167	6.37835e-12	181.779
4784	10.217	6.37952e-12	181.781
4785	10.2172	6.3807e-12	181.782
4786	10.2175	6.38188e-12	181.784
4787	10.2178	6.38306e-12	181.785
4788	10.2181	6.38424e-12	181.786
4789	10.2184	6.38543e-12	181.788
4790	10.2187	6.38661e-12	181.789
4791	10.219	6.3878e-12	181.791
4792	10.2193	6.38899e-12	181.792
4793	10.2196	6.39018e-12	181.793
4794	10.2199	6.39138e-12	181.795
4795	10.2202	6.39257e-12	181.796
4796	10.2205	6.39377e-12	181.798
4797	10.2208	6.39497e-12	181.799
4798	10.2211	6.39617e-12	181.8
4799	10.2214	6.39737e-12	181.802
4800	10.2217	6.39858e-12	181.803
4801	10.222	6.39978e-12	181.805
4802	10.2223	6.40099e-12	181.806
4803	10.2226	6.4022e-12	181.807
4804	10.2229	6.40341e-12	181.809
4805	10.2231	6.40462e-12	181.81
4806	10.2234	6.40584e-12	181.812
4807	10.2237	6.40706e-12	181.813
4808	10.224	6.40827e-12	181.814
4809	10.2243	6.40949e-12	181.816
4810	10.2246	6.41071e-12	181.817
4811	10.2249	6.41194e-12	181.819
4812	10.2252	6.41316e-12	181.82
4813	10.2255	6.41439e-12	181.821
4814	10.2258	6.41562e-12	181.823
4815	10.2261	6.41685e-12	181.824
4816	10.2264	6.41808e-12	181.826
4817	10.2267	6.41931e-12	181.827
4818	10.227	6.42054e-12	181.828
