# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP_PSD_100.ka' '-l' '10000' '-p' '1' '-o' 'late_LTP_Slot_100.out' -seed 370617495
# "uuid" : "101405373"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
48.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,4,0,107,6,32,32,2,6,40,57,0,20,0,12,16,0,0,0,5,2,5,0,2,2,0,4,10,4,30,0,6,200,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,200,50,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,1,3,0,108,12,27,27,0,5,39,58,0,24,0,18,20,0,0,0,6,2,3,1,1,1,1,3,15,6,30,0,12,200,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,200,50,0
50.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,3,0,108,9,23,23,0,3,35,56,0,22,0,17,13,0,0,0,7,3,4,3,4,2,2,5,13,3,30,2,9,200,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,200,50,0
51.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,4,0,107,9,28,28,3,3,38,53,0,27,0,18,23,0,0,0,9,1,4,2,1,3,1,6,11,4,30,1,9,200,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,200,50,0
52.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,4,0,106,4,24,24,2,6,38,52,0,19,0,14,13,0,0,0,9,3,4,0,1,3,0,5,12,8,30,3,4,200,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,200,50,0
53.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,2,0,108,13,35,35,0,4,40,57,0,22,0,11,15,0,0,0,8,1,4,1,6,3,1,5,9,5,30,1,13,200,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,200,50,0
54.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,2,0,107,10,32,32,0,3,37,58,0,27,0,13,22,0,0,0,5,3,4,1,2,0,1,6,8,7,30,4,10,200,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,200,50,0
55.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,2,0,108,6,23,23,1,5,39,54,0,25,0,11,16,0,0,0,7,4,2,1,5,1,1,7,14,7,30,4,6,200,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,200,50,0
56.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,2,0,107,11,28,28,1,5,38,53,0,22,0,12,14,0,0,0,8,4,3,1,2,3,1,8,14,3,30,2,11,200,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,200,50,0
57.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,2,0,108,6,18,18,2,6,37,53,0,20,0,16,15,0,0,0,9,2,4,1,4,4,0,9,9,6,30,1,6,200,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,200,50,0
58.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,1,0,107,8,26,26,1,6,36,56,0,21,0,17,16,0,0,0,7,2,6,2,1,3,0,8,13,6,30,2,8,201,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,201,50,0
59.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,1,0,107,8,27,27,2,5,40,54,0,24,0,14,18,0,0,0,7,3,2,1,2,2,0,8,13,7,30,1,8,201,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,201,50,0
60.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,1,0,108,4,22,22,1,8,39,57,0,22,0,15,14,0,0,0,6,2,4,1,2,3,0,4,8,4,30,0,4,201,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,201,50,0
61.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,1,1,0,107,7,18,18,2,4,37,53,0,20,0,14,15,0,0,0,8,3,2,1,3,2,0,4,12,5,30,1,7,201,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,201,50,0
62.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,1,0,107,8,24,24,2,6,40,53,0,21,0,10,12,0,0,0,8,3,3,0,2,3,0,3,14,5,30,1,8,201,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,201,50,0
63.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,1,0,107,7,23,23,1,4,34,56,0,23,0,14,18,0,0,0,7,2,3,1,3,2,1,3,11,2,30,4,7,201,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,201,50,0
64.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,1,1,0,108,6,24,24,1,6,39,58,0,23,0,6,14,0,0,0,5,2,3,1,2,1,0,4,11,3,30,2,6,201,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,201,50,0
65.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,1,0,108,1,18,18,1,3,37,57,0,27,0,12,21,0,0,0,5,3,4,2,2,3,2,4,10,2,30,3,1,201,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,201,50,0
66.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,1,0,107,9,32,32,3,5,39,53,0,27,0,13,19,0,0,0,8,2,3,0,3,2,0,5,8,8,30,7,9,202,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,7,1,0,0,0,3,0,0,0,0,0,202,50,0
67.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,0,0,108,5,21,21,1,9,39,54,0,25,0,8,17,0,0,0,9,2,1,1,1,1,1,4,10,2,30,4,5,202,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,202,50,0
68.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,2,0,108,9,31,31,0,2,40,56,0,27,0,8,17,0,0,0,6,4,2,2,4,2,1,5,12,7,30,2,9,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,202,50,0
69.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,2,0,108,7,27,27,3,4,39,53,0,23,0,12,15,0,0,0,6,4,3,2,1,1,1,4,9,5,30,0,7,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,5,1,0,0,0,3,0,0,0,0,0,202,50,0
70.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,3,0,108,7,21,21,2,5,37,55,0,21,0,17,14,0,0,0,5,4,6,1,3,4,0,4,8,1,30,1,7,203,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,203,50,0
71.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,3,0,108,16,33,33,1,7,39,55,0,20,0,22,14,0,0,0,7,3,3,2,4,1,1,5,10,4,30,2,16,203,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,203,50,0
72.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,2,0,108,8,26,26,2,8,38,57,0,20,0,13,15,0,0,0,4,3,3,0,4,0,0,4,7,4,30,2,8,203,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,203,50,0
73.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,2,0,108,13,33,33,1,8,39,57,0,18,0,12,12,0,0,0,5,3,4,1,1,1,1,3,7,5,30,1,13,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,203,50,0
