# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP_PSD_10.ka' '-l' '10000' '-p' '1' '-o' 'late_LTP_Slot_10.out' -seed 199994055
# "uuid" : "526912890"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
3060.,1,36,0,6,31,0,35,2,0,25,83,3,11,73.5,11,37,2,39,0,4465,272,1,14,32,32,1,5,40,43,14,13,5,11,10,4,0,30,7,1,7,0,5,4,0,0,2,6,30,0,14,195,9,1,3,5,0,20,1,0,0,0,1,0,0,0,0,6,0,0,0,0,3,0,0,0,0,1,213,59,3
3061.,1,37,0,6,32,0,36,2,0,29,79,4,9,75.5,9,38,3,41,0,4463,270,4,8,31,31,2,4,39,41,13,14,7,7,10,6,0,29,9,1,8,1,1,3,0,0,2,7,30,1,8,195,9,1,3,5,0,19,1,0,0,0,1,0,0,0,0,6,0,0,0,0,3,0,0,0,0,1,213,59,1
3062.,1,37,0,6,32,0,35,3,0,29,79,3,11,75.5,11,38,1,39,1,4474,277,2,12,34,34,2,7,39,41,13,16,7,6,11,6,0,23,9,1,5,0,2,3,0,0,1,1,30,1,12,195,9,1,3,4,1,19,1,0,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,3
3063.,1,36,0,7,30,0,34,3,0,25,83,3,11,73.5,12,37,1,38,0,4473,279,2,12,27,27,2,6,38,42,9,19,6,12,12,5,0,27,12,1,6,0,0,6,0,0,1,5,30,1,12,194,10,1,3,4,1,19,1,0,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,1
3064.,2,34,0,5,31,0,33,3,0,27,81,3,11,71.,13,36,1,37,0,4482,284,1,7,30,30,1,3,35,48,9,20,4,13,13,3,0,28,8,0,7,0,6,4,0,0,1,7,30,1,7,195,9,1,3,4,1,20,1,0,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,3
3065.,2,38,0,6,34,0,38,2,0,26,82,3,11,79.,8,40,2,42,0,4488,282,2,7,31,31,1,5,40,49,8,21,0,9,17,0,0,31,8,0,6,0,5,3,0,0,2,3,30,1,7,195,9,1,3,4,1,20,0,1,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,1
3066.,2,39,0,6,35,0,39,2,0,23,85,2,12,81.,7,41,2,43,0,4489,280,1,7,36,36,1,3,40,49,8,22,3,10,14,1,0,29,8,0,4,0,5,4,0,0,2,7,30,1,7,195,9,1,3,4,1,20,0,1,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,3
3067.,2,37,0,6,33,0,39,0,0,23,85,1,13,77.,8,39,3,42,0,4488,279,0,9,35,35,2,5,37,48,6,23,2,10,14,2,0,24,8,2,5,0,7,2,0,0,3,3,30,2,9,194,10,1,3,4,1,20,0,1,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,1
3068.,1,37,0,3,33,2,37,1,0,23,85,3,11,75.5,9,38,3,41,0,4490,280,4,9,29,29,0,9,37,50,8,16,2,5,14,2,0,27,6,2,8,0,2,4,0,0,3,6,30,6,9,195,9,1,3,4,1,20,0,1,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,3
3069.,1,38,0,3,34,2,37,2,0,24,84,3,11,77.5,8,39,3,42,0,4484,279,2,12,29,29,2,7,40,45,10,17,6,9,13,3,0,29,7,2,5,0,6,3,0,0,3,5,30,5,12,196,8,1,3,4,1,19,0,1,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,1
3070.,3,34,0,2,33,2,35,2,0,24,84,4,9,72.5,9,37,4,41,1,4489,280,3,12,40,40,2,6,37,44,13,22,3,11,16,2,0,29,5,2,3,2,5,1,2,0,4,9,30,7,12,196,8,1,3,4,1,19,0,1,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,3
3071.,4,35,0,3,34,2,36,3,0,24,84,2,12,76.,7,39,4,43,0,4485,277,5,9,37,37,3,8,40,43,15,18,6,12,14,5,0,28,5,0,3,0,1,2,0,1,4,7,30,9,9,195,9,1,3,4,1,17,0,1,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,1
3072.,4,34,0,3,33,2,36,2,0,27,81,3,10,74.,8,38,4,42,0,4488,278,3,8,24,24,0,7,40,43,15,21,3,11,15,3,0,26,6,2,4,1,2,2,1,1,3,1,30,9,8,195,9,1,3,4,1,17,0,1,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,3
3073.,4,35,0,2,35,2,38,1,0,28,80,2,12,76.,7,39,4,43,0,4484,281,1,4,32,32,3,4,40,39,14,18,7,15,12,5,0,26,8,2,4,0,4,2,0,0,4,6,30,7,4,195,9,1,3,4,1,17,0,1,0,0,1,0,0,0,0,9,0,0,0,0,3,0,0,0,0,1,213,59,1
3074.,4,32,0,3,31,2,35,1,0,25,83,2,12,70.,10,36,4,40,0,4476,278,3,13,39,39,4,8,39,41,9,17,3,8,7,3,0,22,10,2,4,0,5,2,0,0,3,6,30,5,13,195,9,2,2,4,1,17,0,1,0,0,1,0,0,0,0,9,0,0,0,0,2,0,0,0,0,1,213,59,3
3075.,5,31,0,5,30,1,36,0,0,22,86,2,12,69.5,9,36,5,41,0,4472,281,7,7,26,26,2,6,36,42,9,18,2,9,12,1,0,23,13,0,6,0,4,6,0,1,4,7,30,5,7,195,9,2,1,5,1,17,0,1,0,0,1,0,0,0,0,8,0,0,0,0,2,0,0,0,0,1,213,59,1
3076.,5,31,0,6,29,1,36,0,0,17,91,2,12,69.5,9,36,5,41,0,4477,282,1,10,23,23,0,0,39,42,8,19,3,11,11,2,0,22,16,0,8,1,1,8,0,1,4,6,30,6,10,195,9,2,1,5,1,17,0,1,0,0,1,0,0,0,0,8,0,0,0,0,2,0,0,0,0,1,213,59,3
3077.,3,35,0,7,30,1,37,1,0,20,88,1,13,74.5,8,38,4,42,0,4482,283,1,11,32,32,2,5,40,37,11,19,2,9,9,2,0,25,16,0,4,0,5,2,0,1,2,7,30,1,11,195,9,2,2,4,1,17,0,1,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0,1,213,59,1
3078.,2,37,0,5,33,1,38,1,0,22,86,2,12,77.,8,39,3,42,0,4482,284,3,13,38,38,3,3,40,36,11,16,3,10,10,2,0,23,16,0,8,1,0,5,0,1,3,5,30,3,13,194,10,2,2,3,2,17,0,1,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0,1,213,59,3
3079.,2,36,0,5,32,1,37,1,0,26,82,4,10,75.,9,38,3,41,0,4483,286,1,4,24,24,1,3,38,40,10,19,4,14,15,2,0,30,15,0,6,0,3,4,0,1,2,7,30,3,4,194,10,2,2,3,2,17,0,1,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0,1,213,59,1
3080.,0,40,1,6,34,1,39,1,1,26,82,3,11,81.,7,41,2,43,0,4482,286,2,7,26,26,0,7,39,43,10,14,4,9,9,4,0,31,13,0,5,0,3,3,0,0,2,7,30,4,7,195,9,2,2,3,2,16,0,1,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,3
3081.,2,37,0,6,32,1,38,1,0,29,79,3,11,77.,9,39,2,41,1,4488,294,0,9,30,30,1,7,40,42,10,15,5,9,9,4,0,30,13,0,4,0,5,3,0,0,1,6,30,3,9,196,8,2,2,3,2,16,0,1,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,1
3082.,4,37,0,8,32,1,39,2,0,28,80,1,13,80.,7,41,2,43,0,4490,295,1,8,27,27,3,5,39,41,12,15,6,11,9,3,0,33,10,0,7,0,7,4,0,0,1,6,30,0,8,196,8,2,2,3,2,16,0,1,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,213,59,3
3083.,4,38,0,10,32,0,40,2,0,29,79,3,11,82.,8,42,0,42,0,4495,292,3,5,31,31,2,6,39,41,13,18,3,12,11,3,0,28,10,0,8,0,1,6,0,0,0,6,30,1,5,195,9,2,2,3,2,16,0,1,0,0,0,0,0,0,0,7,0,0,0,0,2,1,0,0,0,1,213,59,1
3084.,4,40,0,11,33,0,41,3,0,29,79,2,12,86.,6,44,0,44,0,4496,298,4,13,38,38,3,11,39,35,13,10,6,10,6,6,0,29,15,0,7,0,5,6,0,0,0,4,30,2,13,195,9,2,2,3,2,15,0,1,0,0,0,0,0,0,0,7,0,0,0,0,2,1,0,0,0,1,213,59,3
3085.,2,42,0,11,33,0,41,3,0,30,78,4,10,87.,6,44,0,44,0,4512,300,3,14,50,50,1,6,40,38,13,16,5,14,12,4,0,27,14,0,4,0,1,3,0,0,0,3,30,5,14,196,9,2,2,3,2,15,0,1,0,0,0,0,0,0,0,7,0,0,0,0,2,1,0,0,0,1,214,59,1
3086.,2,43,0,11,34,0,42,3,0,27,81,4,10,89.,5,45,0,45,0,4515,300,4,12,35,35,1,4,39,40,14,18,6,16,13,5,0,32,11,0,5,0,2,2,0,0,0,4,30,4,12,196,9,2,2,3,2,15,0,1,0,0,0,0,0,0,0,8,0,0,0,0,2,1,0,0,0,1,214,59,3
3087.,2,44,0,13,33,0,42,4,0,26,82,4,9,91.,4,46,0,46,0,4517,306,8,10,32,32,1,6,39,42,15,18,7,3,11,5,0,29,8,0,1,0,0,1,0,0,0,1,30,3,10,196,9,2,2,3,2,15,0,1,0,0,0,0,0,0,0,8,0,0,0,0,2,1,0,0,0,1,214,59,1
3088.,1,45,0,12,33,1,42,4,0,27,81,4,10,91.5,4,46,0,46,0,4521,310,1,7,21,21,4,5,39,36,15,22,2,15,10,1,0,29,11,0,2,0,3,0,0,0,0,6,30,2,7,195,10,2,2,4,1,15,0,1,0,0,1,0,0,0,0,7,1,0,0,0,2,1,0,0,0,1,214,59,3
3089.,0,46,0,10,34,2,42,4,0,28,80,3,11,92.,4,46,0,46,0,4530,311,0,11,36,36,1,6,39,40,14,18,4,13,13,3,0,24,11,0,7,0,3,4,0,0,0,1,30,3,11,195,9,3,2,4,1,15,0,1,0,0,1,0,0,0,0,7,1,0,0,0,2,1,0,0,0,1,214,59,1
3090.,0,46,0,10,34,2,42,4,0,19,89,5,9,92.,4,46,0,46,0,4532,307,2,15,32,32,0,9,39,41,16,17,4,9,10,3,0,31,9,0,3,0,5,2,0,0,0,1,30,3,15,195,9,3,3,3,1,15,0,1,0,0,2,0,0,0,0,7,1,0,0,0,2,1,0,0,0,1,214,59,3
3091.,0,45,0,9,34,2,41,4,0,22,86,2,12,90.,5,45,0,45,0,4526,307,3,5,18,18,1,8,38,38,17,14,7,7,10,5,0,26,10,0,5,0,4,4,0,0,0,5,30,1,5,196,8,2,4,3,1,14,0,1,0,0,2,0,0,0,0,5,1,0,0,0,2,1,0,0,0,1,214,59,1
3092.,1,45,0,9,35,2,43,3,0,24,84,2,12,91.5,4,46,0,46,0,4520,305,2,8,29,29,3,5,40,39,14,15,4,11,7,3,0,40,10,0,5,0,5,4,0,0,0,2,30,1,8,196,8,2,4,3,1,14,0,1,0,0,3,0,0,0,0,4,1,0,0,0,2,1,0,0,0,1,214,59,3
3093.,1,46,0,10,35,2,43,4,0,19,89,4,10,93.5,2,47,1,48,0,4523,305,4,8,27,27,1,6,39,45,10,15,5,14,11,3,0,37,10,0,7,0,1,3,0,0,0,2,30,1,8,196,8,2,4,3,1,14,0,1,0,0,3,0,0,0,0,3,1,0,0,0,2,1,0,0,0,1,214,59,1
3094.,2,43,0,12,31,2,40,5,0,22,86,3,10,89.,5,45,0,45,0,4528,312,4,10,33,33,2,9,38,36,11,20,3,10,11,2,0,35,17,0,3,0,3,2,0,0,0,7,30,3,10,196,8,2,4,3,1,14,0,1,0,0,3,0,0,0,0,3,1,0,0,0,2,1,0,0,0,1,214,59,3
3095.,2,42,0,10,32,2,38,6,0,20,88,3,11,87.,6,44,0,44,0,4527,310,6,13,35,35,2,6,40,35,14,18,5,11,11,5,0,27,15,0,6,0,3,3,0,0,0,3,30,4,13,197,7,2,4,3,1,15,0,1,0,0,3,0,0,0,0,3,1,0,0,0,2,1,0,0,0,1,214,59,1
3096.,1,42,0,7,33,3,36,7,0,26,82,4,10,85.5,7,43,0,43,0,4520,307,3,11,32,32,1,5,39,41,11,19,4,15,11,3,0,23,13,0,7,0,4,5,0,0,0,7,30,1,11,197,7,2,4,3,1,15,0,1,0,0,3,0,0,0,0,4,1,0,0,0,2,1,0,0,0,1,214,59,3
3097.,2,42,0,8,33,3,39,5,0,28,80,2,12,87.,6,44,0,44,0,4518,304,2,4,24,24,1,5,38,40,10,15,4,9,9,3,0,29,15,0,8,0,5,5,0,0,0,8,30,5,4,197,7,2,5,2,1,14,0,1,0,0,3,0,0,0,0,3,1,0,0,0,2,1,0,0,0,1,214,59,1
3098.,2,41,0,8,33,2,37,6,0,28,80,2,12,85.,6,43,1,44,0,4517,298,3,10,33,33,1,8,40,42,12,16,5,9,10,2,0,34,11,0,6,0,5,2,0,0,1,5,30,2,10,197,7,2,5,2,1,13,0,1,0,0,3,0,0,0,0,3,1,0,0,0,2,1,0,0,0,1,214,59,3
3099.,2,39,0,7,32,2,34,7,0,26,82,3,10,81.,8,41,1,42,0,4516,298,1,12,29,29,4,4,39,40,10,19,3,8,14,2,0,28,12,0,8,0,6,6,0,0,0,2,30,8,12,196,8,2,5,2,0,12,0,1,0,0,3,0,0,0,0,3,1,0,0,0,2,1,0,0,0,1,213,59,1
3100.,2,38,0,6,32,2,32,8,0,27,81,2,12,79.,9,40,1,41,0,4516,296,4,13,29,29,0,6,40,42,12,17,5,12,14,2,0,31,12,0,4,0,4,2,0,0,1,4,30,6,13,196,8,2,5,2,0,12,0,1,0,0,3,0,0,0,0,4,1,0,0,0,2,1,0,0,0,1,213,59,3
3101.,1,39,0,6,33,1,35,5,0,28,80,4,10,79.5,9,40,1,41,0,4518,289,3,8,23,23,2,4,39,39,12,14,6,8,7,5,0,28,13,0,9,0,5,6,0,0,1,2,30,4,8,196,8,2,6,1,0,11,0,1,0,0,3,0,0,0,0,4,1,0,0,0,1,1,0,0,0,1,213,59,1
3102.,1,40,0,6,34,1,34,6,1,29,79,2,12,81.5,9,41,0,41,0,4523,294,4,5,19,19,2,2,36,40,12,21,6,8,14,4,0,25,12,0,5,0,5,3,0,0,0,9,30,3,5,196,8,2,6,1,0,11,0,1,0,0,3,0,0,0,0,5,1,0,0,0,1,1,0,0,0,1,213,59,3
3103.,2,39,0,6,34,1,34,6,1,29,79,3,11,81.,9,41,0,41,1,4521,289,5,10,30,30,2,8,40,42,16,15,2,12,9,2,0,32,6,0,6,0,4,3,0,0,0,5,30,0,10,197,7,2,6,1,0,11,0,1,0,0,3,0,0,0,0,5,1,0,0,0,1,1,0,0,0,1,213,59,1
3104.,3,38,0,6,34,1,35,5,1,30,78,3,9,80.5,9,41,0,41,0,4530,293,0,7,25,25,2,4,39,36,18,18,5,14,14,4,0,25,10,0,3,0,4,1,0,0,0,4,30,4,7,196,8,3,5,1,0,10,0,1,0,0,3,0,0,0,0,5,1,0,0,0,1,1,0,0,0,1,213,59,3
3105.,2,40,0,7,34,1,36,5,1,28,80,2,10,83.,7,42,1,43,1,4527,292,1,9,23,23,0,6,37,45,12,21,3,13,11,3,0,32,9,0,3,0,3,2,0,0,1,5,30,8,9,196,8,3,5,1,0,11,0,1,0,0,3,0,0,0,0,5,1,0,0,0,1,1,0,0,0,1,213,59,1
3106.,2,41,0,7,35,1,38,4,1,27,81,2,10,85.,5,43,2,45,0,4528,293,4,10,32,32,2,4,38,41,11,17,8,11,10,5,0,34,12,0,6,0,4,4,0,0,0,3,30,5,10,196,8,3,5,1,0,12,0,1,0,0,3,0,0,0,0,4,2,0,0,0,1,1,0,0,0,1,213,59,3
3107.,2,40,0,7,34,1,37,4,1,27,81,0,12,83.,6,42,2,44,0,4526,292,2,9,31,31,0,6,40,40,14,17,9,12,11,5,0,29,12,0,2,0,0,0,0,0,1,6,30,6,9,196,8,3,5,1,0,12,0,1,0,0,2,0,0,0,0,4,2,0,0,0,2,0,0,0,0,1,213,59,1
3108.,0,42,0,8,34,0,38,3,1,25,83,2,10,84.,6,42,2,44,1,4524,292,3,9,22,22,3,4,40,37,16,18,4,15,11,4,0,29,10,0,5,0,3,2,0,0,2,5,30,6,9,196,8,3,5,1,0,12,0,1,0,0,3,0,0,0,0,4,2,0,0,0,2,0,0,0,0,1,213,59,3
3109.,0,42,0,8,34,0,38,3,1,26,82,3,9,84.,7,42,1,43,0,4520,292,5,8,33,33,2,10,39,37,15,16,6,8,6,4,0,32,12,0,3,1,3,2,0,0,1,0,30,4,8,197,7,4,4,1,0,12,0,1,0,0,3,0,0,0,0,4,2,0,0,0,2,0,0,0,0,1,213,59,1
3110.,3,39,0,8,34,0,39,2,1,28,80,2,10,82.5,7,42,1,43,1,4519,289,3,9,25,25,2,6,39,41,14,15,5,14,8,4,0,27,9,0,5,0,5,2,0,0,1,3,30,3,9,198,6,4,4,1,0,12,0,1,0,0,3,0,0,0,0,4,2,0,0,0,2,0,0,0,0,1,213,59,3
3111.,2,38,1,9,32,0,39,2,0,24,84,3,9,80.,8,41,1,42,0,4511,289,1,11,30,30,2,8,39,42,15,15,7,13,8,4,0,31,7,0,3,0,4,1,0,0,1,6,30,2,11,198,5,4,5,1,0,11,0,1,0,0,3,0,0,0,0,4,2,0,0,0,2,0,0,0,0,1,213,59,1
3112.,2,39,0,6,35,0,39,2,0,25,83,3,9,81.,8,41,1,42,0,4497,279,3,12,26,26,0,6,37,39,17,13,7,15,5,6,0,29,9,1,7,0,2,4,0,0,1,7,30,2,12,198,5,4,5,1,0,9,0,1,0,0,4,0,0,0,0,5,2,0,0,0,2,0,0,0,0,1,213,59,3
3113.,2,40,0,7,35,0,40,2,0,26,82,0,12,83.,6,42,2,44,0,4489,281,2,6,27,27,3,3,39,35,20,17,8,20,12,7,0,33,7,1,3,1,3,1,1,0,2,5,30,2,6,198,5,4,5,1,0,9,0,1,0,0,4,0,0,0,0,5,2,0,0,0,2,0,0,0,0,1,213,59,1
3114.,2,40,0,6,36,0,39,3,0,22,86,1,11,83.,5,42,3,45,0,4486,282,3,11,32,32,3,5,40,41,12,21,4,9,16,2,0,29,9,1,3,0,5,2,0,0,3,6,30,2,11,198,5,4,5,1,0,10,0,1,0,0,4,0,0,0,0,5,2,0,0,0,2,0,0,0,0,1,213,59,3
3115.,2,40,0,6,36,0,39,3,0,20,88,2,10,83.,6,42,2,44,0,4492,288,3,6,27,27,1,4,39,43,11,17,2,14,9,2,0,31,10,1,7,0,5,4,0,0,1,2,30,4,6,198,4,5,4,2,0,8,0,1,0,0,4,0,0,0,0,4,2,0,0,0,2,0,0,0,0,1,213,59,1
3116.,2,38,0,4,35,1,37,3,0,19,89,2,10,79.,8,40,2,42,1,4487,288,5,9,29,29,1,4,38,40,14,22,4,12,16,3,0,25,10,1,2,1,7,0,1,0,1,3,30,3,9,198,4,5,4,1,1,8,0,1,0,0,4,0,0,0,0,3,2,0,0,0,2,0,0,0,0,1,213,59,3
3117.,1,41,0,4,37,1,39,3,0,19,89,3,8,83.5,6,42,2,44,0,4485,289,5,15,34,34,0,7,38,43,14,12,5,9,8,3,0,35,8,1,7,0,6,4,0,0,1,4,30,1,15,198,4,6,3,2,0,8,0,1,0,0,4,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,213,59,1
3118.,1,40,0,4,36,1,38,3,0,20,88,2,10,81.5,7,41,2,43,0,4478,283,6,9,25,25,1,5,40,47,10,19,5,4,12,3,0,34,7,1,3,1,5,1,1,0,1,2,30,1,9,197,5,6,3,2,0,8,0,1,0,0,4,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,213,59,3
3119.,1,42,0,6,36,1,39,4,0,19,89,3,9,85.5,5,43,2,45,0,4473,281,3,7,25,25,0,3,38,48,13,16,5,9,13,5,0,28,4,1,5,1,4,1,1,0,2,2,30,0,7,197,5,6,3,2,0,6,0,1,0,0,5,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,213,59,1
3120.,1,37,0,6,31,1,36,2,0,21,87,3,7,75.5,10,38,2,40,0,4467,281,2,7,26,26,1,5,40,42,13,17,4,12,8,4,0,26,9,1,6,0,1,2,0,0,1,2,30,1,7,197,5,6,3,2,0,6,0,1,0,0,5,0,0,0,0,3,2,0,0,0,1,0,0,0,0,1,213,59,3
3121.,1,38,0,6,32,1,37,1,1,23,85,3,6,77.5,10,39,1,40,0,4470,280,3,7,33,33,1,10,39,43,9,18,1,11,8,1,0,29,12,1,5,0,2,4,0,0,1,9,30,2,7,197,5,5,4,2,0,7,0,1,0,0,5,0,0,0,0,3,2,0,0,0,1,0,0,0,0,1,213,59,1
3122.,1,37,0,7,30,1,36,1,1,22,86,1,9,75.5,10,38,2,40,0,4468,280,1,9,27,27,3,4,39,46,6,24,3,14,16,3,0,28,11,0,5,0,2,2,0,0,2,1,30,3,9,197,5,6,3,2,0,7,0,1,0,0,5,0,0,0,0,3,2,0,0,0,1,0,0,0,0,1,213,59,3
3123.,1,39,0,8,31,1,38,1,1,22,86,2,8,79.5,7,40,3,43,0,4473,281,3,8,29,29,1,6,40,48,8,19,3,5,11,2,0,32,8,1,5,1,1,4,1,0,3,3,30,2,8,197,6,5,3,2,0,7,0,1,0,0,5,0,0,0,0,4,2,0,0,0,1,0,0,0,0,1,213,59,1
3124.,2,39,0,8,32,1,39,1,1,22,86,1,9,81.,6,41,3,44,0,4466,276,1,11,24,24,2,3,38,47,10,18,4,8,8,2,0,27,7,0,5,0,6,3,0,0,3,7,30,2,11,197,6,5,3,2,0,7,0,1,0,0,5,0,0,0,0,5,2,0,0,0,1,0,0,0,0,1,213,59,3
3125.,4,38,0,8,33,1,40,1,1,25,83,2,8,82.,4,42,4,46,1,4463,275,2,5,24,24,2,6,36,43,13,13,7,16,10,5,0,31,8,0,4,0,3,3,0,0,3,12,30,3,5,197,6,5,3,2,0,6,0,1,0,0,5,0,0,0,0,5,2,0,0,0,1,0,0,0,0,1,213,59,1
3126.,6,37,0,8,34,1,41,1,1,22,86,1,9,83.,3,43,4,47,0,4461,273,4,9,31,31,0,3,37,43,14,17,8,17,10,3,0,29,8,1,6,1,7,3,0,0,2,7,30,3,9,197,6,5,3,2,0,6,0,1,0,0,5,0,0,0,0,5,2,0,0,0,1,0,0,0,0,1,213,59,3
3127.,4,36,0,7,32,1,39,0,1,19,89,0,10,78.,6,40,4,44,0,4464,276,5,9,24,24,1,7,39,44,12,17,2,8,11,1,0,28,7,2,3,0,5,2,0,1,2,4,30,3,9,197,6,5,1,4,0,6,0,1,0,0,5,0,0,0,0,6,2,0,0,0,1,0,0,0,0,1,213,59,1
3128.,4,34,0,6,32,0,37,0,1,18,90,1,9,74.,8,38,4,42,1,4464,278,2,17,38,38,1,3,37,46,11,15,7,17,12,6,0,24,6,2,3,1,6,1,1,1,3,3,30,0,17,197,6,5,2,2,1,6,0,1,0,0,5,0,0,0,0,6,2,0,0,0,1,0,0,0,0,1,213,59,3
3129.,3,35,0,7,31,0,37,0,1,15,93,0,10,74.5,9,38,3,41,2,4468,279,2,13,28,28,1,4,38,43,15,16,8,16,13,5,0,31,7,0,5,0,1,4,0,1,2,5,30,0,13,197,6,5,2,2,1,6,0,1,0,0,5,0,0,0,0,7,2,0,0,0,1,0,0,0,0,1,213,59,1
3130.,2,36,0,9,29,0,37,0,1,14,94,3,7,75.,10,38,2,40,0,4463,271,2,7,26,26,2,8,40,42,14,19,1,16,10,1,0,24,8,0,7,1,4,2,0,1,2,7,30,2,7,197,6,5,2,2,1,6,0,1,0,0,5,0,0,0,0,8,2,0,0,0,1,0,0,0,0,1,213,59,3
3131.,2,34,0,8,28,0,36,0,0,11,97,2,8,71.,12,36,2,38,0,4457,269,1,12,32,32,0,7,37,48,12,18,2,12,14,2,0,22,6,0,7,0,5,4,0,1,2,8,30,1,12,197,6,5,2,2,1,6,0,1,0,0,5,0,0,0,0,8,2,0,0,0,1,0,0,0,0,1,213,59,1
3132.,2,32,0,8,26,0,33,1,0,12,96,5,5,67.,13,34,3,37,0,4445,266,2,6,25,25,0,10,40,47,9,17,2,12,13,2,0,22,10,0,4,0,4,2,0,1,3,6,30,1,6,197,6,5,2,2,1,6,0,1,0,0,5,0,0,0,0,8,2,0,0,0,1,0,0,0,0,1,213,59,3
3133.,3,34,0,7,29,1,35,2,0,11,97,0,10,72.5,10,37,3,40,0,4436,259,6,7,20,20,0,6,39,44,11,12,0,11,10,0,0,29,11,0,10,1,1,5,0,1,1,3,30,1,7,197,6,5,2,2,1,6,0,1,0,0,4,0,0,0,0,9,2,0,0,0,1,0,0,0,0,1,213,59,1
3134.,1,38,0,9,29,1,36,3,0,11,97,1,9,77.5,8,39,3,42,0,4421,252,5,4,22,22,1,5,38,44,12,26,3,16,17,3,0,28,9,0,3,0,1,1,0,1,1,5,30,0,4,197,6,5,2,2,1,4,0,1,0,0,4,0,0,0,0,9,2,0,0,0,1,0,0,0,0,1,213,59,3
3135.,1,37,0,10,27,1,35,3,0,11,97,0,10,75.5,8,38,4,42,0,4418,248,5,8,26,26,1,3,37,47,11,16,7,21,11,6,0,30,6,1,6,1,6,1,1,2,2,6,30,1,8,197,6,5,2,2,1,4,0,1,0,0,4,0,0,0,0,8,2,0,0,0,2,0,0,0,0,1,213,59,1
3136.,2,37,0,11,27,1,36,3,0,13,95,1,9,77.,7,39,4,43,0,4413,246,4,9,28,28,1,4,37,50,10,22,4,9,16,3,0,31,4,1,5,1,2,3,1,2,3,5,30,1,9,197,6,5,2,2,1,4,0,1,0,0,4,0,0,0,0,7,2,0,0,0,2,0,0,0,0,1,213,59,3
3137.,1,38,0,12,26,1,36,3,0,13,95,1,9,77.5,7,39,4,43,0,4414,246,6,12,27,27,0,6,39,52,8,15,4,10,12,3,0,33,6,0,7,0,5,3,0,2,4,4,30,1,12,197,7,4,3,1,1,4,0,1,0,0,4,0,0,0,0,7,2,0,0,0,3,0,0,0,0,1,213,59,1
3138.,1,36,0,11,25,1,34,3,0,14,94,0,10,73.5,9,37,4,41,0,4412,249,4,5,25,25,0,4,37,52,8,20,4,11,13,3,0,31,6,0,3,0,6,1,0,2,4,2,30,2,5,196,8,4,3,0,2,4,0,1,0,0,4,0,0,0,0,8,2,0,0,0,3,0,0,0,0,1,213,59,3
