# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP_PSD_20.ka' '-l' '10000' '-p' '1' '-o' 'late_LTP_Slot_25.out' -seed 535420756
# "uuid" : "196105103"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
10.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,29,0,21,21,1,0,0,108,1,3,3,4,16,3,48,0,18,0,32,14,0,0,0,8,6,3,2,6,2,2,0,17,1,30,1,1,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,50,0
11.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,28,0,22,22,3,0,0,108,5,7,7,2,15,5,53,0,19,0,33,16,0,0,0,7,4,4,1,4,3,1,0,13,2,30,1,5,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
12.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,26,0,24,24,0,0,0,108,2,4,4,0,12,8,54,0,17,0,27,15,0,0,0,7,5,1,3,3,0,2,0,18,1,30,3,2,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
13.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,25,0,25,25,0,0,0,108,2,5,5,1,9,10,49,0,19,0,21,12,0,0,0,5,11,2,2,2,2,2,1,16,3,30,2,2,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
14.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,25,0,25,25,0,0,0,108,0,2,2,0,7,15,50,0,20,0,25,16,0,0,0,6,10,2,3,5,2,2,0,16,0,30,2,0,202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,202,50,0
15.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,23,0,27,27,0,0,0,108,1,3,3,1,5,23,49,0,24,0,20,19,0,0,0,6,10,3,5,4,1,5,0,21,2,30,1,1,202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
16.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,24,0,26,26,0,0,0,108,0,5,5,3,5,26,52,0,20,0,20,16,0,0,0,4,7,1,3,2,1,2,0,19,2,30,2,0,202,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
17.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,27,0,23,23,0,0,0,108,4,11,11,2,7,28,54,0,24,0,22,18,0,0,0,4,6,2,3,2,1,2,0,15,3,30,1,4,202,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
18.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,30,0,20,20,0,0,0,108,3,8,8,2,8,36,53,0,19,0,24,15,0,0,0,5,6,3,1,2,1,1,0,13,8,30,0,3,202,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
19.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,0,0,0,108,8,18,18,1,4,30,54,0,19,0,29,14,0,0,0,6,5,3,1,3,2,1,1,10,4,30,0,8,202,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
20.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,3,13,13,2,6,30,54,0,22,0,9,17,0,0,0,6,4,4,3,5,3,3,2,14,5,30,0,3,202,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,202,50,0
21.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,30,0,20,20,0,0,0,108,3,11,11,1,3,30,51,0,21,0,29,16,0,0,0,9,5,2,1,2,1,1,3,16,4,30,0,3,202,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
22.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,30,0,20,20,0,0,0,108,3,12,12,3,6,33,51,0,18,0,17,12,0,0,0,8,4,3,3,6,3,2,3,14,3,30,2,3,202,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
23.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,6,15,15,0,7,34,56,0,27,0,20,19,0,0,0,7,3,3,0,1,2,0,2,14,1,30,1,6,202,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,202,50,0
24.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,3,13,13,1,6,36,52,0,17,0,22,11,0,0,0,8,5,4,5,5,4,4,2,10,4,30,0,3,202,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
25.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,0,0,108,6,18,18,1,5,37,55,0,18,0,17,11,0,0,0,6,4,4,3,2,3,2,2,12,1,30,0,6,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
26.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,5,16,16,2,3,36,56,0,28,0,17,21,0,0,0,3,5,3,1,3,2,1,2,8,2,30,0,5,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
27.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,5,20,20,1,4,32,56,0,22,0,13,18,0,0,0,5,4,4,1,8,2,1,2,9,5,30,0,5,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
28.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,5,11,11,2,6,37,54,0,22,0,10,12,0,0,0,5,5,4,1,7,1,0,1,5,3,30,0,5,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
29.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,8,21,21,2,5,38,57,0,23,0,19,15,0,0,0,6,1,2,0,4,1,0,1,8,2,30,2,8,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
30.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,4,18,18,1,8,37,55,0,19,0,14,14,0,0,0,7,3,3,0,6,2,0,1,7,2,30,0,4,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
31.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,0,0,108,6,22,22,0,5,37,53,0,19,0,13,14,0,0,0,10,3,6,2,2,5,2,0,7,6,30,2,6,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
32.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,9,27,27,2,3,37,50,0,22,0,9,13,0,0,0,11,3,4,2,3,2,1,2,7,3,30,1,9,202,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,202,50,0
33.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,8,18,18,1,3,39,50,0,23,0,21,14,0,0,0,12,3,5,1,3,5,1,4,8,4,30,5,8,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
34.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,5,19,19,0,6,38,54,0,19,0,16,15,0,0,0,10,2,6,1,6,4,0,3,9,1,30,1,5,202,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
35.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,2,0,108,6,30,30,1,7,38,56,0,23,0,10,15,0,0,0,8,1,4,1,3,4,1,4,10,4,30,2,6,202,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
36.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,108,9,22,22,1,7,39,53,0,25,0,11,17,0,0,0,11,1,3,0,4,1,0,3,9,1,30,5,9,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
37.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,2,0,107,6,19,19,1,7,40,57,0,25,0,11,16,0,0,0,7,1,2,0,1,1,0,3,9,4,30,3,6,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
38.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,1,2,0,108,6,19,19,0,4,39,55,0,21,0,10,17,0,0,0,10,1,2,1,3,2,1,4,8,6,30,5,6,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
39.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,2,0,107,13,40,40,1,3,35,57,0,27,0,14,22,0,0,0,6,2,1,0,5,0,0,3,6,2,30,2,13,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
40.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,2,0,107,12,28,28,1,5,40,53,0,24,0,14,15,0,0,0,9,3,3,1,1,0,0,3,9,3,30,4,12,203,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
41.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,108,1,24,24,3,7,35,52,0,17,0,14,15,0,0,0,8,3,6,1,7,3,0,4,7,4,30,7,1,203,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
42.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,107,6,20,20,0,7,35,57,0,21,0,8,17,0,0,0,7,2,5,0,2,4,0,3,5,6,30,8,6,203,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
43.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,45,0,5,5,0,2,0,108,4,21,21,1,4,37,57,0,23,0,14,21,0,0,0,6,2,3,0,3,2,0,1,4,2,30,2,4,203,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
44.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,46,0,4,4,0,2,0,107,6,27,27,2,7,35,51,0,19,0,14,15,0,0,0,11,2,4,1,5,3,1,1,3,5,30,3,6,203,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
45.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,46,0,4,4,0,2,0,106,7,28,28,1,4,38,53,0,20,0,10,12,0,0,0,10,2,3,2,1,3,2,1,3,2,30,0,7,203,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
46.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,45,0,5,5,0,2,0,108,7,22,22,1,6,36,51,0,19,0,20,12,0,0,0,11,3,6,0,2,3,0,1,4,3,30,3,7,203,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,203,50,0
47.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,2,0,108,6,37,37,3,5,39,52,0,19,0,17,13,0,0,0,10,1,3,1,6,2,1,3,5,8,30,2,6,203,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,203,50,0
48.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,2,0,107,10,30,30,3,5,38,53,0,21,0,15,10,0,0,0,9,1,6,1,6,4,1,3,6,4,30,3,10,203,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,203,50,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,2,0,108,8,28,28,1,5,38,55,0,17,0,15,12,0,0,0,10,0,7,0,3,4,0,3,5,7,30,3,8,203,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,50,0
50.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,107,13,36,36,0,5,40,54,0,22,0,10,15,0,0,0,12,0,7,0,1,5,0,3,6,6,30,3,13,203,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,50,0
51.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,45,0,5,5,0,3,0,107,7,22,22,3,8,37,55,0,22,0,13,13,0,0,0,8,0,2,0,4,2,0,3,3,8,30,2,7,203,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,50,0
52.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,3,0,107,5,31,31,1,7,40,58,0,24,0,8,19,0,0,0,7,0,4,0,4,1,0,5,7,6,30,4,5,203,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,50,0
53.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,2,0,108,7,29,29,0,10,39,58,0,21,0,21,14,0,0,0,8,0,4,0,1,4,0,5,7,7,30,2,7,203,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
54.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,2,0,108,9,28,28,1,4,39,55,0,18,0,14,12,0,0,0,10,0,5,0,1,3,0,2,3,5,30,3,9,203,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
55.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,107,6,32,32,1,5,38,52,0,24,0,13,19,0,0,0,11,2,5,0,2,3,0,2,8,2,30,3,6,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
56.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,1,0,108,3,22,22,5,7,40,50,0,23,0,11,16,0,0,0,9,2,5,0,3,2,0,1,5,7,30,3,3,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
57.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,1,0,108,14,35,35,2,11,40,54,0,18,0,12,12,0,0,0,7,3,3,1,3,1,1,0,6,3,30,4,14,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
58.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,108,4,21,21,1,3,40,54,0,19,0,8,14,0,0,0,7,4,8,1,4,3,1,0,7,3,30,6,4,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
59.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,1,0,108,14,34,34,2,6,40,55,0,22,0,14,20,0,0,0,7,2,7,1,2,4,1,0,7,7,30,4,14,203,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
60.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,1,0,108,11,33,33,3,4,40,53,0,25,0,10,20,0,0,0,6,4,2,2,1,2,2,0,9,6,30,4,11,203,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
61.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,1,0,108,9,29,29,4,3,38,54,0,23,0,13,16,0,0,0,5,3,2,1,1,2,1,2,7,7,30,3,9,203,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
62.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,1,2,0,108,12,31,31,2,5,40,57,0,24,0,7,13,0,0,0,4,3,2,1,0,1,0,2,2,2,30,1,12,203,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
63.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,2,0,108,6,33,33,3,5,35,55,0,25,0,16,15,0,0,0,6,2,3,1,4,0,1,0,2,2,30,1,6,203,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
64.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,2,0,108,8,33,33,1,8,39,56,0,22,0,15,12,0,0,0,6,3,5,1,4,2,1,0,5,5,30,4,8,203,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
65.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,2,0,108,16,38,38,0,2,38,60,0,24,0,10,15,0,0,0,5,1,3,1,1,1,1,1,6,2,30,2,16,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,203,50,0
66.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,1,0,108,7,24,24,0,6,40,60,0,22,0,11,19,0,0,0,5,1,3,1,4,2,1,1,6,4,30,1,7,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,203,50,0
67.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,1,0,108,14,28,28,2,6,39,57,0,23,0,13,17,0,0,0,6,1,4,1,3,3,1,1,5,1,30,2,14,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,203,50,0
68.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,1,0,108,10,29,29,2,8,34,56,0,21,0,9,11,0,0,0,7,1,5,0,2,2,0,1,3,2,30,3,10,203,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
69.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,2,0,108,10,37,37,0,5,39,58,0,26,0,8,20,0,0,0,7,1,4,0,3,2,0,1,2,7,30,1,10,203,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,50,0
70.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,45,0,5,5,0,2,0,108,15,31,31,3,8,40,56,0,19,0,6,15,0,0,0,7,0,5,0,2,3,0,0,2,4,30,3,15,203,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,203,50,0
71.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,2,0,108,9,23,23,1,4,39,54,0,22,0,14,12,0,0,0,10,1,6,0,2,3,0,0,3,2,30,2,10,203,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,203,50,0
72.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,1,2,0,106,10,30,30,1,5,37,53,0,23,0,9,13,0,0,0,10,2,4,0,1,4,0,0,4,8,30,3,10,203,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,203,50,0
73.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,1,0,108,6,27,27,1,6,37,50,0,19,0,8,12,0,0,0,13,2,4,0,5,3,0,0,5,7,30,4,6,203,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,203,50,0
