"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
15.,48,148,97,2,3,4,5,3,2,7,0,490,148,0,0,0,0,0,1.5,1,6,2,1,5,0,0,10,14,94,2,6,400,10,5,15,0,8,30,0,11,235,0,30,11,472,472,0,13,0,0,0,0,651,549,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
16.,49,148,98,2,2,3,2,3,1,5,0,492,148,0,0,0,0,0,1.5,0,10,3.5,0,6,0,0,13,13,95,0,8,400,13,6,19,0,3,30,1,9,233,0,35,8,490,490,1,14,3,3,0,2,655,545,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
17.,49,148,97,1,4,3,2,3,3,7,0,490,148,0,0,0,0,0,3.5,0,8,1.5,0,12,0,0,15,13,95,1,7,400,15,6,21,1,7,30,2,7,230,0,36,7,495,495,1,19,3,3,0,2,651,549,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
18.,47,147,97,5,5,6,3,1,0,11,0,488,147,0,0,0,0,0,1,1,11,3.5,0,7,0,0,14,15,93,2,6,400,14,7,21,0,1,30,3,8,229,0,29,8,484,484,0,17,1,1,0,1,651,549,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
19.,48,148,95,1,6,7,4,1,3,13,0,486,148,0,0,0,0,0,2.5,1,7,2,1,8,0,0,13,16,92,2,6,400,13,8,21,0,5,30,3,6,226,0,35,6,486,486,1,19,3,3,0,3,651,549,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
20.,49,146,94,1,8,7,2,5,5,15,0,480,146,0,0,0,0,0,2,0,6,1,1,7,0,0,10,17,91,2,6,400,10,7,17,0,7,30,2,5,228,0,30,5,506,506,0,19,1,1,0,1,652,548,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
21.,48,148,98,2,4,1,4,3,3,5,0,492,148,0,0,0,0,0,2,0,5,0.5,0,8,0,0,9,15,93,2,6,400,9,8,17,0,3,30,0,7,231,0,34,7,497,497,0,8,2,2,0,2,652,548,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
22.,48,149,95,3,2,5,2,5,5,7,0,488,149,0,0,0,0,0,2,2,9,4.5,0,6,0,0,15,12,96,0,8,400,15,8,23,1,4,30,0,12,233,0,34,12,500,500,0,14,1,1,0,0,644,556,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
23.,49,145,99,1,9,0,3,3,2,9,0,488,145,0,0,0,0,0,0.5,2,10,2,0,9,0,0,13,13,95,0,8,400,13,6,19,0,2,30,1,7,235,0,30,7,473,473,1,9,1,1,0,1,643,557,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
24.,47,145,98,6,7,3,3,4,1,10,0,486,145,0,0,0,0,0,1,0,7,1,0,7,0,0,9,13,95,1,7,400,9,7,16,0,6,30,1,17,235,0,24,17,470,470,0,14,0,0,0,0,651,549,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
