"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,145,98,4,6,4,4,4,0,10,0,486,145,0,0,0,0,0,3,2,9,3.5,3,7,0,0,17,7,101,2,6,400,17,5,22,0,2,30,2,6,226,0,20,6,520,520,0,14,3,3,0,2,666,534,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,0,1,1,1,1
1.,49,143,94,3,9,11,3,6,1,20,0,474,143,0,0,0,0,0,2,2,2,1.5,1,4,0,0,8,7,101,2,6,400,8,5,13,0,5,30,5,10,226,0,27,10,521,521,0,15,7,7,0,7,670,530,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,1,1,1
2.,49,145,97,3,8,4,0,4,2,12,0,484,145,0,0,0,0,0,1,0,4,0.5,1,4,0,0,6,10,98,1,7,400,6,9,15,0,8,30,2,14,224,0,31,14,511,511,0,12,3,3,0,3,662,538,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
3.,49,146,97,3,6,4,0,4,2,10,0,486,146,0,0,0,0,0,2.5,1,3,2,1,4,0,0,9,8,100,0,8,400,9,5,14,1,7,30,3,15,226,0,35,15,519,519,0,15,3,3,0,3,665,535,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
4.,49,145,98,1,8,4,4,2,0,12,0,486,145,0,0,0,0,0,3,4,6,4,0,8,0,0,16,7,101,0,8,400,16,8,24,0,4,30,3,13,226,0,29,13,510,510,0,13,3,3,0,3,661,539,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
5.,49,147,99,1,4,1,4,3,1,5,0,492,147,0,0,0,0,0,1.5,2,8,2,2,7,0,0,13,8,100,2,6,400,13,6,19,0,4,30,2,3,226,0,30,3,504,504,0,11,5,5,0,5,657,543,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,1,1,1
6.,48,149,97,2,3,3,3,2,3,6,0,492,149,0,0,0,0,0,2.5,2,7,2.5,0,9,0,0,14,11,97,2,6,400,14,2,16,1,3,30,2,10,228,0,32,10,500,500,0,14,3,3,0,0,661,539,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,1,1,1
7.,47,149,98,3,2,3,6,1,1,5,0,494,149,0,0,0,0,0,2.5,2,6,2.5,0,8,0,0,13,10,98,0,8,400,13,6,19,0,5,30,3,5,229,0,29,4,507,507,0,6,2,2,0,2,662,538,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,1,1,1
8.,50,146,95,0,3,8,5,7,2,11,0,482,146,0,0,0,0,0,4,1,8,2,2,11,0,0,17,9,99,1,7,400,17,3,20,2,3,30,2,22,231,0,30,22,508,508,0,16,3,3,0,2,662,538,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,1,1,1
9.,49,150,96,1,0,5,2,3,3,5,0,492,150,0,0,0,0,0,1.5,3,8,1.5,1,10,0,0,14,14,94,4,4,400,14,5,19,0,6,30,0,7,231,0,27,7,479,479,0,11,3,3,0,3,662,538,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,1,1,1
