"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,145,98,4,6,4,4,4,0,10,0,486,145,0,0,0,0,0,3,2,9,3.5,3,7,0,0,17,7,101,2,6,400,17,5,22,0,2,30,2,6,226,0,20,6,520,520,0,14,3,3,0,2,666,534,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
1.,50,145,96,0,6,7,4,5,1,13,0,482,145,0,0,0,0,0,3.5,2,2,3,2,3,0,0,11,9,99,1,7,400,11,2,13,0,5,30,3,7,226,0,24,7,504,504,4,20,2,2,0,2,662,538,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
2.,48,149,96,3,3,6,1,1,2,9,0,490,149,0,0,0,0,0,4,3,0,2.5,1,5,0,0,11,10,98,2,6,400,11,4,15,0,4,30,1,9,225,0,23,9,505,505,1,10,2,2,0,2,662,538,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
3.,49,148,97,2,3,5,1,2,1,8,0,490,148,0,0,0,0,0,3,1,5,1.5,1,8,0,0,12,11,97,3,5,400,12,6,18,0,4,30,3,1,225,0,25,1,487,487,0,19,3,3,0,3,658,542,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
4.,47,147,97,4,5,4,5,3,2,9,0,488,147,0,0,0,0,0,1,4,10,2.5,2,9,0,0,16,11,97,1,7,400,16,3,19,0,3,30,1,10,226,0,20,10,510,510,2,16,5,5,0,3,658,542,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
5.,50,145,97,0,5,5,5,6,1,10,0,484,145,0,0,0,0,0,4,3,5,3.5,2,7,0,0,16,12,96,2,6,400,16,6,22,0,2,30,0,14,226,0,29,14,484,484,1,19,6,6,0,6,666,534,0,498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
6.,50,145,96,2,5,7,1,6,1,12,0,482,145,0,0,0,0,0,1.5,4,8,3,1,8,0,0,15,10,98,0,8,400,15,6,21,0,3,30,0,6,226,0,16,6,485,485,0,17,7,7,0,7,670,530,0,498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
7.,51,142,98,1,8,4,2,8,0,12,0,480,142,0,0,0,0,0,4.5,1,8,2.5,3,10,0,0,18,9,99,2,6,400,18,7,25,1,6,30,0,8,229,0,27,8,478,478,3,13,2,2,0,2,669,531,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
8.,49,142,98,5,8,3,2,9,1,11,0,480,142,0,0,0,0,0,3,2,8,4.5,1,6,0,0,16,8,100,2,6,400,16,6,22,0,6,30,0,12,233,0,25,12,478,478,0,12,2,2,0,2,665,535,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
9.,51,145,98,1,2,4,2,8,0,6,0,486,145,0,0,0,0,0,2,1,9,3,3,5,0,0,14,8,100,1,7,400,14,6,20,1,5,30,0,9,238,0,28,9,490,490,1,15,2,2,0,2,669,531,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
10.,50,145,98,2,4,3,2,7,1,7,0,486,145,0,0,0,0,0,3.5,1,10,3.5,2,9,0,0,18,11,97,1,7,400,18,9,27,0,4,30,3,9,237,0,29,9,469,469,1,13,3,3,0,3,669,531,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
11.,50,145,97,2,4,5,2,7,1,9,0,484,145,0,0,0,0,0,2,1,9,2.5,2,7,0,0,14,11,97,2,6,400,14,10,24,0,3,30,2,9,236,0,24,8,464,464,1,16,4,4,0,3,673,527,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
12.,50,145,98,2,4,3,2,7,1,7,0,486,145,0,0,0,0,0,2.5,1,10,4,0,8,0,0,16,8,100,1,7,400,16,7,23,0,9,30,2,7,236,0,24,7,457,457,4,16,3,3,0,3,660,540,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
13.,50,144,96,1,5,8,5,7,0,13,0,480,144,0,0,0,0,0,2.5,3,4,2.5,1,6,0,0,12,8,100,1,7,400,12,7,19,0,7,30,1,5,238,0,16,5,468,468,2,13,3,3,0,2,654,546,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
14.,49,146,96,1,6,7,4,3,1,13,0,484,146,0,0,0,0,0,2.5,2,8,2,0,11,0,0,15,10,98,1,7,400,15,6,21,0,3,30,2,11,238,0,30,11,492,492,0,14,4,4,0,4,654,546,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
15.,49,147,96,3,3,5,1,6,3,8,0,486,147,0,0,0,0,0,3.5,2,8,4.5,1,7,0,0,17,13,95,2,6,400,17,7,24,0,4,30,1,7,236,0,23,6,488,488,1,23,2,2,0,1,653,547,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
16.,47,146,97,4,8,4,4,2,2,12,0,486,146,0,0,0,0,0,2,0,8,2.5,1,6,0.5,0,11,11,97,2,6,400,12,7,19,0,6,30,0,6,238,0,25,6,482,482,0,9,4,4,0,4,649,551,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
17.,49,146,97,1,5,5,5,4,1,10,0,486,146,0,0,0,0,0,2,1,7,2.5,1,6,0,0,12,13,95,2,6,400,12,4,16,0,4,30,3,8,240,0,25,8,488,488,1,15,2,2,0,2,646,554,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
