"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
27.,50,146,98,1,4,2,2,6,2,6,0,488,146,0,0,0,0,0,2,1,7,3,2,4,0,0,12,11,97,3,5,400,12,6,18,1,2,30,2,13,245,1,34,13,509,509,0,12,6,6,0,5,658,542,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,25,1,0,2,1,2
28.,50,148,95,1,2,8,0,4,2,10,0,486,148,0,0,0,0,0,1.5,0,8,0,1,10,0,0,11,14,94,1,7,400,11,5,16,0,5,30,4,12,246,1,30,11,505,505,1,16,3,3,0,3,645,555,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,25,1,0,2,1,2
29.,47,146,96,4,7,4,5,5,4,11,0,484,146,0,0,0,0,0,1,1,9,2,1,7,0,0,12,13,95,1,7,400,12,12,24,0,7,30,4,13,248,1,27,12,505,505,0,14,2,2,0,2,645,555,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,25,1,0,2,1,2
30.,49,147,97,2,4,3,2,5,3,7,0,488,147,0,0,0,0,0,0.5,2,8,1.5,0,8,0,0,11,11,97,1,7,400,11,4,15,0,6,30,3,8,250,1,22,7,511,511,1,14,2,2,0,1,642,558,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,25,1,0,2,1,2
31.,49,147,97,1,6,4,2,2,2,10,0,488,147,0,0,0,0,0,2.5,0,8,4.5,0,4,0,0,13,11,97,1,7,400,13,7,20,0,2,30,1,18,250,1,28,18,515,515,1,18,2,2,0,1,640,560,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
32.,49,147,97,0,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1.5,0,8,2,0,7,0.5,0,10,10,98,1,5,400,11,9,20,0,4,30,5,11,249,1,22,11,509,509,2,15,2,2,0,2,633,567,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
33.,48,149,98,3,3,0,1,3,4,3,0,494,149,0,0,0,0,0,2,1,8,2,0,9,0,0,13,10,98,0,6,400,13,8,21,0,6,30,4,12,253,1,31,12,522,522,0,15,2,2,0,2,633,567,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
34.,49,148,95,0,5,4,3,5,6,9,0,486,148,0,0,0,0,0,1,0,3,1,0,3,0,0,5,10,98,1,5,400,5,7,12,0,3,30,2,10,251,1,26,10,525,525,0,17,4,4,0,3,632,568,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
35.,48,146,96,3,8,3,2,5,5,11,0,484,146,0,0,0,0,0,0.5,0,6,1,1,4,0,0,7,10,98,1,5,400,7,9,16,0,10,30,5,12,252,1,38,12,517,517,1,15,4,4,0,4,636,564,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
36.,50,145,93,0,8,9,2,7,5,17,0,476,145,0,0,0,0,0,2.5,1,6,3,0,6,0,0,12,11,97,1,5,400,12,7,19,0,5,30,4,14,252,1,26,14,506,506,1,11,3,3,0,3,629,571,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
37.,50,146,97,1,3,4,3,7,2,7,0,486,146,0,0,0,0,0,2.5,0,7,2,1,7,0,0,12,9,99,2,4,400,12,6,18,0,5,30,3,8,252,1,29,8,520,520,1,18,1,1,0,1,617,583,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
38.,48,145,98,3,9,3,3,2,1,12,0,486,145,0,0,0,0,0,2,1,5,2,0,6,0,0,10,9,99,0,6,400,10,10,20,0,5,30,1,8,254,1,33,8,521,521,1,14,1,1,0,1,623,577,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
39.,49,149,97,0,3,4,3,1,2,7,0,492,149,0,0,0,0,0,2.5,0,5,1.5,0,7,0.5,0,9,10,98,1,5,400,10,8,18,0,3,30,0,10,254,1,28,8,510,510,0,13,3,3,0,3,627,573,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
40.,50,147,96,0,4,6,2,4,2,10,0,486,147,0,0,0,0,0,3,0,4,1,1,7,0,0,10,11,97,0,6,400,10,3,13,0,5,30,1,8,255,1,37,8,523,523,0,20,10,10,0,8,639,561,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
41.,50,146,97,0,7,4,1,3,2,11,0,486,146,0,0,0,0,0,1.5,1,9,3,0,7,0,0,13,11,97,0,6,400,13,7,20,0,9,30,1,11,257,1,43,11,516,516,2,21,4,4,0,3,635,565,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
42.,49,145,96,1,8,7,4,3,1,15,0,482,145,0,0,0,0,0,1,0,5,1,0,5,0,0,7,10,98,1,5,400,7,6,13,1,4,30,1,10,253,1,30,10,495,495,2,17,7,7,0,7,635,565,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
43.,50,144,97,0,8,5,4,5,1,13,0,482,144,0,0,0,0,0,2,1,6,1.5,2,6,0,0,11,10,98,2,4,400,11,6,17,0,2,30,1,7,255,1,40,7,499,499,0,16,5,5,0,5,623,577,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
44.,50,144,97,1,8,4,2,6,2,12,0,482,144,0,0,0,0,0,2,1,4,1.5,1,5,0,0,9,10,98,0,6,400,9,7,16,0,4,30,2,5,255,1,43,5,488,488,0,16,3,3,0,3,627,573,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
45.,47,148,96,2,4,7,8,1,1,11,0,488,148,0,0,0,0,0,1,0,6,1.5,0,5,0,0,8,10,98,1,5,400,8,10,18,0,2,30,4,12,257,1,33,12,496,496,0,11,2,2,0,2,631,569,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
46.,49,147,97,1,4,4,4,4,2,8,0,488,147,0,0,0,0,0,3,0,3,1.5,1,5,0,0,9,11,97,0,6,400,9,8,17,2,5,30,0,11,260,1,38,11,499,499,0,16,4,4,0,2,626,574,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
47.,50,143,97,0,13,4,1,3,2,17,0,480,143,0,0,0,0,0,1,0,4,0.5,0,5,0,0,6,11,97,3,3,400,6,5,11,0,6,30,1,12,261,1,33,12,490,490,0,16,3,3,0,3,622,578,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
48.,49,143,97,0,11,6,7,3,0,17,0,480,143,0,0,0,0,0,2,1,4,2,0,5,0,0,9,14,94,0,6,400,9,10,19,1,5,30,2,7,263,1,33,6,492,492,1,10,1,1,0,1,622,578,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
49.,48,146,97,1,10,2,4,2,4,12,0,486,146,0,0,0,0,0,1,0,5,1,0,5,0,0,7,11,97,1,5,400,7,10,17,1,4,30,1,6,268,1,37,6,489,489,0,16,2,2,0,2,624,576,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
50.,47,147,98,5,4,3,4,3,1,7,0,490,147,0,0,0,0,0,0.5,1,8,2.5,1,4,0,0,10,11,97,1,5,400,10,5,15,0,1,30,2,8,269,1,35,8,489,489,0,19,0,0,0,0,616,584,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
51.,49,147,97,3,3,4,1,5,2,7,0,488,147,0,0,0,0,0,1,0,7,0.5,0,8,0,0,9,9,99,1,5,400,9,6,15,0,5,30,3,7,268,1,34,7,493,493,0,13,0,0,0,0,620,580,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
52.,48,147,96,4,5,6,1,3,2,11,0,486,147,0,0,0,0,0,0.5,0,6,1,0,5,0,0,7,9,99,1,5,400,7,6,13,0,3,30,1,14,269,1,41,13,479,479,0,10,0,0,0,0,628,572,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
53.,49,146,98,1,7,4,3,1,0,11,0,488,146,0,0,0,0,0,1.5,0,2,0.5,0,4,0,0,5,11,97,2,4,400,5,11,16,0,3,30,0,12,269,1,41,12,472,472,1,9,3,3,0,2,628,572,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
54.,47,148,97,3,6,3,4,1,3,9,0,490,148,0,0,0,0,0,1,0,2,1,0,2,0,0,4,13,95,1,5,400,4,12,16,0,4,30,0,8,268,1,32,8,484,484,0,14,0,0,0,0,624,576,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
55.,48,148,97,2,5,2,3,3,4,7,0,490,148,0,0,0,0,0,1,1,2,0,0,5,0,0,5,11,97,0,6,400,5,11,16,0,8,30,0,9,271,2,39,9,497,497,1,18,2,2,0,2,627,573,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
56.,49,146,96,2,4,5,4,7,3,9,0,484,146,0,0,0,0,0,0.5,0,6,0.5,0,6,0,0,7,9,99,3,3,400,7,9,16,1,5,30,0,10,271,2,41,10,502,502,2,13,0,0,0,0,619,581,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
57.,49,146,96,3,4,7,2,5,1,11,0,484,146,0,0,0,0,0,0,0,7,1,0,5,0,0,7,9,99,0,6,400,7,5,12,1,2,30,1,11,273,2,36,11,500,500,2,12,1,1,0,0,611,589,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
58.,49,144,96,3,7,6,3,7,2,13,0,480,144,0,0,0,0,0,1.5,1,5,1.5,1,5,0,0,9,8,100,0,6,400,9,9,18,0,9,30,1,7,272,2,43,7,491,491,1,15,2,2,0,1,616,584,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
59.,49,146,98,3,3,4,3,5,0,7,0,488,146,0,0,0,0,0,2,1,3,0.5,1,6,0,0,8,8,100,0,6,400,8,6,14,0,6,30,1,8,273,3,32,8,499,499,1,11,3,3,0,3,619,581,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
60.,49,149,97,0,2,4,4,2,2,6,0,492,149,0,0,0,0,0,0.5,1,5,0.5,0,6,0,0,7,11,97,3,3,400,7,11,18,0,4,30,2,10,275,4,40,10,505,505,2,15,6,6,0,6,619,581,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
61.,49,148,96,1,2,5,4,5,3,7,0,488,148,0,0,0,0,0,1,0,7,0,0,9,0,0,9,13,95,1,5,400,9,7,16,0,2,30,0,2,277,4,28,2,507,507,0,16,5,5,0,4,612,588,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
62.,48,149,95,2,4,6,2,2,4,10,0,488,149,0,0,0,0,0,0,0,4,0.5,0,3,0,0,4,12,96,1,5,400,4,7,11,1,4,30,3,10,278,4,35,10,498,498,0,16,2,2,0,1,608,592,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
63.,48,148,97,3,5,2,1,3,4,7,0,490,148,0,0,0,0,0,0.5,1,4,0,0,6,0,0,6,12,96,2,4,400,6,7,13,1,5,30,1,17,279,4,37,17,504,504,0,10,1,1,0,1,602,598,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
64.,47,148,97,3,3,5,7,2,1,8,0,490,148,0,0,0,0,0,2,0,4,0,0,8,0,0,8,11,97,0,6,400,8,11,19,0,5,30,2,12,278,3,33,12,511,511,0,11,1,1,0,1,598,602,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
65.,48,147,97,1,8,2,4,2,4,10,0,488,147,0,0,0,0,0,2,0,3,0.5,0,6,0,0,7,11,97,1,5,400,7,8,15,0,2,30,2,11,280,3,32,10,507,507,0,16,3,3,0,2,598,602,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
66.,46,147,98,5,7,1,5,2,3,8,0,490,147,0,0,0,0,0,3.5,0,5,1.5,0,9,0,0,12,12,96,0,6,400,12,9,21,0,5,30,3,8,279,2,33,8,517,517,0,14,6,6,0,4,602,598,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
67.,48,147,97,3,5,4,3,3,2,9,0,488,147,0,0,0,0,0,1.5,1,5,1,0,7,0,0,9,12,96,0,6,400,9,6,15,0,5,30,1,16,277,1,39,16,511,511,0,13,6,6,0,6,596,604,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
68.,49,145,97,1,10,3,2,3,3,13,0,484,145,0,0,0,0,0,1,0,5,0,0,7,0,0,7,13,95,1,5,400,7,8,15,1,3,30,0,19,277,1,33,18,513,513,0,14,7,7,0,6,594,606,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
69.,49,145,98,3,5,3,3,6,1,8,0,486,145,0,0,0,0,0,1,0,3,1,0,3,0,0,5,13,95,1,5,400,5,9,14,0,3,30,1,14,279,1,43,14,528,528,0,13,6,6,0,5,589,611,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
70.,49,145,96,3,6,8,2,4,0,14,0,482,145,0,0,0,0,0,1.5,1,1,0,0,5,0,0,5,16,92,1,5,400,5,6,11,1,6,30,2,17,279,1,38,16,538,538,5,13,9,9,0,9,586,614,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
71.,50,146,97,1,4,4,2,6,2,8,0,486,146,0,0,0,0,0,1.5,1,2,1,0,4,0,0,6,13,95,0,6,400,6,7,13,0,4,30,2,10,278,1,35,10,524,524,0,12,3,3,0,2,584,616,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,26,26,1,0,2,0,2
72.,50,144,97,2,7,5,1,6,1,12,0,482,144,0,0,0,0,0,3,1,3,0.5,0,9,0,0,10,10,98,3,3,400,10,14,24,0,7,30,1,10,280,2,40,10,523,523,0,15,2,2,0,2,588,612,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,26,1,0,2,0,2
73.,50,144,95,2,5,8,3,9,2,13,0,478,144,0,0,0,0,0,1,0,5,1,0,5,0,0,7,13,95,0,6,400,7,8,15,0,4,30,0,8,279,2,32,8,532,532,0,13,2,2,0,2,588,612,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,26,1,0,2,0,2
74.,50,143,97,2,8,5,2,7,1,13,0,480,143,0,0,0,0,0,1.5,0,5,1,0,6,0,0,8,8,100,1,5,400,8,6,14,0,3,30,1,12,278,2,35,11,544,544,0,11,2,2,0,2,588,612,0,500,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,26,26,1,0,2,0,2
75.,49,145,98,3,4,4,4,6,0,8,0,486,145,0,0,0,0,0,0.5,0,7,1.5,0,5,0,0,8,8,100,0,6,400,8,6,14,0,2,30,0,11,278,2,39,11,552,552,1,23,1,1,0,0,588,612,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,26,1,0,2,0,2
76.,48,146,99,3,4,1,6,5,1,5,0,490,146,0,0,0,0,0,2.5,0,3,2,0,4,0,0,8,8,100,1,5,400,8,8,16,0,1,30,1,9,279,2,32,8,549,549,0,16,4,4,0,4,589,611,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,26,1,0,2,0,2
77.,50,147,94,0,4,10,2,4,2,14,0,482,147,0,0,0,0,0,1.5,0,3,0,1,5,0,0,6,8,100,2,4,400,6,5,11,0,5,30,4,11,279,2,36,11,548,548,0,17,3,3,0,3,585,615,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,26,1,0,2,0,2
