"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
41.,50,147,98,0,2,2,4,6,2,4,0,490,147,0,0,0,0,0,2,2,5,2.5,0,6,0,0,11,19,89,1,9,400,11,8,19,0,6,30,0,7,249,1,27,7,480,480,1,14,1,1,0,1,647,553,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
42.,49,145,97,1,7,4,5,5,2,11,0,484,145,0,0,0,0,0,2,1,3,1,0,6,0,0,8,19,89,2,8,400,8,7,15,0,8,30,2,10,251,1,32,10,479,479,1,16,2,2,0,2,647,553,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
43.,49,146,97,2,7,4,1,3,2,11,0,486,146,0,0,0,0,0,1.5,0,5,2,0,4,0,0,8,16,92,4,6,400,8,10,18,0,2,30,4,5,250,1,31,5,477,477,2,19,5,5,0,4,651,549,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
44.,48,148,97,0,5,3,7,2,3,8,0,490,148,0,0,0,0,0,2,2,4,1.5,1,6,0,0,10,16,92,0,10,400,10,7,17,0,7,30,2,3,252,1,24,3,467,467,3,12,3,3,0,2,644,556,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
45.,46,147,96,5,10,3,2,1,5,13,0,486,147,0,0,0,0,0,1.5,2,7,2.5,0,7,0,0,12,16,92,1,9,400,12,10,22,0,5,30,1,6,252,1,35,6,460,460,0,11,5,5,0,5,642,558,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
46.,49,151,96,0,1,2,1,3,6,3,0,494,151,0,0,0,0,0,2,0,8,2.5,1,6,0,0,12,17,91,2,8,400,12,11,23,0,3,30,0,4,254,1,23,4,445,445,0,11,6,6,0,6,639,561,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
47.,48,147,96,2,6,5,4,3,3,11,0,486,147,0,0,0,0,0,1,0,2,1.5,0,1,0,0,4,16,92,2,8,400,4,8,12,0,6,30,0,12,256,1,32,12,458,458,1,13,5,5,0,4,635,565,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
48.,50,147,97,1,4,3,0,5,3,7,0,488,147,0,0,0,0,0,1.5,0,6,3.5,0,2,0,0,9,19,89,1,9,400,9,6,15,0,6,30,1,9,257,1,26,9,464,464,0,9,2,2,0,2,633,567,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
49.,49,147,95,2,4,7,2,5,3,11,0,484,147,0,0,0,0,0,3,0,5,2.5,0,6,0,0,11,20,88,2,8,400,11,9,20,0,2,30,5,8,258,1,27,8,468,468,1,10,2,2,0,2,633,567,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
50.,50,146,99,1,4,1,2,5,1,5,0,490,146,0,0,0,0,0,2.5,0,5,2.5,1,4,0,0,10,18,90,0,10,400,10,9,19,1,7,30,1,12,256,1,25,12,467,467,0,15,3,3,0,3,631,569,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
51.,49,146,97,2,3,4,5,7,2,7,0,486,146,0,0,0,0,0,3,0,10,3.5,0,9,0.5,0,15,17,91,1,9,400,16,5,21,0,4,30,4,11,255,1,26,11,454,454,4,15,5,5,0,4,635,565,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
52.,47,146,97,4,9,2,3,3,4,11,0,486,146,0,0,0,0,0,1.5,0,8,1,1,8,0,0,11,17,91,2,8,400,11,8,19,0,5,30,1,12,255,1,30,11,459,459,1,12,2,2,0,2,638,562,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
53.,47,148,94,3,6,9,4,1,3,15,0,484,148,0,0,0,0,0,3.5,0,4,2,0,7,0,0,11,19,89,1,9,400,11,11,22,0,2,30,2,10,255,1,31,10,446,446,1,11,3,3,0,3,634,566,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
54.,47,149,97,3,4,1,4,3,5,5,0,492,149,0,0,0,0,0,3,0,7,2.5,1,7,0,0,13,16,92,3,7,400,13,11,24,0,4,30,1,7,256,1,23,7,446,446,2,14,5,5,0,4,639,561,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
55.,48,148,97,1,5,2,5,3,4,7,0,490,148,0,0,0,0,0,0.5,1,7,1.5,1,5,0,0,9,14,94,4,6,400,9,3,12,0,5,30,0,9,256,1,20,9,460,460,0,16,4,4,0,3,641,559,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
