"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,145,98,4,6,4,4,4,0,10,0,486,145,0,0,0,0,0,3,2,9,3.5,3,7,0,0,17,7,101,2,6,400,17,5,22,0,2,30,2,6,226,0,20,6,520,520,0,14,3,3,0,2,666,534,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,1,1,2,1,2
1.,48,145,97,4,9,3,1,4,3,12,0,484,145,0,0,0,0,0,4,4,3,3.5,0,8,0,0,15,9,99,2,6,400,15,5,20,0,5,30,1,6,227,0,25,6,519,519,0,13,5,5,0,5,658,542,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
2.,48,146,97,3,6,5,4,3,1,11,0,486,146,0,0,0,0,0,2,2,3,1.5,1,5,0,0,9,11,97,0,8,400,9,5,14,0,4,30,0,11,230,0,19,11,516,516,1,18,7,7,0,7,658,542,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
3.,49,147,96,1,5,7,3,2,1,12,0,486,147,0,0,0,0,0,2,1,4,2.5,0,4,0,0,9,12,96,2,6,400,9,8,17,1,4,30,3,9,231,0,24,9,498,498,1,14,5,5,0,4,658,542,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
4.,48,147,97,2,4,5,6,3,1,9,0,488,147,0,0,0,0,0,4.5,1,4,4.5,0,5,0,0,14,14,94,1,6,400,14,5,19,0,5,30,4,8,232,0,23,8,486,486,1,19,3,3,0,3,662,538,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
5.,48,147,99,4,2,2,4,4,0,4,0,492,147,0,0,0,0,0,2,1,1,0.5,0,5,0,0,6,15,93,1,7,400,6,6,12,0,4,30,2,9,233,0,25,9,479,479,1,19,3,3,0,3,665,535,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
6.,49,146,99,3,6,1,0,3,1,7,0,490,146,0,0,0,0,0,2,2,5,2,3,4,0,0,11,15,93,3,5,400,11,5,16,0,3,30,3,7,234,0,27,7,472,472,0,13,3,3,0,2,663,537,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
7.,47,146,97,3,6,5,8,3,1,11,0,486,146,0,0,0,0,0,0.5,1,12,5,0,4,0,0,14,15,93,0,8,400,14,7,21,0,4,30,3,6,236,0,24,6,478,478,0,16,3,3,0,3,654,546,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
8.,48,146,94,2,9,8,3,3,4,17,0,480,146,0,0,0,0,0,2.5,1,6,2.5,2,5,0,0,12,13,95,0,8,400,12,4,16,0,1,30,1,9,240,0,24,9,482,482,3,10,2,2,0,2,649,551,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
9.,47,147,96,3,8,5,4,1,3,13,0,486,147,0,0,0,0,0,1,1,5,2.5,1,2,0,0,8,10,98,1,7,400,8,8,16,0,7,30,1,10,242,0,27,10,464,464,0,13,2,2,0,1,653,547,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
