"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,145,98,4,6,4,4,4,0,10,0,486,145,0,0,0,0,0,3,2,9,3.5,3,7,0,0,17,7,101,2,6,400,17,5,22,0,2,30,2,6,226,0,20,6,520,520,0,14,3,3,0,2,666,534,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,1,1,2,1,2
1.,49,146,99,2,6,1,2,3,1,7,0,490,146,0,0,0,0,0,2.5,2,4,1.5,3,5,0,0,11,12,96,0,7,400,11,3,14,0,2,30,3,10,227,0,23,10,504,504,0,16,5,5,0,5,661,539,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
2.,49,146,95,3,5,7,1,6,3,12,0,482,146,0,0,0,0,0,4,2,4,2.5,0,9,0,0,14,13,95,2,6,400,14,6,20,0,6,30,2,4,227,0,24,4,505,505,0,16,4,4,0,4,656,544,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
3.,49,145,96,3,6,7,2,5,1,13,0,482,145,0,0,0,0,0,4.5,3,2,2.5,1,8,0,0,14,14,94,0,8,400,14,4,18,0,1,30,1,12,229,0,29,11,495,495,0,20,4,4,0,4,657,543,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
4.,50,145,95,1,5,9,3,6,1,14,0,480,145,0,0,0,0,0,4,3,7,3.5,2,9,0,0,18,11,97,4,4,400,18,2,20,0,8,30,0,9,229,0,25,9,500,500,2,13,3,3,0,2,653,547,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
5.,50,146,97,0,8,4,0,2,2,12,0,486,146,0,0,0,0,0,4.5,1,7,4,1,8,0,0,17,10,98,0,8,400,17,5,22,0,7,30,2,8,232,0,21,7,484,484,1,8,5,5,0,5,651,549,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
6.,49,146,98,1,7,2,3,3,2,9,0,488,146,0,0,0,0,0,3,3,5,3,2,6,0,0,14,13,95,0,8,400,14,3,17,1,7,30,1,8,233,0,31,8,481,481,0,13,5,5,0,3,648,552,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
7.,50,148,98,1,2,3,0,3,1,5,0,492,148,0,0,0,0,0,4,2,5,4,2,5,0,0,15,10,98,1,7,400,15,3,18,0,2,30,0,8,234,0,25,8,469,469,0,14,1,1,0,1,649,551,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
8.,50,147,97,1,3,6,1,3,0,9,0,488,147,0,0,0,0,0,4,0,4,3.5,1,4,0,0,12,11,97,0,8,400,12,3,15,0,2,30,2,7,235,0,24,7,472,472,0,13,0,0,0,0,652,548,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
9.,49,148,97,1,3,5,3,2,1,8,0,490,148,0,0,0,0,0,3.5,3,5,4.5,1,5,0,0,15,11,97,5,3,400,15,5,20,1,1,30,1,7,235,0,25,7,489,489,1,16,5,5,0,4,647,553,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
