"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,145,98,4,6,4,4,4,0,10,0,486,145,0,0,0,0,0,3,2,9,3.5,3,7,0,0,17,7,101,2,6,400,17,5,22,0,2,30,2,6,226,0,20,6,520,520,0,14,3,3,0,2,666,534,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
1.,49,147,97,2,3,4,3,5,2,7,0,488,147,0,0,0,0,0,3,1,5,3,1,5,0,0,12,8,100,2,5,400,12,5,17,31,89,30,7,756,539,0,27,750,1538,1538,1,10,39,39,0,34,670,530,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
2.,48,147,96,4,5,4,1,5,4,9,0,486,147,0,0,0,0,0,2.5,2,3,2.5,0,5,0,0,10,13,95,3,9,400,10,7,17,31,139,30,17,779,770,0,24,778,1573,1573,0,11,39,39,0,34,667,533,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
3.,49,145,98,1,8,3,4,3,1,11,0,486,145,0,0,0,0,0,3,0,6,1.5,1,8,0,0,12,16,92,7,9,400,12,7,19,33,191,30,13,773,903,0,29,772,1574,1574,1,13,38,38,0,29,671,529,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
4.,48,148,95,4,3,7,1,4,3,10,0,486,148,0,0,0,0,0,1.5,3,2,1.5,1,4,0,0,8,23,85,8,12,400,8,3,11,27,168,30,12,763,1018,0,25,762,1576,1576,1,13,39,39,0,29,675,525,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
5.,49,147,97,1,5,4,3,3,2,9,0,488,147,0,0,0,0,0,2,4,4,4,0,4,0.5,0,11,37,71,14,12,400,12,8,20,5,18,30,18,125,1070,0,12,124,1481,1481,1,16,34,34,0,24,675,525,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
6.,48,148,95,3,4,7,2,3,3,11,0,486,148,0,0,0,0,0,3.5,5,1,3.5,2,4,0.5,0,12,49,59,14,15,400,13,7,20,0,12,30,13,56,1087,1,8,55,1368,1368,1,13,30,30,0,26,663,537,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
7.,48,147,97,4,5,5,1,2,1,10,0,488,147,0,0,0,0,0,4.5,3,3,2.5,9,1,0,0,15,53,55,22,15,400,15,3,18,1,10,30,21,36,1091,1,4,35,1290,1290,2,14,22,22,0,16,667,533,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
8.,49,146,96,2,5,6,3,5,2,11,0,484,146,0,0,0,0,0,2.5,5,1,3,2,3,0,0,11,55,53,21,14,400,11,6,17,0,5,30,10,27,1095,1,2,27,1198,1198,1,12,17,17,0,15,667,533,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
9.,48,147,98,3,6,4,2,0,0,10,0,490,147,0,0,0,0,0,2,6,3,3,5,2,0.5,0,12,56,52,19,13,400,13,5,18,0,4,30,14,23,1098,1,1,23,1119,1119,0,14,13,13,0,11,671,529,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
10.,50,147,96,0,4,7,2,3,1,11,0,486,147,0,0,0,0,0,3.5,4,0,2.5,2,4,0,0,11,59,49,18,14,400,11,5,16,0,3,30,16,19,1103,1,2,19,1035,1035,1,9,10,10,0,7,669,531,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
11.,49,148,97,1,4,4,2,2,2,8,0,490,148,0,0,0,0,0,4,5,0,3.5,4,2,0.5,0,12,63,45,15,15,400,13,9,22,1,9,30,11,17,1109,1,0,17,971,971,2,13,4,4,0,2,676,524,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
12.,48,148,97,3,4,5,2,1,1,9,0,490,148,0,0,0,0,0,3,7,1,3.5,5,2,0,1,13,68,40,19,13,400,14,6,20,0,5,30,15,13,1115,1,1,13,913,913,0,8,8,8,0,6,674,526,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
13.,48,148,96,4,2,6,2,4,2,8,0,488,148,0,0,0,0,0,3,9,1,3.5,9,0,0,0,16,65,43,16,14,400,16,5,21,1,5,30,9,14,1119,1,0,13,856,856,0,6,10,10,0,10,676,524,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
14.,49,146,98,1,6,3,4,3,1,9,0,488,146,0,0,0,0,0,1.5,7,0,2.5,3,2,0,0,10,61,47,15,14,400,10,8,18,1,5,30,4,9,1125,1,2,9,820,820,1,14,3,3,0,1,680,520,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
15.,48,149,98,3,0,3,4,3,1,3,0,494,149,0,0,0,0,0,2.5,13,1,3.5,12,0,0.5,0,18,56,52,17,15,400,19,5,24,0,4,30,3,11,1131,1,2,11,769,769,0,12,3,3,0,1,680,520,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
16.,47,144,97,5,9,4,5,5,2,13,0,482,144,0,0,0,0,0,3,8,0,2.5,9,0,1,0,12,57,51,14,15,400,14,8,22,0,6,30,12,12,1136,1,2,11,749,749,1,9,2,2,0,2,675,525,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
17.,48,145,94,3,7,9,5,6,3,16,0,478,145,0,0,0,0,0,1.5,15,2,3.5,13,0,1,0,18,56,52,13,11,400,20,8,28,0,2,30,15,10,1139,1,0,10,708,708,1,14,7,7,0,7,679,521,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
18.,49,147,96,0,5,5,5,4,3,10,0,486,147,0,0,0,0,0,2,9,1,1,12,0,1,0,12,55,53,12,12,400,14,6,20,0,8,30,9,4,1146,2,4,4,674,674,0,14,6,6,0,4,676,524,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
19.,46,149,96,4,2,4,8,4,4,6,0,490,149,0,0,0,0,0,2,9,0,2,9,0,0,0,13,55,53,12,13,400,13,6,19,1,4,30,6,13,1150,2,5,13,640,640,1,11,2,2,0,2,674,526,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
20.,49,146,99,1,6,2,4,2,0,8,0,490,146,0,0,0,0,0,3,14,1,3,14,1,0,0,21,52,56,11,13,400,21,5,26,0,5,30,7,5,1158,2,1,5,616,616,2,15,0,0,0,0,674,526,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
21.,49,147,95,2,3,7,3,6,3,10,0,484,147,0,0,0,0,0,3.5,9,1,1.5,14,0,0,0,17,48,60,7,15,400,17,10,27,0,2,30,9,10,1166,2,3,10,602,602,0,17,1,1,0,1,678,522,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
22.,49,142,97,3,13,6,1,3,0,19,0,478,142,0,0,0,0,0,4,10,0,2.5,13,0,0,0,18,46,62,8,13,400,18,6,24,0,4,30,3,9,1177,2,2,9,594,594,0,13,1,1,0,1,681,519,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
23.,49,147,97,1,6,4,2,2,2,10,0,488,147,0,0,0,0,0,1.5,15,0,2,13,1,0,0,18,44,64,8,12,400,18,4,22,0,4,30,2,10,1182,2,3,10,584,584,0,12,3,3,0,2,680,520,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
24.,49,147,95,2,6,6,0,4,4,12,0,484,147,0,0,0,0,0,1.5,14,1,2,14,0,0,0,18,44,64,6,14,400,18,7,25,0,7,30,6,7,1190,2,8,7,562,562,3,17,2,2,0,2,682,518,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
25.,49,147,97,1,4,5,4,3,1,9,0,488,147,0,0,0,0,0,3,14,0,2,16,0,0,0,20,45,63,4,14,400,20,8,28,0,5,30,5,11,1194,2,2,10,557,557,2,12,5,5,0,5,683,517,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
26.,49,144,99,3,9,1,1,4,1,10,0,486,144,0,0,0,0,0,2.5,17,1,1.5,19,1,0,0,23,45,63,4,13,400,23,9,32,0,5,30,6,12,1199,2,1,12,533,533,1,14,5,5,0,3,683,517,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
27.,50,145,98,0,7,3,3,4,1,10,0,486,145,0,0,0,0,0,2.5,14,0,1.5,16,0,0,0,19,42,66,8,10,400,19,4,23,0,5,30,4,10,1205,2,2,10,528,528,0,9,7,7,0,7,689,511,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
28.,50,146,98,0,6,3,2,3,1,9,0,488,146,0,0,0,0,0,2,17,0,3.5,14,0,0,0,21,39,69,5,13,400,21,6,27,0,3,30,4,9,1210,2,6,9,526,526,1,13,5,5,0,4,705,495,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
29.,48,148,96,1,5,6,5,1,2,11,0,488,148,0,0,0,0,0,3,13,0,1,17,0,0,0,19,35,73,4,14,400,19,6,25,2,2,30,3,13,1220,2,3,13,535,535,0,14,7,7,0,7,710,490,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
30.,49,144,98,3,8,2,2,6,2,10,0,484,144,0,0,0,0,0,1.5,19,0,0.5,21,0,0,0,22,37,71,4,14,400,22,8,30,0,8,30,1,9,1224,2,4,9,534,534,2,9,5,5,0,2,712,488,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
31.,50,144,96,0,9,4,3,7,4,13,0,480,144,0,0,0,0,0,2.5,16,1,1.5,19,0,0,0,22,35,73,4,14,400,22,7,29,1,7,30,2,11,1226,2,5,11,537,537,0,21,4,4,0,3,708,492,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
32.,48,147,98,3,3,4,5,3,0,7,0,490,147,0,0,0,0,0,3,13,1,2.5,15,0,0,0,20,32,76,6,12,400,20,3,23,0,3,30,4,10,1234,2,2,10,545,545,3,10,0,0,0,0,701,499,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
33.,50,146,97,0,4,6,4,4,0,10,0,486,146,0,0,0,0,0,3,19,0,1.5,21,1,0,0,25,33,75,7,11,400,25,3,28,0,4,30,2,11,1245,2,2,11,525,525,0,12,2,2,0,1,698,502,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
34.,49,148,95,1,4,6,2,4,4,10,0,486,148,0,0,0,0,0,2,20,1,1,22,1,0,0,25,31,77,5,12,400,25,2,27,1,11,30,3,13,1247,2,2,13,525,525,0,7,3,3,0,2,702,498,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
