"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
14.,49,146,98,2,7,3,1,2,1,10,0,488,146,0,0,0,0,0,6.5,1,7,3.5,2,12,0,0,21,13,95,1,6,400,21,3,24,0,2,30,3,10,240,0,29,10,497,497,1,17,3,3,0,2,669,531,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,1,1,1
15.,48,147,96,2,6,5,4,3,3,11,0,486,147,0,0,0,0,0,4,0,10,5,1,7,0,0,18,11,97,1,7,400,18,3,21,0,4,30,2,9,242,0,29,8,490,490,0,19,1,1,0,1,665,535,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,1,1,1
16.,49,147,95,2,5,6,1,5,4,11,0,484,147,0,0,0,0,0,2.5,2,8,2.5,1,9,0,0,15,9,99,3,5,400,15,8,23,0,1,30,1,8,241,0,37,8,497,497,2,12,1,1,0,1,665,535,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
17.,48,147,98,3,4,3,4,3,1,7,0,490,147,0,0,0,0,0,3,2,7,3.5,1,7,0,0,15,12,96,2,5,400,15,7,22,0,3,30,0,8,241,0,31,8,495,495,0,16,5,5,0,4,665,535,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
18.,50,148,98,1,1,2,1,5,2,3,0,492,148,0,0,0,0,0,5,2,3,0.5,0,14,0,0,15,15,93,1,7,400,15,5,20,0,7,30,1,8,239,0,34,8,506,506,0,10,5,5,0,5,670,530,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
19.,50,145,96,2,5,6,1,7,2,11,0,482,145,0,0,0,0,0,4,0,6,2.5,0,9,0.5,0,13,17,91,2,6,400,14,3,17,0,7,30,1,6,241,0,33,6,487,487,2,12,3,3,0,3,670,530,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
20.,48,146,97,2,6,5,6,3,1,11,0,486,146,0,0,0,0,0,3.5,1,7,3,0,9,0,0,15,17,91,1,7,400,15,4,19,0,6,30,1,14,240,0,23,14,465,465,0,13,3,3,0,3,666,534,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
21.,49,145,97,2,8,5,2,3,1,13,0,484,145,0,0,0,0,0,5,2,4,2,1,11,0,0,16,17,91,0,8,400,16,5,21,1,2,30,1,10,239,0,37,10,461,461,2,18,2,2,0,2,662,538,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
22.,49,147,96,1,3,6,5,5,2,9,0,486,147,0,0,0,0,0,4,1,8,3,2,9,0,0,17,17,91,2,6,400,17,8,25,0,5,30,1,9,239,0,22,9,456,456,1,19,4,4,0,4,666,534,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
23.,50,146,96,0,5,6,3,5,2,11,0,484,146,0,0,0,0,0,4.5,0,7,5,0,6,0.5,0,15,18,90,1,7,400,16,8,24,0,6,30,0,7,240,0,36,7,465,465,0,12,3,3,0,3,674,526,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
24.,49,146,95,2,5,6,3,7,4,11,0,482,146,0,0,0,0,0,3.5,1,8,1.5,2,11,0,0,16,18,90,0,8,400,16,11,27,1,8,30,2,10,242,0,33,10,474,474,0,13,1,1,0,1,676,524,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
25.,47,146,96,4,8,5,4,3,3,13,0,484,146,0,0,0,0,0,1,1,11,1.5,2,9,0,0,14,21,87,3,5,400,14,7,21,0,2,30,2,6,242,0,30,6,483,483,0,21,2,2,0,2,668,532,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
26.,49,145,97,2,8,5,2,3,1,13,0,484,145,0,0,0,0,0,2.5,1,9,3.5,0,8,0.5,0,14,20,88,1,7,400,15,7,22,0,3,30,3,8,241,0,31,8,473,473,0,9,4,4,0,4,664,536,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
27.,49,147,99,2,5,0,1,3,2,5,0,492,147,0,0,0,0,0,3,2,8,5,0,6,0,0,16,26,82,0,8,400,16,6,22,0,4,30,1,3,240,0,23,3,466,466,0,17,5,5,0,4,664,536,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
28.,49,144,99,2,9,1,3,4,1,10,0,486,144,0,0,0,0,0,3,1,5,2,2,6,0,0,12,25,83,2,6,400,12,9,21,0,2,30,2,9,244,0,25,9,478,478,0,11,2,2,0,2,672,528,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
29.,49,146,97,3,4,5,2,5,1,9,0,486,146,0,0,0,0,0,3.5,0,7,3,2,6,0.5,0,13,23,85,1,7,400,14,10,24,0,7,30,2,9,247,0,31,9,489,489,1,13,3,3,0,3,668,532,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
30.,46,146,99,7,7,0,3,3,2,7,0,490,146,0,0,0,0,0,2,2,5,0.5,1,9,0,0,11,24,84,1,7,400,11,7,18,0,3,30,1,11,249,0,32,11,506,506,0,13,1,1,0,0,670,530,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
31.,48,146,96,3,6,5,4,5,3,11,0,484,146,0,0,0,0,0,2.5,0,9,2.5,1,8,0.5,0,13,22,86,1,7,400,14,8,22,0,6,30,0,7,250,0,22,7,493,493,0,13,4,4,0,3,673,527,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
32.,49,147,97,2,4,5,2,3,1,9,0,488,147,0,0,0,0,0,2,1,11,3,0,10,0.5,0,15,21,87,3,5,400,16,10,26,0,1,30,1,7,253,0,24,7,499,499,0,13,6,6,0,5,669,531,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
33.,49,144,96,2,11,6,1,3,2,17,0,480,144,0,0,0,0,0,1,2,6,1,0,8,0,0,10,19,89,2,6,400,10,4,14,0,3,30,2,9,253,0,15,9,500,500,0,13,2,2,0,2,669,531,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
34.,49,145,98,0,9,4,5,1,0,13,0,486,145,0,0,0,0,0,2.5,1,7,2,0,9,0,0,13,19,89,1,7,400,13,8,21,0,3,30,4,17,254,0,25,17,517,517,0,15,2,2,0,2,661,539,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
35.,48,149,96,3,3,4,1,3,4,7,0,490,149,0,0,0,0,0,1.5,0,7,1.5,0,7,0,0,10,15,93,0,8,400,10,3,13,0,6,30,3,8,255,1,34,8,510,510,0,13,4,4,0,2,660,540,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
36.,49,147,97,1,6,3,2,3,3,9,0,488,147,0,0,0,0,0,2,0,12,1.5,2,11,0,0,16,17,91,2,6,400,16,5,21,0,3,30,4,17,256,1,35,17,504,504,0,13,4,4,0,3,656,544,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
37.,48,147,98,3,5,1,3,4,3,6,0,490,147,0,0,0,0,0,1,0,6,1.5,0,5,0,0,8,17,91,0,8,400,8,3,11,0,4,30,2,9,256,1,31,9,494,494,0,20,4,4,0,4,652,548,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
38.,50,146,98,0,4,2,4,6,2,6,0,488,146,0,0,0,0,0,4,1,7,2.5,0,11,0,0,16,15,93,2,6,400,16,5,21,0,1,30,4,10,259,1,32,9,486,486,1,15,3,3,0,2,652,548,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
39.,48,147,97,3,5,5,3,2,1,10,0,488,147,0,0,0,0,0,2.5,1,6,2,0,8,0,0,12,13,95,3,5,400,12,4,16,1,1,30,3,6,261,1,30,6,491,491,0,16,1,1,0,1,648,552,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
40.,47,147,97,3,6,4,6,2,2,10,0,488,147,0,0,0,0,0,3.5,0,8,2,1,10,0,0,15,15,93,2,6,400,15,3,18,0,6,30,1,10,264,1,35,10,496,496,0,15,3,3,0,3,642,558,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
41.,47,147,95,6,5,6,1,5,4,11,0,484,147,0,0,0,0,0,1.5,1,2,0.5,0,5,0,0,6,14,94,2,6,400,6,3,9,0,2,30,2,14,263,1,36,14,493,493,2,14,2,2,0,2,639,561,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
42.,52,143,98,0,4,4,2,10,0,8,0,482,143,0,0,0,0,0,2.5,1,7,2,1,8,0,0,13,16,92,2,6,400,13,2,15,0,2,30,4,5,263,1,25,5,479,479,1,15,1,1,0,1,642,558,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
43.,51,143,97,2,5,6,1,9,0,11,0,480,143,0,0,0,0,0,3,0,7,3,0,7,0,0,13,14,94,0,8,400,13,5,18,0,5,30,1,5,264,1,27,5,472,472,2,12,1,1,0,1,644,556,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
44.,49,143,97,3,8,5,4,7,1,13,0,480,143,0,0,0,0,0,2,1,5,2.5,0,5,0,0,10,14,94,2,6,400,10,4,14,0,3,30,2,7,262,1,33,7,466,466,0,17,0,0,0,0,631,569,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
45.,50,145,99,1,7,2,1,3,0,9,0,488,145,0,0,0,0,0,1.5,1,8,2.5,1,6,0,0,12,12,96,1,7,400,12,3,15,0,5,30,4,7,264,1,30,7,466,466,2,14,2,2,0,0,624,576,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
46.,47,146,97,4,6,4,6,4,2,10,0,486,146,0,0,0,0,0,1.5,0,10,2.5,0,8,0,0,13,15,93,0,8,400,13,5,18,0,3,30,3,12,266,1,24,12,461,461,1,8,5,5,0,4,618,582,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
47.,47,145,97,4,9,4,5,3,2,13,0,484,145,0,0,0,0,0,1.5,0,7,2.5,0,5,0,0,10,13,95,2,6,400,10,4,14,0,2,30,2,10,268,2,25,10,459,459,1,14,5,5,0,3,614,586,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
48.,47,145,97,5,10,5,2,1,1,15,0,484,145,0,0,0,0,0,2.5,0,3,2,0,4,0,0,8,14,94,0,8,400,8,5,13,0,3,30,3,3,267,2,24,3,459,459,1,11,4,4,0,3,610,590,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
49.,49,147,99,3,3,2,1,3,0,5,0,492,147,0,0,0,0,0,0.5,0,7,1.5,1,4,0,0,8,13,95,1,7,400,8,6,14,0,2,30,1,9,268,2,29,8,461,461,1,10,4,4,0,3,610,590,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
50.,49,144,97,2,9,4,3,5,2,13,0,482,144,0,0,0,0,0,3,1,5,2,0,8,0,0,12,14,94,3,5,400,12,2,14,0,5,30,0,7,271,2,25,7,488,488,0,18,1,1,0,1,606,594,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
51.,48,146,96,1,7,5,7,4,3,12,0,484,146,0,0,0,0,0,1.5,2,6,2.5,0,6,0,0,11,17,91,2,6,400,11,2,13,0,7,30,1,7,272,2,23,7,498,498,0,13,0,0,0,0,608,592,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
52.,49,146,98,1,8,1,2,3,3,9,0,488,146,0,0,0,0,0,1,0,6,2.5,0,3,0,0,8,16,92,2,6,400,8,5,13,0,6,30,0,8,272,2,26,8,497,497,0,11,2,2,0,0,612,588,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
53.,47,147,96,3,6,6,6,2,2,12,0,486,147,0,0,0,0,0,4,0,6,3,0,8,0,0,14,19,89,1,7,400,14,4,18,0,3,30,1,10,272,2,23,9,487,487,0,17,1,1,0,1,620,580,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
54.,49,145,98,3,7,2,1,5,2,9,0,486,145,0,0,0,0,0,1,0,7,3,0,3,0,0,9,19,89,1,7,400,9,7,16,1,1,30,3,10,273,2,30,10,484,484,1,14,2,2,0,2,628,572,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
55.,48,147,97,2,7,2,3,3,4,9,0,488,147,0,0,0,0,0,2,0,7,2,0,7,0,0,11,21,87,1,7,400,11,5,16,1,7,30,4,12,274,2,26,11,487,487,0,16,1,1,0,1,628,572,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
56.,49,147,97,0,4,4,6,4,2,8,0,488,147,0,0,0,0,0,1,1,8,0,2,9,0,0,11,19,89,1,7,400,11,6,17,0,3,30,3,11,274,2,26,11,477,477,0,12,2,2,0,2,624,576,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
57.,49,149,96,2,1,7,1,2,1,8,0,490,149,0,0,0,0,0,1,1,4,1.5,0,4,0,0,7,20,88,1,7,400,7,8,15,1,3,30,3,11,274,2,31,11,485,485,0,12,3,3,0,3,627,573,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
58.,47,147,96,5,4,4,4,6,4,8,0,486,147,0,0,0,0,0,1,1,6,1,1,6,0,0,9,17,91,0,8,400,9,5,14,0,4,30,2,10,275,2,37,10,496,496,0,11,2,2,0,2,626,574,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
59.,48,149,97,4,2,4,0,2,2,6,0,492,149,0,0,0,0,0,1,1,5,1,1,5,0,0,8,17,91,0,8,400,8,8,16,0,3,30,6,10,278,2,23,9,504,504,1,9,4,4,0,4,626,574,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
60.,50,142,98,2,12,2,0,6,2,14,0,480,142,0,0,0,0,0,1,0,5,1.5,0,4,0,0,7,17,91,0,8,400,7,4,11,0,4,30,2,6,278,2,29,6,502,502,1,18,3,3,0,2,626,574,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
61.,50,147,96,1,1,7,3,6,1,8,0,486,147,0,0,0,0,0,2,0,4,1.5,0,5,0,0,8,15,93,2,6,400,8,6,14,0,2,30,5,4,277,2,30,4,511,511,1,9,2,2,0,2,618,582,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
62.,49,147,96,1,3,3,5,8,5,6,0,486,147,0,0,0,0,0,0.5,0,8,1,1,6,0,0,9,13,95,2,6,400,9,3,12,0,2,30,2,7,280,2,31,7,510,510,0,12,3,3,0,2,618,582,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
63.,49,149,96,1,3,4,1,3,4,7,0,490,149,0,0,0,0,0,2.5,1,4,2.5,0,5,0,0,10,12,96,2,6,400,10,5,15,0,5,30,2,8,280,2,37,7,525,525,0,18,1,1,0,1,622,578,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
64.,47,148,98,4,3,3,5,2,1,6,0,492,148,0,0,0,0,0,2,0,6,1,0,8,0,0,10,11,97,1,7,400,10,3,13,0,6,30,3,10,279,2,30,10,500,500,1,9,4,4,0,3,623,577,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,26,25,25,1,1,1,1,1
65.,49,148,96,1,4,6,2,2,2,10,0,488,148,0,0,0,0,0,1.5,0,8,1.5,1,7,0,0,11,11,97,1,7,400,11,7,18,0,3,30,2,9,280,2,24,8,503,503,0,10,4,4,0,2,619,581,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,26,25,25,1,1,1,1,1
66.,49,146,95,3,6,9,0,3,1,15,0,482,146,0,0,0,0,0,1.5,1,5,2.5,0,4,0,0,9,10,98,1,7,400,9,5,14,0,2,30,1,14,283,2,26,14,505,505,1,16,3,3,0,3,623,577,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
67.,48,144,97,4,10,4,2,4,2,14,0,482,144,0,0,0,0,0,2,0,3,0.5,1,5,0,0,7,13,95,2,6,400,7,6,13,0,1,30,1,4,284,2,29,4,507,507,1,13,2,2,0,2,623,577,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
68.,49,144,97,2,9,5,3,4,1,14,0,482,144,0,0,0,0,0,1.5,0,8,0.5,0,10,0,0,11,18,90,1,7,400,11,4,15,1,4,30,3,12,284,2,33,12,514,514,1,12,2,2,0,2,624,576,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
69.,49,147,96,2,3,7,3,4,1,10,0,486,147,0,0,0,0,0,1,2,3,1,1,4,0,0,7,18,90,0,8,400,7,5,12,0,3,30,3,7,284,2,28,6,498,498,0,16,3,3,0,3,620,580,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
70.,48,147,97,2,6,4,4,2,2,10,0,488,147,0,0,0,0,0,2.5,0,5,1.5,0,7,0,0,10,20,88,1,7,400,10,2,12,0,5,30,3,9,284,2,33,9,506,506,1,15,3,3,0,2,612,588,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
71.,47,147,96,4,6,6,4,2,2,12,0,486,147,0,0,0,0,0,3,2,3,2.5,1,5,0,0,11,18,90,3,5,400,11,6,17,0,3,30,0,3,284,2,30,3,515,515,0,11,7,7,0,6,612,588,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
72.,50,146,94,0,7,10,1,3,2,17,0,480,146,0,0,0,0,0,1,1,6,2.5,0,4,0,0,9,17,91,0,8,400,9,5,14,0,1,30,0,12,283,2,30,12,509,509,0,13,4,4,0,3,616,584,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
73.,48,144,96,4,10,6,2,4,2,16,0,480,144,0,0,0,0,0,1,1,0,0,0,3,0,0,3,16,92,3,5,400,3,2,5,0,9,30,0,10,284,2,25,9,521,521,0,14,5,5,0,4,617,583,0,497,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
74.,48,146,97,4,3,4,5,7,2,7,0,486,146,0,0,0,0,0,2,1,2,2.5,0,2,0,0,7,17,91,2,6,400,7,6,13,1,7,30,1,10,284,2,28,10,523,523,0,14,2,2,0,1,609,591,0,497,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
75.,48,147,98,3,4,4,4,2,0,8,0,490,147,0,0,0,0,0,2,2,4,1.5,1,6,0,0,10,15,93,1,7,400,10,6,16,0,9,30,0,9,285,2,17,9,518,518,0,16,4,4,0,3,615,585,0,497,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
76.,50,146,98,1,4,3,2,5,1,7,0,488,146,0,0,0,0,0,3,1,5,2.5,1,6,0,0,12,13,95,2,6,400,12,8,20,0,3,30,3,13,286,2,36,13,524,524,1,12,4,4,0,4,617,583,0,497,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
77.,49,143,97,4,9,5,1,6,1,14,0,480,143,0,0,0,0,0,1.5,1,2,1,0,4,0,0,6,11,97,0,8,400,6,5,11,0,4,30,1,11,284,2,33,11,527,527,1,12,3,3,0,3,618,582,0,497,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
