"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,145,98,4,6,4,4,4,0,10,0,486,145,0,0,0,0,0,3,2,9,3.5,3,7,0,0,17,7,101,2,6,400,17,5,22,0,2,30,2,6,226,0,20,6,520,520,0,14,3,3,0,2,666,534,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
1.,49,148,96,1,4,5,2,3,3,9,0,488,148,0,0,0,0,0,3.5,3,5,2,2,9,0,0,15,5,103,1,7,400,15,6,21,0,5,30,2,13,225,0,22,13,511,511,1,11,3,3,0,3,668,532,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
2.,47,147,96,4,7,4,3,3,4,11,0,486,147,0,0,0,0,0,3.5,2,2,3.5,1,3,0,0,11,6,102,1,7,400,11,8,19,0,4,30,2,11,224,0,30,11,495,495,1,14,7,7,0,6,664,536,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
3.,46,149,94,6,5,6,1,3,6,11,0,486,149,0,0,0,0,0,2,0,3,1,0,5,0,0,7,8,100,2,6,400,7,8,15,0,4,30,5,5,225,0,24,5,483,483,1,18,2,2,0,2,658,542,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
4.,48,151,95,1,1,6,3,1,4,7,0,492,151,0,0,0,0,0,3.5,1,5,4,0,5,0,0,13,10,98,0,8,400,13,7,20,0,4,30,2,12,228,0,24,12,506,506,2,12,2,2,0,2,647,553,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
5.,49,148,97,1,5,3,1,2,3,8,0,490,148,0,0,0,0,0,3.5,0,6,4,0,5,0,0,13,9,99,1,7,400,13,5,18,0,4,30,0,6,228,0,33,6,505,505,0,16,2,2,0,2,649,551,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
6.,49,146,97,2,6,4,2,4,2,10,0,486,146,0,0,0,0,0,3,1,5,2,1,7,0,0,12,6,102,1,7,400,12,2,14,1,1,30,1,9,230,0,35,8,498,498,1,15,2,2,0,2,641,559,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
7.,49,148,96,1,3,4,3,5,4,7,0,488,148,0,0,0,0,0,2,0,7,2,1,6,0,0,11,6,102,0,8,400,11,2,13,0,5,30,0,7,229,0,35,7,504,504,0,18,2,2,0,1,641,559,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
8.,49,148,98,1,2,3,4,3,1,5,0,492,148,0,0,0,0,0,4,2,2,1.5,1,8,0,0,12,7,101,6,2,400,12,1,13,1,7,30,7,9,230,0,41,9,514,514,0,19,3,3,0,3,637,563,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
9.,49,146,98,3,5,2,1,5,2,7,0,488,146,0,0,0,0,0,3,1,8,3.5,0,8,0,0,15,6,102,3,5,400,15,3,18,0,6,30,4,3,230,0,35,3,506,506,1,15,2,2,0,1,633,567,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
10.,49,148,97,1,1,5,5,4,1,6,0,490,148,0,0,0,0,0,2.5,1,7,2,2,7,0,0,13,9,99,0,7,400,13,5,18,0,3,30,4,6,231,0,29,6,491,491,1,13,3,3,0,3,625,575,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
11.,48,146,96,1,7,5,7,4,3,12,0,484,146,0,0,0,0,0,4,0,12,4.5,1,10,0,0,20,9,99,2,6,400,20,3,23,0,4,30,2,9,229,0,31,8,478,478,1,11,3,3,0,1,629,571,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
12.,48,146,97,1,9,3,5,2,3,12,0,486,146,0,0,0,0,0,3,0,5,2,2,5,0,0,11,6,102,4,4,400,11,2,13,0,6,30,4,8,227,0,31,8,480,480,1,15,3,3,0,3,628,572,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
13.,48,146,96,1,8,3,6,5,5,11,0,484,146,0,0,0,0,0,2.5,0,4,2,1,4,0,0,9,10,98,2,6,400,9,4,13,0,4,30,0,11,227,0,25,11,501,501,1,16,4,4,0,4,624,576,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
14.,48,147,97,2,3,2,7,7,4,5,0,488,147,0,0,0,0,0,2,0,10,1,2,10,0,0,14,8,100,1,7,400,14,2,16,0,2,30,3,5,229,0,26,4,484,484,2,23,7,7,0,6,632,568,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
15.,50,147,97,0,4,5,2,3,1,9,0,488,147,0,0,0,0,0,3.5,0,9,4.5,1,6,0,0,16,8,100,2,6,400,16,1,17,0,5,30,1,9,229,0,41,9,474,474,0,15,4,4,0,3,639,561,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
16.,48,148,97,4,4,5,0,1,1,9,0,490,148,0,0,0,0,0,3,1,9,4,2,6,0,0,16,12,96,1,7,400,16,3,19,2,2,30,0,14,230,0,29,14,480,480,0,18,5,5,0,3,640,560,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
17.,49,149,97,1,3,1,1,4,5,4,0,492,149,0,0,0,0,0,3,0,11,4.5,1,7,0,0,17,11,97,1,7,400,17,4,21,1,6,30,0,11,230,0,44,11,464,464,2,18,5,5,0,4,637,563,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
18.,48,148,96,3,5,4,1,3,4,9,0,488,148,0,0,0,0,0,2,2,11,4.5,0,8,0,0,17,15,93,2,6,400,17,1,18,0,4,30,0,6,229,0,33,6,464,464,1,12,5,5,0,5,643,557,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
19.,48,150,94,2,1,8,3,3,4,9,0,488,150,0,0,0,0,0,3.5,0,7,2.5,3,6,0,0,14,13,95,3,5,400,14,4,18,2,3,30,0,11,228,0,31,10,463,463,1,20,4,4,0,3,648,552,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
20.,49,147,97,0,4,5,6,3,1,9,0,488,147,0,0,0,0,0,2.5,1,6,3.5,1,4,0,0,12,12,96,1,7,400,12,5,17,0,6,30,1,7,231,0,27,6,472,472,3,11,5,5,0,4,648,552,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
21.,49,146,99,2,6,2,2,2,0,8,0,490,146,0,0,0,0,0,5,1,6,2.5,0,12,0,0,17,15,93,2,6,400,17,6,23,0,2,30,2,9,230,0,29,7,467,467,1,16,3,3,0,2,656,544,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
22.,48,144,97,3,9,3,5,6,3,12,0,482,144,0,0,0,0,0,2.5,0,6,2.5,0,6,0,0,11,15,93,4,4,400,11,4,15,0,6,30,1,8,232,0,31,8,472,472,1,7,3,3,0,3,657,543,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
23.,50,143,98,2,8,2,2,8,2,10,0,482,143,0,0,0,0,0,1.5,1,7,3,0,5,0,0,11,16,92,1,7,400,11,8,19,0,4,30,0,6,235,0,30,6,471,471,0,17,5,5,0,3,653,547,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
24.,48,144,94,4,8,11,4,5,1,19,0,476,144,0,0,0,0,0,2,0,8,2.5,0,7,0,0,12,20,88,2,6,400,12,8,20,0,4,30,1,13,237,0,26,13,466,466,0,12,1,1,0,1,648,552,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
25.,50,147,98,2,1,4,1,5,0,5,0,490,147,0,0,0,0,0,1.5,0,7,1.5,0,7,0,0,10,18,90,2,6,400,10,5,15,0,3,30,1,13,236,0,26,13,464,464,2,17,4,4,0,4,648,552,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
26.,50,143,99,1,8,2,4,6,0,10,0,484,143,0,0,0,0,0,2,1,7,3.5,0,5,0,0,12,19,89,4,4,400,12,5,17,0,8,30,1,11,239,0,31,11,478,478,1,11,2,2,0,2,647,553,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
27.,50,146,97,1,4,6,2,4,0,10,0,486,146,0,0,0,0,0,2.5,1,6,2.5,0,7,0,0,12,20,88,0,8,400,12,6,18,0,2,30,2,9,238,0,24,9,486,486,0,17,5,5,0,1,639,561,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
28.,48,146,97,2,9,2,3,3,4,11,0,486,146,0,0,0,0,0,1.5,0,9,2.5,0,7,0.5,0,11,22,86,1,7,400,12,4,16,0,13,30,0,10,237,0,29,10,491,491,0,17,2,2,0,2,639,561,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
29.,47,149,96,5,2,5,2,3,3,7,0,490,149,0,0,0,0,0,2.5,0,4,2,1,4,0,0,9,20,88,0,8,400,9,4,13,0,4,30,1,13,237,0,24,12,487,487,1,16,3,3,0,2,647,553,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
30.,50,145,97,0,5,4,5,7,2,9,0,484,145,0,0,0,0,0,2,1,10,1.5,1,11,0,0,15,19,89,3,5,400,15,7,22,0,3,30,0,9,237,0,29,9,482,482,0,19,2,2,0,2,651,549,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
31.,48,148,96,3,4,6,2,2,2,10,0,488,148,0,0,0,0,0,2,1,7,1.5,1,8,0,0,12,20,88,1,7,400,12,3,15,0,4,30,0,12,236,0,40,12,497,497,1,20,2,2,0,1,646,554,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
32.,48,146,96,4,6,8,2,2,0,14,0,484,146,0,0,0,0,0,1.5,1,6,1.5,0,7,0,0,10,20,88,3,5,400,10,4,14,0,3,30,0,4,236,0,26,4,480,480,0,21,5,5,0,5,650,550,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,1,2
33.,48,147,96,2,4,6,6,4,2,10,0,486,147,0,0,0,0,0,1.5,3,8,3,1,7,0,0,14,20,88,3,5,400,14,4,18,0,5,30,1,4,236,0,28,4,478,478,0,14,3,3,0,2,653,547,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,1,2
34.,48,145,97,1,11,4,5,1,2,15,0,484,145,0,0,0,0,0,3,1,7,2,2,8,0.5,0,13,15,93,2,6,400,14,2,16,0,7,30,2,13,238,0,25,13,480,480,0,14,1,1,0,1,652,548,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,1,2
35.,48,149,95,2,3,6,3,3,4,9,0,488,149,0,0,0,0,0,1.5,0,7,1,1,7,0,0,10,15,93,0,8,400,10,6,16,0,6,30,0,11,240,0,32,11,486,486,0,19,3,3,0,3,651,549,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,1,2
36.,49,146,97,2,7,3,1,4,3,10,0,486,146,0,0,0,0,0,3,1,11,2.5,1,12,0,0,18,12,96,2,6,400,18,6,24,0,3,30,0,14,242,0,26,13,476,476,0,18,1,1,0,1,651,549,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,1,2
37.,49,148,97,1,4,5,2,1,1,9,0,490,148,0,0,0,0,0,2.5,1,7,1.5,2,8,0.5,0,12,12,96,2,6,400,13,3,16,0,4,30,0,12,241,0,31,12,469,469,0,17,1,1,0,1,643,557,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,1,2
38.,50,148,98,0,2,3,2,3,1,5,0,492,148,0,0,0,0,0,4.5,0,5,1.5,2,9,0,0,14,12,96,0,8,400,14,9,23,0,4,30,2,17,245,0,22,17,469,469,2,18,2,2,0,2,648,552,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,1,2
39.,49,145,96,1,9,8,3,1,0,17,0,482,145,0,0,0,0,0,3,1,9,3.5,1,8,0,0,16,16,92,2,6,400,16,4,20,0,3,30,0,8,241,0,29,8,473,473,0,19,4,4,0,3,649,551,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,1,2
40.,47,149,99,5,2,1,2,1,1,3,0,496,149,0,0,0,0,0,1,2,7,2,0,7,0,0,11,14,94,1,7,400,11,7,18,0,5,30,1,14,242,0,28,14,490,490,1,14,5,5,0,3,653,547,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,1,2
41.,49,146,97,4,3,5,1,6,1,8,0,486,146,0,0,0,0,0,3,0,7,2.5,1,7,0,0,13,13,95,1,7,400,13,7,20,0,7,30,2,14,243,0,25,13,490,490,0,15,5,5,0,5,649,551,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,1,2
42.,49,147,95,3,1,9,3,6,1,10,0,484,147,0,0,0,0,0,2.5,1,5,1.5,0,8,0,0,11,10,98,1,7,400,11,4,15,0,5,30,2,9,244,0,35,8,484,484,0,17,5,5,0,4,650,550,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
43.,49,145,98,2,6,3,4,5,1,9,0,486,145,0,0,0,0,0,2.5,0,7,1,0,10,0,0,12,11,97,3,5,400,12,4,16,0,5,30,3,6,243,0,27,5,486,486,0,13,3,3,0,3,649,551,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
44.,48,145,96,4,8,5,2,5,3,13,0,482,145,0,0,0,0,0,3,0,3,1,1,6,0,0,9,11,97,3,5,400,9,7,16,1,2,30,1,11,242,0,33,11,485,485,0,14,4,4,0,3,650,550,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
