# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_Theta16.ka' '-l' '5000' '-p' '1' '-o' 'Theta16_1.out' -seed 764868794
# "uuid" : "840850184"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,147,97,2,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,18,90,3,9,61,3,2,5,0,8,30,5,5,883,6,8,5,470,470,1,16,5,5,0,4,488,712,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,0,1,1,1,1
1.,50,146,97,2,3,6,1,5,0,9,0,486,146,0,0,0,0,0,0,2,1,0,3,0,0,0,3,21,87,2,10,0,3,8,11,0,2,30,3,4,884,5,6,4,475,475,0,7,2,2,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
2.,49,147,98,1,4,2,4,4,2,6,0,490,147,0,0,0,0,0,1,4,0,1.5,3,0,0,0,6,24,84,3,9,1,6,9,15,0,5,30,3,4,883,5,5,4,466,466,0,17,5,5,0,4,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
3.,50,146,96,1,5,6,1,5,2,11,0,484,146,0,0,0,0,0,1,3,0,1,3,0,0,0,5,21,87,2,10,4,5,13,18,0,4,30,1,14,880,5,5,14,478,478,0,14,3,3,0,2,546,654,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
4.,50,146,97,1,6,5,0,3,1,11,0,486,146,0,0,0,0,0,0.5,2,0,0.5,2,0,0,0,3,20,88,3,9,0,3,13,16,0,2,30,2,7,882,5,8,7,481,481,1,15,3,3,0,3,550,650,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
5.,48,148,96,4,3,7,1,2,1,10,0,488,148,0,0,0,0,0,0.5,3,0,1,2,0,0,0,4,19,89,2,10,0,4,13,17,0,5,30,2,11,880,7,8,10,499,499,1,17,2,2,0,1,550,650,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
6.,48,146,96,2,7,6,5,3,2,13,0,484,146,0,0,0,0,0,1.5,5,1,0.5,8,0,0,0,9,21,87,5,7,2,9,9,18,0,7,30,2,10,877,8,4,9,512,512,0,7,2,2,0,1,548,652,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,1,1,1
7.,49,149,97,1,3,4,1,1,2,7,0,492,149,0,0,0,0,0,1,2,0,0,4,0,0,0,4,23,85,3,9,3,4,8,12,1,6,30,2,12,876,7,7,12,497,497,3,12,3,3,0,2,548,652,0,500,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,1,1,1
8.,47,148,96,4,6,6,2,0,2,12,0,488,148,0,0,0,0,0,1.5,3,1,0,6,1,0,0,7,21,87,1,11,1,7,12,19,0,1,30,2,8,875,7,3,8,514,514,0,15,3,3,0,3,551,649,0,500,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,1,1,1
9.,49,148,97,2,3,5,1,2,1,8,0,490,148,0,0,0,0,0,1,6,0,1.5,5,0,0,0,8,20,88,2,10,3,8,9,17,0,4,30,2,7,875,7,7,7,494,494,0,17,5,5,0,4,550,650,0,500,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
