# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_LFS16.ka' '-l' '5000' '-p' '1' '-o' 'LFS16_3.out' -seed 866487
# "uuid" : "114846045"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
26.,48,150,96,0,2,3,6,3,5,5,0,492,150,0,0,0,0,0,1.5,4,0,1.5,4,0,0,0,7,14,94,1,9,0,7,10,17,0,3,30,9,23,901,8,7,22,701,701,0,19,4,4,0,3,555,645,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
27.,49,148,98,2,3,3,1,2,1,6,0,492,148,0,0,0,0,0,2,3,0,2,3,0,0,0,7,10,98,4,6,0,7,9,16,0,3,30,7,21,902,9,9,20,712,712,1,15,5,5,0,4,555,645,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
28.,47,148,96,5,4,5,2,3,3,9,0,488,148,0,0,0,0,0,1,4,0,1,3,1,0,0,6,15,93,2,8,2,6,10,16,0,7,30,6,9,896,7,2,9,695,695,0,14,5,5,0,4,554,646,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
29.,48,148,95,1,5,7,5,2,3,12,0,486,148,0,0,0,0,0,1.5,3,0,0.5,4,1,0,0,6,15,93,1,9,0,6,8,14,1,6,30,6,18,893,6,8,18,722,722,1,9,7,7,0,6,556,644,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
30.,48,149,96,1,5,4,3,1,4,9,0,490,149,0,0,0,0,0,1,1,0,1,0,1,0,0,3,14,94,1,9,0,3,8,11,2,7,30,8,17,896,7,9,16,724,724,1,12,3,3,0,2,556,644,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
31.,48,147,97,3,5,2,3,5,4,7,0,488,147,0,0,0,0,0,0.5,6,0,2.5,1,1,0,0,7,13,95,1,11,0,7,14,21,0,6,30,6,14,901,7,12,13,714,714,0,15,2,2,0,1,556,644,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
32.,49,145,94,3,6,11,2,5,1,17,0,478,145,0,0,0,0,0,1.5,3,0,1.5,3,0,0,0,6,14,94,3,9,0,6,10,16,1,3,30,12,16,907,8,6,16,706,706,0,10,2,2,0,2,556,644,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
33.,49,145,97,3,7,4,1,5,2,11,0,484,145,0,0,0,0,0,1,4,0,1,4,0,0,0,6,13,95,4,8,2,6,8,14,0,7,30,10,7,903,8,6,7,663,663,0,15,3,3,0,3,554,646,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
34.,49,146,98,2,5,4,3,3,0,9,0,488,146,0,0,0,0,0,0.5,0,0,0,1,0,0,0,1,17,91,2,10,1,1,13,14,0,7,30,5,17,905,9,5,16,671,671,0,13,4,4,0,4,555,645,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
35.,46,146,98,7,6,3,4,3,1,9,0,488,146,0,0,0,0,0,1,5,0,1.5,4,0,0,0,7,20,88,2,10,0,7,15,22,1,2,30,5,18,906,8,6,17,672,672,1,18,5,5,0,4,556,644,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
36.,49,145,97,1,5,5,7,6,1,10,0,484,145,0,0,0,0,0,0,1,0,0.5,0,0,0,0,1,17,91,1,9,0,1,15,16,0,2,30,6,13,900,8,5,12,660,660,1,12,6,6,0,5,556,644,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
37.,49,146,96,2,5,7,3,4,1,12,0,484,146,0,0,0,0,0,0.5,3,0,1.5,1,0,0,0,4,14,94,3,7,2,4,7,11,1,5,30,9,18,900,7,12,18,661,661,1,14,6,6,0,6,554,646,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
38.,48,146,97,2,8,2,4,4,4,10,0,486,146,0,0,0,0,0,0.5,3,0,1,2,0,0,0,4,11,97,0,10,2,4,10,14,1,3,30,7,16,895,6,5,16,657,657,0,7,8,8,0,7,554,646,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
39.,48,147,98,3,5,2,3,3,2,7,0,490,147,0,0,0,0,0,1,2,0,0.5,2,1,0,0,4,11,97,3,7,1,4,12,16,0,6,30,6,16,897,6,5,16,649,649,0,11,7,7,0,5,555,645,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
40.,48,146,95,3,7,6,3,5,4,13,0,482,146,0,0,0,0,0,0,5,1,2.5,1,0,0,0,6,12,96,2,10,1,6,7,13,2,5,30,2,11,895,7,5,11,656,656,2,16,7,7,0,7,555,645,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
41.,49,149,96,1,2,3,2,5,5,5,0,490,149,0,0,0,0,0,1,5,0,3,1,0,0,0,7,12,96,2,10,0,7,6,13,0,7,30,4,12,891,5,8,12,660,660,1,12,7,7,0,5,556,644,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
42.,47,147,98,3,6,1,6,3,3,7,0,490,147,0,0,0,0,0,1.5,5,0,2,4,0,0,0,8,11,97,3,9,0,8,8,16,0,9,30,4,16,886,5,10,15,667,667,0,13,10,10,0,7,556,644,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
43.,50,147,98,0,3,1,3,6,3,4,0,490,147,0,0,0,0,0,0.5,2,1,0,4,0,0,0,4,10,98,2,10,1,4,7,11,0,7,30,4,13,888,5,9,11,692,692,1,16,12,12,0,10,555,645,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
44.,47,145,97,5,6,5,6,5,1,11,0,484,145,0,0,0,0,0,1,4,1,1,5,0,0,0,7,14,94,3,9,1,7,5,12,0,4,30,7,13,881,5,10,13,703,703,0,12,9,9,0,6,555,645,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
45.,49,146,94,1,6,11,4,3,1,17,0,480,146,0,0,0,0,0,2,0,0,0.5,2,1,0,0,4,15,93,3,9,1,4,6,10,1,5,30,4,15,880,6,7,14,683,683,2,11,7,7,0,4,555,645,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
46.,49,144,97,4,5,5,3,8,1,10,0,482,144,0,0,0,0,0,1,5,0,2.5,1,1,0,0,7,18,90,3,9,0,7,9,16,2,6,30,6,17,881,6,10,17,701,701,0,8,6,6,0,6,556,644,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
47.,48,145,98,6,3,4,3,7,0,7,0,486,145,0,0,0,0,0,1,3,0,1.5,1,1,0,0,5,16,92,3,9,0,5,5,10,0,6,30,8,19,878,7,10,19,705,705,1,14,5,5,0,4,556,644,0,499,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
48.,49,145,97,2,4,4,6,8,2,8,0,484,145,0,0,0,0,0,2.5,5,1,2.5,5,1,0,0,11,18,90,5,9,0,11,6,17,0,7,30,5,21,881,8,9,21,708,708,1,16,5,5,0,5,556,644,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
49.,49,146,97,2,6,5,2,3,1,11,0,486,146,0,0,0,0,0,0,5,0,0.5,3,1,0,0,5,19,89,2,12,0,5,6,11,0,3,30,3,20,879,9,9,20,692,692,1,16,7,7,0,6,556,644,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
50.,49,145,99,2,7,1,3,4,1,8,0,488,145,0,0,0,0,0,1.5,4,0,1.5,3,1,0,0,7,22,86,4,10,0,7,11,18,0,5,30,6,7,875,9,6,7,711,711,0,9,6,6,0,5,556,644,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
51.,49,147,94,3,3,8,1,7,4,11,0,482,147,0,0,0,0,0,1,3,1,2,1,1,0,0,6,22,86,4,10,0,6,8,14,0,4,30,6,11,881,9,9,11,704,704,0,13,6,6,0,5,556,644,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
52.,48,148,96,2,5,6,3,1,2,11,0,488,148,0,0,0,0,0,1.5,2,0,0.5,4,0,0,0,5,19,89,4,10,0,5,7,12,0,5,30,3,16,887,8,1,15,701,701,0,11,7,7,0,7,556,644,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
53.,50,145,97,0,8,4,2,4,2,12,0,484,145,0,0,0,0,0,1,3,1,1,3,1,0,0,6,22,86,3,11,0,6,9,15,2,4,30,9,25,890,8,8,25,722,722,0,18,8,8,0,8,556,644,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
54.,49,149,98,1,3,2,1,1,2,5,0,494,149,0,0,0,0,0,1,2,0,1,1,1,0,0,4,20,88,3,11,0,4,6,10,1,7,30,7,17,888,8,6,17,719,719,1,10,7,7,0,7,556,644,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
55.,48,146,98,4,4,2,4,6,2,6,0,488,146,0,0,0,0,0,2,3,0,1.5,2,2,0,0,7,20,88,2,12,1,7,9,16,1,4,30,8,19,891,10,7,19,720,720,0,12,2,2,0,2,556,644,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
56.,48,146,95,3,7,5,3,6,5,12,0,482,146,0,0,0,0,0,2.5,4,0,1,5,2,0,0,9,23,85,3,10,1,9,11,20,1,6,30,6,16,890,10,8,16,690,690,2,17,3,3,0,3,556,644,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
57.,49,146,98,2,6,3,2,3,1,9,0,488,146,0,0,0,0,0,1.5,4,1,2,4,0,0,0,8,24,84,5,9,2,8,10,18,0,6,30,6,19,889,10,4,19,696,696,1,15,7,7,0,7,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
58.,49,144,96,1,9,6,5,5,2,15,0,480,144,0,0,0,0,0,1.5,4,0,1.5,3,1,0,0,7,24,84,3,11,3,7,5,12,0,2,30,3,11,888,10,4,10,699,699,2,9,9,9,0,8,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
59.,50,144,96,1,9,7,1,4,1,16,0,480,144,0,0,0,0,0,1.5,2,0,1,3,0,0,0,5,25,83,3,11,3,5,6,11,0,8,30,7,19,884,8,8,17,694,694,1,20,5,5,0,4,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
60.,50,147,99,0,4,2,2,2,0,6,0,492,147,0,0,0,0,0,0.5,5,0,1,4,0,0,0,6,26,82,3,11,2,6,12,18,1,4,30,3,12,882,8,7,11,711,711,0,7,6,6,0,5,556,644,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
61.,49,145,96,3,6,7,2,5,1,13,0,482,145,0,0,0,0,0,1,1,0,1,1,0,0,0,3,29,79,3,13,2,3,8,11,0,4,30,6,8,879,7,9,8,689,689,1,12,7,7,0,5,558,642,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
62.,49,146,97,3,4,6,2,4,0,10,0,486,146,0,0,0,0,0,1.5,5,1,3.5,2,0,0,0,9,31,77,4,11,0,9,10,19,0,5,30,3,10,878,6,8,9,658,658,1,18,8,8,0,6,560,640,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
63.,49,145,97,2,8,5,2,3,1,13,0,484,145,0,0,0,0,0,1,7,0,2,5,0,0,0,9,30,78,3,13,0,9,8,17,0,3,30,4,13,880,7,3,13,647,647,0,10,6,6,0,5,560,640,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
64.,49,148,96,1,6,5,0,1,3,11,0,488,148,0,0,0,0,0,1.5,2,0,0.5,2,2,0,0,5,29,79,7,9,1,5,13,18,0,8,30,6,6,877,8,7,6,645,645,0,14,10,10,0,9,559,641,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
65.,49,147,95,1,5,6,3,5,4,11,0,484,147,0,0,0,0,0,1,3,1,0,5,1,0,0,6,28,80,4,12,1,6,10,16,2,9,30,7,22,881,7,5,21,648,648,1,13,5,5,0,4,559,641,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
66.,49,145,98,2,7,3,3,4,1,10,0,486,145,0,0,0,0,0,1,1,0,1.5,0,0,0,0,3,27,81,4,11,1,3,8,11,0,3,30,6,11,879,7,3,11,657,657,1,21,3,3,0,3,559,641,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
67.,48,147,97,2,7,4,3,1,2,11,0,488,147,0,0,0,0,0,1.5,5,0,2,4,0,0,0,8,29,79,4,14,1,8,9,17,1,2,30,4,16,883,8,3,15,688,688,1,10,9,9,0,9,559,641,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
68.,47,148,97,4,6,2,2,2,4,8,0,490,148,0,0,0,0,0,1,5,0,1,5,0,0,0,7,28,80,4,13,1,7,6,13,1,2,30,2,18,882,8,5,18,665,665,0,9,8,8,0,6,559,641,0,500,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
69.,47,145,96,1,11,3,9,4,5,14,0,482,145,0,0,0,0,0,0.5,3,0,1,2,0,0,0,4,34,74,6,12,0,4,8,12,1,6,30,4,13,886,7,3,13,684,684,2,13,7,7,0,7,560,640,0,500,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
70.,47,147,96,3,8,4,4,2,4,12,0,486,147,0,0,0,0,0,2,4,0,3.5,1,0,0,0,8,34,74,6,12,0,8,7,15,0,7,30,5,7,884,7,5,6,683,683,0,17,10,10,0,8,560,640,0,500,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
71.,47,150,98,4,2,1,2,1,3,3,0,496,150,0,0,0,0,0,1.5,4,1,0.5,6,1,0,0,8,38,70,3,13,0,8,8,16,1,9,30,9,13,888,7,5,13,695,695,1,17,10,10,0,8,560,640,0,500,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
72.,47,147,96,2,7,4,7,3,4,11,0,486,147,0,0,0,0,0,0.5,5,0,1,4,0,0,0,6,35,73,2,14,0,6,12,18,0,4,30,6,18,894,7,10,18,683,683,2,14,7,7,0,6,560,640,0,500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
73.,47,150,95,1,4,6,6,0,4,10,0,490,150,0,0,0,0,0,1,2,0,0,4,0,0,0,4,39,69,6,10,0,4,12,16,0,8,30,7,14,893,7,6,13,685,685,2,11,5,5,0,4,560,640,0,500,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
74.,48,147,97,1,5,2,7,5,4,7,0,488,147,0,0,0,0,0,1.5,3,0,1.5,3,0,0,0,6,37,71,6,10,0,6,11,17,0,4,30,7,21,896,9,6,20,707,707,1,16,7,7,0,5,560,640,0,500,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
75.,48,146,97,2,7,4,5,3,2,11,0,486,146,0,0,0,0,0,1,2,0,0,4,0,0,0,4,35,73,4,13,0,4,14,18,0,4,30,3,17,896,9,2,16,682,682,0,13,5,5,0,4,560,640,0,500,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
