# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_Delta16.ka' '-l' '5000' '-p' '1' '-o' 'Delta16_1.out' -seed 83107849
# "uuid" : "413308445"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
10.,50,145,98,1,7,2,1,5,2,9,0,486,145,0,0,0,0,0,0,6,0,1.5,3,0,0,0,6,23,85,4,10,1,6,7,13,0,2,30,3,12,879,7,3,12,499,499,0,17,1,1,0,1,549,651,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
11.,51,146,97,0,4,6,0,4,0,10,0,486,146,0,0,0,0,0,0.5,2,0,0.5,2,0,0,0,3,25,83,4,10,3,3,7,10,0,8,30,3,5,874,6,4,5,493,493,0,13,1,1,0,1,548,652,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
12.,48,146,96,4,4,7,4,5,1,11,0,484,146,0,0,0,0,0,0.5,5,0,1,4,0,0,0,6,23,85,3,11,0,6,7,13,0,2,30,1,11,872,6,4,10,491,491,0,10,1,1,0,1,551,649,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
13.,49,142,98,3,11,4,3,5,0,15,0,480,142,0,0,0,0,0,0.5,1,0,0,2,0,0,0,2,25,83,2,12,0,2,8,10,0,3,30,1,12,873,6,5,11,484,484,0,10,1,1,0,1,551,649,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
14.,49,145,97,1,6,4,6,6,2,10,0,484,145,0,0,0,0,0,0.5,7,0,1.5,5,0,0,0,8,24,84,3,11,0,8,5,13,1,4,30,5,12,874,7,3,12,502,502,1,15,0,0,0,0,551,649,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
15.,49,146,98,1,7,2,3,3,2,9,0,488,146,0,0,0,0,0,0,10,0,1.5,6,1,0,0,10,25,83,0,13,0,10,9,19,0,5,30,6,7,873,7,3,7,501,501,0,11,3,3,0,3,551,649,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
16.,49,143,99,4,8,1,2,7,1,9,0,484,143,0,0,0,0,0,2,3,0,1.5,4,0,0,0,7,27,81,2,12,2,7,8,15,0,4,30,2,5,871,7,2,5,471,471,1,11,2,2,0,2,549,651,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
17.,50,141,98,1,12,3,4,7,1,15,0,478,141,0,0,0,0,0,1.5,5,0,1.5,5,0,0,0,8,26,82,2,12,2,8,3,11,0,4,30,1,10,873,7,7,10,479,479,0,13,3,3,0,3,549,651,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
18.,49,145,98,3,3,3,5,8,1,6,0,486,145,0,0,0,0,0,1,4,0,1.5,3,0,0,0,6,27,81,4,10,2,6,5,11,0,6,30,1,11,872,7,5,11,491,491,0,11,2,2,0,2,549,651,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,25,25,1,1,2,1,2
19.,51,146,97,1,2,4,0,8,2,6,0,486,146,0,0,0,0,0,0.5,5,0,0.5,3,2,0,0,6,24,84,1,13,2,6,7,13,1,2,30,2,11,875,7,3,11,494,494,0,9,4,4,0,3,549,651,0,498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
20.,51,143,96,1,8,7,0,7,1,15,0,478,143,0,0,0,0,0,0.5,3,0,0.5,3,0,0,0,4,20,88,2,12,0,4,4,8,0,5,30,2,5,873,7,6,5,503,503,1,10,2,2,0,2,551,649,0,498,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
21.,49,145,98,3,5,3,3,6,1,8,0,486,145,0,0,0,0,0,1,4,0,1,3,1,0,0,6,18,90,2,10,0,6,7,13,0,1,30,4,8,874,6,4,8,498,498,0,11,2,2,0,2,551,649,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
22.,48,147,99,2,5,0,5,3,2,5,0,492,147,0,0,0,0,0,0.5,8,0,2,5,0,0,0,9,16,92,2,10,0,9,6,15,1,10,30,2,15,879,6,7,15,500,500,1,16,4,4,0,2,551,649,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
23.,48,147,98,1,6,3,6,1,1,9,0,490,147,0,0,0,0,0,0,5,0,0,5,0,0,0,5,15,93,3,9,0,5,12,17,0,0,30,5,11,877,6,3,11,510,510,2,10,3,3,0,3,551,649,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
24.,46,147,97,6,5,4,5,3,2,9,0,488,147,0,0,0,0,0,0,4,1,1.5,1,1,0,0,5,15,93,2,10,2,5,5,10,0,8,30,3,5,875,7,4,5,496,496,3,13,4,4,0,3,549,651,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
25.,48,145,95,3,10,7,2,3,3,17,0,480,145,0,0,0,0,0,1,2,0,1.5,1,0,0,0,4,17,91,3,9,0,4,7,11,0,9,30,1,7,877,9,6,7,487,487,1,16,3,3,0,2,551,649,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
26.,48,148,97,1,6,2,4,2,4,8,0,490,148,0,0,0,0,0,0.5,6,0,3,1,0,0,0,7,18,90,3,9,0,7,7,14,0,1,30,2,11,876,9,3,11,480,480,0,10,4,4,0,2,551,649,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
27.,47,148,95,4,4,7,4,3,3,11,0,486,148,0,0,0,0,0,0,8,0,1.5,4,1,0,0,8,17,91,2,10,1,8,4,12,0,4,30,3,13,873,10,7,12,489,489,2,11,6,6,0,6,550,650,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
28.,49,147,97,1,7,4,1,1,2,11,0,488,147,0,0,0,0,0,0.5,5,1,2,2,1,0,0,7,16,92,2,10,1,7,5,12,1,8,30,4,10,872,10,8,10,478,478,0,13,3,3,0,3,550,650,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
29.,46,149,96,4,4,5,6,1,3,9,0,490,149,0,0,0,0,0,2,5,0,0.5,6,2,0,0,9,16,92,1,11,2,9,9,18,0,6,30,1,10,869,10,4,10,485,485,1,14,2,2,0,1,550,650,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
30.,48,148,98,3,4,2,2,2,2,6,0,492,148,0,0,0,0,0,0.5,4,0,1,3,0,0,0,5,14,94,1,11,0,5,7,12,0,3,30,2,11,864,11,9,11,473,473,1,13,1,1,0,1,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
31.,49,147,98,1,4,2,4,4,2,6,0,490,147,0,0,0,0,0,1,5,0,2.5,2,0,0,0,7,15,93,1,10,0,7,8,15,0,6,30,2,5,864,12,6,4,472,472,0,14,2,2,0,2,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
32.,50,144,97,1,7,6,3,5,0,13,0,482,144,0,0,0,0,0,0,5,0,1.5,2,0,0,0,5,13,95,4,8,1,5,8,13,0,4,30,1,9,863,12,3,9,470,470,0,14,3,3,0,3,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
33.,49,146,96,1,7,6,3,3,2,13,0,484,146,0,0,0,0,0,1.5,5,0,1.5,5,0,0,0,8,10,98,1,11,1,8,7,15,1,3,30,1,11,864,10,8,11,473,473,1,11,4,4,0,4,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
34.,48,147,96,3,5,5,3,4,3,10,0,486,147,0,0,0,0,0,0.5,4,0,2,1,0,0,0,5,12,96,1,10,1,5,5,10,0,1,30,1,8,862,9,4,8,460,460,1,14,4,4,0,4,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
35.,49,146,97,3,4,4,2,6,2,8,0,486,146,0,0,0,0,0,1.5,4,0,1.5,4,0,0,0,7,16,92,7,5,0,7,5,12,1,6,30,1,12,859,9,9,12,451,451,0,11,2,2,0,1,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
36.,50,145,98,1,8,3,0,3,1,11,0,486,145,0,0,0,0,0,0,4,0,1,1,1,0,0,4,21,87,2,10,2,4,8,12,0,4,30,1,8,859,9,10,8,444,444,2,10,1,1,0,1,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
37.,50,147,97,1,2,4,2,6,2,6,0,488,147,0,0,0,0,0,0,3,0,0,2,1,0,0,3,24,84,1,11,2,3,7,10,0,3,30,0,10,858,8,5,10,461,461,0,10,4,4,0,3,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
38.,50,145,99,1,4,2,4,6,0,6,0,488,145,0,0,0,0,0,0.5,5,1,2,2,1,0,0,7,24,84,1,11,1,7,8,15,0,4,30,2,15,854,7,4,14,466,466,1,14,3,3,0,3,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
39.,50,146,98,0,5,3,3,4,1,8,0,488,146,0,0,0,0,0,0.5,6,0,1,4,1,0,0,7,20,88,1,11,2,7,6,13,0,5,30,4,6,853,8,7,6,470,470,2,13,3,3,0,2,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
40.,48,144,97,3,10,3,4,5,3,13,0,482,144,0,0,0,0,0,1,3,0,1.5,2,0,0,0,5,22,86,3,9,2,5,7,12,1,1,30,1,4,855,9,6,4,463,463,1,7,3,3,0,3,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
41.,50,146,97,0,6,3,2,5,3,9,0,486,146,0,0,0,0,0,1,4,0,1.5,3,0,0,0,6,21,87,3,9,2,6,3,9,1,3,30,0,6,855,9,6,6,440,440,0,10,2,2,0,1,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
42.,48,144,96,4,10,5,2,5,3,15,0,480,144,0,0,0,0,0,1,2,0,1,2,0,0,0,4,20,88,1,9,1,4,5,9,0,6,30,4,7,847,10,6,7,441,441,0,13,2,2,0,2,553,647,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
43.,50,145,96,1,5,5,3,8,3,10,0,482,145,0,0,0,0,0,1,3,0,0.5,3,1,0,0,5,19,89,3,7,1,5,8,13,0,1,30,2,8,845,10,7,8,433,433,1,14,4,4,0,3,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
44.,48,146,96,3,6,6,4,4,2,12,0,484,146,0,0,0,0,10,0.5,3,0,1,2,0,0,0,4,19,89,4,6,1,4,4,8,1,5,30,2,11,843,11,4,11,443,443,0,11,4,4,0,2,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
45.,49,148,98,0,7,1,1,0,3,8,0,492,148,0,0,0,0,0,1.5,1,1,0.5,3,1,0,0,5,18,90,2,8,1,5,6,11,0,3,30,3,8,846,11,7,8,440,440,1,13,4,4,0,3,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
46.,47,148,94,4,6,8,2,2,4,14,0,484,148,0,0,0,0,0,0,5,0,1,2,1,0,0,5,19,89,1,9,1,5,3,8,0,7,30,0,15,850,11,2,14,442,442,1,7,3,3,0,1,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
47.,47,147,95,2,6,6,8,4,4,12,0,484,147,0,0,0,0,0,1,4,1,2,3,0,0,0,7,16,92,1,9,2,7,3,10,0,4,30,3,10,848,11,4,10,462,462,2,12,2,2,0,1,554,646,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
48.,49,145,96,2,9,6,1,3,2,15,0,482,145,0,0,0,0,0,2.5,3,0,2.5,3,0,0,0,8,18,90,1,9,6,8,5,13,0,7,30,2,8,846,11,7,8,465,465,1,15,1,1,0,1,550,650,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
49.,49,148,96,1,3,5,3,4,3,8,0,488,148,0,0,0,0,0,1.5,3,1,1,5,0,0,0,7,17,91,2,8,0,7,6,13,0,3,30,0,6,842,11,4,6,443,443,0,16,1,1,0,0,556,644,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,1,2
50.,48,147,97,2,5,4,5,3,2,9,0,488,147,0,0,0,0,0,1,2,0,0.5,2,1,0,0,4,17,91,2,8,0,4,5,9,0,4,30,1,11,843,11,9,11,459,459,0,17,3,3,0,3,556,644,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,1,2
51.,49,147,95,1,7,5,1,4,5,12,0,484,147,0,0,0,0,0,2,2,0,2,2,0,0,0,6,13,95,0,10,0,6,6,12,0,4,30,2,11,849,12,5,11,471,471,0,13,0,0,0,0,556,644,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,2,2
52.,49,148,95,0,4,8,4,2,2,12,0,486,148,0,0,0,0,0,0,7,0,2,2,1,0,0,7,9,99,2,8,0,7,4,11,1,4,30,2,8,846,12,7,8,464,464,1,17,0,0,0,0,556,644,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,2,2
53.,48,149,96,1,5,4,3,1,4,9,0,490,149,0,0,0,0,0,2.5,2,0,1,3,2,0,0,7,8,100,0,10,0,7,6,13,1,4,30,1,3,849,12,13,3,471,471,1,14,1,1,0,1,556,644,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,2,2
54.,49,148,97,1,5,3,1,2,3,8,0,490,148,0,0,0,0,0,1,5,1,3,2,0,0,0,8,7,101,1,9,0,8,4,12,0,6,30,0,5,846,10,6,5,463,463,0,11,5,5,0,4,556,644,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,2,2
55.,48,148,96,2,4,6,4,2,2,10,0,488,148,0,0,0,0,0,1,2,1,2.5,0,0,0,0,5,9,99,0,10,2,5,2,7,0,3,30,1,8,840,10,9,8,461,461,0,18,3,3,0,3,554,646,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,2,2
56.,48,147,96,2,7,3,3,4,5,10,0,486,147,0,0,0,0,0,2,0,0,1,1,1,0,0,4,10,98,1,9,2,4,5,9,0,3,30,4,9,840,9,15,8,451,451,0,16,4,4,0,3,554,646,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,2,2
57.,48,149,96,3,2,7,2,1,1,9,0,490,149,0,0,0,0,0,2.5,3,1,2.5,3,1,0,0,9,12,96,3,7,2,9,6,15,0,5,30,4,6,834,9,9,6,451,451,2,18,3,3,0,2,554,646,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,2,2
58.,49,147,97,1,4,4,4,4,2,8,0,488,147,0,0,0,0,0,1.5,5,1,2.5,4,0,0,0,9,13,95,1,9,1,9,4,13,0,3,30,1,8,824,8,9,8,456,456,1,13,2,2,0,2,555,645,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,2,2
59.,48,144,96,2,8,5,8,7,3,13,0,480,144,0,0,0,0,0,2,1,0,1.5,1,1,0,0,5,13,95,1,9,1,5,4,9,0,7,30,1,6,824,8,8,6,465,465,2,11,5,5,0,5,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
60.,49,145,98,3,5,3,3,6,1,8,0,486,145,0,0,0,0,0,0.5,4,0,1.5,2,0,0,0,5,16,92,4,6,1,5,5,10,0,6,30,2,9,820,8,5,9,464,464,3,7,4,4,0,4,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
61.,47,148,96,3,2,6,8,4,2,8,0,488,148,0,0,0,0,0,2,4,0,2.5,2,1,0,0,8,16,92,2,8,1,8,4,12,1,4,30,1,11,817,9,7,11,449,449,2,19,4,4,0,4,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
62.,47,146,97,5,3,5,7,6,1,8,0,486,146,0,0,0,0,0,2.5,4,1,3,4,0,0,0,10,17,91,1,9,1,10,8,18,0,4,30,1,8,816,10,8,8,454,454,0,12,3,3,0,3,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
63.,48,146,95,2,8,6,4,4,4,14,0,482,146,0,0,0,0,0,1.5,4,0,2.5,1,1,0,0,7,12,96,1,9,0,7,8,15,0,2,30,5,11,811,9,8,11,468,468,1,13,4,4,0,3,556,644,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
64.,47,148,95,3,6,5,4,3,5,11,0,486,148,0,0,0,0,0,0.5,3,1,0.5,3,1,0,0,5,11,97,3,7,3,5,3,8,1,2,30,5,7,805,9,9,7,458,458,0,17,3,3,0,2,553,647,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
65.,48,149,95,0,7,4,3,1,6,11,0,488,149,0,0,0,0,0,0,1,1,1,0,0,0,0,2,14,94,4,6,1,2,5,7,0,4,30,3,6,800,9,9,6,458,458,0,15,1,1,0,1,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
66.,47,150,97,2,5,1,3,0,5,6,0,494,150,0,0,0,0,0,1.5,1,1,1.5,0,2,0,0,5,14,94,1,9,1,5,8,13,0,6,30,3,9,799,10,3,9,469,469,1,16,1,1,0,1,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
67.,49,148,95,0,5,5,3,4,5,10,0,486,148,0,0,0,0,0,0,4,0,1,1,1,0,0,4,15,93,2,8,0,4,5,9,0,1,30,2,6,800,9,5,6,466,466,0,16,2,2,0,2,556,644,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
68.,48,146,98,4,6,3,2,3,1,9,0,488,146,0,0,0,0,0,1,3,0,2,1,0,0,0,5,15,93,0,10,0,5,9,14,0,1,30,3,11,797,9,6,11,454,454,0,11,5,5,0,3,557,643,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
69.,49,145,98,1,6,4,6,4,0,10,0,486,145,0,0,0,0,0,0.5,5,0,1,3,1,0,0,6,14,94,0,10,0,6,5,11,0,3,30,2,9,798,9,5,9,438,438,0,11,7,7,0,6,557,643,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
70.,48,148,98,3,5,2,1,1,2,7,0,492,148,0,0,0,0,0,0.5,5,0,1,3,1,0,0,6,17,91,3,7,0,6,10,16,0,7,30,2,11,796,10,5,11,445,445,0,14,5,5,0,4,557,643,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
71.,48,145,97,3,8,5,4,3,1,13,0,484,145,0,0,0,0,0,1.5,4,0,2,3,0,0,0,7,20,88,2,8,0,7,4,11,0,3,30,3,9,795,10,8,8,434,434,1,21,2,2,0,2,557,643,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,2,2
72.,47,146,96,4,8,6,4,2,2,14,0,484,146,0,0,0,0,0,1,2,1,2.5,0,0,0,0,5,22,86,3,7,0,5,9,14,0,1,30,4,7,794,10,5,7,430,430,0,9,6,6,0,6,557,643,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,2,2
73.,48,149,97,2,3,4,3,1,2,7,0,492,149,0,0,0,0,0,0.5,3,0,1.5,1,0,0,0,4,21,87,2,8,2,4,9,13,1,6,30,3,9,787,9,10,9,437,437,0,13,3,3,0,2,555,645,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,2,2
74.,48,145,98,2,9,3,5,2,1,12,0,486,145,0,0,0,0,0,2.5,0,0,0,4,1,0,0,5,21,87,1,9,2,5,11,16,0,4,30,2,10,791,9,5,9,461,461,0,12,7,7,0,7,555,645,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,2,2
75.,50,147,96,0,6,5,0,3,3,11,0,486,147,0,0,0,0,0,1,2,1,2,1,0,0,0,5,19,89,0,10,2,5,7,12,0,7,30,2,12,788,9,8,12,474,474,0,11,2,2,0,2,555,645,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26,25,25,1,2,2,2,2
