# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_Delta16.ka' '-l' '5000' '-p' '1' '-o' 'Delta16_4.out' -seed 526200536
# "uuid" : "12447731"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,147,97,2,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,18,90,3,9,61,3,2,5,0,8,30,5,5,883,6,8,5,470,470,1,16,5,5,0,4,488,712,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
1.,50,148,97,0,2,5,2,3,1,7,0,490,148,0,0,0,0,0,1,2,0,0.5,2,1,0,0,4,17,91,3,9,1,4,11,15,1,2,30,3,13,876,6,2,13,465,465,2,14,3,3,0,3,548,652,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,26,25,25,1,1,2,1,2
2.,48,146,97,1,6,4,8,4,2,10,0,486,146,0,0,0,0,0,2,3,0,1.5,4,0,0,0,7,16,92,3,9,1,7,9,16,0,5,30,2,4,878,6,5,4,465,465,0,18,2,2,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,26,25,25,1,1,2,1,2
3.,49,146,97,2,6,3,2,5,3,9,0,486,146,0,0,0,0,0,1,4,1,1.5,3,1,0,0,7,18,90,2,10,1,7,9,16,0,7,30,5,7,874,6,4,7,472,472,1,15,3,3,0,1,548,652,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,26,25,25,1,1,2,1,2
4.,49,147,94,1,5,10,3,3,2,15,0,482,147,0,0,0,0,0,3.5,2,0,1.5,6,0,0,0,9,15,93,2,9,1,9,7,16,0,8,30,2,11,867,6,8,11,471,471,0,16,2,2,0,1,548,652,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,26,25,25,1,1,2,1,2
5.,50,145,97,0,8,4,2,4,2,12,0,484,145,0,0,0,0,0,0.5,2,0,0.5,2,0,0,0,3,14,94,2,10,3,3,8,11,0,7,30,1,11,865,6,8,11,463,463,1,17,1,1,0,1,546,654,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,26,25,25,1,1,2,1,2
6.,48,146,97,2,6,4,6,4,2,10,0,486,146,0,0,0,0,0,1,3,0,1,2,1,0,0,5,15,93,3,9,0,5,10,15,0,6,30,1,5,865,6,2,5,449,449,1,18,5,5,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
7.,49,145,97,2,8,4,2,4,2,12,0,484,145,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,15,93,3,9,1,3,12,15,0,2,30,1,6,861,6,9,6,430,430,0,17,3,3,0,3,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
8.,48,147,98,3,5,4,3,1,0,9,0,490,147,0,0,0,0,0,0.5,4,0,1,3,0,0,0,5,14,94,1,11,1,5,11,16,0,3,30,0,3,866,6,8,3,436,436,1,18,0,0,0,0,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
9.,48,145,98,3,9,3,3,2,1,12,0,486,145,0,0,0,0,0,0.5,5,0,1.5,3,0,0,0,6,16,92,4,8,1,6,10,16,1,1,30,1,10,864,6,8,10,447,447,0,17,2,2,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
10.,49,144,97,0,12,3,4,3,3,15,0,482,144,0,0,0,0,0,0.5,4,0,0.5,3,1,0,0,5,17,91,2,10,1,5,10,15,0,4,30,0,6,862,6,6,6,430,430,0,15,0,0,0,0,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
11.,46,147,98,6,6,2,4,2,2,8,0,490,147,0,0,0,0,0,1.5,2,1,1.5,3,0,0,0,6,17,91,3,9,0,6,5,11,0,6,30,0,5,856,6,5,5,445,445,2,14,2,2,0,1,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
12.,50,146,95,0,6,7,2,5,3,13,0,482,146,0,0,0,0,0,0.5,3,0,1,2,0,0,0,4,17,91,3,9,1,4,8,12,0,2,30,1,7,858,6,3,7,453,453,0,16,2,2,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
13.,47,147,94,5,5,9,3,4,3,14,0,482,147,0,0,0,0,0,2,5,0,3,3,0,0,0,9,16,92,3,9,1,9,7,16,0,5,30,1,11,856,7,6,10,469,469,1,12,3,3,0,3,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
14.,47,149,97,5,2,5,2,1,1,7,0,492,149,0,0,0,0,0,0,5,0,2,1,0,0,0,5,16,92,3,9,1,5,9,14,0,2,30,1,8,858,7,8,8,470,470,0,16,2,2,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
15.,48,149,97,2,2,4,4,2,2,6,0,492,149,0,0,0,0,0,0,0,1,0,1,0,0,0,1,15,93,1,11,1,1,5,6,0,8,30,2,8,856,9,5,8,461,461,3,9,8,8,0,7,548,652,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,26,25,25,1,1,2,1,2
