# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_weakLTP16.ka' '-l' '5000' '-p' '1' '-o' 'weakLTP16_3.out' -seed 155741728
# "uuid" : "562036821"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
33.,49,148,97,0,6,2,2,2,4,8,0,490,148,0,0,0,0,0,0.5,3,1,1,3,0,0,0,5,21,87,2,8,2,5,6,11,1,8,30,2,13,832,8,5,13,539,539,0,10,2,2,0,2,547,653,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
34.,49,146,94,1,7,8,3,5,4,15,0,480,146,0,0,0,0,0,0,6,1,2,2,1,0,0,7,19,89,3,7,2,7,6,13,0,9,30,3,13,832,7,4,13,537,537,0,16,3,3,0,3,547,653,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
35.,47,148,99,5,2,1,4,3,1,3,0,494,148,0,0,0,0,0,1,7,0,2,5,0,0,0,9,19,89,2,8,2,9,5,14,0,6,30,4,10,826,5,6,10,550,550,1,12,2,2,0,2,547,653,0,500,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
36.,48,144,98,4,10,2,2,4,2,12,0,484,144,0,0,0,0,0,1,7,0,2,4,1,0,0,9,17,91,1,9,0,9,7,16,1,5,30,3,9,829,6,7,9,546,546,0,16,3,3,0,1,550,650,0,500,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
37.,50,145,99,2,4,1,2,7,1,5,0,488,145,0,0,0,0,0,0,3,0,1.5,0,0,0,0,3,16,92,1,9,0,3,11,14,0,0,30,4,4,830,6,10,4,540,540,0,10,4,4,0,3,550,650,0,500,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
38.,49,145,97,2,5,5,5,6,1,10,0,484,145,0,0,0,0,0,0,8,0,0.5,6,1,0,0,8,17,91,2,8,0,8,7,15,0,1,30,3,12,830,6,3,12,530,530,1,15,2,2,0,1,550,650,0,500,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
39.,50,145,99,2,3,2,3,7,0,5,0,488,145,0,0,0,0,0,0,5,1,1.5,3,0,0,0,6,17,91,1,9,1,6,6,12,0,8,30,4,11,834,6,8,10,538,538,0,12,3,3,0,1,549,651,0,500,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
40.,51,144,98,0,6,4,2,6,0,10,0,484,144,0,0,0,0,0,0,4,0,2,0,0,0,0,4,14,94,0,10,1,4,6,10,0,9,30,4,18,833,6,8,18,528,528,0,12,2,2,0,2,549,651,0,500,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
41.,49,143,99,3,8,1,4,7,1,9,0,484,143,0,0,0,0,0,0,6,0,1.5,2,1,0,0,6,13,95,2,8,2,6,6,12,1,6,30,6,7,835,6,8,7,507,507,1,9,4,4,0,3,549,651,0,500,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
42.,48,145,97,3,8,5,4,3,1,13,0,484,145,0,0,0,0,0,0.5,3,0,1,1,1,0,0,4,14,94,1,9,2,4,6,10,0,1,30,4,12,832,6,10,12,517,517,0,14,5,5,0,3,549,651,0,500,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,25,25,25,0,1,2,1,2
