# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_HFS16.ka' '-l' '5000' '-p' '1' '-o' 'HFS16_5.out' -seed 916513984
# "uuid" : "520365939"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
15.,48,147,99,2,6,2,4,0,0,8,0,492,147,0,0,0,0,0,0.5,7,0,1,6,0,0.5,0,7,48,60,16,14,0,8,11,19,1,5,30,5,16,1788,41,1,15,747,747,3,16,10,10,0,10,550,650,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
16.,50,147,97,1,3,4,1,5,2,7,0,488,147,0,0,0,0,0,0.5,4,0,0.5,4,0,0,0,5,44,64,18,14,1,5,7,12,1,4,30,4,13,1800,43,4,12,721,721,0,14,8,8,0,7,549,651,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
17.,49,147,97,2,4,4,2,4,2,8,0,488,147,0,0,0,0,0,0.5,4,0,0.5,4,0,0,0,5,45,63,17,13,0,5,7,12,0,7,30,4,7,1804,44,3,7,696,696,0,13,6,6,0,4,550,650,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
18.,48,149,96,3,2,3,2,5,5,5,0,490,149,0,0,0,0,0,0,6,0,1,4,0,0,0,6,43,65,13,14,0,6,6,12,0,6,30,6,8,1807,42,1,8,673,673,0,16,2,2,0,2,550,650,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
19.,49,145,96,1,8,6,4,4,2,14,0,482,145,0,0,0,0,0,0,8,0,0,8,0,0.5,0,7,46,62,12,14,0,8,5,13,0,3,30,6,18,1815,42,0,18,656,656,2,18,5,5,0,5,550,650,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
20.,48,147,95,1,8,7,4,1,3,15,0,484,147,0,0,0,0,0,1,7,0,0.5,8,0,0,0,9,44,64,10,15,2,9,3,12,0,5,30,3,9,1818,44,3,8,645,645,0,17,6,6,0,5,548,652,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
21.,48,147,99,3,4,1,4,3,1,5,0,492,147,0,0,0,0,0,0,9,0,0,9,0,0,0,9,43,65,9,14,2,9,2,11,0,7,30,6,7,1826,44,3,7,611,611,0,12,8,8,0,7,548,652,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
22.,48,145,98,3,7,3,5,4,1,10,0,486,145,0,0,0,0,0,0.5,7,0,0.5,7,0,0,0,8,42,66,11,11,1,8,8,16,0,6,30,5,13,1832,45,1,13,590,590,0,9,5,5,0,3,549,651,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
23.,49,147,97,2,4,4,2,4,2,8,0,488,147,0,0,0,0,0,0,8,0,0.5,7,0,0,0,8,40,68,7,14,1,8,5,13,1,3,30,5,15,1836,45,2,15,576,576,0,12,5,5,0,3,549,651,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
24.,50,145,98,1,7,3,1,4,1,10,0,486,145,0,0,0,0,0,0,6,0,0,6,0,0,0,6,36,72,9,13,2,6,1,7,1,2,30,1,9,1842,45,2,9,575,575,1,9,6,6,0,5,548,652,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
25.,50,146,99,1,5,2,1,3,0,7,0,490,146,0,0,0,0,0,0,10,0,0,10,0,0,0,10,35,73,10,12,1,10,5,15,0,6,30,2,8,1845,44,3,8,567,567,0,12,4,4,0,4,549,651,0,500,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
26.,47,147,95,6,5,6,1,5,4,11,0,484,147,0,0,0,0,0,0,7,0,0,7,0,0,0,7,36,72,9,12,1,7,6,13,0,3,30,2,9,1847,44,3,9,553,553,2,14,3,3,0,2,549,651,0,500,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
27.,48,148,98,3,4,2,2,2,2,6,0,492,148,0,0,0,0,0,0,9,0,0.5,8,0,0,0,9,34,74,10,11,1,9,7,16,0,3,30,4,9,1854,45,0,8,561,561,0,8,1,1,0,1,549,651,0,500,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
28.,50,145,97,1,6,4,2,6,2,10,0,484,145,0,0,0,0,0,0,9,0,0.5,8,0,0,0,9,40,68,9,12,1,9,6,15,0,3,30,3,8,1854,46,1,8,559,559,0,10,3,3,0,3,549,651,0,500,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
29.,48,146,96,4,6,5,2,5,3,11,0,484,146,0,0,0,0,0,0.5,7,0,0,8,0,0,0,8,38,70,8,14,1,8,5,13,2,6,30,2,10,1860,47,0,10,533,533,1,16,2,2,0,0,549,651,0,500,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
30.,49,145,97,3,7,4,1,5,2,11,0,484,145,0,0,0,0,0,0,7,0,0.5,6,0,0,0,7,36,72,8,13,0,7,4,11,1,10,30,1,11,1867,47,2,10,527,527,1,8,2,2,0,2,550,650,0,500,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
