# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_sTheta16.ka' '-l' '5000' '-p' '1' '-o' 'sTheta16_2.out' -seed 786487458
# "uuid" : "538672809"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,147,97,2,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,18,90,3,9,61,3,2,5,0,8,30,5,5,883,6,8,5,470,470,1,16,5,5,0,4,488,712,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,1,1,2,1,2
1.,47,149,97,3,3,4,5,1,2,7,0,492,149,0,0,0,0,0,0.5,4,0,1,3,0,0,0,5,20,88,3,8,1,5,10,15,0,2,30,2,11,883,7,3,10,484,484,0,12,3,3,0,3,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
2.,49,146,97,0,7,4,5,3,2,11,0,486,146,0,0,0,0,0,0.5,2,0,0.5,2,0,0,0,3,22,86,2,10,2,3,6,9,0,4,30,3,7,880,9,6,5,484,484,2,18,4,4,0,4,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
3.,47,149,97,4,4,3,2,1,3,7,0,492,149,0,0,0,0,0,1,6,0,1.5,5,0,0,0,8,23,85,2,10,3,8,8,16,0,5,30,8,15,874,9,5,15,488,488,0,10,2,2,0,2,547,653,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
4.,48,147,98,3,5,3,3,2,1,8,0,490,147,0,0,0,0,0,0.5,4,0,1.5,2,0,0,0,5,22,86,5,7,1,5,8,13,0,3,30,3,9,872,9,2,9,480,480,2,13,5,5,0,4,549,651,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
5.,48,144,97,1,12,3,6,3,3,15,0,482,144,0,0,0,0,0,0,4,0,0.5,3,0,0,0,4,19,89,3,9,1,4,6,10,0,1,30,5,8,870,9,1,8,479,479,0,14,3,3,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
6.,49,147,95,1,6,5,2,5,5,11,0,484,147,0,0,0,0,0,0.5,6,0,0.5,6,0,0,0,7,21,87,3,9,0,7,7,14,0,6,30,2,10,870,9,6,10,500,500,0,13,5,5,0,4,550,650,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
7.,48,145,98,2,9,3,5,2,1,12,0,486,145,0,0,0,0,0,1,3,0,1.5,2,0,0,0,5,20,88,1,11,0,5,10,15,1,5,30,2,9,870,10,4,9,492,492,1,12,1,1,0,1,550,650,0,500,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
8.,48,149,97,3,2,3,2,3,3,5,0,492,149,0,0,0,0,0,1.5,4,0,1,5,0,0,0,7,18,90,5,7,0,7,8,15,0,5,30,2,6,869,9,7,6,508,508,0,14,3,3,0,2,550,650,0,500,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
9.,49,145,96,1,7,4,5,7,4,11,0,482,145,0,0,0,0,0,1,2,0,1,2,0,0,0,4,16,92,3,9,0,4,7,11,0,3,30,0,8,869,10,4,8,506,506,0,15,2,2,0,1,550,650,0,500,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
