# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_Theta16.ka' '-l' '5000' '-p' '1' '-o' 'Theta16_5.out' -seed 653909268
# "uuid" : "300761250"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,147,97,2,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,18,90,3,9,61,3,2,5,0,8,30,5,5,883,6,8,5,470,470,1,16,5,5,0,4,488,712,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,0,1,1,1,1
1.,50,145,99,0,4,2,6,6,0,6,0,488,145,0,0,0,0,0,1,2,1,1,3,0,0,0,5,19,89,2,10,4,5,9,14,1,6,30,3,8,882,6,6,8,464,464,3,17,3,3,0,3,545,655,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
2.,51,143,98,0,7,2,3,9,2,9,0,482,143,0,0,0,0,0,1,2,1,1,2,1,0,0,5,23,85,1,11,0,5,9,14,1,5,30,2,10,885,6,5,10,469,469,4,18,3,3,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
3.,49,146,97,2,7,5,1,2,1,12,0,486,146,0,0,0,0,0,1,3,0,2,1,0,0,0,5,24,84,1,11,0,5,9,14,0,6,30,0,10,886,6,3,10,475,475,0,12,2,2,0,1,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
4.,49,148,97,2,2,4,2,4,2,6,0,490,148,0,0,0,0,0,1,4,0,0.5,4,1,0,0,6,26,82,3,9,1,6,7,13,0,3,30,3,5,880,5,4,5,474,474,1,16,2,2,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
5.,47,147,97,5,3,5,5,4,1,8,0,488,147,0,0,0,0,0,1,4,0,1,4,0,0,0,6,26,82,2,10,0,6,10,16,0,4,30,4,7,877,5,7,7,483,483,2,14,2,2,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
6.,48,146,97,4,5,4,3,5,2,9,0,486,146,0,0,0,0,0,0,3,0,0.5,1,1,0,0,3,26,82,3,9,1,3,9,12,0,7,30,1,10,881,5,5,10,473,473,0,14,2,2,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
7.,50,148,96,0,4,5,0,3,3,9,0,488,148,0,0,0,0,0,1,7,0,2.5,4,0,0,0,9,23,85,2,10,1,9,11,20,0,2,30,3,6,872,4,4,6,458,458,0,19,6,6,0,5,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
8.,48,147,97,3,6,4,2,2,2,10,0,488,147,0,0,0,0,0,1,4,1,1,5,0,0,0,7,19,89,2,10,0,7,6,13,0,8,30,1,15,877,5,7,15,487,487,1,10,4,4,0,4,550,650,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,1,1,1
9.,47,148,97,4,5,2,3,3,4,7,0,490,148,0,0,0,0,0,0,1,0,0,1,0,0,0,1,16,92,1,10,3,1,8,9,0,4,30,3,10,877,5,10,10,481,481,0,14,4,4,0,3,547,653,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,1,1,1
