# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_sTheta16.ka' '-l' '5000' '-p' '1' '-o' 'sTheta16_1.out' -seed 657480444
# "uuid" : "1002115798"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
10.,48,147,96,2,8,3,2,3,5,11,0,486,147,0,0,0,0,0,1,4,0,1.5,3,0,0,0,6,22,86,3,9,3,6,13,19,0,7,30,1,7,880,7,5,7,467,467,1,9,0,0,0,0,548,652,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
11.,48,149,96,1,7,2,1,1,6,9,0,490,149,0,0,0,0,0,0,6,0,0.5,4,1,0,0,6,22,86,3,9,1,6,9,15,2,5,30,2,10,881,7,3,9,472,472,1,15,2,2,0,1,551,649,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
12.,49,149,96,0,4,2,2,4,6,6,0,490,149,0,0,0,0,0,0,8,0,2,4,0,0,0,8,20,88,3,9,1,8,8,16,0,4,30,0,14,881,7,2,14,495,495,0,12,1,1,0,1,551,649,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
13.,47,149,96,4,4,4,2,2,4,8,0,490,149,0,0,0,0,0,1.5,7,0,3.5,3,0,0,0,10,20,88,2,8,1,10,6,16,0,5,30,3,5,882,7,7,5,487,487,0,16,5,5,0,4,551,649,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
14.,47,145,96,3,13,5,3,0,3,18,0,482,145,0,0,0,0,0,0,5,0,0.5,4,0,0,0,5,15,93,3,7,3,5,7,12,0,5,30,3,10,883,6,8,10,485,485,2,18,1,1,0,1,549,651,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
15.,49,146,96,0,8,6,4,2,2,14,0,484,146,0,0,0,0,0,0,7,0,2,3,0,0,0,7,13,95,1,9,1,7,14,21,0,1,30,4,7,882,6,13,7,471,471,0,10,4,4,0,3,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
16.,50,145,94,1,6,9,2,7,3,15,0,478,145,0,0,0,0,0,1,3,0,0.5,4,0,0,0,5,11,97,2,8,2,5,5,10,0,1,30,1,6,878,6,7,6,476,476,0,10,4,4,0,3,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
17.,49,148,98,2,2,3,2,3,1,5,0,492,148,0,0,0,0,0,0.5,5,0,0.5,5,0,0,0,6,12,96,1,9,1,6,11,17,0,5,30,3,7,878,6,8,7,460,460,1,16,0,0,0,0,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
18.,48,149,96,2,3,4,3,3,4,7,0,490,149,0,0,0,0,0,0.5,6,0,1.5,4,0,0,0,7,12,96,3,7,1,7,6,13,0,6,30,1,9,875,6,8,8,463,463,1,11,3,3,0,2,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
19.,47,149,97,3,5,2,3,1,4,7,0,492,149,0,0,0,0,0,0.5,6,1,1,6,0,0,0,8,12,96,4,5,1,8,7,15,0,3,30,1,11,871,5,11,11,465,465,1,14,3,3,0,3,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
20.,47,146,97,4,9,4,3,1,2,13,0,486,146,0,0,0,0,0,0.5,4,2,1,5,0,0,0,7,10,98,3,7,1,7,8,15,0,4,30,1,10,867,5,11,10,481,481,0,14,4,4,0,1,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
21.,48,147,96,3,6,5,2,3,3,11,0,486,147,0,0,0,0,0,2,3,0,0.5,6,0,0,0,7,12,96,0,10,1,7,10,17,0,3,30,0,4,865,6,4,4,466,466,0,18,4,4,0,2,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
22.,49,145,97,1,10,3,2,3,3,13,0,484,145,0,0,0,0,0,0.5,6,1,1,6,0,0,0,8,13,95,0,10,1,8,9,17,0,3,30,0,5,864,6,6,5,469,469,1,10,4,4,0,2,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
23.,49,148,98,2,3,2,1,3,2,5,0,492,148,0,0,0,0,0,1,7,1,1,8,0,0,0,10,11,97,4,6,0,10,10,20,0,3,30,3,10,863,6,4,10,469,469,1,14,1,1,0,0,553,647,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
24.,49,146,95,2,4,7,4,7,3,11,0,482,146,0,0,0,0,0,1,3,0,0,5,0,0,0,5,11,97,2,8,0,5,11,16,1,9,30,0,10,856,7,3,10,472,472,0,16,2,2,0,2,553,647,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
25.,48,147,97,3,6,5,2,1,1,11,0,488,147,0,0,0,0,0,0.5,6,0,1.5,4,0,0,0,7,11,97,1,9,0,7,3,10,0,2,30,4,8,846,6,6,8,468,468,0,17,1,1,0,1,553,647,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
26.,50,146,97,0,7,4,1,3,2,11,0,486,146,0,0,0,0,0,0.5,5,0,2,2,0,0,0,6,13,95,1,9,0,6,7,13,0,3,30,2,5,842,6,6,5,459,459,0,16,1,1,0,1,553,647,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
27.,49,146,97,3,5,5,1,4,1,10,0,486,146,0,0,0,0,0,0.5,4,0,1,3,0,0,0,5,17,91,1,9,2,5,5,10,0,8,30,3,8,842,6,8,8,452,452,0,17,2,2,0,2,551,649,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
28.,51,145,97,1,2,4,2,10,2,6,0,484,145,0,0,0,0,0,0.5,9,1,1.5,6,2,0,0,11,20,88,2,8,1,11,8,19,1,4,30,2,12,837,6,9,12,452,452,0,19,1,1,0,1,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
29.,50,145,97,1,6,6,2,4,0,12,0,484,145,0,0,0,0,0,1.5,6,0,2.5,3,1,0,0,9,21,87,4,6,3,9,7,16,1,6,30,1,9,833,7,2,9,451,451,0,15,2,2,0,2,550,650,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
30.,47,146,96,5,4,6,6,6,2,10,0,484,146,0,0,0,0,0,2,5,1,2,6,0,0,0,10,19,89,0,10,1,10,8,18,0,3,30,0,4,828,7,8,4,445,445,4,17,1,1,0,0,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
31.,48,146,96,2,6,7,6,3,1,13,0,484,146,0,0,0,0,0,0.5,3,0,0.5,2,1,0,0,4,16,92,1,9,1,4,6,10,0,2,30,0,7,825,7,5,7,444,444,0,14,1,1,0,1,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
32.,49,147,96,2,5,4,1,5,4,9,0,486,147,0,0,0,0,0,1,3,1,0.5,4,1,0,0,6,17,91,2,8,1,6,5,11,0,7,30,1,11,820,8,8,11,450,450,0,17,1,1,0,1,552,648,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
33.,49,147,95,2,4,7,2,5,3,11,0,484,147,0,0,0,0,0,1.5,2,2,2,3,0,0,0,7,19,89,0,9,1,7,4,11,0,2,30,1,10,816,8,4,9,451,451,1,16,4,4,0,4,552,648,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
34.,50,144,98,1,8,3,2,5,1,11,0,484,144,0,0,0,0,0,0.5,8,1,1.5,7,0,0,0,10,16,92,2,8,2,10,8,18,1,2,30,1,9,816,8,10,9,460,460,1,12,3,3,0,2,551,649,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
35.,49,145,97,4,5,5,1,6,1,10,0,484,145,0,0,0,0,0,1.5,4,0,1,5,0,0,0,7,16,92,0,10,0,7,6,13,0,3,30,0,11,814,7,7,11,456,456,1,15,3,3,0,2,553,647,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
36.,50,146,99,1,6,1,0,3,1,7,0,490,146,0,0,0,0,0,1.5,4,0,1,5,0,0,0,7,16,92,3,7,0,7,10,17,0,3,30,2,7,815,7,5,7,459,459,1,14,4,4,0,3,553,647,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
37.,50,147,96,0,3,5,3,6,3,8,0,486,147,0,0,0,0,0,1.5,3,0,1.5,3,0,0,0,6,17,91,1,9,0,6,6,12,0,6,30,1,6,816,7,2,6,473,473,1,11,3,3,0,3,553,647,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
38.,48,147,97,3,3,4,5,5,2,7,0,488,147,0,0,0,0,0,0.5,2,0,1,1,0,0,0,3,14,94,3,7,1,3,7,10,1,9,30,1,9,811,6,4,8,463,463,2,16,4,4,0,3,553,647,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
39.,48,145,97,3,6,4,6,6,2,10,0,484,145,0,0,0,0,0,0.5,5,2,2,4,0,0,0,8,18,90,0,10,1,8,5,13,1,0,30,2,15,807,6,6,14,463,463,1,17,4,4,0,1,553,647,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
40.,48,149,98,4,1,4,1,1,0,5,0,494,149,0,0,0,0,0,0.5,6,1,2,3,1,0,0,8,19,89,2,8,0,8,8,16,0,2,30,3,11,806,5,6,11,477,477,0,11,4,4,0,2,555,645,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
41.,50,144,96,2,8,7,0,5,1,15,0,480,144,0,0,0,0,0,1.5,5,0,1.5,5,0,0,0,8,15,93,0,10,0,8,4,12,1,6,30,1,8,803,4,7,8,474,474,2,14,3,3,0,1,555,645,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
42.,50,145,97,1,6,4,2,6,2,10,0,484,145,0,0,0,0,0,0,3,0,0.5,2,0,0,0,3,17,91,1,9,0,3,9,12,0,3,30,5,11,805,4,14,11,473,473,1,12,6,6,0,4,555,645,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
43.,49,147,97,3,4,5,0,3,1,9,0,488,147,0,0,0,0,0,1,2,0,1.5,1,0,0,0,4,17,91,3,7,0,4,6,10,0,8,30,3,16,807,4,7,16,487,487,0,11,6,6,0,6,555,645,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
44.,47,147,95,6,3,6,3,7,4,9,0,484,147,0,0,0,0,0,2.5,6,0,1.5,7,1,0,0,11,15,93,3,7,0,11,8,19,0,3,30,4,12,803,4,8,12,495,495,0,10,6,6,0,4,555,645,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
45.,48,148,98,2,5,3,3,0,1,8,0,492,148,0,0,0,0,0,2,5,1,2,6,0,0,0,10,14,94,2,8,0,10,8,18,1,4,30,2,12,806,4,7,12,489,489,1,15,6,6,0,3,555,645,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
46.,48,147,96,2,7,5,3,2,3,12,0,486,147,0,0,0,0,0,2,3,0,0.5,5,1,0,0,7,14,94,3,7,0,7,8,15,0,7,30,1,14,804,4,5,14,503,503,2,9,3,3,0,3,555,645,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
47.,49,147,97,1,6,3,2,3,3,9,0,488,147,0,0,0,0,0,1,1,1,0,3,1,0,0,4,11,97,1,9,0,4,7,11,0,4,30,3,11,799,4,8,11,497,497,1,13,7,7,0,7,555,645,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
48.,48,145,95,3,6,5,6,9,5,11,0,480,145,0,0,0,0,0,1,4,0,0.5,5,0,0,0,6,11,97,0,10,1,6,10,16,0,2,30,1,3,797,4,8,3,485,485,0,15,5,5,0,4,554,646,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
49.,47,143,97,6,10,4,4,6,2,14,0,480,143,0,0,0,0,0,1,3,1,0.5,5,0,0,0,6,9,99,0,10,0,6,9,15,0,3,30,2,5,793,4,9,5,463,463,1,14,3,3,0,3,555,645,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
50.,49,143,97,2,11,3,3,6,3,14,0,480,143,0,0,0,0,0,2,2,1,0.5,4,2,0,0,7,10,98,3,7,3,7,6,13,0,5,30,1,6,787,4,9,6,463,463,0,9,4,4,0,3,552,648,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
51.,49,147,99,1,3,2,5,3,0,5,0,492,147,0,0,0,0,0,1.5,4,1,2,4,0,0,0,8,11,97,3,7,2,8,7,15,2,5,30,1,19,787,3,7,19,475,475,1,15,1,1,0,1,553,647,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
52.,47,148,97,4,3,4,5,3,2,7,0,490,148,0,0,0,0,0,0,5,0,1.5,2,0,0,0,5,14,94,2,8,2,5,7,12,0,7,30,2,8,786,3,12,8,489,489,2,18,3,3,0,2,553,647,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
53.,48,147,97,2,6,3,4,3,3,9,0,488,147,0,0,0,0,0,1,4,1,1,5,0,0,0,7,13,95,0,10,2,7,7,14,0,4,30,2,12,785,3,10,12,489,489,0,13,5,5,0,4,553,647,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
54.,49,148,97,2,2,4,2,4,2,6,0,490,148,0,0,0,0,0,2.5,4,1,3,4,0,0,0,10,12,96,0,10,0,10,7,17,0,2,30,3,10,779,3,4,10,506,506,1,13,7,7,0,7,555,645,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
55.,50,147,98,1,3,3,1,4,1,6,0,490,147,0,0,0,0,0,0.5,3,0,1.5,1,0,0,0,4,13,95,0,10,0,4,6,10,0,5,30,2,9,780,3,11,9,513,513,0,11,6,6,0,5,555,645,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
56.,50,145,97,1,5,5,3,6,1,10,0,484,145,0,0,0,0,0,2.5,2,0,2,2,1,0,0,7,12,96,4,6,0,7,6,13,1,5,30,0,9,779,4,6,9,512,512,0,10,6,6,0,5,555,645,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
57.,49,146,95,2,4,6,4,8,4,10,0,482,146,0,0,0,0,0,2,3,0,1.5,4,0,0,0,7,13,95,2,7,0,7,11,18,0,6,30,2,9,776,5,7,9,515,515,4,14,4,4,0,3,555,645,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
58.,49,148,93,1,4,7,2,7,7,11,0,482,148,0,0,0,0,0,0,2,0,1,0,0,0,0,2,15,93,3,7,1,2,3,5,0,6,30,2,10,773,5,10,10,515,515,1,16,7,7,0,5,554,646,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
59.,48,147,97,1,7,1,5,4,5,8,0,488,147,0,0,0,0,0,0.5,5,1,1,3,2,0,0,7,16,92,1,9,1,7,1,8,1,9,30,2,8,772,5,5,8,522,522,1,15,8,8,0,5,554,646,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
60.,48,148,96,3,4,6,2,2,2,10,0,488,148,0,0,0,0,0,1,4,0,0,5,1,0,0,6,16,92,3,7,0,6,5,11,0,5,30,0,9,773,6,8,7,526,526,0,12,5,5,0,4,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
61.,48,146,95,4,3,8,5,7,2,11,0,482,146,0,0,0,0,0,1.5,2,0,0,5,0,0,0,5,17,91,2,8,0,5,6,11,0,2,30,1,14,770,6,9,14,522,522,0,20,6,6,0,2,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
62.,49,146,96,2,6,6,2,4,2,12,0,484,146,0,0,0,0,0,0.5,3,1,1,3,0,0,0,5,16,92,1,8,6,5,6,11,0,5,30,2,12,769,5,7,12,521,521,0,15,4,4,0,4,549,651,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
63.,49,146,99,2,3,2,5,5,0,5,0,490,146,0,0,0,0,0,1,3,0,1,2,1,0,0,5,16,92,0,9,1,5,9,14,1,3,30,1,17,764,5,12,16,508,508,0,9,2,2,0,2,554,646,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
64.,49,147,97,1,5,4,3,3,2,9,0,488,147,0,0,0,0,0,1,1,0,0.5,1,1,0,0,3,16,92,1,9,1,3,9,12,0,1,30,2,11,764,5,6,11,509,509,0,13,9,9,0,8,554,646,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
65.,48,150,97,2,1,3,3,2,3,4,0,494,150,0,0,0,0,0,2,1,0,1,2,1,0,0,5,19,89,2,8,2,5,6,11,0,6,30,2,9,766,5,8,9,515,515,2,15,4,4,0,4,553,647,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
66.,49,146,96,3,5,6,1,5,2,11,0,484,146,0,0,0,0,0,0.5,2,0,1,1,0,0,0,3,18,90,2,8,1,3,9,12,0,6,30,1,11,766,5,6,10,520,520,1,11,5,5,0,5,554,646,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
67.,50,145,96,0,7,6,3,5,2,13,0,482,145,0,0,0,0,0,1.5,1,0,1,2,0,0,0,4,15,93,0,10,0,4,10,14,0,6,30,0,13,770,5,10,13,532,532,2,17,5,5,0,5,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
68.,49,148,96,1,3,5,3,4,3,8,0,488,148,0,0,0,0,0,0.5,1,1,1,1,0,0,0,3,14,94,1,9,0,3,12,15,0,1,30,1,13,766,5,6,13,536,536,0,12,8,8,0,7,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
69.,50,145,96,1,8,5,0,5,3,13,0,482,145,0,0,0,0,0,0.5,1,0,0.5,0,1,0,0,2,15,93,2,8,0,2,8,10,0,4,30,1,8,766,5,10,8,520,520,1,15,4,4,0,1,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
70.,49,147,95,1,4,7,4,5,3,11,0,484,147,0,0,0,0,0,1,1,1,1,2,0,0,0,4,15,93,1,9,0,4,10,14,0,3,30,2,14,765,5,10,14,521,521,0,10,3,3,0,3,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
71.,48,147,94,2,6,9,4,3,3,15,0,482,147,0,0,0,0,0,1.5,1,1,1.5,2,0,0,0,5,15,93,1,9,0,5,12,17,0,9,30,5,5,758,4,12,5,508,508,0,18,7,7,0,6,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
72.,48,144,98,5,9,4,1,3,0,13,0,484,144,0,0,0,0,0,2,2,0,1,3,1,0,0,6,18,90,1,9,0,6,5,11,0,5,30,5,5,761,3,5,5,494,494,3,18,5,5,0,4,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
73.,48,146,96,4,4,6,4,6,2,10,0,484,146,0,0,0,0,0,0,0,1,0.5,0,0,0,0,1,19,89,1,9,0,1,9,10,1,4,30,5,8,762,3,6,8,492,492,3,15,3,3,0,1,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
74.,50,147,98,1,3,3,1,4,1,6,0,490,147,0,0,0,0,0,0.5,5,0,0.5,5,0,0,0,6,19,89,0,10,0,6,9,15,0,5,30,3,8,763,3,6,8,484,484,0,15,3,3,0,2,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
75.,49,149,95,1,3,6,1,3,4,9,0,488,149,0,0,0,0,0,1,2,0,1,2,0,0,0,4,17,91,1,9,0,4,12,16,0,6,30,3,9,762,3,11,9,484,484,1,15,2,2,0,1,555,645,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
