# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_Delta16.ka' '-l' '5000' '-p' '1' '-o' 'Delta16_2.out' -seed 1033227901
# "uuid" : "667674758"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
40.,48,145,95,1,11,8,5,1,2,19,0,480,145,0,0,0,0,0,1,0,8,3,1,3,0,0,10,17,91,1,7,400,10,8,18,0,6,30,2,8,104,0,23,8,473,473,0,18,2,2,0,1,655,545,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
41.,48,149,97,3,2,4,2,2,2,6,0,492,149,0,0,0,0,0,2.5,0,8,3,2,5,0,0,13,17,91,1,7,400,13,8,21,0,8,30,3,11,104,0,24,11,467,467,0,16,1,1,0,1,654,546,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
42.,50,145,98,0,10,2,0,2,2,12,0,486,145,0,0,0,0,0,1.5,0,7,2,2,4,0,0,10,11,97,1,7,400,10,6,16,0,9,30,5,6,104,0,27,6,477,477,1,12,0,0,0,0,654,546,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
43.,47,145,97,3,11,4,5,1,2,15,0,484,145,0,0,0,0,0,2,0,7,2,2,5,0,0,11,7,101,2,6,400,11,3,14,0,3,30,2,12,105,1,41,12,487,487,1,16,2,2,0,2,642,558,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
44.,47,148,98,2,4,2,8,2,2,6,0,492,148,0,0,0,0,0,0.5,1,9,2,2,5,0,0,11,6,102,1,7,400,11,9,20,1,2,30,2,13,103,1,28,13,487,487,1,12,1,1,0,1,647,553,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
45.,49,144,95,1,10,7,4,5,3,17,0,478,144,0,0,0,0,0,1.5,1,10,2.5,2,7,0,0,14,8,100,1,7,400,14,7,21,0,2,30,1,9,103,1,33,9,475,475,2,11,3,3,0,3,643,557,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
46.,48,148,96,2,3,7,5,2,1,10,0,488,148,0,0,0,0,0,2.5,0,11,2.5,2,9,0,0,16,8,100,1,7,400,16,7,23,0,7,30,3,10,99,1,27,10,479,479,0,10,3,3,0,3,643,557,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
47.,47,146,97,6,7,3,1,4,3,10,0,486,146,0,0,0,0,0,1,0,7,1,0,7,0,0,9,10,98,0,8,400,9,7,16,0,5,30,2,5,98,1,26,5,508,508,0,12,3,3,0,3,639,561,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
48.,49,145,97,1,8,3,4,5,3,11,0,484,145,0,0,0,0,0,0.5,0,9,0.5,0,9,0,0,10,9,99,1,7,400,10,7,17,0,4,30,2,6,96,0,32,6,510,510,1,15,1,1,0,0,634,566,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
49.,47,148,97,4,5,3,3,2,3,8,0,490,148,0,0,0,0,0,2,0,7,2,1,6,0,0,11,10,98,2,6,400,11,3,14,0,6,30,0,6,95,0,47,6,503,503,0,16,2,2,0,2,630,570,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
