# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_Theta16.ka' '-l' '5000' '-p' '1' '-o' 'Theta16_1.out' -seed 114231022
# "uuid" : "889241218"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
41.,47,146,98,4,8,2,4,2,2,10,0,488,146,0,0,0,0,0,2,0,4,1,0,6,0,0,8,13,95,1,7,400,8,9,17,0,1,30,3,8,106,0,28,6,486,486,0,16,2,2,0,2,623,577,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
42.,48,147,97,1,6,4,6,2,2,10,0,488,147,0,0,0,0,0,0.5,0,6,0.5,0,6,0,0,7,11,97,2,6,400,7,9,16,1,2,30,2,9,106,0,27,9,489,489,1,10,1,1,0,1,622,578,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
43.,48,148,96,4,4,4,0,4,4,8,0,488,148,0,0,0,0,0,0,0,5,1,1,2,0,0,5,12,96,1,7,400,5,8,13,0,8,30,1,9,102,0,31,9,510,510,0,13,2,2,0,1,622,578,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
44.,49,147,96,0,6,5,4,3,3,11,0,486,147,0,0,0,0,0,0.5,0,5,0.5,0,5,0,0,6,11,97,1,7,400,6,5,11,0,3,30,0,7,101,0,39,7,498,498,0,13,2,2,0,2,618,582,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
45.,46,148,96,6,3,6,5,3,2,9,0,488,148,0,0,0,0,0,1.5,0,7,1,0,8,0,0,10,10,98,1,7,400,10,10,20,0,11,30,2,7,98,0,38,7,501,501,0,13,2,2,0,2,618,582,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
46.,48,147,95,3,4,7,4,5,3,11,0,484,147,0,0,0,0,0,0.5,1,5,1,0,5,0,0,7,13,95,1,7,400,7,5,12,0,3,30,1,4,93,0,29,4,484,484,0,15,1,1,0,1,616,584,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
47.,48,149,97,1,5,1,3,2,5,6,0,492,149,0,0,0,0,0,1.5,0,2,0.5,0,4,0,0,5,13,95,0,8,400,5,6,11,0,2,30,3,1,91,0,36,1,480,480,0,13,2,2,0,2,612,588,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
48.,47,150,97,3,2,2,4,2,4,4,0,494,150,0,0,0,0,0,1.5,0,7,2,0,6,0,0,10,14,94,1,7,400,10,9,19,0,9,30,0,9,90,0,39,9,473,473,0,15,2,2,0,1,612,588,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
49.,49,149,97,1,3,3,1,2,3,6,0,492,149,0,0,0,0,0,0.5,0,3,0.5,0,3,0,0,4,16,92,0,7,400,4,8,12,0,6,30,3,7,89,0,40,6,471,471,0,13,3,3,0,3,616,584,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
50.,50,147,98,0,5,3,1,2,1,8,0,490,147,0,0,0,0,0,1.5,0,5,1,0,6,0,0,8,18,90,2,6,400,8,5,13,1,2,30,1,7,88,0,34,7,467,467,0,10,4,4,0,4,607,593,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
51.,50,146,96,0,6,6,2,4,2,12,0,484,146,0,0,0,0,0,0.5,0,3,0,0,4,0,0,4,17,91,0,7,400,4,8,12,0,4,30,2,5,85,0,27,5,472,472,1,10,5,5,0,5,603,597,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
52.,50,148,98,1,2,4,0,2,0,6,0,492,148,0,0,0,0,0,0.5,0,2,0.5,0,2,0,0,3,19,89,2,6,400,3,8,11,0,2,30,2,6,83,0,39,5,477,477,0,11,4,4,0,3,603,597,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
53.,48,147,97,2,5,3,5,4,3,8,0,488,147,0,0,0,0,0,1,0,4,0.5,0,5,0,0,6,18,90,0,8,400,6,12,18,0,4,30,1,11,80,0,23,10,479,479,1,19,2,2,0,2,603,597,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
54.,48,146,96,3,7,5,3,4,3,12,0,484,146,0,0,0,0,0,1.5,0,3,1.5,0,3,0,0,6,19,89,2,6,400,6,8,14,0,2,30,0,10,76,0,34,10,489,489,3,11,2,2,0,2,605,595,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
