# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_sTheta16.ka' '-l' '5000' '-p' '1' '-o' 'sTheta16_3.out' -seed 77937029
# "uuid" : "917678535"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,145,98,4,6,4,4,4,0,10,0,486,145,0,0,0,0,0,3,2,9,3.5,3,7,0,0,17,7,101,2,6,400,17,5,22,0,2,30,2,6,226,0,20,6,520,520,0,14,3,3,0,2,666,534,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,1,1,2,1,2
1.,48,146,95,3,4,7,6,7,3,11,0,482,146,0,0,0,0,0,4.5,2,4,4,1,6,0,0,15,7,101,0,8,400,15,7,22,0,3,30,1,7,226,0,16,7,513,513,0,15,4,4,0,3,662,538,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
2.,49,148,97,1,3,2,3,5,4,5,0,490,148,0,0,0,0,0,3.5,1,3,2,1,6,0,0,11,9,99,2,6,400,11,4,15,0,3,30,1,8,224,0,18,8,507,507,0,11,2,2,0,2,660,540,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
3.,47,148,95,3,4,7,6,3,3,11,0,486,148,0,0,0,0,0,6.5,1,3,2.5,3,9,0,0,17,10,98,2,6,400,17,8,25,0,7,30,1,13,224,0,24,13,511,511,0,17,3,3,0,1,660,540,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
4.,47,145,95,4,11,6,3,3,4,17,0,480,145,0,0,0,0,0,3.5,2,4,3.5,1,5,0,0,13,10,98,3,5,400,13,5,18,0,6,30,3,13,224,0,21,13,499,499,2,18,5,5,0,5,664,536,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
5.,47,147,97,6,4,4,2,4,2,8,0,488,147,0,0,0,0,880,2.5,1,6,4,2,2,0,0,12,10,98,2,6,400,12,5,17,1,5,30,2,9,219,0,22,9,492,492,0,11,3,3,0,2,668,532,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
6.,49,144,96,2,8,5,4,7,3,13,0,480,144,0,0,0,0,0,3,2,8,3,3,7,0,0,16,13,95,2,6,400,16,8,24,0,4,30,2,9,223,0,21,9,501,501,3,19,6,6,0,5,668,532,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
7.,49,146,97,2,4,4,4,6,2,8,0,486,146,0,0,0,0,0,2,1,8,3,1,6,0,0,13,14,94,2,6,400,13,8,21,0,10,30,3,10,227,0,21,10,507,507,0,15,1,1,0,1,664,536,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
8.,49,146,97,1,7,4,3,3,2,11,0,486,146,0,0,0,0,0,0.5,5,5,1.5,2,6,0,0,11,14,94,2,6,400,11,11,22,0,4,30,5,4,225,0,22,4,518,518,1,10,2,2,0,2,666,534,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
9.,48,147,95,2,7,6,3,3,4,13,0,484,147,0,0,0,0,0,3,0,4,2,1,5,0,0,10,13,95,4,4,400,10,3,13,0,5,30,4,6,223,0,26,6,522,522,3,12,3,3,0,2,669,531,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
