# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_LFS16.ka' '-l' '5000' '-p' '1' '-o' 'LFS16_5.out' -seed 448784800
# "uuid" : "677566505"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,145,98,4,6,4,4,4,0,10,0,486,145,0,0,0,0,0,3,2,9,3.5,3,7,0,0,17,7,101,2,6,400,17,5,22,0,62,30,2,6,226,0,20,6,520,520,0,14,3,3,0,2,666,534,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
1.,49,148,98,1,3,3,3,2,1,6,0,492,148,0,0,0,0,0,3,1,4,2.5,1,5,0,0,11,9,99,1,6,400,11,7,18,0,9,30,2,11,225,0,23,11,529,529,0,17,2,2,0,2,681,519,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
2.,48,145,95,4,9,8,1,3,2,17,0,480,145,0,0,0,0,0,4.5,3,6,2.5,2,11,0,0,18,10,98,4,4,400,18,7,25,0,5,30,1,13,224,0,18,13,526,526,0,12,4,4,0,3,682,518,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
3.,48,147,98,2,2,2,8,6,2,4,0,490,147,0,0,0,0,0,3.5,0,6,2,1,8,0,0,13,13,95,1,7,400,13,7,20,1,2,30,2,11,221,0,20,11,522,522,0,12,4,4,0,3,681,519,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
4.,49,147,98,2,4,1,2,5,3,5,0,490,147,0,0,0,0,0,4.5,2,6,3.5,1,9,0,0,17,17,91,1,7,400,17,10,27,1,4,30,3,8,219,0,17,8,527,527,1,16,7,7,0,6,678,522,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
5.,48,147,96,3,6,6,2,2,2,12,0,486,147,0,0,0,0,0,5,1,2,2.5,1,7,0,0,13,14,94,1,7,400,13,5,18,1,8,30,1,12,219,0,26,12,541,541,0,14,6,6,0,6,682,518,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
6.,48,147,97,1,6,4,6,2,2,10,0,488,147,0,0,0,0,0,3,3,3,3,0,6,0,0,12,11,97,1,7,400,12,2,14,0,0,30,3,13,219,0,22,13,588,588,0,21,3,3,0,1,677,523,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
7.,48,146,95,2,9,6,3,3,4,15,0,482,146,0,0,0,0,0,3,2,4,0.5,1,10,0,0,12,11,97,1,7,400,12,6,18,0,1,30,4,8,220,0,25,8,599,599,0,13,5,5,0,5,671,529,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
8.,48,148,98,3,4,3,2,1,1,7,0,492,148,0,0,0,0,0,3.5,2,4,2,1,8,0,0,13,9,99,0,8,400,13,5,18,0,5,30,7,16,222,0,26,16,614,614,0,9,6,6,0,6,665,535,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
9.,49,148,96,1,5,4,1,3,4,9,0,488,148,0,0,0,0,0,3.5,1,5,1.5,1,9,0,0,13,9,99,1,7,400,13,7,20,3,11,30,4,25,224,0,23,23,633,633,1,12,9,9,0,7,665,535,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
