# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_sTheta16.ka' '-l' '5000' '-p' '1' '-o' 'sTheta16_4.out' -seed 958052470
# "uuid" : "552750566"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
39.,50,148,94,1,2,8,0,6,4,10,0,484,148,0,0,0,0,0,2,1,5,0,2,8,0,0,10,21,87,1,6,400,10,7,17,0,6,30,5,9,150,0,22,8,531,531,1,15,2,2,0,2,659,541,0,500,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,25,25,1,1,2,1,2
40.,50,144,98,3,6,3,0,7,1,9,0,484,144,0,0,0,0,0,1.5,0,8,2,0,7,0,0,11,16,92,0,8,400,11,11,22,0,5,30,1,12,146,0,17,11,549,549,1,17,3,3,0,3,656,544,0,500,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,25,25,1,1,2,1,2
41.,50,147,98,0,4,2,2,4,2,6,0,490,147,0,0,0,0,0,1.5,1,2,1,0,4,0,0,6,15,93,2,6,400,6,7,13,0,9,30,1,12,142,0,17,12,552,552,0,12,1,1,0,1,648,552,0,500,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,25,25,1,1,2,1,2
42.,50,148,95,0,2,6,2,6,4,8,0,486,148,0,0,0,0,0,1,2,9,1.5,1,9,0,0,13,18,90,2,6,400,13,12,25,0,5,30,2,8,142,0,23,8,531,531,1,15,3,3,0,2,648,552,0,500,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,25,25,1,1,2,1,2
43.,50,146,96,1,5,7,1,4,1,12,0,484,146,0,0,0,0,0,1.5,1,7,2,1,6,0,0,11,20,88,1,7,400,11,6,17,0,2,30,1,11,145,0,22,11,552,552,0,13,4,4,0,4,649,551,0,500,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,25,25,1,1,2,1,2
44.,48,147,95,3,5,7,3,4,3,12,0,484,147,0,0,0,0,0,2.5,0,7,3,0,6,0,0,12,22,86,1,7,400,12,8,20,0,6,30,7,16,143,0,23,15,555,555,0,11,4,4,0,3,649,551,0,500,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,25,25,1,1,2,1,2
45.,47,149,95,3,7,4,1,1,6,11,0,488,149,0,0,0,0,0,1.5,1,10,2.5,1,8,0,0,14,23,85,2,6,400,14,7,21,1,8,30,5,10,143,0,24,10,550,550,1,15,2,2,0,2,646,554,0,500,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,25,25,1,1,2,1,2
46.,48,149,95,2,4,4,2,4,6,8,0,488,149,0,0,0,0,0,2,0,8,3,0,6,0,0,12,20,88,0,8,400,12,4,16,0,4,30,4,7,143,0,21,7,539,539,1,15,2,2,0,2,642,558,0,500,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,25,25,1,1,2,1,2
47.,47,149,95,5,3,8,1,1,2,11,0,488,149,0,0,0,0,0,1.5,0,8,3.5,0,4,0,0,11,21,87,1,7,400,11,4,15,0,3,30,3,10,134,0,21,10,525,525,0,11,3,3,0,3,638,562,0,500,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,25,25,1,1,2,1,2
48.,48,148,94,0,7,6,5,3,6,13,0,484,148,0,0,0,0,0,1,0,7,1,0,7,0,0,9,23,85,1,7,400,9,4,13,0,4,30,4,13,132,0,14,13,541,541,0,19,1,1,0,1,638,562,0,500,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,25,25,1,1,2,1,2
