# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_HFS16.ka' '-l' '5000' '-p' '1' '-o' 'HFS16_3.out' -seed 540658810
# "uuid" : "217619254"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
10.,49,145,96,2,6,6,4,6,2,12,0,482,145,0,0,0,0,0,3,6,2,3.5,7,0,0,0,14,59,49,24,13,400,14,6,20,2,6,30,10,20,1123,4,1,20,1030,1030,0,11,6,6,0,3,663,537,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
11.,49,145,97,2,9,5,1,2,1,14,0,484,145,0,0,0,0,0,2.5,7,4,4.5,5,2,0,0,16,58,50,19,14,400,16,6,22,0,3,30,16,18,1129,4,2,18,1005,1005,0,16,4,4,0,3,663,537,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
12.,50,146,96,1,5,5,1,6,3,10,0,484,146,0,0,0,0,0,1,7,2,2,7,0,0.5,0,10,55,53,23,14,400,11,3,14,1,10,30,2,9,1133,4,3,9,919,919,0,13,3,3,0,3,654,546,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
13.,49,146,98,0,7,3,5,2,1,10,0,488,146,0,0,0,0,131,4,6,1,1,9,4,0,0,15,56,52,19,15,400,15,4,19,0,2,30,5,15,1142,4,3,14,888,888,1,14,5,5,0,4,654,546,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
14.,49,146,97,3,5,4,1,5,2,9,0,486,146,0,0,0,0,0,4.5,8,1,4.5,9,0,0.5,0,17,55,53,17,14,400,18,6,24,2,2,30,12,14,1152,4,0,14,841,841,0,13,4,4,0,3,658,542,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
15.,49,146,95,3,5,7,1,6,3,12,0,482,146,0,0,0,0,0,1.5,15,0,3.5,11,0,0,0,18,52,56,14,15,400,18,4,22,0,6,30,6,14,1161,4,3,14,793,793,3,15,3,3,0,3,670,530,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
16.,48,147,97,4,4,3,2,5,3,7,0,488,147,0,0,0,0,0,2.5,9,1,2.5,10,0,0.5,0,14,46,62,13,15,400,15,6,21,0,7,30,9,13,1170,5,1,13,749,749,0,7,2,2,0,1,666,534,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
17.,49,145,98,2,6,4,4,4,0,10,0,486,145,0,0,0,0,0,1.5,17,0,5.5,9,0,0.5,0,19,48,60,11,15,400,20,2,22,0,5,30,11,16,1172,5,3,15,720,720,0,17,2,2,0,2,670,530,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
18.,48,150,95,2,0,7,4,3,3,7,0,490,150,0,0,0,0,0,2,7,0,3,5,0,0.5,0,10,42,66,11,14,400,11,4,15,0,6,30,10,9,1178,5,1,9,673,673,1,17,3,3,0,1,671,529,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
19.,49,143,97,3,9,4,3,7,2,13,0,480,143,0,0,0,0,0,5,6,1,1.5,13,1,0,0,17,45,63,10,13,400,17,3,20,0,5,30,6,11,1180,5,0,11,658,658,1,16,3,3,0,2,676,524,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
20.,48,146,96,4,5,7,3,4,1,12,0,484,146,0,0,0,0,0,2.5,11,0,1.5,13,0,0.5,0,15,49,59,13,11,400,16,4,20,0,2,30,1,4,1189,6,1,4,647,647,1,14,2,2,0,1,675,525,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
21.,49,145,98,3,5,4,3,5,0,9,0,486,145,0,0,0,0,0,1.5,16,1,2,15,1,1,0,18,48,60,10,13,400,20,5,25,0,6,30,3,10,1189,6,2,10,626,626,0,17,2,2,0,0,683,517,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
22.,50,146,96,2,3,2,1,11,6,5,0,484,146,0,0,0,0,0,3,14,0,1.5,16,1,0,0,20,47,61,8,15,400,20,7,27,0,5,30,1,11,1194,6,3,11,614,614,1,22,2,2,0,1,685,515,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
23.,50,145,98,1,6,2,2,6,2,8,0,486,145,0,0,0,0,0,2.5,12,1,1,16,0,0,0,18,48,60,9,14,400,18,6,24,0,4,30,3,10,1196,7,3,10,581,581,2,16,5,5,0,4,693,507,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
24.,49,147,98,2,4,2,2,4,2,6,0,490,147,0,0,0,0,0,3,11,1,0.5,17,0,0,0,18,42,66,7,13,400,18,5,23,0,4,30,6,5,1204,7,3,5,567,567,0,15,6,6,0,4,690,510,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
25.,50,145,96,1,7,6,1,5,2,13,0,482,145,0,0,0,0,0,2.5,14,2,1.5,18,0,0.5,0,20,41,67,8,12,400,21,7,28,1,7,30,4,11,1206,7,0,11,553,553,1,11,7,7,0,7,692,508,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
26.,50,145,98,1,6,2,2,6,2,8,0,486,145,0,0,0,0,0,2,14,3,0.5,20,0,0,0,21,40,68,9,11,400,21,7,28,1,4,30,3,9,1212,7,2,9,537,537,0,14,7,7,0,6,697,503,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
27.,50,144,97,1,6,5,4,7,1,11,0,482,144,0,0,0,0,0,3.5,6,0,1.5,10,0,0.5,0,12,40,68,6,14,400,13,8,21,1,6,30,3,9,1211,7,2,8,524,524,0,18,1,1,0,1,699,501,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
28.,50,145,95,0,5,8,5,7,2,13,0,480,145,0,0,0,0,0,3,10,1,1,15,0,0,0,17,35,73,5,15,400,17,7,24,0,2,30,2,6,1211,7,3,6,523,523,1,19,1,1,0,1,704,496,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
29.,50,147,98,1,2,2,2,6,2,4,0,490,147,0,0,0,0,0,3,14,1,2,17,0,0,0,21,34,74,6,14,400,21,7,28,0,1,30,1,5,1215,7,2,5,521,521,1,14,1,1,0,1,700,500,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
30.,48,146,95,4,6,9,2,3,1,15,0,482,146,0,0,0,0,0,3.5,19,0,0.5,25,0,0,0,26,36,72,5,12,400,26,2,28,0,6,30,4,12,1216,7,0,12,522,522,1,10,0,0,0,0,704,496,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
31.,47,145,99,6,6,1,4,5,1,7,0,488,145,0,0,0,0,0,2,18,0,3,16,0,0,0,22,34,74,5,13,400,22,9,31,0,2,30,2,11,1225,8,0,10,526,526,1,19,1,1,0,0,702,498,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
32.,49,147,95,1,6,7,2,3,3,13,0,484,147,0,0,0,0,0,1,23,1,2,20,2,0,0,26,33,75,5,13,400,26,6,32,0,2,30,1,6,1227,7,1,6,538,538,0,17,1,1,0,1,707,493,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
33.,48,147,94,3,6,8,2,4,4,14,0,482,147,0,0,0,0,0,2.5,15,0,1.5,17,0,0,0,20,33,75,7,11,400,20,4,24,0,5,30,1,8,1231,7,4,8,529,529,1,13,2,2,0,1,715,485,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
34.,47,148,97,3,4,4,6,2,2,8,0,490,148,0,0,0,0,0,2,16,0,1,17,1,0,0,20,33,75,5,13,400,20,8,28,1,1,30,0,10,1233,7,1,10,517,517,1,13,2,2,0,2,715,485,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
35.,46,146,98,7,7,3,3,2,1,10,0,488,146,0,0,0,0,0,2.5,18,0,1.5,20,0,0,0,23,34,74,6,12,400,23,6,29,0,4,30,0,13,1232,7,0,13,497,497,0,10,3,3,0,2,716,484,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
36.,49,146,99,1,6,2,4,2,0,8,0,490,146,0,0,0,0,0,1.5,15,0,1.5,15,0,0,0,18,36,72,6,12,400,18,7,25,0,1,30,1,10,1234,7,0,10,513,513,0,15,4,4,0,3,716,484,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
37.,47,148,98,5,4,3,2,1,1,7,0,492,148,0,0,0,0,0,1.5,22,1,2.5,20,1,0,0,26,35,73,6,12,400,26,7,33,0,7,30,2,7,1237,7,4,7,496,496,0,13,4,4,0,4,716,484,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
38.,49,145,98,1,9,2,3,3,2,11,0,486,145,0,0,0,0,0,1.5,17,0,1,18,0,0,0,20,35,73,5,13,400,20,1,21,0,5,30,1,5,1239,7,0,5,493,493,1,18,2,2,0,1,724,476,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
39.,48,149,95,2,4,6,2,2,4,10,0,488,149,0,0,0,0,0,2,19,0,1.5,20,0,0,0,23,34,74,3,13,400,23,6,29,0,4,30,1,8,1241,7,3,8,474,474,1,16,2,2,0,2,729,471,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
40.,48,146,97,3,7,4,3,3,2,11,0,486,146,0,0,0,0,0,2.5,18,0,1.5,20,0,0,0,23,34,74,5,12,400,23,3,26,0,5,30,3,12,1243,7,2,12,459,459,1,12,2,2,0,2,732,468,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
41.,50,144,94,1,10,9,0,5,3,19,0,476,144,0,0,0,0,0,3,19,0,1,23,0,0,0,25,34,74,7,11,400,25,2,27,0,5,30,1,9,1244,7,3,9,467,467,0,9,1,1,0,1,735,465,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
42.,49,146,99,4,3,2,1,5,0,5,0,490,146,0,0,0,0,0,2.5,23,0,2.5,23,0,0,0,28,32,76,5,13,400,28,8,36,0,4,30,1,9,1245,8,2,9,452,452,0,17,1,1,0,1,735,465,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
43.,49,145,96,1,5,6,7,7,2,11,0,482,145,0,0,0,0,0,2,20,0,1.5,21,0,0,0,24,36,72,4,14,400,24,8,32,0,4,30,0,4,1246,9,2,4,466,466,1,11,4,4,0,3,735,465,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
44.,49,146,95,0,9,7,3,2,3,16,0,482,146,0,0,0,0,0,1,22,1,2,21,0,0,0,25,34,74,5,13,400,25,10,35,0,6,30,1,10,1248,9,1,10,466,466,1,15,5,5,0,5,740,460,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
45.,48,149,93,0,5,10,5,1,4,15,0,484,149,0,0,0,0,0,1.5,21,0,2,20,0,0,0,24,35,73,3,15,400,24,5,29,0,6,30,2,11,1248,8,1,11,464,464,0,10,5,5,0,5,737,463,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
46.,49,148,96,1,4,6,2,2,2,10,0,488,148,0,0,0,0,0,1.5,21,0,3,18,0,0,0,24,32,76,5,13,400,24,6,30,0,5,30,0,15,1251,8,1,15,482,482,0,15,4,4,0,4,741,459,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
47.,49,149,97,2,2,4,0,2,2,6,0,492,149,0,0,0,0,0,1.5,25,0,2,24,0,0,0,28,26,82,5,13,400,28,5,33,0,5,30,3,7,1255,9,3,7,487,487,1,13,2,2,0,1,742,458,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
48.,49,149,91,1,4,12,0,4,6,16,0,480,149,0,0,0,0,0,0,26,0,2,21,1,0,0,26,25,83,4,13,400,26,5,31,1,3,30,3,5,1255,9,2,5,492,492,2,14,3,3,0,3,739,461,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
49.,49,147,97,1,4,5,4,3,1,9,0,488,147,0,0,0,0,0,1.5,27,0,2,26,0,0,0,30,19,89,5,13,400,30,6,36,0,7,30,0,3,1260,9,4,3,492,492,0,11,2,2,0,1,743,457,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
50.,49,145,95,1,6,10,6,4,0,16,0,480,145,0,0,0,0,0,0.5,30,0,2,27,0,0,0,31,24,84,7,11,400,31,7,38,1,2,30,1,7,1266,10,4,6,481,481,0,11,1,1,0,1,745,455,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
51.,49,146,96,1,5,6,5,5,2,11,0,484,146,0,0,0,0,0,2,26,0,1.5,26,1,0,0,30,24,84,4,12,400,30,3,33,0,3,30,5,13,1270,10,1,13,492,492,0,21,4,4,0,3,745,455,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
52.,49,147,98,2,2,3,4,5,1,5,0,490,147,0,0,0,0,0,1,28,0,0.5,29,0,0,0,30,22,86,4,12,400,30,4,34,0,2,30,3,10,1271,10,2,10,469,469,4,13,3,3,0,2,747,453,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
53.,48,148,96,3,3,5,3,4,3,8,0,488,148,0,0,0,0,0,2,28,0,4,24,0,0,0,32,27,81,5,11,400,32,3,35,0,6,30,2,8,1273,10,2,8,478,478,1,9,2,2,0,2,750,450,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
54.,47,148,94,3,4,9,6,3,3,13,0,484,148,0,0,0,0,0,0.5,29,0,3,24,0,0,0,30,26,82,5,11,400,30,6,36,0,5,30,2,9,1274,10,2,9,480,480,0,12,5,5,0,3,754,446,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
55.,49,147,96,0,9,3,1,2,5,12,0,486,147,0,0,0,0,0,2.5,27,0,2.5,27,0,0,0,32,25,83,4,12,400,32,3,35,2,7,30,2,8,1277,10,2,8,492,492,0,20,4,4,0,4,754,446,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
56.,48,147,96,2,7,4,3,3,4,11,0,486,147,0,0,0,0,0,2,30,0,4.5,23,2,0,0,34,26,82,3,12,400,34,6,40,0,6,30,3,12,1278,10,2,12,489,489,0,10,3,3,0,1,754,446,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
57.,49,144,97,2,12,1,0,5,5,13,0,482,144,0,0,0,0,0,2,27,0,3.5,24,0,0,0,31,23,85,3,13,400,31,5,36,0,4,30,0,14,1278,10,2,14,486,486,0,11,3,3,0,3,756,444,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
58.,48,147,94,3,6,8,2,4,4,14,0,482,147,0,0,0,0,0,2,33,0,3.5,29,1,0,0,37,25,83,3,12,400,37,7,44,0,9,30,1,7,1278,8,2,6,480,480,1,13,1,1,0,1,756,444,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
59.,47,149,96,3,5,3,3,2,5,8,0,490,149,0,0,0,0,0,1.5,31,0,2,30,0,0,0,34,24,84,3,13,400,34,8,42,0,7,30,2,9,1285,9,6,9,479,479,1,12,0,0,0,0,756,444,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
60.,47,147,94,3,8,8,4,2,4,16,0,482,147,0,0,0,0,0,1.5,32,0,2.5,30,0,0,0,35,25,83,3,13,400,35,8,43,0,7,30,1,10,1278,9,3,9,475,475,1,21,1,1,0,0,756,444,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
61.,48,146,97,1,8,3,6,3,3,11,0,486,146,0,0,0,0,0,1,30,0,3.5,25,0,0,0,32,24,84,5,11,400,32,7,39,0,3,30,3,5,1276,8,3,5,468,468,2,14,1,1,0,1,752,448,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
62.,48,147,97,1,7,3,5,2,3,10,0,488,147,0,0,0,0,0,1.5,30,0,3.5,26,0,0,0,33,21,87,4,12,400,33,6,39,0,7,30,1,10,1281,8,1,9,485,485,1,13,2,2,0,2,756,444,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
63.,46,146,97,4,9,2,7,3,4,11,0,486,146,0,0,0,0,0,2,24,0,3,22,0,0,0,28,24,84,3,13,400,28,7,35,0,5,30,0,11,1283,8,3,11,491,491,0,18,3,3,0,3,756,444,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
64.,48,148,95,2,6,4,2,4,6,10,0,486,148,0,0,0,0,0,0.5,31,0,4.5,23,0,0,0,32,24,84,3,11,400,32,8,40,0,3,30,1,10,1292,8,2,10,487,487,1,15,1,1,0,1,756,444,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
65.,48,149,96,0,4,4,6,2,4,8,0,490,149,0,0,0,0,0,1.5,30,0,3,26,1,0,0,33,22,86,3,11,400,33,5,38,0,4,30,2,9,1294,9,4,9,487,487,0,14,3,3,0,2,756,444,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
66.,48,148,95,2,4,3,4,7,7,7,0,486,148,0,0,0,0,0,1,31,0,3,27,0,0,0,33,21,87,4,10,400,33,11,44,0,6,30,1,9,1290,7,5,9,498,498,0,15,3,3,0,3,751,449,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
67.,49,148,94,1,3,8,3,5,4,11,0,484,148,0,0,0,0,0,1.5,34,0,5,26,1,0,0,37,22,86,2,12,400,37,6,43,1,3,30,2,10,1294,7,7,9,497,497,0,14,5,5,0,4,751,449,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
68.,49,147,97,1,6,3,2,3,3,9,0,488,147,0,0,0,0,0,0,26,0,2.5,20,1,0,0,26,23,85,1,13,400,26,5,31,1,6,30,1,10,1296,7,2,10,505,505,0,12,6,6,0,5,752,448,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
69.,47,146,99,3,7,1,7,2,1,8,0,490,146,0,0,0,0,0,2,26,0,5,20,0,0,0,30,20,88,3,11,400,30,10,40,2,2,30,2,12,1301,8,10,12,515,515,0,12,2,2,0,0,752,448,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
70.,49,147,97,2,4,3,2,5,3,7,0,488,147,0,0,0,0,0,2.5,23,0,5,17,1,0,0,28,18,90,2,12,400,28,9,37,0,1,30,2,12,1304,8,2,12,512,512,1,17,2,2,0,1,756,444,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
71.,48,146,94,4,7,9,1,4,3,16,0,480,146,0,0,0,0,0,2,32,0,5,24,2,0,0,36,16,92,3,11,400,36,6,42,0,4,30,1,8,1308,10,7,8,507,507,2,14,2,2,0,2,760,440,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
72.,48,148,97,3,4,3,2,3,3,7,0,490,148,0,0,0,0,0,1,28,0,4.5,21,0,0,0,30,15,93,2,12,400,30,10,40,1,1,30,1,12,1306,8,5,12,505,505,0,11,3,3,0,3,762,438,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
73.,49,147,98,1,5,2,3,3,2,7,0,490,147,0,0,0,0,0,3.5,35,0,6,28,2,0,0,42,16,92,4,10,400,42,10,52,0,1,30,0,9,1304,8,1,9,494,494,1,9,3,3,0,1,762,438,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
74.,46,150,96,5,2,4,4,2,4,6,0,492,150,0,0,0,0,0,2,29,0,4.5,22,2,0,0,33,19,89,4,10,400,33,4,37,0,3,30,1,8,1302,8,2,8,489,489,2,11,4,4,0,3,764,436,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
