# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_Delta16.ka' '-l' '5000' '-p' '1' '-o' 'Delta16_4.out' -seed 207745395
# "uuid" : "8680602"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,145,98,4,6,4,4,4,0,10,0,486,145,0,0,0,0,0,3,2,9,3.5,3,7,0,0,17,7,101,2,6,400,17,5,22,0,2,30,2,6,226,0,20,6,520,520,0,14,3,3,0,2,666,534,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
1.,49,146,98,3,5,2,1,5,2,7,0,488,146,0,0,0,0,0,5,1,3,0.5,3,10,0,0,14,7,101,1,7,400,14,4,18,0,7,30,0,6,224,0,27,6,505,505,0,16,4,4,0,4,671,529,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
2.,47,148,97,3,8,1,2,1,5,9,0,490,148,0,0,0,0,0,4.5,3,4,3,3,7,0,0,16,7,101,2,6,400,16,7,23,0,6,30,1,9,223,0,24,9,500,500,0,16,2,2,0,2,667,533,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
3.,48,148,97,3,3,4,3,3,2,7,0,490,148,0,0,0,0,0,3.5,1,4,2.5,2,5,0,0,12,10,98,2,6,400,12,8,20,0,3,30,0,4,220,0,26,4,506,506,0,17,4,4,0,4,668,532,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
4.,48,148,98,4,2,4,2,2,0,6,0,492,148,0,0,0,0,0,4,3,2,2.5,3,5,0,0,13,9,99,1,7,400,13,4,17,0,2,30,3,6,219,0,26,6,501,501,1,11,0,0,0,0,669,531,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
5.,49,145,97,2,8,4,2,4,2,12,0,484,145,0,0,0,0,0,3,4,3,2.5,0,8,0,0,13,9,99,2,6,400,13,7,20,0,3,30,2,12,213,0,25,11,510,510,2,19,0,0,0,0,673,527,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
6.,49,145,98,3,6,4,2,4,0,10,0,486,145,0,0,0,0,0,4.5,1,2,3,2,4,0,0,12,12,96,1,6,400,12,6,18,0,1,30,5,6,210,0,24,6,499,499,1,13,0,0,0,0,673,527,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
7.,47,145,96,6,8,7,2,3,1,15,0,482,145,0,0,0,0,0,2.5,3,6,2,3,7,0,0,14,13,95,5,3,400,14,6,20,1,10,30,3,6,207,0,18,6,491,491,0,16,4,4,0,3,669,531,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
8.,49,147,97,2,3,4,3,5,2,7,0,488,147,0,0,0,0,0,4,3,5,4,1,7,0,0,16,14,94,2,6,400,16,4,20,0,6,30,1,14,205,0,22,14,495,495,0,17,4,4,0,4,665,535,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
9.,49,145,98,2,7,1,3,6,3,8,0,486,145,0,0,0,0,0,3.5,2,6,3.5,2,6,0,0,15,14,94,1,7,400,15,4,19,0,7,30,1,8,201,0,26,8,483,483,1,11,2,2,0,2,668,532,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
10.,50,147,99,0,4,0,2,4,2,4,0,492,147,0,0,0,0,0,3,2,9,2,4,9,0,0,17,12,96,0,8,400,17,4,21,0,3,30,2,10,201,0,24,10,475,475,2,21,2,2,0,1,670,530,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
11.,48,148,95,3,5,7,1,2,3,12,0,486,148,0,0,0,0,0,3.5,1,5,3.5,1,5,0,0,13,13,95,2,6,400,13,4,17,1,3,30,2,14,194,0,26,14,489,489,1,17,1,1,0,1,670,530,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
12.,49,147,96,0,7,6,3,1,2,13,0,486,147,0,0,0,0,0,3,2,11,3,3,10,0,0,19,19,89,2,6,400,19,8,27,0,5,30,2,6,193,0,21,6,473,473,2,17,1,1,0,1,670,530,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
13.,49,149,96,0,4,5,2,1,3,9,0,490,149,0,0,0,0,0,3,2,6,3.5,1,6,0,0,14,16,92,0,8,400,14,1,15,0,6,30,1,8,193,0,22,8,471,471,0,17,2,2,0,2,670,530,0,498,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
14.,49,147,96,1,6,5,2,3,3,11,0,486,147,0,0,0,0,0,3.5,1,10,3,5,7,0,0,18,14,94,2,6,400,18,6,24,0,10,30,3,14,193,0,21,14,469,469,2,13,5,5,0,4,674,526,0,498,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
15.,48,149,95,2,5,4,1,3,6,9,0,488,149,0,0,0,0,0,5,2,10,4,4,10,0,0,22,14,94,2,6,400,22,4,26,3,2,30,3,12,192,0,25,12,476,476,0,16,3,3,0,1,674,526,0,498,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
16.,48,150,97,2,3,1,1,2,5,4,0,494,150,0,0,0,0,0,2.5,3,7,3,3,6,0,0,15,13,95,3,5,400,15,5,20,0,5,30,1,2,191,0,23,2,504,504,1,17,4,4,0,4,678,522,0,498,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
17.,49,149,95,0,5,5,1,2,5,10,0,488,149,0,0,0,0,0,1.5,1,9,2.5,2,6,0,0,13,14,94,2,6,400,13,8,21,0,3,30,3,11,189,0,20,11,491,491,0,14,1,1,0,1,680,520,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
18.,47,148,96,2,7,3,5,2,5,10,0,488,148,0,0,0,0,0,4,0,4,2,1,7,0,0,12,16,92,2,6,400,12,5,17,0,5,30,1,7,186,0,18,7,479,479,1,13,2,2,0,1,678,522,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
19.,48,147,97,2,7,2,3,3,4,9,0,488,147,0,0,0,0,0,5.5,1,5,1,5,10,0,0,17,18,90,3,5,400,17,6,23,0,0,30,1,14,187,0,14,14,482,482,1,15,2,2,0,2,674,526,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
20.,49,145,96,1,9,6,3,3,2,15,0,482,145,0,0,0,1,943,5,0,5,3,2,7,0,0,15,15,93,2,6,400,15,8,23,0,6,30,4,8,184,0,20,8,470,470,1,15,3,3,0,3,670,530,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
21.,47,147,97,3,4,5,8,3,1,9,0,488,147,0,0,0,0,0,1.5,1,8,2.5,1,6,0,0,12,12,96,0,8,400,12,6,18,0,4,30,1,12,184,0,23,12,481,481,0,9,4,4,0,3,670,530,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
22.,48,147,96,3,5,7,3,2,1,12,0,486,147,0,0,0,0,0,5,3,6,3.5,3,9,0,0,19,13,95,1,7,400,19,7,26,1,7,30,3,8,180,0,21,8,476,476,0,12,4,4,0,3,662,538,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
23.,49,146,97,2,5,3,3,6,3,8,0,486,146,0,0,0,0,0,4,3,8,4,4,7,0,0,19,14,94,1,7,400,19,5,24,0,3,30,2,9,180,0,21,9,474,474,1,18,3,3,0,3,663,537,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
24.,49,149,96,1,1,5,3,4,3,6,0,490,149,0,0,0,0,0,2,0,9,2.5,0,8,0,0,13,15,93,1,7,400,13,9,22,0,5,30,2,11,180,0,22,11,474,474,0,13,1,1,0,1,657,543,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
25.,47,146,94,3,8,6,6,6,6,14,0,480,146,0,0,0,0,0,2.5,4,4,2.5,1,7,0,0,13,12,96,1,7,400,13,7,20,0,4,30,2,10,179,0,20,10,481,481,0,15,3,3,0,2,662,538,0,498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,2,1,2
26.,48,147,97,0,10,2,4,0,4,12,0,488,147,0,0,0,0,0,3.5,1,5,4.5,1,3,0,0,13,11,97,1,7,400,13,4,17,0,2,30,4,8,178,0,29,8,480,480,0,14,4,4,0,4,650,550,0,498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
27.,49,148,98,0,4,2,4,2,2,6,0,492,148,0,0,0,0,0,3,0,10,3.5,0,9,0,0,16,13,95,1,7,400,16,2,18,0,5,30,1,9,175,0,26,9,490,490,0,16,2,2,0,0,651,549,0,498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,2,2,1,2
