# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_sTheta16.ka' '-l' '5000' '-p' '1' '-o' 'sTheta16_1.out' -seed 264953382
# "uuid" : "119766206"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
0.,48,145,98,4,6,4,4,4,0,10,0,486,145,0,0,0,0,0,3,2,9,3.5,3,7,0,0,17,7,101,2,6,400,17,5,22,0,2,30,2,6,226,0,20,6,520,520,0,14,3,3,0,2,666,534,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,1,1,2,1,2
1.,50,147,99,1,3,2,1,3,0,5,0,492,147,0,0,0,0,0,2.5,5,4,3,2,6,0,0,14,9,99,3,5,400,14,5,19,0,6,30,1,10,222,0,29,10,522,522,0,16,5,5,0,5,670,530,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
2.,48,148,95,1,4,7,6,3,3,11,0,486,148,0,0,0,0,0,2,0,8,4,0,4,0,0,12,12,96,3,5,400,12,5,17,0,5,30,1,7,221,0,16,7,510,510,0,12,2,2,0,2,671,529,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
3.,48,148,96,2,3,6,5,3,2,9,0,488,148,0,0,0,0,0,2,1,3,2,0,4,0,0,8,13,95,2,6,400,8,5,13,0,3,30,2,7,213,0,28,6,499,499,1,14,5,5,0,4,671,529,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
4.,49,145,98,1,8,2,4,4,2,10,0,486,145,0,0,0,0,0,1,1,6,2,0,5,0,0,9,13,95,3,5,400,9,8,17,0,5,30,4,5,209,0,26,5,500,500,3,14,2,2,0,2,667,533,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
5.,50,147,98,0,3,3,3,4,1,6,0,490,147,0,0,0,0,0,4,0,5,4,1,4,0,0,13,15,93,2,6,400,13,4,17,1,5,30,1,8,206,0,29,8,496,496,0,11,2,2,0,2,671,529,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
6.,48,144,97,3,9,5,5,4,1,14,0,482,144,0,0,0,0,0,2.5,1,8,3.5,1,6,0,0,14,13,95,2,6,400,14,5,19,0,7,30,0,6,206,0,27,6,485,485,0,16,4,4,0,4,672,528,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
7.,48,147,96,2,6,5,4,3,3,11,0,486,147,0,0,0,0,0,2.5,4,5,2.5,0,9,0,0,14,14,94,2,6,400,14,6,20,0,6,30,2,4,206,0,26,4,468,468,0,17,2,2,0,2,668,532,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
8.,49,147,97,2,2,3,4,7,3,5,0,488,147,0,0,0,0,0,3.5,2,6,4,2,5,0,0,15,13,95,3,5,400,15,2,17,0,5,30,3,16,207,0,22,14,459,459,0,13,2,2,0,2,666,534,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
9.,49,146,97,2,6,5,2,3,1,11,0,486,146,0,0,0,0,0,3.5,2,6,3.5,1,7,0,0,15,14,94,1,7,400,15,3,18,0,6,30,1,13,206,0,21,13,457,457,1,14,5,5,0,5,665,535,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
10.,51,143,98,0,9,3,1,6,1,12,0,482,143,0,0,0,0,0,3,1,5,3,1,5,0,0,12,11,97,2,6,400,12,3,15,0,3,30,2,5,199,0,18,5,463,463,1,17,4,4,0,4,657,543,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
11.,49,143,99,3,8,2,4,6,0,10,0,484,143,0,0,0,0,0,3.5,2,8,3.5,2,8,0,0,17,8,100,2,6,400,17,9,26,0,3,30,3,9,195,0,24,8,470,470,0,13,3,3,0,3,657,543,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
12.,49,146,98,3,3,2,3,7,2,5,0,488,146,0,0,0,0,0,2,1,6,2.5,1,5,0,0,11,8,100,2,6,400,11,5,16,0,3,30,2,8,199,0,31,8,489,489,1,15,0,0,0,0,656,544,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
13.,50,143,97,0,11,5,3,4,1,16,0,480,143,0,0,0,0,0,3.5,2,7,3.5,1,8,0,0,16,8,100,4,4,400,16,3,19,0,3,30,1,5,194,0,29,5,484,484,0,16,4,4,0,1,659,541,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
14.,49,147,99,2,2,2,4,4,0,4,0,492,147,0,0,0,0,0,4,1,11,5,1,9,0,0,20,9,99,2,6,400,20,4,24,0,3,30,1,7,188,0,24,7,476,476,0,14,2,2,0,2,655,545,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
15.,48,142,99,3,12,2,6,4,0,14,0,482,142,0,0,0,0,0,2,2,9,4,1,6,0,0,15,9,99,1,7,400,15,4,19,0,4,30,2,8,181,0,20,7,494,494,1,16,0,0,0,0,655,545,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
16.,50,146,96,1,5,7,1,4,1,12,0,484,146,0,0,0,0,0,2.5,1,8,3.5,0,7,0,0,14,9,99,0,8,400,14,1,15,1,3,30,2,13,179,0,25,13,496,496,0,13,2,2,0,2,655,545,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
17.,49,144,98,4,6,3,2,7,1,9,0,484,144,0,0,0,0,0,1,3,10,0.5,3,11,0,0,15,8,100,0,8,400,15,2,17,0,3,30,2,6,179,0,27,6,496,496,2,11,1,1,0,1,651,549,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
18.,49,143,97,4,8,5,2,7,1,13,0,480,143,0,0,0,0,0,2,0,9,1.5,0,10,0,0,13,8,100,2,6,400,13,4,17,0,3,30,4,7,180,0,34,7,487,487,1,11,3,3,0,2,653,547,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
19.,49,146,97,4,4,3,0,7,3,7,0,486,146,0,0,0,0,0,3,0,9,3,3,6,0,0,15,8,100,2,6,400,15,4,19,1,3,30,4,8,178,0,28,7,470,470,0,14,3,3,0,3,649,551,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
20.,50,146,98,1,3,3,3,6,1,6,0,488,146,0,0,0,0,0,1,1,9,3,0,6,0,0,12,11,97,0,8,400,12,3,15,0,0,30,1,15,177,0,28,15,480,480,1,17,3,3,0,3,643,557,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
21.,49,148,96,3,0,5,2,7,3,5,0,488,148,0,0,0,0,0,2.5,0,8,3,1,6,0,0,13,11,97,1,7,400,13,4,17,1,4,30,0,10,173,0,26,10,485,485,0,20,3,3,0,3,646,554,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
22.,49,149,97,2,0,6,2,2,0,6,0,492,149,0,0,0,0,0,1,0,9,2,1,6,0,0,11,15,93,1,7,400,11,5,16,2,6,30,1,5,169,0,30,5,485,485,0,16,3,3,0,2,650,550,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
23.,50,145,96,0,7,7,3,4,1,14,0,482,145,0,0,0,0,0,3.5,1,10,1,4,12,0,0,18,12,96,2,6,400,18,3,21,0,6,30,3,9,164,0,21,9,498,498,0,15,5,5,0,5,646,554,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
24.,49,147,98,1,5,3,3,2,1,8,0,490,147,0,0,0,0,0,2,1,10,1.5,0,12,0,0,15,13,95,2,6,400,15,8,23,0,5,30,5,10,162,0,18,10,507,507,0,9,3,3,0,3,646,554,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
25.,48,148,97,3,2,5,4,3,1,7,0,490,148,0,0,0,0,0,3,1,6,2.5,0,8,0,0,13,13,95,1,7,400,13,9,22,0,5,30,1,8,158,0,23,8,487,487,0,13,3,3,0,2,650,550,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
26.,49,144,97,3,6,5,4,7,1,11,0,482,144,0,0,0,0,0,2.5,0,6,1,0,9,0.5,0,10,12,96,4,4,400,11,5,16,0,5,30,3,7,159,0,33,7,501,501,0,15,5,5,0,5,646,554,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
27.,51,145,97,0,4,6,2,6,0,10,0,484,145,0,0,0,0,0,2.5,2,12,2.5,1,13,0.5,0,18,12,96,1,7,400,19,2,21,0,2,30,2,5,158,0,17,5,487,487,3,14,3,3,0,3,640,560,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
28.,49,145,96,3,7,5,1,6,3,12,0,482,145,0,0,0,0,0,2,0,7,2,0,7,0,0,11,11,97,1,7,400,11,6,17,0,2,30,3,13,155,0,27,13,486,486,0,11,2,2,0,1,644,556,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
29.,48,149,95,2,3,6,3,3,4,9,0,488,149,0,0,0,0,0,4,0,4,2.5,0,7,0,0,12,14,94,1,7,400,12,7,19,0,7,30,0,15,155,0,30,15,503,503,0,10,3,3,0,3,644,556,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
