# Output of 'KaSim' 'Agents.ka' '8020.ka' 'Variables.ka' 'Observables.ka' 'Rules.ka' 'Modifications_sTheta16.ka' '-l' '5000' '-p' '1' '-o' 'sTheta16_2.out' -seed 529935236
# "uuid" : "901274734"
"[T]","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
37.,47,147,95,4,6,6,4,4,4,12,0,484,147,0,0,0,0,0,4,0,8,4,1,7,0,0,16,18,90,1,7,400,16,4,20,0,6,30,0,11,143,0,18,11,541,541,0,14,5,5,0,3,624,576,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
38.,48,147,96,4,4,6,2,4,2,10,0,486,147,0,0,0,0,0,3,0,4,2,1,5,0,0,10,15,93,3,5,400,10,3,13,0,3,30,2,11,142,0,16,11,532,532,0,16,5,5,0,5,623,577,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
39.,50,143,98,2,9,3,1,6,1,12,0,482,143,0,0,0,0,0,1,0,5,1.5,0,4,0,0,7,17,91,1,7,400,7,6,13,0,5,30,0,6,139,0,19,6,518,518,0,11,4,4,0,3,623,577,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
40.,48,146,98,3,5,4,5,3,0,9,0,488,146,0,0,0,0,0,2.5,0,4,0.5,2,6,0,0,9,15,93,1,7,400,9,4,13,0,4,30,3,12,138,0,19,12,528,528,2,15,3,3,0,3,623,577,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
41.,48,147,94,3,6,7,2,5,5,13,0,482,147,0,0,0,0,0,1,0,9,3,0,5,0,0,11,11,97,4,4,400,11,5,16,1,2,30,2,9,139,0,23,9,525,525,3,10,3,3,0,3,618,582,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
42.,48,147,96,3,6,5,2,3,3,11,0,486,147,0,0,0,0,0,2,1,7,1.5,0,9,0,0,12,11,97,1,7,400,12,4,16,1,5,30,2,12,134,0,19,12,501,501,1,13,3,3,0,2,617,583,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
43.,49,148,97,1,3,2,3,5,4,5,0,490,148,0,0,0,0,0,2.5,1,3,1,2,5,0,0,9,10,98,2,6,400,9,2,11,0,7,30,1,7,132,0,27,7,501,501,1,17,5,5,0,5,615,585,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
44.,49,148,97,1,4,4,2,2,2,8,0,490,148,0,0,0,0,0,2,2,9,3,1,8,0,0,15,10,98,2,6,400,15,8,23,1,1,30,3,9,131,0,26,9,500,500,0,16,2,2,0,2,615,585,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
45.,49,147,96,2,4,6,2,4,2,10,0,486,147,0,0,0,0,0,1.5,0,7,1,3,5,0,0,10,11,97,4,4,400,10,8,18,0,2,30,7,9,128,0,22,9,490,490,0,17,1,1,0,1,615,585,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
46.,48,147,96,3,4,6,4,4,2,10,0,486,147,0,0,0,0,0,4,0,4,3.5,2,3,0,0,12,13,95,0,8,400,12,9,21,0,2,30,3,6,125,0,19,6,475,475,1,13,4,4,0,4,627,573,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
47.,47,148,97,4,6,3,2,1,3,9,0,490,148,0,0,0,0,0,2,0,8,1,1,9,0,0,12,12,96,2,6,400,12,6,18,0,2,30,2,8,124,0,26,8,484,484,0,17,5,5,0,3,618,582,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
48.,49,149,96,1,4,4,0,2,4,8,0,490,149,0,0,0,0,0,1,0,4,0.5,0,5,0,0,6,9,99,2,6,400,6,4,10,0,7,30,1,14,121,0,28,14,483,483,0,15,1,1,0,1,616,584,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
49.,48,149,95,1,5,6,3,1,4,11,0,488,149,0,0,0,0,0,0.5,2,8,2,1,6,0,0,11,10,98,1,7,400,11,5,16,0,5,30,0,5,119,0,20,5,491,491,0,20,1,1,0,1,612,588,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
50.,46,150,95,4,3,6,5,1,4,9,0,490,150,0,0,0,0,0,2,0,5,1.5,1,5,0,0,9,7,101,2,6,400,9,7,16,0,5,30,0,4,117,0,30,4,480,480,0,16,4,4,0,3,610,590,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
51.,49,149,96,0,4,4,2,2,4,8,0,490,149,0,0,0,0,0,1.5,1,5,1,2,5,0,0,9,10,98,3,5,400,9,4,13,0,3,30,0,9,118,0,17,9,488,488,1,14,2,2,0,2,605,595,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
52.,47,147,98,4,5,3,5,2,1,8,0,490,147,0,0,0,0,0,2,2,5,2.5,0,6,0,0,11,11,97,1,7,400,11,6,17,0,2,30,2,7,117,0,22,7,484,484,0,20,3,3,0,3,606,594,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
53.,49,147,99,1,7,1,1,0,1,8,0,492,147,0,0,0,0,0,1.5,1,4,2,0,4,0,0,8,13,95,2,6,400,8,4,12,0,5,30,0,10,113,0,25,10,482,482,0,13,1,1,0,0,598,602,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
54.,47,146,93,4,7,11,5,4,3,18,0,478,146,0,0,0,0,0,2,1,3,1.5,2,3,0,0,8,14,94,1,7,400,8,2,10,0,3,30,0,6,112,0,22,5,465,465,2,14,4,4,0,4,594,606,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
55.,48,147,97,2,6,5,4,1,1,11,0,488,147,0,0,0,0,0,1.5,0,7,3,1,3,0,0,10,15,93,1,7,400,10,3,13,1,1,30,1,6,111,0,32,6,476,476,0,19,2,2,0,2,598,602,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
56.,48,148,97,1,4,5,6,1,1,9,0,490,148,0,0,0,0,0,0.5,1,3,1.5,0,2,0,0,5,15,93,3,5,400,5,5,10,0,2,30,0,7,107,0,29,7,472,472,1,15,3,3,0,1,598,602,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
57.,50,144,96,1,9,6,1,5,2,15,0,480,144,0,0,0,0,0,0.5,0,6,2.5,1,1,0,0,7,13,95,2,5,400,7,6,13,0,3,30,4,4,102,0,27,4,476,476,0,17,4,4,0,4,598,602,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
58.,50,141,96,1,13,7,3,6,1,20,0,474,141,0,0,0,0,0,2,0,9,2.5,0,8,0,0,13,15,93,2,6,400,13,5,18,0,5,30,4,11,100,0,22,10,478,478,0,10,4,4,0,4,598,602,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
59.,49,146,96,1,7,7,3,2,1,14,0,484,146,0,0,0,0,0,2.5,0,4,2,0,5,0,0,9,14,94,1,7,400,9,8,17,0,4,30,4,8,101,0,27,8,473,473,1,12,5,5,0,4,598,602,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
60.,50,146,98,0,5,3,3,4,1,8,0,488,146,0,0,0,0,0,2,1,3,1,2,4,0,0,8,12,96,5,3,400,8,4,12,0,3,30,0,7,96,0,26,7,471,471,0,12,3,3,0,2,600,600,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
61.,50,147,98,0,5,3,1,2,1,8,0,490,147,0,0,0,0,0,2,1,5,2,0,6,0,0,10,12,96,1,7,400,10,6,16,0,7,30,1,9,92,0,27,9,469,469,0,16,2,2,0,2,602,598,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
62.,49,145,95,1,6,8,6,6,2,14,0,480,145,0,0,0,0,0,2.5,0,2,1,0,5,0,0,7,11,97,2,6,400,7,7,14,0,9,30,2,8,90,0,30,8,485,485,2,11,1,1,0,0,606,594,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
63.,50,145,97,2,6,4,0,6,2,10,0,484,145,0,0,0,0,0,1.5,0,7,2.5,1,4,0,0,10,13,95,0,8,400,10,8,18,0,3,30,0,9,89,0,29,9,490,490,0,19,2,2,0,2,611,589,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
64.,49,145,98,4,6,4,0,4,0,10,0,486,145,0,0,0,0,0,1,1,8,1,1,8,0,0,11,13,95,1,7,400,11,2,13,0,5,30,0,7,88,0,38,7,496,496,1,15,1,1,0,0,611,589,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
65.,47,143,97,6,10,4,4,6,2,14,0,480,143,0,0,0,0,0,1,0,5,2.5,0,2,0,0,7,14,94,1,6,400,7,11,18,0,7,30,0,12,86,0,28,12,510,510,0,12,3,3,0,2,614,586,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
66.,49,148,97,2,2,2,2,6,4,4,0,490,148,0,0,0,0,0,1.5,0,4,1,0,5,0,0,7,13,95,1,7,400,7,10,17,0,6,30,1,8,86,0,33,8,531,531,1,19,6,6,0,6,614,586,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
67.,49,147,94,0,4,10,6,4,2,14,0,482,147,0,0,0,0,0,0.5,0,4,0,0,5,0,0,5,14,94,0,8,400,5,10,15,0,3,30,1,13,84,0,33,13,521,521,2,19,3,3,0,3,616,584,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
68.,48,146,97,2,9,4,3,1,2,13,0,486,146,0,0,0,0,0,2,1,7,3,0,6,0,0,12,15,93,0,8,400,12,6,18,0,4,30,2,8,82,0,37,8,503,503,0,16,3,3,0,3,619,581,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
69.,48,148,97,2,7,3,1,0,3,10,0,490,148,0,0,0,0,0,1.5,0,7,1.5,0,7,0,0,10,12,96,2,6,400,10,10,20,0,6,30,0,5,80,0,37,5,501,501,0,17,4,4,0,3,615,585,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
70.,48,148,96,1,4,5,6,3,3,9,0,488,148,0,0,0,0,0,1.5,0,3,1,0,4,0,0,6,11,97,1,7,400,6,9,15,0,0,30,0,6,79,0,37,6,484,484,2,16,9,9,0,8,615,585,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
71.,47,148,95,5,6,6,0,2,4,12,0,486,148,0,0,0,0,0,1.5,0,3,1,0,4,0,0,6,12,96,1,7,400,6,12,18,1,4,30,3,9,77,0,30,9,493,493,1,16,6,6,0,4,619,581,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
72.,48,147,96,2,6,7,4,1,1,13,0,486,147,0,0,0,0,0,2,0,4,1,0,6,0,0,8,11,97,1,7,400,8,9,17,0,6,30,5,8,72,0,40,6,499,499,1,12,2,2,0,2,619,581,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
73.,48,146,98,3,8,2,2,2,2,10,0,488,146,0,0,0,0,0,0.5,0,3,0.5,0,3,0,0,4,12,96,1,7,400,4,13,17,0,2,30,3,12,72,0,38,12,510,510,2,12,3,3,0,2,619,581,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
74.,48,149,97,2,4,4,2,0,2,8,0,492,149,0,0,0,0,0,2,0,2,1,0,4,0,0,6,10,98,0,8,400,6,11,17,1,7,30,2,6,72,0,39,6,512,512,1,11,3,3,0,3,619,581,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
75.,48,148,97,2,6,3,2,1,3,9,0,490,148,0,0,0,0,0,0.5,1,5,1,0,5,0,0,7,11,97,0,8,400,7,8,15,0,6,30,2,7,70,0,34,7,527,527,0,15,2,2,0,2,618,582,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
