# Output of 'KaSim' 'AMPA5_equal.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_Basal.ka' '-l' '5000' '-p' '1' '-o' 'equal.out' -seed 717599127
# "uuid" : "629474052"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23"
871.,0,0,12,6,1,5,10,2,0,10,98,0,8,12.,24,12,14,26,1,4,0,75,11,31,31,2,2,40,44,3,16,1,10,12,1,0,9,16,1,8,0,8,7,0,8,10,7,30,1,11,146,2,1,0,0,0,6,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,149,126
872.,0,0,11,6,1,4,9,2,0,10,98,1,7,11.,24,11,15,26,0,4,0,77,10,36,36,1,2,38,41,3,15,2,6,12,2,0,8,20,1,14,0,6,7,0,8,11,3,30,1,10,147,1,1,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,149,126
873.,0,0,11,4,1,6,9,2,0,10,98,0,8,11.,21,11,18,29,0,4,0,76,7,32,32,1,8,38,40,4,17,0,11,15,0,0,7,19,2,10,0,5,5,0,11,13,4,30,5,7,147,1,1,0,0,0,7,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,1,0,0,0,0,149,126
874.,0,0,11,4,1,6,9,2,0,11,97,1,7,11.,20,11,19,30,2,4,0,73,9,28,28,2,4,39,38,3,12,1,11,9,0,0,6,20,3,14,3,9,8,1,11,16,6,30,4,9,147,1,1,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,149,126
875.,0,0,9,3,1,5,7,2,0,14,94,2,6,9.,25,9,16,25,0,3,0,73,15,33,33,0,3,39,39,2,19,0,13,12,0,0,6,22,3,5,1,10,3,1,9,13,3,30,0,15,146,2,1,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,1,0,0,0,0,149,126
876.,0,0,8,3,1,4,8,0,0,12,96,1,7,8.,28,8,14,22,0,3,0,71,4,19,19,1,5,39,38,2,22,1,8,15,0,0,7,23,2,7,1,7,3,1,6,11,6,30,2,4,146,2,1,0,0,0,6,1,0,0,0,5,0,0,0,0,3,0,0,0,0,5,1,0,0,0,0,149,126
877.,0,0,8,3,1,4,7,1,0,12,96,0,8,8.,27,8,15,23,0,3,0,71,14,33,33,0,8,40,36,3,13,2,12,10,2,0,7,25,2,9,0,8,5,0,6,7,5,30,4,14,146,2,1,0,0,0,5,1,0,0,0,4,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,149,126
878.,0,0,9,4,1,4,7,2,0,10,98,1,7,9.,26,9,15,24,0,3,0,73,6,24,24,2,5,40,37,2,15,1,8,11,1,0,6,22,3,11,2,4,6,1,6,11,3,30,4,6,148,1,1,0,0,0,4,1,0,0,0,5,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,150,126
879.,0,0,9,3,1,5,7,2,0,13,95,1,7,9.,25,9,16,25,0,3,0,73,6,36,36,3,5,39,33,2,9,1,7,5,1,0,4,25,3,17,3,6,10,1,7,12,4,30,2,6,147,2,1,0,0,0,4,1,0,0,0,5,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,150,126
880.,0,0,8,2,1,5,6,2,0,12,96,2,6,8.,26,8,16,24,0,4,0,76,8,22,22,1,5,39,38,2,19,0,15,13,0,0,6,23,2,10,2,8,9,2,8,11,6,30,2,8,147,2,1,0,0,0,4,1,0,0,0,5,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,150,126
881.,0,0,7,2,1,4,6,1,0,11,97,0,8,7.,26,7,17,24,0,5,0,73,9,30,30,3,4,37,35,2,12,1,11,8,0,0,5,22,4,15,2,7,7,1,7,12,3,30,3,9,147,2,1,0,0,0,3,1,0,0,0,5,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,150,126
882.,0,0,7,2,1,4,6,1,0,10,98,0,8,7.,26,7,17,24,0,7,0,72,12,29,29,1,2,40,39,2,14,0,9,10,0,0,6,18,6,10,5,1,6,5,7,15,3,30,2,12,147,2,1,0,0,0,3,1,0,0,0,5,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,150,126
883.,0,0,8,3,1,4,7,1,0,13,95,2,6,8.,25,8,17,25,0,7,0,76,7,29,29,4,2,40,35,2,16,1,6,11,0,0,7,20,5,9,2,7,6,2,6,13,8,30,2,7,147,2,1,0,0,0,3,1,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,150,126
884.,0,0,7,3,1,3,6,1,0,12,96,1,7,7.,25,7,18,25,0,6,0,75,11,32,32,0,6,38,37,2,14,1,8,10,1,0,5,20,7,12,3,7,6,3,6,11,1,30,0,11,147,2,1,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,150,126
885.,0,0,6,3,1,2,5,1,0,15,93,1,7,6.,24,6,20,26,0,6,0,74,13,32,32,0,3,39,38,1,14,0,6,9,0,0,3,20,7,9,4,4,5,4,5,16,4,30,2,13,147,2,1,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,150,126
886.,0,0,6,3,1,2,5,1,0,16,92,0,7,6.,26,6,18,24,0,6,0,72,12,28,28,0,5,40,42,2,21,0,13,13,0,0,5,16,6,9,1,4,6,1,5,10,3,30,0,12,147,2,1,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,150,126
887.,0,0,6,2,1,3,5,1,0,14,94,2,6,6.,27,6,17,23,0,6,0,74,9,29,29,1,6,38,40,1,11,0,9,9,0,0,6,19,5,11,3,8,8,2,5,13,4,30,1,9,147,2,1,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,150,126
888.,0,0,6,1,1,4,5,1,0,16,92,1,7,6.,25,6,19,25,0,6,0,72,9,23,23,1,4,35,39,2,19,2,8,12,1,0,4,19,5,8,0,8,8,0,7,10,7,30,2,9,148,2,1,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,151,126
889.,0,0,6,1,1,4,5,1,0,18,90,3,5,6.,24,6,20,26,1,6,0,76,6,27,27,3,4,40,33,2,21,0,13,14,0,0,4,22,6,10,0,10,6,0,7,15,8,30,0,6,148,2,1,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,151,126
890.,0,0,6,1,1,4,5,1,0,17,91,1,7,6.,23,6,21,27,0,6,0,75,8,28,28,2,5,39,36,2,11,1,12,9,1,0,5,20,6,10,3,5,6,1,7,13,2,30,1,8,148,2,1,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,151,126
891.,0,0,6,1,1,4,6,0,0,17,91,0,8,6.,22,6,22,28,0,6,0,75,11,42,42,0,6,40,41,2,13,1,7,10,1,0,5,17,6,12,3,4,6,2,6,12,6,30,2,11,146,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,151,126
892.,0,0,4,1,1,2,4,0,0,13,95,1,7,4.,26,4,20,24,1,7,0,75,8,30,30,1,3,39,40,1,19,1,9,12,0,0,4,17,7,8,4,10,6,4,4,13,4,30,2,8,146,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,151,126
893.,0,0,4,1,1,2,4,0,0,12,96,0,8,4.,26,4,20,24,0,7,0,72,5,31,31,3,6,40,40,1,13,0,11,10,0,0,4,17,5,10,1,3,4,1,4,16,8,30,0,5,146,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,151,126
894.,0,0,4,1,1,2,4,0,0,12,96,0,8,4.,27,4,19,23,1,7,0,71,23,42,42,1,6,40,41,1,12,0,12,6,0,0,3,18,5,12,4,7,7,2,5,14,2,30,2,23,145,5,1,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,151,126
895.,0,0,4,1,1,2,4,0,0,12,96,3,5,4.,28,4,18,22,0,8,0,68,11,31,31,2,2,39,41,1,17,0,13,13,0,0,3,17,5,12,2,5,5,1,5,14,6,30,4,11,145,5,1,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,151,127
896.,0,0,5,2,1,2,5,0,0,14,94,0,8,5.,27,5,18,23,0,8,0,71,10,33,33,2,4,40,39,1,13,0,9,10,0,0,2,20,4,11,2,7,6,1,5,12,6,30,2,10,145,5,1,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,151,127
897.,0,0,5,2,1,2,5,0,0,15,93,1,7,5.,30,5,15,20,0,7,0,71,11,33,33,1,3,39,38,2,18,1,7,11,1,0,4,22,3,10,3,10,6,2,4,10,4,30,3,11,144,6,1,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,151,127
898.,0,0,5,2,1,2,5,0,0,15,93,1,7,5.,29,5,16,21,0,7,0,74,12,35,35,2,2,38,36,2,18,1,7,11,0,0,3,26,0,11,0,5,7,0,4,11,5,30,3,12,144,6,1,0,0,0,1,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,151,127
899.,0,0,5,3,1,1,5,0,0,14,94,3,5,5.,29,5,16,21,0,7,0,71,7,30,30,1,5,39,44,0,19,0,9,16,0,0,3,18,3,11,1,7,6,1,4,10,2,30,2,7,145,5,1,0,0,0,1,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,151,127
900.,0,0,5,3,1,1,5,0,0,13,95,1,7,5.,29,5,16,21,0,8,0,76,11,35,35,3,4,36,36,0,19,1,10,15,0,0,3,24,3,9,0,6,7,0,4,13,6,30,2,11,146,4,1,0,0,0,1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,151,127
901.,0,0,4,3,1,0,4,0,0,14,94,1,7,4.,29,4,17,21,0,7,0,70,11,39,39,1,7,39,38,0,12,0,9,9,0,0,2,23,4,10,3,3,7,1,4,14,4,30,4,11,146,4,1,0,0,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,151,127
902.,0,0,3,2,1,0,3,0,0,14,94,2,6,3.,29,3,18,21,0,7,0,75,16,37,37,2,9,39,37,1,14,1,13,7,1,0,3,20,6,7,3,4,4,3,4,14,4,30,2,16,146,4,1,0,0,0,1,0,0,0,0,6,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,151,127
903.,0,0,4,3,1,0,4,0,0,15,93,3,5,4.,26,4,20,24,0,8,0,71,17,35,35,0,3,40,40,1,18,0,11,10,0,0,3,21,4,8,1,13,4,1,3,14,6,30,4,17,148,3,0,0,0,0,1,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,151,127
904.,0,0,4,3,1,0,4,0,0,18,90,1,7,4.,25,4,21,25,1,6,0,67,9,23,23,0,5,38,42,1,19,1,8,13,1,0,3,20,3,7,1,11,5,0,3,13,1,30,3,9,148,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,151,127
905.,0,0,4,3,1,0,4,0,0,16,92,2,6,4.,25,4,21,25,0,5,0,70,6,30,30,3,2,38,38,1,22,0,7,15,0,0,4,20,4,8,2,4,4,1,5,13,3,30,2,6,148,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,151,127
906.,0,0,4,3,1,0,4,0,0,14,94,1,7,4.,24,4,22,26,0,5,0,67,4,22,22,2,3,40,37,1,18,0,7,9,0,0,2,22,4,8,3,7,3,0,6,15,5,30,4,4,147,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,151,127
907.,0,0,4,3,1,0,4,0,0,14,94,0,8,4.,26,4,20,24,0,5,0,68,8,24,24,1,7,39,38,2,12,1,11,10,1,0,3,20,5,11,5,6,6,3,6,13,3,30,4,8,145,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,151,127
908.,0,0,4,3,1,0,4,0,0,14,94,1,7,4.,26,4,20,24,0,4,0,68,10,27,27,1,5,40,36,0,10,1,15,9,0,0,3,24,5,16,2,9,13,2,6,16,3,30,3,10,145,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,151,127
909.,0,0,5,3,1,1,5,0,0,15,93,3,5,5.,25,5,20,25,0,4,0,69,10,24,24,5,5,38,34,0,16,0,8,9,0,0,5,22,5,8,0,7,6,0,7,16,5,30,3,10,144,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,151,127
910.,0,0,5,2,1,2,5,0,0,18,90,3,5,5.,26,5,19,24,0,5,0,68,3,17,17,2,4,38,38,0,17,0,8,11,0,0,5,19,7,9,1,10,5,1,5,10,5,30,4,3,145,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,151,127
911.,0,0,4,2,1,1,4,0,0,19,89,1,7,4.,27,4,19,23,1,6,0,69,2,19,19,1,4,37,39,0,15,0,9,10,0,0,4,21,5,5,3,8,4,2,6,11,8,30,5,2,145,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,151,127
912.,0,0,5,3,1,1,4,1,0,17,91,0,8,5.,25,5,20,25,1,6,0,68,8,36,36,1,4,39,38,0,12,0,5,7,0,0,3,22,5,13,2,8,9,2,7,16,3,30,4,8,146,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,151,127
913.,0,0,5,3,1,1,4,1,0,16,92,1,7,5.,26,5,19,24,1,6,0,69,22,36,36,3,6,38,33,0,15,1,8,8,0,0,3,25,5,12,1,7,10,1,6,15,1,30,3,22,147,3,1,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,151,127
914.,0,0,5,2,1,2,4,1,0,15,93,1,7,5.,27,5,18,23,0,5,0,72,8,25,25,0,7,39,35,0,14,0,7,12,0,0,3,25,6,13,1,5,8,1,4,14,4,30,2,8,147,3,1,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,151,127
915.,0,0,7,3,2,2,5,2,0,14,94,2,6,7.,26,7,17,24,0,4,0,69,13,42,42,2,9,40,36,0,12,0,10,8,0,0,4,21,7,10,1,6,8,1,4,10,5,30,3,13,147,3,1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,151,127
916.,0,0,7,3,2,2,5,2,0,11,97,0,8,7.,27,7,16,23,0,4,0,72,9,27,27,1,6,38,35,1,14,1,16,8,1,0,6,23,6,12,1,10,5,1,3,11,2,30,0,9,146,4,1,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,151,127
917.,0,0,7,2,2,3,5,2,0,13,95,1,7,7.,26,7,17,24,0,3,0,70,8,25,25,0,3,38,34,3,15,1,5,9,1,0,6,23,6,14,2,7,11,2,3,12,5,30,2,8,146,4,1,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,151,127
918.,0,0,7,2,2,3,6,1,0,12,96,3,5,7.,26,7,17,24,0,2,0,71,13,28,28,3,5,40,32,4,13,3,7,6,3,0,4,21,6,9,1,6,6,0,3,13,5,30,2,13,144,6,1,0,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,151,127
919.,0,0,7,2,2,3,6,1,0,12,96,0,8,7.,23,7,20,27,0,3,0,73,10,33,33,3,4,39,32,4,17,3,8,11,3,0,6,19,8,7,2,4,1,2,4,15,2,30,4,10,144,6,0,1,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,151,127
920.,0,0,7,2,2,3,6,1,0,11,97,2,6,7.,23,7,20,27,0,1,0,71,7,29,29,2,3,35,36,2,17,1,9,12,1,0,4,19,7,9,4,7,5,3,4,15,4,30,3,7,144,5,1,1,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,151,127
921.,0,0,6,2,2,2,5,1,0,15,93,2,6,6.,27,6,17,23,0,0,0,67,8,32,32,1,2,37,36,2,14,1,8,10,0,0,4,20,7,8,4,7,7,4,4,13,4,30,4,8,144,5,1,1,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,151,127
922.,0,0,5,2,2,1,4,1,0,14,94,1,7,5.,26,5,19,24,0,0,0,71,5,17,17,1,9,38,37,2,16,0,13,9,0,0,3,23,3,7,3,5,4,1,5,14,4,30,1,5,144,5,1,1,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,151,127
923.,0,0,5,2,2,1,4,1,0,15,93,1,7,5.,26,5,19,24,0,1,0,72,11,40,40,1,6,39,37,2,21,0,9,18,0,0,4,22,4,8,2,9,2,1,5,14,4,30,1,11,144,5,1,1,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,151,127
924.,0,0,5,2,2,1,4,1,0,15,93,1,7,5.,27,5,18,23,0,2,0,71,5,20,20,1,5,39,38,3,18,1,8,14,1,0,4,21,3,5,2,11,2,1,6,12,8,30,1,5,144,5,1,1,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,151,127
925.,0,0,6,2,2,2,4,2,0,14,94,1,7,6.,27,6,17,23,1,2,0,73,9,33,33,1,4,39,36,3,16,1,9,12,1,0,2,22,4,9,2,6,5,2,6,8,2,30,0,9,144,5,1,1,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,151,127
926.,0,0,6,2,2,2,4,2,0,14,94,0,8,6.,26,6,18,24,0,2,0,72,16,39,39,3,6,37,34,2,13,1,7,10,0,0,5,23,4,11,2,8,7,1,7,10,6,30,0,16,142,6,2,1,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,151,127
927.,0,0,7,3,2,2,5,2,0,11,97,0,8,7.,23,7,20,27,0,2,0,76,8,23,23,4,4,39,31,1,17,1,12,13,0,0,2,26,4,10,1,6,5,0,8,15,8,30,2,8,142,6,2,1,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,151,127
928.,0,0,7,3,2,2,6,1,0,10,98,1,7,7.,23,7,20,27,0,2,0,76,12,39,39,0,6,39,34,1,15,1,17,10,1,0,6,26,5,13,1,4,10,0,9,12,2,30,1,12,142,6,2,1,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,151,127
929.,0,0,8,3,3,2,7,1,0,8,100,0,8,8.,23,8,19,27,0,2,0,77,9,30,30,3,4,38,34,1,13,1,6,9,1,0,7,24,4,13,3,3,10,2,8,16,7,30,1,9,142,6,1,2,0,0,1,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,151,127
930.,0,0,8,4,2,2,7,1,0,7,101,1,7,8.,24,8,18,26,0,2,0,80,9,31,31,1,4,39,36,2,16,0,11,14,0,0,7,24,3,14,2,8,10,0,6,14,9,30,2,9,142,6,1,2,0,0,1,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,151,127
931.,0,0,9,4,2,3,9,0,0,8,100,1,7,9.,23,9,18,27,0,2,0,80,8,32,32,1,11,36,39,3,13,4,13,9,3,0,8,20,3,8,0,8,3,0,3,13,6,30,2,8,142,6,1,2,0,0,1,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,151,127
932.,0,0,8,4,2,2,8,0,0,6,102,1,7,8.,23,8,19,27,0,1,0,79,7,35,35,1,3,39,39,2,13,0,11,10,0,0,8,19,5,13,2,7,6,2,4,12,7,30,2,7,142,5,2,2,0,0,1,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,151,127
933.,0,0,8,5,2,1,7,1,0,10,98,1,7,8.,24,8,18,26,1,1,0,77,4,21,21,2,7,37,37,2,16,2,13,11,2,0,7,21,4,6,0,6,3,0,3,13,8,30,3,4,142,4,3,2,0,0,1,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,151,127
934.,0,0,8,5,2,1,7,1,0,10,98,1,7,8.,25,8,17,25,0,1,0,78,7,23,23,0,6,38,37,3,12,1,8,9,1,0,7,24,2,12,2,12,8,1,3,12,4,30,0,7,142,4,3,2,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,151,127
935.,0,0,8,5,2,1,7,1,0,10,98,1,7,8.,29,8,13,21,1,1,0,81,8,20,20,2,7,38,38,3,13,2,9,10,1,0,4,21,2,10,2,12,7,2,3,9,6,30,1,8,142,3,4,2,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,151,127
936.,0,0,9,5,3,1,8,1,0,11,97,2,6,9.,27,9,14,23,0,2,0,75,7,22,22,2,7,40,34,3,17,1,8,14,0,0,8,25,2,7,0,6,4,0,2,10,2,30,2,7,143,1,6,1,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,151,127
937.,0,0,10,4,3,3,9,1,0,14,94,2,6,10.,27,10,13,23,0,2,0,74,8,31,31,2,11,39,34,3,10,0,10,3,0,0,7,25,2,9,1,7,7,0,2,8,5,30,2,8,143,1,6,1,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,151,127
938.,0,0,10,4,3,3,9,1,0,14,94,2,6,10.,23,10,17,27,1,2,0,77,7,33,33,3,5,40,35,2,15,1,10,12,1,0,5,24,2,10,0,3,6,0,4,11,3,30,2,7,143,1,6,1,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,151,127
939.,0,0,10,4,3,3,9,1,0,11,97,1,7,10.,21,10,19,29,1,2,0,76,10,23,23,1,4,40,37,1,18,1,8,11,0,0,7,23,4,8,2,8,5,2,5,15,2,30,3,10,143,2,5,1,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,151,127
940.,0,0,10,4,3,3,9,1,0,14,94,3,5,10.,19,10,21,31,0,4,0,73,8,32,32,1,6,39,33,2,13,2,7,8,1,0,9,26,4,12,2,5,7,2,6,16,3,30,3,8,143,2,4,2,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,151,127
941.,0,0,10,5,2,3,10,0,0,15,93,1,7,10.,22,10,18,28,0,4,0,77,8,33,33,1,2,39,33,5,17,3,11,10,1,0,6,23,4,12,0,10,10,0,5,14,2,30,2,8,143,3,3,2,0,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,151,127
942.,0,0,7,4,1,2,6,1,0,16,92,3,5,7.,26,7,17,24,0,4,0,75,5,22,22,3,6,38,30,5,13,5,12,8,5,0,3,23,5,9,2,5,6,2,5,11,4,30,2,5,142,4,3,2,0,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,151,127
943.,0,0,7,4,1,2,6,1,0,16,92,2,6,7.,24,7,19,26,0,4,0,70,5,28,28,1,3,38,31,5,11,0,11,7,0,0,5,25,4,18,2,8,9,2,4,11,3,30,0,5,142,4,3,2,0,0,1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,151,127
944.,0,0,7,4,1,2,7,0,0,17,91,0,8,7.,24,7,19,26,0,4,0,67,8,34,34,0,7,38,37,4,13,2,12,11,2,0,6,21,4,8,1,12,3,1,4,16,6,30,1,8,142,4,3,2,0,0,1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,151,127
945.,0,0,8,6,0,2,7,1,0,14,94,1,7,8.,24,8,18,26,0,4,0,70,8,24,24,1,4,38,35,3,17,2,11,9,0,0,7,22,5,9,1,9,5,1,4,13,4,30,3,8,142,4,3,2,0,0,1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,151,127
946.,0,0,7,6,0,1,6,1,0,15,93,0,8,7.,25,7,18,25,0,4,0,69,6,26,26,1,5,36,33,2,14,1,10,12,1,0,4,27,3,10,1,8,6,0,3,14,4,30,3,6,142,4,3,2,0,0,1,0,0,0,0,3,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,151,127
947.,0,0,8,7,0,1,7,1,0,13,95,0,8,8.,25,8,17,25,1,4,0,71,10,26,26,0,4,38,38,2,13,0,11,4,0,0,7,21,5,12,4,6,6,2,4,13,5,30,2,10,142,4,3,2,0,0,1,0,0,0,0,3,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,151,127
948.,0,0,8,5,0,3,7,1,0,12,96,0,8,8.,25,8,17,25,0,4,0,75,5,23,23,2,5,38,35,1,11,2,8,8,1,0,5,24,4,12,1,7,9,0,5,14,5,30,3,5,142,4,3,2,0,0,1,0,0,0,0,3,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,151,127
949.,0,0,8,4,0,4,7,1,0,13,95,4,6,8.,29,8,13,21,0,4,0,79,6,25,25,1,5,38,35,2,10,1,11,7,1,0,6,26,2,14,3,8,5,1,3,11,9,30,2,6,142,4,4,1,0,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,151,127
950.,0,0,9,4,0,5,9,0,0,15,93,1,9,9.,27,9,14,23,0,5,0,79,8,23,23,0,5,40,39,2,13,1,7,10,1,0,4,22,3,14,0,7,11,0,3,11,2,30,2,8,142,3,4,2,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,151,127
951.,0,0,9,5,0,4,9,0,0,14,94,3,7,9.,27,9,14,23,1,4,0,77,10,30,30,1,6,38,38,1,14,1,19,11,0,0,7,24,2,12,2,9,4,0,3,10,5,30,1,10,142,3,4,2,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,151,127
