# Output of 'KaSim' 'AMPA5_23.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_Basal.ka' '-l' '5000' '-p' '1' '-o' 'All23.out' -seed 136228922
# "uuid" : "76673866"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23"
509.,0,0,0,0,0,0,0,0,0,8,100,1,5,0.,21,0,29,29,1,5,0,91,11,30,30,1,8,39,5,0,1,0,0,1,0,0,0,51,9,21,2,15,12,2,9,19,5,30,6,11,12,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,252
510.,0,0,0,0,0,0,0,0,0,9,99,0,6,0.,23,0,27,27,0,5,0,90,9,26,26,0,9,39,6,0,2,0,0,2,0,0,0,52,8,20,4,6,10,3,9,21,3,30,3,9,12,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,252
511.,0,0,0,0,0,0,0,0,0,9,99,1,5,0.,22,0,28,28,0,5,0,90,8,33,33,0,5,40,4,0,1,0,0,0,0,0,0,54,8,25,3,13,19,1,9,22,6,30,1,8,12,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,252
512.,0,0,0,0,0,0,0,0,0,9,99,0,5,0.,21,0,29,29,0,5,0,89,18,36,36,1,4,39,6,0,0,0,1,0,0,0,0,51,8,24,4,10,13,4,9,22,6,30,1,18,12,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,252
513.,0,0,0,0,0,0,0,0,0,9,99,0,6,0.,21,0,29,29,0,5,0,88,7,25,25,0,7,39,5,0,2,0,1,2,0,0,0,54,7,19,5,12,12,3,11,23,5,30,2,7,12,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,252
514.,0,0,0,0,0,0,0,0,0,13,95,0,6,0.,22,0,28,28,0,5,0,86,15,34,34,0,3,39,5,0,3,0,1,2,0,0,0,53,8,28,1,9,16,1,8,19,0,30,2,15,12,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,252
515.,0,0,0,0,0,0,0,0,0,11,97,0,6,0.,16,0,34,34,0,7,0,86,9,28,28,2,4,40,4,0,3,0,0,3,0,0,0,54,6,26,1,12,16,0,10,23,2,30,2,9,13,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,252
516.,0,0,0,0,0,0,0,0,0,10,98,0,6,0.,19,0,31,31,0,5,0,89,10,31,31,3,5,39,5,0,3,0,1,2,0,0,0,52,6,24,1,13,14,1,8,23,7,30,2,10,13,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,14,252
517.,0,0,0,0,0,0,0,0,0,8,100,1,5,0.,20,0,30,30,0,5,0,90,9,39,39,3,7,37,4,0,3,0,1,2,0,0,0,52,7,19,3,17,11,2,9,25,6,30,2,9,13,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,14,252
518.,0,0,0,0,0,0,0,0,0,8,100,1,5,0.,21,0,29,29,1,7,0,91,8,41,41,1,5,39,4,0,1,0,1,1,0,0,0,54,7,25,1,11,15,0,6,23,4,30,2,8,13,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,14,252
519.,0,0,0,0,0,0,0,0,0,8,100,2,4,0.,21,0,29,29,0,6,0,91,9,27,27,1,10,38,7,0,1,0,0,1,0,0,0,52,6,23,1,16,13,1,6,19,5,30,0,9,13,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,14,252
520.,0,0,0,0,0,0,0,0,0,8,100,0,6,0.,23,0,27,27,2,6,0,90,8,42,42,4,9,40,6,0,0,0,2,0,0,0,0,51,5,19,2,12,16,0,5,17,4,30,1,8,13,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,14,252
521.,0,0,0,0,0,0,0,0,0,8,100,0,6,0.,26,0,24,24,0,6,0,89,13,42,42,1,4,39,5,0,2,0,1,2,0,0,0,50,10,27,2,8,18,1,3,17,5,30,2,13,14,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,15,252
522.,0,0,0,0,0,0,0,0,0,8,100,0,6,0.,24,0,26,26,0,7,0,90,10,32,32,3,9,39,6,0,4,0,1,4,0,0,0,45,12,15,6,15,10,5,4,22,3,30,4,10,14,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,15,252
523.,0,0,0,0,0,0,0,0,0,8,100,0,6,0.,24,0,26,26,0,7,0,92,16,35,35,3,6,38,6,0,1,0,1,1,0,0,0,47,10,26,3,16,17,3,3,21,3,30,3,16,14,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,15,252
524.,0,0,0,0,0,0,0,0,0,7,101,1,5,0.,27,0,23,23,0,8,0,93,10,34,34,3,5,39,3,0,2,0,1,1,0,0,0,52,8,25,2,8,13,1,2,16,3,30,5,10,14,0,0,0,1,0,1,0,0,0,0,9,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,15,252
525.,0,0,0,0,0,0,0,0,0,8,100,1,5,0.,25,0,25,25,0,9,0,90,8,24,24,3,6,40,3,0,1,0,0,1,0,0,0,52,8,20,1,13,13,1,3,17,4,30,4,8,14,0,0,0,1,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,252
526.,0,0,0,0,0,0,0,0,0,9,99,0,6,0.,27,0,23,23,1,9,0,89,12,33,33,2,2,39,4,0,1,0,2,1,0,0,0,50,10,21,3,13,11,3,3,17,3,30,3,12,14,0,0,1,0,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,252
527.,0,0,0,0,0,0,0,0,0,10,98,0,6,0.,24,0,26,26,2,8,0,85,18,41,41,1,4,39,4,0,0,0,1,0,0,0,0,51,10,22,5,11,12,4,7,22,3,30,2,18,14,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,252
528.,0,0,0,0,0,0,0,0,0,10,98,1,5,0.,24,0,26,26,0,7,0,86,6,34,34,1,4,40,4,0,2,0,3,0,0,0,0,54,7,25,2,13,16,1,7,16,2,30,1,6,14,0,0,1,0,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,15,252
529.,0,0,0,0,0,0,0,0,0,10,98,1,5,0.,24,0,26,26,0,6,0,83,10,35,35,1,4,38,4,0,1,0,2,1,0,0,0,56,5,23,1,15,15,1,7,19,6,30,1,10,14,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,252
530.,0,0,0,0,0,0,0,0,0,9,99,0,6,0.,24,0,26,26,0,5,0,86,11,35,35,1,3,39,4,0,2,0,0,2,0,0,0,57,4,28,1,18,18,1,6,18,4,30,2,11,14,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,252
531.,0,0,0,0,0,0,0,0,0,8,100,1,5,0.,22,0,28,28,0,6,0,88,7,31,31,6,3,38,5,0,4,0,0,1,0,0,0,49,6,19,3,7,10,1,7,20,5,30,2,7,14,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,252
532.,0,0,0,0,0,0,0,0,0,9,99,1,5,0.,24,0,26,26,0,6,0,84,8,30,30,0,7,39,6,0,2,0,0,2,0,0,0,56,4,21,4,18,16,2,7,18,2,30,1,9,14,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,252
533.,0,0,0,0,0,0,0,0,0,7,101,0,6,0.,21,0,29,29,0,5,0,84,11,28,28,3,6,40,4,0,1,0,1,0,0,0,0,53,6,24,2,15,13,1,7,24,6,30,2,11,14,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,252
534.,0,0,0,0,0,0,0,0,0,7,101,1,5,0.,19,0,31,31,0,6,0,84,13,33,33,1,2,39,3,0,0,0,0,0,0,0,0,56,6,29,2,13,19,2,9,23,5,30,1,13,14,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,252
535.,0,0,0,0,0,0,0,0,0,6,102,0,6,0.,19,0,31,31,0,6,0,85,12,30,30,1,9,39,5,0,4,0,1,3,0,0,0,53,7,20,3,10,13,1,9,19,3,30,3,12,14,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,252
536.,0,0,0,0,0,0,0,0,0,4,104,0,6,0.,23,0,27,27,0,6,0,89,11,32,32,2,5,38,5,0,0,0,0,0,0,0,0,52,7,23,5,15,14,3,7,17,8,30,4,11,14,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,252
537.,0,0,0,0,0,0,0,0,0,4,104,1,5,0.,27,0,23,23,2,5,0,89,9,36,36,2,5,40,6,0,0,0,0,0,0,0,0,52,6,31,1,10,19,1,8,14,3,30,0,9,14,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,15,252
538.,0,0,0,0,0,0,0,0,0,4,104,0,6,0.,29,0,21,21,0,3,0,90,7,26,26,2,6,39,7,0,1,0,1,1,0,0,0,53,4,21,3,15,14,2,7,15,9,30,3,7,14,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,15,252
539.,0,0,0,0,0,0,0,0,0,5,103,0,6,0.,28,0,22,22,0,3,0,93,15,35,35,1,5,39,8,0,2,0,0,2,0,0,0,54,3,25,2,17,17,1,7,19,5,30,2,15,14,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,15,252
540.,0,0,0,0,0,0,0,0,0,3,105,1,5,0.,31,0,19,19,0,3,0,93,15,31,31,0,7,39,6,0,2,0,0,1,0,0,0,54,6,24,1,17,14,1,8,14,3,30,0,15,14,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,15,252
541.,0,0,0,0,0,0,0,0,0,1,107,0,6,0.,30,0,20,20,0,3,0,95,5,31,31,1,1,40,3,0,1,0,0,0,0,0,0,56,6,29,2,21,18,1,6,14,7,30,3,5,14,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,15,252
542.,0,0,0,0,0,0,0,0,0,0,108,0,6,0.,27,0,23,23,0,2,0,96,5,24,24,1,8,38,5,0,1,0,0,1,0,0,0,56,4,25,3,17,16,2,8,19,4,30,1,5,14,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,252
543.,0,0,0,0,0,0,0,0,0,2,106,0,6,0.,26,0,24,24,0,2,0,93,15,37,37,2,5,37,5,0,4,0,0,3,0,0,0,55,4,24,2,15,17,2,10,18,6,30,0,15,14,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,252
544.,0,0,0,0,0,0,0,0,0,1,107,0,6,0.,27,0,23,23,0,1,0,95,7,29,29,1,5,40,3,0,2,0,0,1,0,0,0,59,3,24,2,15,16,1,12,18,7,30,0,7,14,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,252
545.,0,0,0,0,0,0,0,0,0,2,106,1,5,0.,25,0,25,25,0,2,0,94,15,27,27,1,4,38,3,0,1,0,1,1,0,0,0,58,4,26,2,14,16,1,12,19,7,30,0,15,14,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,252
546.,0,0,0,0,0,0,0,0,0,6,102,1,5,0.,24,0,26,26,0,2,0,91,12,30,30,4,7,36,3,0,1,0,1,0,0,0,0,55,4,22,2,18,17,2,11,21,5,30,1,12,14,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,252
547.,0,0,0,0,0,0,0,0,0,6,102,1,5,0.,23,0,27,27,0,2,0,89,7,24,24,1,3,39,2,0,1,0,3,0,0,0,0,59,4,24,1,12,18,1,11,20,5,30,1,7,14,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,252
548.,0,0,0,0,0,0,0,0,0,6,102,1,5,0.,20,0,30,30,0,2,0,90,9,28,28,1,1,38,0,0,0,0,0,0,0,0,0,61,4,27,1,10,17,1,11,21,3,30,1,9,14,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,252
549.,0,0,0,0,0,0,0,0,0,7,101,0,6,0.,20,0,30,30,0,2,0,91,7,31,31,2,6,38,4,0,1,0,1,0,0,0,0,57,3,23,2,15,17,1,10,27,3,30,1,7,14,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,252
550.,0,0,0,0,0,0,0,0,0,8,100,1,5,0.,22,0,28,28,0,2,0,94,11,27,27,2,6,39,3,0,1,0,0,0,0,0,0,56,5,25,0,13,15,0,8,23,2,30,2,11,14,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,252
551.,0,0,0,0,0,0,0,0,0,8,100,0,6,0.,26,0,24,24,0,3,0,91,9,32,32,4,6,36,4,0,1,0,1,1,0,0,0,56,2,21,2,18,16,1,8,20,3,30,1,9,14,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,252
552.,0,0,0,0,0,0,0,0,0,6,102,0,6,0.,24,0,26,26,1,3,0,90,11,27,27,2,4,38,3,0,0,0,0,0,0,0,0,58,3,28,1,17,20,0,7,14,7,30,2,11,14,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,252
553.,0,0,0,0,0,0,0,0,0,9,99,0,6,0.,22,0,28,28,0,3,0,86,9,28,28,4,3,40,3,0,3,0,0,2,0,0,0,57,2,28,0,17,17,0,7,21,4,30,2,9,15,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,252
554.,0,0,0,0,0,0,0,0,0,10,98,1,5,0.,23,0,27,27,0,3,0,86,17,40,40,2,4,40,3,0,1,0,1,1,0,0,0,57,4,28,0,13,19,0,7,20,4,30,3,17,15,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,252
555.,0,0,0,0,0,0,0,0,0,11,97,1,5,0.,22,0,28,28,0,3,0,84,9,27,27,2,4,39,2,0,1,0,3,1,0,0,0,59,3,21,3,14,17,2,7,18,11,30,4,9,15,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,252
556.,0,0,0,0,0,0,0,0,0,10,98,0,6,0.,21,0,29,29,0,4,0,87,12,33,33,3,9,40,6,0,0,0,1,0,0,0,0,55,2,19,2,10,15,1,8,18,6,30,5,12,15,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,252
557.,0,0,0,0,0,0,0,0,0,8,100,0,6,0.,22,0,28,28,1,5,0,86,16,43,43,1,10,39,5,0,0,0,0,0,0,0,0,57,3,25,1,12,17,1,10,19,8,30,4,16,15,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,252
558.,0,0,0,0,0,0,0,0,0,8,100,0,6,0.,19,0,31,31,0,4,0,88,9,30,30,1,2,38,6,0,2,0,0,2,0,0,0,55,4,24,3,16,14,2,9,19,4,30,2,9,15,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,252
559.,0,0,0,0,0,0,0,0,0,8,100,0,6,0.,19,0,31,31,1,4,0,91,16,35,35,1,5,39,4,0,1,0,0,1,0,0,0,56,5,27,1,21,17,0,10,16,7,30,5,16,15,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,252
560.,0,0,0,0,0,0,0,0,0,7,101,0,6,0.,20,0,30,30,1,4,0,89,14,35,35,0,2,39,4,0,1,0,2,1,0,0,0,56,6,27,1,15,21,1,8,21,9,30,3,14,15,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,252
561.,0,0,0,0,0,0,0,0,0,6,102,1,5,0.,18,0,32,32,0,3,0,90,4,24,24,0,7,39,5,0,1,0,0,1,0,0,0,55,6,23,3,22,17,2,6,25,6,30,5,4,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,252
562.,0,0,0,0,0,0,0,0,0,6,102,0,6,0.,19,0,31,31,0,3,0,94,18,38,38,3,8,38,5,0,1,0,1,1,0,0,0,52,6,21,2,18,11,1,7,20,5,30,5,18,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,252
563.,0,0,0,0,0,0,0,0,0,7,101,0,6,0.,20,0,30,30,0,4,0,94,7,28,28,0,9,36,6,0,3,0,1,3,0,0,0,54,6,19,3,23,10,1,5,22,3,30,4,7,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,252
564.,0,0,0,0,0,0,0,0,0,7,101,1,5,0.,24,0,26,26,1,4,0,96,6,29,29,1,1,39,6,0,0,0,2,0,0,0,0,53,6,25,2,10,12,1,5,19,3,30,2,6,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,252
565.,0,0,0,0,0,0,0,0,0,6,102,0,8,0.,27,0,23,23,1,4,0,96,10,28,28,4,1,35,6,0,6,0,3,4,0,0,0,53,3,23,2,13,16,2,5,14,3,30,3,10,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,252
566.,0,0,0,0,0,0,0,0,0,6,102,1,7,0.,26,0,24,24,1,4,0,97,12,23,23,2,8,39,7,0,0,0,1,0,0,0,0,52,5,22,0,14,14,0,5,17,4,30,1,12,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,252
567.,0,0,0,0,0,0,0,0,0,8,100,0,8,0.,26,0,24,24,0,5,0,94,6,25,25,2,8,40,7,0,3,0,1,2,0,0,0,50,7,23,0,10,14,0,2,17,6,30,1,6,15,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,252
568.,0,0,0,0,0,0,0,0,0,9,99,0,8,0.,23,0,27,27,0,4,0,95,8,29,29,1,4,39,6,0,2,0,1,2,0,0,0,50,9,25,1,18,18,1,3,19,3,30,4,8,15,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,252
569.,0,0,0,0,0,0,0,0,0,9,99,2,6,0.,21,0,29,29,0,4,0,93,8,29,29,2,2,40,7,0,4,0,1,4,0,0,0,47,10,27,4,13,15,4,3,21,4,30,3,8,15,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,252
570.,0,0,0,0,0,0,0,0,0,9,99,1,7,0.,22,0,28,28,0,5,0,94,6,36,36,2,3,39,6,0,5,0,0,4,0,0,0,49,9,26,2,14,15,2,2,20,7,30,1,6,15,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,252
571.,0,0,0,0,0,0,0,0,0,9,99,0,8,0.,20,0,30,30,0,6,0,93,9,30,30,0,3,40,7,0,5,0,0,3,0,0,0,50,9,25,3,10,18,3,5,24,3,30,6,9,15,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,252
572.,0,0,0,0,0,0,0,0,0,7,101,1,7,0.,21,0,29,29,0,7,0,92,12,35,35,0,7,35,7,0,3,0,1,3,0,0,0,54,5,20,2,16,14,2,6,20,5,30,5,12,15,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,252
573.,0,0,0,0,0,0,0,0,0,7,101,1,7,0.,22,0,28,28,0,6,0,94,5,22,22,1,3,37,4,0,0,0,2,0,0,0,0,55,6,29,4,14,20,3,7,22,5,30,2,5,15,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,252
574.,0,0,0,0,0,0,0,0,0,8,100,3,5,0.,22,0,28,28,0,6,0,93,8,31,31,3,6,39,5,0,1,0,1,1,0,0,0,52,6,24,1,13,15,1,7,23,3,30,4,8,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,252
575.,0,0,0,0,0,0,0,0,0,8,100,0,8,0.,21,0,29,29,0,5,0,96,11,41,41,1,8,38,4,0,1,0,0,0,0,0,0,53,8,19,4,7,12,3,5,21,4,30,1,11,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,252
576.,0,0,0,0,0,0,0,0,0,8,100,0,8,0.,24,0,26,26,0,4,0,95,11,29,29,3,6,39,6,0,3,0,2,2,0,0,0,51,6,23,4,14,12,2,5,18,5,30,3,11,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,252
577.,0,0,0,0,0,0,0,0,0,7,101,1,7,0.,19,0,31,31,0,4,0,97,11,33,33,1,6,37,6,0,1,0,0,1,0,0,0,52,7,24,4,20,17,2,6,21,8,30,6,11,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,252
578.,0,0,0,0,0,0,0,0,0,9,99,0,8,0.,21,0,29,29,0,4,0,93,7,26,26,0,9,40,4,0,0,0,2,0,0,0,0,52,10,23,2,17,17,2,10,22,2,30,4,7,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,252
579.,0,0,0,0,0,0,0,0,0,7,101,0,8,0.,21,0,29,29,0,3,0,92,10,32,32,1,7,37,5,0,0,0,0,0,0,0,0,54,6,26,3,21,14,1,13,20,3,30,0,10,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,252
580.,0,0,0,0,0,0,0,0,0,7,101,0,8,0.,23,0,27,27,0,3,0,96,9,25,25,2,4,39,5,0,2,0,1,2,0,0,0,52,7,24,3,16,16,1,10,23,6,30,3,9,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,252
581.,0,0,0,0,0,0,0,0,0,6,102,2,6,0.,24,0,26,26,0,4,0,95,5,40,40,3,3,40,6,0,1,0,0,1,0,0,0,51,6,28,2,13,16,1,9,19,4,30,3,5,15,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,252
582.,0,0,0,0,0,0,0,0,0,10,98,1,7,0.,26,0,24,24,1,4,0,91,11,38,38,2,4,38,4,0,0,0,1,0,0,0,0,56,4,25,1,10,19,1,8,21,4,30,1,11,15,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,252
583.,0,0,0,0,0,0,0,0,0,9,99,0,8,0.,22,0,28,28,0,2,0,92,18,39,39,4,4,39,4,0,2,0,0,2,0,0,0,53,5,26,0,17,13,0,9,21,4,30,3,18,15,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,252
584.,0,0,0,0,0,0,0,0,0,9,99,1,7,0.,20,0,30,30,0,2,0,91,16,38,38,4,2,37,6,0,3,0,0,1,0,0,0,52,4,21,2,14,14,1,11,20,7,30,3,16,15,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,252
585.,0,0,0,0,0,0,0,0,0,8,100,2,6,0.,23,0,27,27,0,2,0,89,7,28,28,2,4,38,6,0,0,0,3,0,0,0,0,54,4,26,0,15,13,0,9,16,2,30,0,7,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,252
586.,0,0,0,0,0,0,0,0,0,11,97,0,8,0.,25,0,25,25,0,3,0,92,6,32,32,3,3,37,5,0,2,0,2,1,0,0,0,55,3,25,2,12,17,2,7,19,4,30,2,6,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,252
587.,0,0,0,0,0,0,0,0,0,11,97,0,8,0.,27,0,23,23,0,3,0,89,9,27,27,2,8,37,7,0,1,0,0,1,0,0,0,54,3,20,2,11,15,1,6,14,2,30,1,9,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,252
588.,0,0,0,0,0,0,0,0,0,13,95,1,7,0.,20,0,30,30,0,2,0,88,12,25,25,2,7,39,8,0,2,0,0,2,0,0,0,51,5,21,1,15,16,0,8,21,5,30,1,12,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,252
589.,0,0,0,0,0,0,0,0,0,16,92,1,7,0.,19,0,31,31,0,3,0,85,14,34,34,2,6,39,8,0,3,0,0,3,0,0,0,45,11,21,4,20,16,4,8,24,1,30,1,14,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,252
