# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP_5.ka' '-l' '5000' '-p' '1' '-o' 'LTP_5.out' -seed 673055495
# "uuid" : "283029600"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
0.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,0,0,0,66,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,10,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
1.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,46,0,4,4,0,0,0,108,0,0,0,0,11,0,53,0,23,0,25,20,0,0,0,13,0,6,0,7,4,0,0,1,1,30,5,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
2.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,0,0,108,0,0,0,3,13,0,52,0,22,0,33,18,0,0,0,11,0,5,0,11,4,0,0,4,0,30,3,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
3.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,0,0,108,0,0,0,1,15,0,55,0,21,0,36,19,0,0,0,10,0,4,0,6,3,0,0,7,0,30,4,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
4.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,0,0,108,0,0,0,0,15,0,55,0,23,0,35,19,0,0,0,8,3,1,1,5,1,1,0,7,0,30,4,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
5.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,0,0,0,2,15,0,51,0,20,0,27,16,0,0,0,8,5,4,1,6,2,1,0,7,1,30,2,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
6.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,0,1,1,0,13,0,51,0,23,0,26,20,0,0,0,10,5,3,1,3,3,1,0,12,2,30,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
7.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,0,1,1,1,13,1,52,0,19,0,28,13,0,0,0,10,3,5,3,7,2,1,0,15,1,30,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
8.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,0,2,2,0,19,2,54,0,18,0,30,11,0,0,0,9,3,1,1,3,1,1,0,11,0,30,2,0,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
9.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,1,0,0,108,1,1,1,0,16,2,51,0,19,0,25,14,0,0,0,11,4,5,0,7,4,0,0,14,0,30,3,1,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
10.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,1,0,0,108,1,4,4,0,14,4,50,0,19,0,39,14,0,0,0,9,7,5,2,2,3,2,0,13,0,30,1,1,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
11.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,0,0,0,108,2,7,7,0,9,3,52,0,23,0,23,19,0,0,0,9,5,5,2,5,4,2,0,14,3,30,3,2,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
12.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,0,0,0,108,0,2,2,4,14,5,45,0,17,0,40,16,0,0,0,11,6,3,3,2,1,2,0,13,2,30,3,0,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
13.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,1,0,0,108,2,6,6,0,14,17,53,0,19,0,30,14,0,0,0,9,4,4,1,4,4,1,0,6,2,30,2,2,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
14.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,4,14,14,1,7,17,52,0,22,0,29,16,0,0,0,9,4,5,2,2,4,1,1,6,4,30,2,4,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,50,0
15.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,1,0,0,108,1,5,5,2,6,22,54,0,22,0,34,14,0,0,0,9,1,5,2,5,2,1,1,11,2,30,1,1,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,50,0
16.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,4,10,10,4,7,22,53,0,24,0,36,20,0,0,0,8,1,2,1,3,2,0,1,12,1,30,0,4,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,50,0
17.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,0,0,108,2,8,8,2,8,29,52,0,21,0,20,18,0,0,0,8,4,5,0,3,2,0,3,12,6,30,0,2,202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,202,50,0
18.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,1,0,0,108,5,15,15,2,3,21,50,0,23,0,26,16,0,0,0,9,5,4,3,4,3,2,2,11,2,30,1,5,202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,202,50,0
19.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,2,12,12,0,3,29,54,0,24,0,27,19,0,0,0,6,6,4,2,3,2,2,2,13,1,30,1,2,202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,202,50,0
20.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,4,11,11,5,7,33,50,0,19,0,24,12,0,0,0,7,4,3,3,2,1,2,2,9,3,30,1,4,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,202,50,0
21.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,3,7,7,1,6,33,53,0,18,0,19,14,0,0,0,8,4,6,0,4,3,0,1,11,7,30,0,3,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,202,50,0
22.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,4,15,15,3,5,31,52,0,17,0,27,10,0,0,0,7,4,7,2,4,2,2,2,11,3,30,1,4,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,202,50,0
23.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,6,13,13,1,4,33,56,0,26,0,20,20,0,0,0,5,4,2,1,7,1,0,3,12,3,30,0,6,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,202,50,0
24.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,5,11,11,1,4,35,55,0,20,0,27,17,0,0,0,5,5,4,2,3,3,2,3,10,4,30,1,5,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,202,50,0
25.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,3,14,14,2,7,38,52,0,21,0,17,13,0,0,0,7,5,1,2,3,1,2,3,10,3,30,1,3,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,202,50,0
26.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,6,19,19,1,3,37,51,0,25,0,15,15,0,0,0,12,2,4,1,1,3,1,3,9,2,30,0,6,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,202,50,0
27.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,0,0,108,6,16,16,1,3,35,51,0,25,0,18,15,0,0,0,12,2,4,2,2,2,1,2,11,3,30,1,6,202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,202,50,0
28.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,7,20,20,2,10,37,51,0,19,0,19,12,0,0,0,11,2,2,0,2,0,0,2,9,4,30,2,7,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
29.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,0,0,108,5,19,19,1,6,40,52,0,20,0,18,16,0,0,0,11,2,5,1,4,3,1,2,10,4,30,3,5,203,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
30.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,0,0,108,6,23,23,1,8,38,52,0,17,0,18,12,0,0,0,11,2,5,0,7,4,0,4,9,3,30,3,6,204,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
31.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,0,0,108,13,25,25,0,2,35,50,0,23,0,18,14,0,0,0,13,3,7,0,2,5,0,3,10,3,30,1,13,204,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,204,50,0
32.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,4,19,19,1,7,39,51,0,18,0,18,13,0,0,0,11,3,4,2,4,3,1,2,8,3,30,4,4,204,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,204,50,0
33.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,9,29,29,0,6,37,51,0,25,0,11,16,0,0,0,11,4,4,1,6,4,1,1,5,6,30,2,9,204,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,204,50,0
34.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,1,0,108,6,21,21,1,5,40,54,0,23,0,17,14,0,0,0,7,4,1,0,2,0,0,1,3,4,30,3,6,204,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,204,50,0
35.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,11,32,32,0,7,40,59,0,21,0,20,16,0,0,0,6,1,5,1,2,3,1,1,8,1,30,1,11,204,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,204,50,0
36.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,9,30,30,0,5,40,58,0,23,0,12,19,0,0,0,6,2,3,1,1,1,1,1,11,2,30,3,9,204,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,204,50,0
37.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,11,40,40,0,3,40,58,0,27,0,15,23,0,0,0,6,2,2,0,7,2,0,1,7,7,30,2,11,204,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,204,50,0
38.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,7,25,25,2,4,40,53,0,20,0,8,14,0,0,0,8,3,5,0,5,3,0,3,9,6,30,2,7,204,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,204,50,0
39.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,7,22,22,0,2,38,57,0,20,0,12,15,0,0,0,6,3,5,2,1,4,1,3,10,0,30,1,7,204,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,204,50,0
40.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,8,35,35,1,6,38,58,0,18,0,11,11,0,0,0,5,2,4,1,2,0,1,4,10,5,30,3,9,204,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,204,50,0
41.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,1,2,0,108,14,32,32,2,7,38,53,0,25,0,17,17,0,0,0,9,2,1,1,2,0,1,5,10,7,30,4,14,204,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,204,50,0
42.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,2,0,108,9,26,26,0,6,38,56,0,21,0,13,15,0,0,0,9,1,5,1,5,4,1,6,11,1,30,1,9,204,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,204,50,0
43.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,2,0,106,7,33,33,3,9,40,53,0,19,0,10,11,0,0,0,8,2,4,2,3,3,2,6,8,2,30,2,7,204,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,204,50,0
44.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,2,0,107,9,26,26,0,6,39,57,0,24,0,11,18,0,0,0,7,2,1,1,4,0,0,6,9,2,30,0,9,204,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,204,50,0
45.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,2,0,108,12,25,25,4,6,40,54,0,22,0,17,18,0,0,0,7,1,3,2,3,2,1,6,11,7,30,0,12,204,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,204,50,0
46.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,2,0,107,6,24,24,2,2,38,51,0,27,0,10,17,0,0,0,11,2,4,1,4,4,1,7,12,2,30,2,6,204,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,204,50,0
47.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,2,0,108,8,20,20,0,6,39,51,0,17,0,15,11,0,0,0,12,3,7,2,2,6,2,6,11,5,30,1,8,204,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,204,50,0
48.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,2,0,108,11,24,24,4,8,37,50,0,23,0,13,15,0,0,0,8,4,2,2,1,2,1,4,12,8,30,0,11,204,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,204,50,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,2,0,107,8,20,20,2,5,40,53,0,22,0,14,14,0,0,0,7,4,7,1,1,3,1,3,12,1,30,0,8,204,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,204,50,0
50.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,2,0,108,13,27,27,1,2,37,53,0,23,0,12,13,0,0,0,8,4,5,0,4,2,0,3,11,3,30,3,13,204,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,204,50,0
51.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,1,2,0,108,12,31,31,1,6,37,54,0,24,0,18,15,0,0,0,8,3,2,0,1,0,0,4,8,4,30,4,12,204,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,204,50,0
52.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,3,0,107,7,24,24,2,7,38,54,0,22,0,12,15,0,0,0,9,1,4,1,2,2,0,5,8,5,30,4,7,204,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,204,50,0
53.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,4,0,108,8,25,25,0,3,39,57,0,24,0,10,18,0,0,0,7,2,5,2,4,4,0,6,7,5,30,2,8,204,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
54.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,4,0,108,6,23,23,1,7,37,57,0,24,0,8,19,0,0,0,5,3,3,1,5,2,0,4,7,3,30,4,6,204,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,204,50,0
55.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,3,0,106,12,31,31,0,5,39,55,0,28,0,16,19,0,0,0,9,2,2,0,1,2,0,3,6,9,30,2,12,204,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,204,50,0
56.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,3,0,107,8,28,28,1,8,39,52,0,20,0,15,14,0,0,0,10,3,7,2,1,5,2,2,7,0,30,1,8,204,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,204,50,0
57.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,3,0,108,10,26,26,1,8,40,49,0,17,0,9,14,0,0,0,11,5,5,4,2,3,4,2,7,7,30,3,10,204,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,204,50,0
58.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,2,3,0,107,13,37,37,1,3,40,51,0,27,0,9,18,0,0,0,9,5,2,1,7,2,1,2,7,10,30,2,13,204,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204,50,0
59.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,3,0,108,11,26,26,3,4,38,51,0,21,0,10,17,0,0,0,7,5,5,3,2,3,3,3,7,4,30,1,11,204,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
60.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,1,3,0,106,10,21,21,0,9,39,54,0,22,0,14,15,0,0,0,10,2,2,0,4,2,0,3,7,2,30,2,10,204,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
61.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,1,3,0,107,11,35,35,4,8,39,52,0,19,0,16,13,0,0,0,7,3,4,2,4,3,1,3,9,3,30,1,11,204,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
62.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,108,6,29,29,1,6,40,56,0,25,0,15,22,0,0,0,6,3,3,0,3,0,0,3,7,4,30,4,6,204,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204,50,0
63.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,2,0,108,6,24,24,1,6,40,55,0,22,0,11,17,0,0,0,7,3,4,2,4,2,1,3,7,1,30,2,6,204,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204,50,0
64.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,2,2,0,108,13,29,29,2,3,39,54,0,24,0,13,15,0,0,0,6,4,2,2,5,1,1,3,7,3,30,3,13,204,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204,50,0
65.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,1,3,0,107,9,25,25,1,6,37,54,0,23,0,9,14,0,0,0,6,5,2,1,3,2,1,2,5,6,30,5,9,204,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204,50,0
66.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,3,0,106,8,29,29,1,7,40,57,0,22,0,16,15,0,0,0,5,3,2,2,4,1,2,2,5,6,30,3,8,204,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
67.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,3,0,108,8,25,25,2,4,40,56,0,23,0,13,15,0,0,0,6,2,4,1,1,0,1,3,6,6,30,4,8,204,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
68.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,3,0,108,10,27,27,1,4,37,57,0,21,0,10,17,0,0,0,6,2,4,1,3,2,0,3,3,3,30,1,10,204,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
69.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,3,0,108,6,35,35,0,5,36,56,0,23,0,9,16,0,0,0,8,2,4,1,2,2,0,3,4,4,30,1,6,204,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
70.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,1,3,0,107,15,37,37,0,5,40,61,0,28,0,13,14,0,0,0,4,1,1,1,4,1,1,2,4,7,30,1,15,204,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
71.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,106,4,22,22,1,4,40,59,0,26,0,12,18,0,0,0,5,1,2,0,5,1,0,2,5,8,30,1,4,204,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
72.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,3,0,107,8,34,34,0,9,35,57,0,23,0,10,16,0,0,0,8,1,5,0,6,3,0,3,7,3,30,2,8,204,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
73.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,3,0,107,6,35,35,1,6,38,57,0,27,0,11,23,0,0,0,7,1,3,0,2,3,0,3,5,4,30,4,6,204,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
74.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,3,0,107,12,31,31,1,5,39,56,0,25,0,7,20,0,0,0,8,1,3,0,0,2,0,3,6,1,30,2,12,204,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
75.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,108,6,24,24,3,7,37,54,0,24,0,14,16,0,0,0,9,0,4,0,3,2,0,3,4,4,30,1,6,204,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,204,50,0
76.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,3,0,107,8,21,21,1,6,39,54,0,21,0,12,10,0,0,0,10,1,6,2,4,5,1,3,4,4,30,4,8,204,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,204,50,0
77.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,3,0,108,6,20,20,0,6,39,55,0,21,0,14,13,0,0,0,9,2,5,1,3,4,1,3,7,5,30,1,6,204,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,204,50,0
78.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,3,0,107,4,21,21,2,9,39,52,0,20,0,17,16,0,0,0,11,1,3,1,3,3,0,3,7,5,30,2,4,204,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,204,50,0
79.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,3,0,107,6,17,17,1,4,38,55,0,19,0,15,12,0,0,0,10,0,5,2,1,3,0,5,9,3,30,1,6,204,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,50,0
