# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP_10.ka' '-l' '5000' '-p' '1' '-o' 'LTP_10.out' -seed 604496340
# "uuid" : "554426819"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
10.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,1,0,0,108,1,4,4,1,18,1,53,0,19,0,34,11,0,0,0,10,2,1,0,4,1,0,0,11,0,30,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,50,0
11.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,0,2,2,2,13,4,52,0,21,0,30,19,0,0,0,12,0,3,0,3,3,0,0,11,5,30,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,200,50,0
12.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,1,0,0,108,3,5,5,1,13,8,52,0,16,0,34,11,0,0,0,9,4,5,3,3,5,3,0,9,1,30,1,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,200,50,0
13.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,0,0,108,0,1,1,3,7,17,52,0,22,0,28,20,0,0,0,6,5,6,3,10,3,3,0,11,3,30,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,200,50,0
14.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,1,0,0,108,2,6,6,3,8,16,52,0,17,0,25,11,0,0,0,6,5,4,1,3,4,1,0,12,2,30,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,200,50,0
15.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,0,2,2,3,6,20,46,0,19,0,25,14,0,0,0,10,7,5,2,2,4,2,0,14,2,30,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
16.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,4,8,8,1,7,25,49,0,17,0,30,7,0,0,0,9,7,2,5,4,2,4,0,10,6,30,1,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
17.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,2,5,5,3,6,25,45,0,22,0,23,15,0,0,0,12,6,5,2,1,4,2,0,13,1,30,0,2,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,200,50,0
18.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,1,0,108,4,9,9,2,4,25,47,0,23,0,17,16,0,0,0,10,7,3,2,4,2,2,0,13,4,30,0,4,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,200,50,0
19.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,0,1,0,107,3,11,11,1,5,32,49,0,19,0,29,12,0,0,0,10,6,4,2,2,2,2,0,14,2,30,1,3,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,200,50,0
20.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,1,0,108,3,13,13,2,8,35,50,0,19,0,25,15,0,0,0,9,5,4,0,5,1,0,1,11,1,30,1,3,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
21.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,1,1,0,108,8,13,13,1,4,35,47,0,18,0,18,11,0,0,0,11,7,7,2,9,6,2,1,12,1,30,0,8,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
22.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,0,1,0,108,10,16,16,3,4,35,50,0,16,0,18,12,0,0,0,9,4,5,3,4,3,1,2,11,4,30,0,10,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
23.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,1,0,107,2,10,10,1,3,36,51,0,22,0,18,15,0,0,0,7,7,6,0,2,4,0,3,10,4,30,0,2,200,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
24.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,1,0,108,5,11,11,1,3,35,52,0,23,0,19,16,0,0,0,8,5,6,1,4,3,0,4,10,5,30,1,5,200,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
25.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,9,24,24,3,4,39,52,0,27,0,20,19,0,0,0,8,3,3,2,3,1,1,4,10,3,30,0,9,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
26.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,4,10,10,4,5,39,54,0,23,0,14,15,0,0,0,5,3,2,3,3,0,1,4,9,3,30,1,4,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
27.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,4,14,14,1,5,35,53,0,22,0,19,14,0,0,0,8,4,3,1,4,2,1,4,10,1,30,2,4,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
28.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,1,0,0,108,9,26,26,2,8,37,49,0,18,0,19,10,0,0,0,12,3,4,1,3,2,0,5,11,3,30,3,9,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
29.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,0,0,108,7,20,20,4,7,38,49,0,17,0,21,15,0,0,0,11,2,5,1,3,2,1,5,5,3,30,1,7,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
30.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,10,24,24,2,5,36,52,0,22,0,9,16,0,0,0,11,1,6,0,3,5,0,4,8,2,30,2,10,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
31.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,9,24,24,2,4,37,54,0,26,0,15,18,0,0,0,9,1,4,0,2,2,0,4,10,6,30,2,9,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
32.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,11,34,34,1,5,37,54,0,22,0,8,13,0,0,0,8,3,5,2,7,3,1,3,12,2,30,0,11,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
33.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,1,0,0,108,5,15,15,0,6,38,55,0,19,0,10,10,0,0,0,7,4,4,3,1,2,2,3,9,4,30,2,5,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,50,0
34.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,4,24,24,2,7,39,53,0,17,0,8,12,0,0,0,8,3,7,1,3,5,1,3,9,6,30,3,4,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,200,50,0
35.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,8,24,24,1,5,38,55,0,21,0,10,14,0,0,0,7,3,3,1,3,2,1,3,8,5,30,1,8,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,200,50,0
36.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,11,40,40,0,3,39,57,0,26,0,10,17,0,0,0,7,2,4,1,2,3,1,2,8,7,30,1,11,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,200,50,0
37.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,1,0,107,9,29,29,0,7,38,54,0,26,0,18,17,0,0,0,12,0,4,1,2,2,0,2,3,8,30,0,9,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,200,50,0
38.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,45,0,5,5,0,1,0,108,1,26,26,2,3,37,48,0,26,0,11,12,0,0,0,16,0,6,0,1,4,0,1,3,6,30,1,1,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,200,50,0
39.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,45,0,5,5,0,1,0,108,13,24,24,0,5,38,54,0,27,0,10,20,0,0,0,10,2,3,1,1,2,1,0,3,2,30,0,13,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,200,50,0
40.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,1,0,107,5,27,27,0,6,38,56,0,25,0,12,18,0,0,0,8,2,4,2,0,0,2,0,6,5,30,1,5,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,200,50,0
41.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,2,0,107,8,29,29,0,3,37,53,0,22,0,9,15,0,0,0,11,2,5,0,2,3,0,1,3,6,30,2,8,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,200,50,0
42.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,107,13,31,31,1,5,40,50,0,21,0,14,14,0,0,0,12,3,7,1,0,5,1,1,5,4,30,1,13,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,200,50,0
43.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,5,27,27,0,6,39,48,0,18,0,12,13,0,0,0,14,4,5,3,1,5,3,1,6,5,30,3,5,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,200,50,0
44.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,2,1,0,108,13,25,25,0,4,38,49,0,21,0,15,15,0,0,0,13,4,4,2,5,3,2,1,9,7,30,5,13,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,200,50,0
45.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,5,13,13,2,7,39,46,0,19,0,17,15,0,0,0,15,3,2,0,3,2,0,1,11,4,30,5,5,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,200,50,0
46.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,107,8,30,30,0,2,38,50,0,23,0,11,16,0,0,0,12,4,7,1,1,4,0,0,11,7,30,3,8,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,200,50,0
47.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,1,0,108,6,23,23,2,7,38,53,0,20,0,14,14,0,0,0,8,3,3,0,4,1,0,0,8,5,30,2,6,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,200,50,0
48.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,1,0,108,8,20,20,4,5,40,50,0,24,0,9,17,0,0,0,10,2,5,1,2,5,1,0,4,3,30,4,8,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,200,50,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,1,0,108,7,32,32,2,4,39,51,0,20,0,12,15,0,0,0,11,2,3,2,3,1,2,0,6,5,30,4,7,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,200,50,0
50.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,1,0,108,4,21,21,0,4,38,54,0,23,0,15,17,0,0,0,9,3,2,1,3,0,0,0,6,7,30,1,4,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,200,50,0
51.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,106,6,34,34,2,3,39,51,0,24,0,14,14,0,0,0,11,2,2,0,2,2,0,0,6,7,30,3,6,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,200,50,0
52.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,11,24,24,2,4,40,56,0,23,0,11,16,0,0,0,7,1,5,2,6,3,1,0,7,3,30,5,11,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,200,50,0
53.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,7,26,26,3,5,37,51,0,23,0,15,16,0,0,0,8,4,3,2,1,1,2,0,12,1,30,4,7,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,200,50,0
54.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,6,22,22,2,5,39,49,0,18,0,14,13,0,0,0,11,4,6,4,3,5,3,0,9,3,30,2,6,200,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,200,50,0
55.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,13,31,31,0,2,39,52,0,19,0,12,16,0,0,0,9,5,6,3,3,3,3,0,9,2,30,4,13,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,200,50,0
56.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,7,25,25,1,8,39,53,0,22,0,14,16,0,0,0,9,3,3,3,4,3,2,0,8,2,30,2,7,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,200,50,0
57.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,107,8,36,36,4,6,38,51,0,27,0,17,19,0,0,0,10,1,5,0,0,3,0,0,9,5,30,1,8,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,200,50,0
58.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,2,0,108,11,34,34,1,7,40,53,0,20,0,14,15,0,0,0,10,2,6,0,2,4,0,1,8,4,30,1,11,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
59.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,2,2,0,108,18,39,39,3,5,38,48,0,24,0,12,15,0,0,0,11,4,2,2,1,1,1,1,9,5,30,3,18,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
60.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,2,0,108,8,36,36,0,9,37,52,0,21,0,16,15,0,0,0,10,4,4,1,5,3,1,1,10,3,30,3,8,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
61.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,2,0,107,8,28,28,0,6,39,54,0,24,0,12,15,0,0,0,7,5,1,2,3,0,1,2,9,7,30,4,8,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
62.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,3,0,108,14,27,27,0,6,39,53,0,23,0,16,16,0,0,0,7,6,2,3,1,2,3,3,7,4,30,3,14,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
63.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,3,0,108,9,27,27,0,5,38,54,0,18,0,12,16,0,0,0,9,3,5,2,3,2,2,3,9,3,30,4,9,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,200,50,0
64.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,4,0,107,11,26,26,3,5,37,53,0,24,0,14,14,0,0,0,7,3,4,3,5,2,2,3,8,3,30,3,11,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,200,50,0
65.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,4,0,107,6,25,25,2,2,39,54,0,23,0,13,17,0,0,0,9,1,5,1,3,2,0,4,8,4,30,1,6,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,200,50,0
66.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,4,0,106,6,21,21,1,4,38,53,0,23,0,13,18,0,0,0,10,2,6,0,2,6,0,3,9,5,30,2,6,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,200,50,0
67.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,4,0,107,6,17,17,1,6,39,54,0,22,0,15,16,0,0,0,9,2,4,1,0,1,0,2,6,8,30,1,6,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,200,50,0
68.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,5,0,108,11,32,32,3,6,39,50,0,23,0,10,16,0,0,0,10,3,4,1,5,2,1,2,7,4,30,2,11,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,200,50,0
69.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,6,0,106,7,25,25,2,3,39,54,0,22,0,12,15,0,0,0,7,3,8,0,3,2,0,2,9,5,30,1,7,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,200,50,0
70.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,6,0,107,7,33,33,2,9,39,54,0,19,0,12,12,0,0,0,7,3,5,3,1,1,3,2,8,6,30,2,7,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,200,50,0
71.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,6,0,106,5,25,25,2,8,36,49,0,23,0,14,17,0,0,0,10,5,3,1,2,1,0,3,10,8,30,3,5,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,200,50,0
72.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,6,0,108,8,22,22,1,5,37,49,0,20,0,10,13,0,0,0,12,4,6,2,3,4,2,2,6,4,30,2,8,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,200,50,0
73.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,5,0,106,8,24,24,1,7,39,50,0,20,0,16,16,0,0,0,12,3,5,1,0,4,1,1,5,2,30,1,8,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,200,50,0
74.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,5,0,104,9,28,28,1,6,39,49,0,19,0,10,14,0,0,0,14,2,5,2,2,4,1,0,8,4,30,1,9,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,200,50,0
