# Output of 'KaSim' 'AMPA7.ka' 'camkii.ka' 'pickgrip.ka' 'Calcium_signalling1000.ka' 'Subunits.ka' 'K868.ka' 'K870.ka' 'K882.ka' '-l' '1000' '-p' '1' '-o' '1000.ka' -seed 602558605
# "uuid" : "659190814"
"[T]","Basal","Small","Medium","Large","Glu_Trigger","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","I1_P","I1_u","PKA_a","PKA_i","PKA_killer","Glutamate_level","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","AMPAR1","AMPAR12","AMPAR23","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5"
96.,140,1,0,0,0,0,0,38,8,2,28,6,43,1,5,15,0,38.,0,38,12,50,0,0,0,5,0,4,15,0,37,13,16,6,17,14,5,0,29,0,30,5,0,0,141,35,132,6,3,0,0,0,134,7,0,0,0,0,140,1,0,0,0,0
97.,141,0,0,0,0,0,0,38,9,2,27,6,43,1,5,15,0,38.,0,38,12,50,0,0,0,7,0,1,17,0,38,11,16,2,12,16,2,0,26,0,30,5,0,0,141,35,132,6,3,0,0,0,134,7,0,0,0,0,140,1,0,0,0,0
98.,140,1,0,0,0,0,0,38,9,2,27,6,43,1,5,15,0,38.,0,38,12,50,0,0,0,5,0,1,12,0,39,10,14,7,17,13,6,0,26,0,30,6,0,0,141,35,132,7,2,0,0,0,133,8,0,0,0,0,140,1,0,0,0,0
99.,141,0,0,0,0,0,0,38,9,2,27,5,44,1,5,15,0,38.,0,38,12,50,0,0,0,6,0,3,19,0,35,14,12,7,10,10,5,0,27,0,30,9,0,0,141,35,131,8,2,0,0,0,133,8,0,0,0,0,140,1,0,0,0,0
100.,141,0,0,0,0,0,0,38,9,2,27,6,43,1,5,15,0,38.,0,38,12,50,0,0,0,6,0,3,15,0,36,13,13,6,17,12,6,0,26,0,30,8,0,0,141,35,132,7,2,0,0,0,132,9,0,0,0,0,140,1,0,0,0,0
101.,139,2,0,0,0,0,0,38,10,2,26,6,43,0,6,15,0,38.,0,38,12,50,3,0,0,3,1,1,22,0,37,15,11,3,11,9,3,0,30,0,30,6,1,0,141,35,132,7,2,0,0,0,132,9,0,0,0,0,140,1,0,0,0,0
102.,141,0,0,0,0,0,0,38,9,2,27,6,43,1,5,15,0,38.,0,38,12,50,8,0,0,5,0,3,12,0,32,18,19,6,14,17,5,0,27,0,30,9,0,0,141,35,132,7,2,0,0,0,132,9,0,0,0,0,140,1,0,0,0,0
103.,139,2,0,0,0,0,0,38,10,2,26,6,43,0,6,15,0,38.,0,38,12,50,11,0,0,6,2,4,12,0,33,16,12,9,13,9,8,0,30,3,30,8,2,0,141,35,133,6,2,0,0,0,133,8,0,0,0,0,140,1,0,0,0,0
104.,140,1,0,0,0,0,0,38,10,2,26,6,43,0,6,15,0,38.,0,38,12,50,12,0,0,4,0,2,13,0,34,14,20,4,17,16,4,0,26,1,30,6,0,0,141,35,133,6,2,0,0,0,134,7,0,0,0,0,139,2,0,0,0,0
105.,140,1,0,0,0,0,0,38,10,2,26,5,44,0,6,15,0,38.,0,38,12,50,13,0,0,5,0,1,16,0,36,11,13,5,11,13,3,0,30,3,30,8,0,0,141,35,133,6,2,0,0,0,134,7,0,0,0,0,139,2,0,0,0,0
106.,140,1,0,0,0,0,0,38,10,1,27,5,44,2,4,15,0,38.,0,38,12,50,14,0,0,7,1,2,16,0,35,14,12,7,17,10,5,0,18,1,30,6,1,0,141,35,132,6,3,0,0,0,134,7,0,0,0,0,140,1,0,0,0,0
107.,139,3,0,0,0,0,0,38,8,1,29,6,43,1,5,15,0,38.,0,38,12,50,15,0,0,7,0,4,18,0,40,11,13,4,12,10,4,0,27,0,30,9,0,0,142,35,134,5,3,0,0,0,135,7,0,0,0,0,141,1,0,0,0,0
108.,142,0,0,0,0,0,0,38,7,2,29,6,43,1,7,15,0,38.,0,38,12,50,17,0,0,9,0,2,14,0,42,11,17,4,12,15,4,0,30,0,30,4,0,0,142,35,134,5,3,0,0,0,135,7,0,0,0,0,140,2,0,0,0,0
109.,142,0,0,0,0,0,0,38,6,2,30,6,43,1,7,15,0,38.,0,38,12,50,17,0,0,9,0,4,19,0,34,15,16,2,13,13,2,0,27,1,30,4,0,0,142,35,134,6,2,0,0,0,134,8,0,0,0,0,140,2,0,0,0,0
110.,142,0,0,0,0,0,0,38,4,2,32,10,39,2,6,15,0,38.,0,38,12,50,19,0,0,5,0,2,15,0,40,14,15,4,15,14,4,0,27,2,30,7,0,0,142,35,135,5,2,0,0,0,134,8,0,0,0,0,140,2,0,0,0,0
111.,142,0,0,0,0,0,0,38,4,2,32,9,40,0,8,15,0,38.,0,38,12,50,20,0,0,5,1,0,15,0,43,14,20,2,15,19,2,0,30,0,30,5,1,0,142,35,136,4,2,0,0,0,134,8,0,0,0,0,140,2,0,0,0,0
112.,142,0,0,0,0,0,0,38,5,2,31,9,40,2,6,15,0,38.,0,38,12,50,22,0,0,5,2,4,12,0,38,14,14,7,8,12,6,0,22,4,30,0,2,0,142,35,136,4,2,0,0,0,132,10,0,0,0,0,139,3,0,0,0,0
113.,142,0,0,0,0,0,0,38,5,2,31,10,39,1,7,15,0,38.,0,38,12,50,24,0,0,5,0,0,16,0,37,20,14,6,9,13,6,0,26,2,30,4,0,0,142,35,137,3,2,0,0,0,132,10,0,0,0,0,139,3,0,0,0,0
114.,142,0,0,0,0,0,0,38,5,2,31,10,39,0,8,15,0,38.,0,38,12,50,21,0,0,6,1,1,16,0,36,15,15,5,14,14,5,0,28,2,30,7,1,0,142,35,138,2,2,0,0,0,132,10,0,0,0,0,138,4,0,0,0,0
115.,142,0,0,0,0,0,0,38,5,2,31,9,40,1,7,15,0,38.,0,38,12,50,24,0,0,5,2,0,14,0,36,19,12,8,13,11,8,0,30,1,30,6,2,0,142,35,137,2,3,0,0,0,134,8,0,0,0,0,139,3,0,0,0,0
116.,141,1,0,0,0,0,0,38,5,2,31,8,41,2,6,15,0,38.,1,38,11,49,25,0,0,4,1,1,12,0,33,21,17,9,7,12,9,0,30,0,30,5,1,0,142,35,137,2,3,0,0,0,133,9,0,0,0,0,139,3,0,0,0,0
117.,142,0,0,0,0,0,0,38,5,2,31,8,41,1,7,15,0,38.,1,38,11,49,24,0,0,3,1,2,13,0,30,19,10,9,11,5,8,0,26,3,30,6,1,0,142,35,137,3,2,0,0,0,133,9,0,0,0,0,139,3,0,0,0,0
118.,142,0,0,0,0,0,0,38,5,2,31,8,41,0,8,15,0,38.,1,38,11,49,24,0,0,3,0,0,12,0,36,14,16,5,19,14,5,0,27,0,30,7,0,0,142,35,136,4,1,1,0,0,133,9,0,0,0,0,140,2,0,0,0,0
119.,141,1,0,0,0,0,0,38,4,2,32,7,42,1,7,15,0,38.,1,38,11,49,21,0,0,3,0,3,14,0,33,14,16,6,14,11,5,0,30,1,30,8,0,0,142,35,135,5,1,1,0,0,133,9,0,0,0,0,140,2,0,0,0,0
120.,142,0,0,0,0,0,0,38,3,2,33,5,44,1,7,15,0,38.,1,38,11,49,18,0,0,4,0,1,17,0,38,10,10,5,14,7,4,0,26,3,30,5,0,0,142,35,135,5,1,1,0,0,133,9,0,0,0,0,140,2,0,0,0,0
121.,142,0,0,0,0,0,0,38,2,1,35,3,46,0,8,15,0,38.,1,38,11,49,16,0,0,5,0,2,13,0,32,14,11,9,6,9,8,0,25,3,30,3,0,0,142,35,135,4,3,0,0,0,133,9,0,0,0,0,140,2,0,0,0,0
122.,141,1,0,0,0,0,0,38,1,2,35,3,46,1,7,15,0,38.,0,38,12,50,19,0,0,3,1,5,17,0,33,11,9,6,13,8,5,0,27,4,30,5,1,0,142,35,135,4,2,1,0,0,133,9,0,0,0,0,140,2,0,0,0,0
123.,140,2,0,0,0,0,0,38,1,2,35,4,45,1,7,15,0,38.,0,38,12,50,20,0,0,5,0,3,14,0,36,11,17,4,9,14,3,0,28,0,30,2,0,0,142,35,135,4,2,1,0,0,132,10,0,0,0,0,139,3,0,0,0,0
124.,142,0,0,0,0,0,0,38,1,2,35,4,45,1,7,15,0,38.,0,38,12,50,19,0,0,5,0,1,18,0,36,11,13,5,14,11,5,0,28,1,30,8,0,0,142,35,136,4,1,1,0,0,133,9,0,0,0,0,139,3,0,0,0,0
125.,142,0,0,0,0,0,0,38,2,2,34,5,44,1,7,15,0,38.,0,38,12,50,21,0,0,4,0,6,20,0,33,11,11,6,9,9,5,0,25,0,30,8,0,0,142,35,136,4,1,1,0,0,133,9,0,0,0,0,140,2,0,0,0,0
126.,142,0,0,0,0,0,0,38,3,2,33,6,43,2,6,15,0,38.,0,38,12,50,26,0,0,2,0,3,16,0,35,10,16,3,19,12,3,0,24,1,30,12,0,0,142,35,135,4,2,1,0,0,133,9,0,0,0,0,139,3,0,0,0,0
127.,142,0,0,0,0,0,0,38,3,2,33,6,43,1,7,15,0,38.,0,38,12,50,24,0,0,3,0,0,13,0,37,13,14,6,13,12,5,0,28,3,30,6,0,0,142,35,135,4,2,1,0,0,134,8,0,0,0,0,138,4,0,0,0,0
128.,142,0,0,0,0,0,0,38,3,2,33,4,45,1,9,15,0,38.,0,38,12,50,22,0,0,4,0,1,18,0,34,14,12,7,11,9,6,0,25,1,30,5,0,0,142,35,136,3,2,1,0,0,134,8,0,0,0,0,137,5,0,0,0,0
129.,142,1,0,0,0,0,0,38,2,2,34,4,45,2,8,15,0,38.,0,38,12,50,21,0,0,4,1,1,14,0,36,14,16,4,16,15,3,0,32,1,30,3,1,0,143,35,137,3,2,1,0,0,135,8,0,0,0,0,138,5,0,0,0,0
130.,143,0,0,0,0,0,0,38,1,2,35,4,45,1,9,15,0,38.,0,38,12,50,22,0,0,6,1,4,17,0,35,15,10,8,21,9,8,0,31,3,30,8,1,0,143,35,136,4,2,1,0,0,135,8,0,0,0,0,138,5,0,0,0,0
131.,141,2,0,0,0,0,0,38,1,1,36,4,45,1,9,15,0,38.,0,38,12,50,22,0,0,6,0,2,12,0,38,18,16,7,16,14,7,0,23,3,30,4,0,0,143,35,136,4,2,1,0,0,135,8,0,0,0,0,138,5,0,0,0,0
132.,143,0,0,0,0,0,0,38,2,1,35,3,46,0,10,15,0,38.,0,38,12,50,23,0,0,7,0,1,12,0,40,17,15,10,14,15,9,0,24,3,30,5,0,0,143,35,135,5,2,1,0,0,135,8,0,0,0,0,138,5,0,0,0,0
133.,142,1,0,0,0,0,0,38,1,1,36,2,47,1,9,15,0,38.,0,38,12,50,19,0,0,10,0,2,20,0,42,13,12,5,6,12,3,0,31,1,30,4,0,0,143,35,134,6,2,1,0,0,135,8,0,0,0,0,138,5,0,0,0,0
134.,143,0,0,0,0,0,0,38,1,1,36,3,46,1,9,15,0,38.,0,38,12,50,20,0,0,9,0,4,15,0,40,11,14,7,16,12,5,0,28,0,30,4,0,0,143,35,133,7,2,1,0,0,135,8,0,0,0,0,138,5,0,0,0,0
135.,142,1,0,0,0,0,0,38,1,1,36,3,46,2,8,15,0,38.,0,38,12,50,23,0,0,8,1,2,17,0,42,9,16,3,15,12,3,0,29,0,30,4,1,0,143,35,135,5,2,1,0,0,135,8,0,0,0,0,138,5,0,0,0,0
136.,143,0,0,0,0,0,0,38,2,1,35,3,46,1,9,15,0,38.,0,38,12,50,24,0,0,8,0,1,18,0,38,11,11,4,12,9,4,0,25,3,30,6,0,0,143,35,135,5,2,1,0,0,135,8,0,0,0,0,138,5,0,0,0,0
137.,142,2,0,0,0,0,0,38,3,1,34,8,41,4,6,15,0,38.,0,38,12,50,21,0,0,4,1,2,12,0,35,14,12,7,11,11,6,0,25,3,30,8,1,0,144,35,136,5,2,1,0,0,135,9,0,0,0,0,137,7,0,0,0,0
138.,143,1,0,0,0,0,0,38,3,1,34,6,43,0,10,15,0,38.,0,38,12,50,23,0,0,4,0,0,16,0,42,11,11,5,9,11,3,0,28,3,30,5,0,0,144,35,134,7,2,1,0,0,135,9,0,0,0,0,137,7,0,0,0,0
139.,144,0,0,0,0,0,0,38,3,1,34,6,43,2,8,15,0,38.,0,38,12,50,23,0,0,7,0,2,17,0,38,11,17,3,14,16,2,0,31,0,30,7,0,0,144,35,134,7,2,1,0,0,135,9,0,0,0,0,137,7,0,0,0,0
140.,143,1,0,0,0,0,0,38,3,1,34,7,42,1,9,15,0,38.,0,38,12,50,24,0,0,6,1,4,12,0,37,10,17,5,15,16,3,0,27,0,30,6,2,0,144,35,135,6,2,0,1,0,135,9,0,0,0,0,138,6,0,0,0,0
141.,142,2,0,0,0,0,0,38,3,1,34,8,41,0,10,15,0,38.,0,38,12,50,23,0,0,3,2,1,19,0,42,11,11,5,12,11,5,0,31,3,30,6,2,0,144,35,135,6,2,0,1,0,137,7,0,0,0,0,138,6,0,0,0,0
142.,143,1,0,0,0,0,0,38,2,1,35,6,43,3,9,15,0,38.,0,38,12,50,22,0,0,4,1,2,13,0,44,9,15,4,12,15,3,0,28,1,30,1,1,0,144,35,136,5,2,0,1,0,137,7,0,0,0,0,139,5,0,0,0,0
143.,144,0,0,0,0,0,0,38,2,1,35,7,42,2,10,15,0,38.,0,38,12,50,22,0,0,5,2,2,16,0,42,14,13,7,14,12,6,0,28,1,30,4,2,0,144,35,136,5,2,0,1,0,137,7,0,0,0,0,139,5,0,0,0,0
144.,144,0,0,0,0,0,0,38,3,1,34,8,41,1,11,15,0,38.,0,38,12,50,26,0,0,3,0,2,19,0,42,13,12,6,8,10,5,0,26,0,30,3,0,0,144,35,135,6,2,0,1,0,137,7,0,0,0,0,139,5,0,0,0,0
145.,144,0,0,0,0,0,0,38,3,1,34,9,40,2,10,15,0,38.,0,38,12,50,24,0,0,3,0,1,17,0,41,12,16,4,9,16,3,0,23,1,30,4,1,0,144,35,135,6,2,0,1,0,137,7,0,0,0,0,139,5,0,0,0,0
146.,143,1,0,0,0,0,0,38,3,1,34,8,41,2,10,15,0,38.,0,38,12,50,25,0,0,8,1,1,14,0,37,16,11,7,9,10,5,0,26,2,30,6,1,0,144,35,135,6,2,0,1,0,137,7,0,0,0,0,138,6,0,0,0,0
147.,144,0,0,0,0,0,0,38,2,1,35,9,40,5,7,15,0,38.,0,38,12,50,28,0,0,5,1,3,15,0,37,16,15,5,13,13,4,0,28,1,30,6,1,0,144,35,135,6,2,0,1,0,137,7,0,0,0,0,138,6,0,0,0,0
148.,144,0,0,0,0,0,0,38,2,1,35,10,39,3,9,15,0,38.,0,38,12,50,30,0,0,4,0,1,18,0,42,16,16,3,8,13,3,0,27,2,30,4,0,0,144,35,133,8,2,0,1,0,138,6,0,0,0,0,138,6,0,0,0,0
149.,142,2,0,0,0,0,0,37,4,1,32,10,39,1,11,15,0,37.,1,37,12,49,31,0,0,5,0,3,13,0,37,15,15,6,13,12,5,0,24,0,30,2,0,0,144,35,133,7,3,0,1,0,137,7,0,0,0,0,138,6,0,0,0,0
150.,144,0,0,0,0,0,0,37,4,1,32,10,39,0,12,15,0,37.,1,37,12,49,30,0,0,2,0,3,15,0,37,17,17,6,17,14,6,0,29,2,30,6,0,0,144,35,133,7,3,0,1,0,136,8,0,0,0,0,139,5,0,0,0,0
151.,143,1,0,0,0,0,0,36,3,1,32,11,38,3,9,15,0,36.,2,36,12,48,28,0,0,0,0,1,12,0,38,17,18,4,13,14,4,0,27,0,30,4,0,0,144,35,133,6,4,0,1,0,136,8,0,0,0,0,140,4,0,0,0,0
152.,144,0,0,0,0,0,0,36,3,1,32,11,38,1,11,15,0,36.,2,36,12,48,21,0,0,0,0,1,18,0,37,14,13,6,15,12,6,0,26,3,30,3,0,0,144,35,133,6,3,1,1,0,136,8,0,0,0,0,138,6,0,0,0,0
153.,144,0,0,0,0,0,0,36,4,1,31,11,38,1,11,15,0,36.,2,36,12,48,23,0,0,1,1,0,16,0,40,12,14,7,15,10,5,0,27,2,30,4,1,0,144,35,132,7,3,1,1,0,137,7,0,0,0,0,138,6,0,0,0,0
154.,144,0,0,0,0,0,0,36,3,1,32,12,37,2,10,15,0,36.,2,36,12,48,22,0,0,2,1,4,12,0,35,11,18,5,16,17,5,0,31,1,30,6,1,0,144,35,130,9,3,1,1,0,137,7,0,0,0,0,139,5,0,0,0,0
155.,143,1,0,0,0,0,0,36,4,1,31,13,36,4,8,15,0,36.,2,36,12,48,23,0,0,0,0,2,15,0,36,9,13,4,14,12,4,0,29,2,30,7,0,0,144,35,129,10,3,1,1,0,137,7,0,0,0,0,139,5,0,0,0,0
156.,143,1,0,0,0,0,0,35,3,2,30,14,35,4,8,15,0,35.,3,35,12,47,21,0,0,1,0,0,9,0,38,12,17,3,7,16,2,0,25,0,30,6,0,0,144,35,130,9,3,2,0,0,138,6,0,0,0,0,139,5,0,0,0,0
157.,144,0,0,0,0,0,0,35,2,2,31,15,34,3,9,15,0,35.,3,35,12,47,23,0,0,2,0,0,16,0,36,14,11,3,11,9,3,0,25,4,30,7,0,0,144,35,130,9,3,1,1,0,138,6,0,0,0,0,139,5,0,0,0,0
158.,143,1,0,0,0,0,0,35,1,2,32,15,34,2,10,15,0,35.,3,35,12,47,21,0,0,1,1,0,17,0,38,12,15,2,18,15,1,0,26,4,30,4,1,0,144,35,130,9,3,1,1,0,138,6,0,0,0,0,139,5,0,0,0,0
159.,144,0,0,0,0,0,0,35,1,2,32,13,36,1,11,15,0,35.,3,35,12,47,25,0,0,0,0,2,18,0,36,14,12,7,12,10,6,0,22,2,30,6,0,0,144,35,130,9,3,1,1,0,138,6,0,0,0,0,139,5,0,0,0,0
160.,142,2,0,0,0,0,0,35,3,2,30,13,36,2,10,15,0,35.,3,35,12,47,23,0,0,1,0,2,16,0,35,15,11,6,12,9,6,0,26,0,30,9,0,0,144,35,129,10,3,1,1,0,138,6,0,0,0,0,140,4,0,0,0,0
161.,143,1,0,0,0,0,0,35,3,2,30,12,37,2,10,15,0,35.,3,35,12,47,26,0,0,1,0,3,13,0,33,15,16,6,16,11,6,0,27,1,30,6,0,0,144,35,128,11,3,1,1,0,139,5,0,0,0,0,140,4,0,0,0,0
162.,143,1,0,0,0,0,0,35,2,3,30,13,36,1,11,15,0,35.,3,35,12,47,27,0,0,0,1,2,14,0,38,14,16,4,11,13,4,0,24,3,30,5,1,0,144,35,129,10,3,2,0,0,139,5,0,0,0,0,140,4,0,0,0,0
163.,144,0,0,0,0,0,0,35,3,3,29,10,39,3,9,15,0,35.,2,35,13,48,28,0,0,0,1,3,14,0,35,16,15,8,11,12,6,0,23,0,30,6,1,0,144,35,129,8,5,2,0,0,139,5,0,0,0,0,140,3,1,0,0,0
164.,144,0,0,0,0,0,0,35,4,3,28,10,39,3,9,15,0,35.,2,35,13,48,24,1,0,1,0,3,17,0,39,13,16,4,14,13,4,0,29,1,30,5,0,0,144,35,129,8,5,1,1,0,139,5,0,0,0,0,140,3,1,0,0,0
165.,143,1,0,0,0,0,0,35,5,3,27,9,40,3,9,15,0,35.,2,35,13,48,22,1,0,0,0,1,13,0,46,9,22,2,10,19,2,0,27,1,30,2,0,0,144,35,128,8,7,0,1,0,139,5,0,0,0,0,140,3,1,0,0,0
166.,143,1,0,0,0,0,0,35,4,3,28,9,40,1,11,15,0,35.,2,35,13,48,23,1,0,1,1,0,11,0,48,10,17,4,18,17,4,0,26,1,30,5,1,0,144,35,129,6,7,1,1,0,139,5,0,0,0,0,140,3,1,0,0,0
167.,144,0,0,0,0,0,0,35,4,3,28,9,40,1,11,15,0,35.,2,35,13,48,21,1,0,1,0,2,17,0,46,11,18,2,10,15,1,0,26,2,30,2,0,0,144,35,129,6,7,1,1,0,137,7,0,0,0,0,140,3,1,0,0,0
168.,144,0,0,0,0,0,0,35,3,3,29,8,41,2,10,15,0,35.,2,35,13,48,20,1,0,0,1,3,12,1,42,13,18,6,10,15,5,0,28,2,30,4,1,0,144,35,129,7,7,0,1,0,137,7,0,0,0,0,140,3,1,0,0,0
169.,143,1,0,0,0,0,0,35,3,3,29,6,43,2,10,15,0,35.,1,35,14,49,26,1,0,1,0,2,10,1,43,12,19,6,12,18,6,1,25,2,30,4,0,0,144,35,129,7,7,0,1,0,137,7,0,0,0,0,140,3,1,0,0,0
170.,142,2,0,0,0,0,0,36,3,3,30,6,43,3,9,15,0,36.,0,36,14,50,25,1,0,1,2,2,17,0,41,13,13,5,12,11,5,1,25,2,30,2,2,0,144,35,129,7,6,1,1,0,137,7,0,0,0,0,140,3,1,0,0,0
171.,144,0,0,0,0,0,0,36,2,3,31,7,42,1,11,15,0,36.,0,36,14,50,25,1,0,1,0,0,14,0,41,13,20,4,8,16,4,1,23,3,30,5,0,0,144,35,129,7,6,1,1,0,137,7,0,0,0,0,140,3,1,0,0,0
172.,144,0,0,0,0,0,0,36,2,3,31,7,42,3,9,15,0,36.,0,36,14,50,26,1,0,1,0,2,14,0,35,15,13,7,13,10,6,1,27,5,30,3,0,0,144,35,129,8,5,1,1,0,138,6,0,0,0,0,139,4,1,0,0,0
173.,144,0,0,0,0,0,0,36,1,3,32,7,42,2,10,15,0,36.,0,36,14,50,26,1,0,1,0,3,16,0,33,15,14,5,8,12,5,1,24,2,30,3,0,0,144,35,129,8,5,1,1,0,138,6,0,0,0,0,139,4,1,0,0,0
174.,144,0,0,0,0,0,0,35,2,3,30,7,42,3,9,15,0,35.,1,35,14,49,30,1,0,2,2,0,18,0,36,18,11,8,14,11,7,1,29,0,30,3,2,0,144,35,129,8,5,1,1,0,137,7,0,0,0,0,139,4,1,0,0,0
175.,143,1,0,0,0,0,0,35,2,2,31,6,43,3,9,15,0,35.,1,35,14,49,32,1,0,2,0,3,14,0,35,17,17,6,11,13,5,1,27,1,30,4,0,0,144,35,129,8,5,1,1,0,137,7,0,0,0,0,139,4,1,0,0,0
176.,144,0,0,0,0,0,0,35,1,2,32,6,43,1,11,15,0,35.,1,35,14,49,29,1,0,8,0,1,12,0,36,16,20,4,13,15,3,1,29,1,30,3,0,0,144,35,129,8,5,1,1,0,137,7,0,0,0,0,139,4,1,0,0,0
177.,142,2,0,0,0,0,0,35,4,2,29,9,40,2,9,15,0,35.,1,35,14,49,30,1,0,2,1,4,11,0,33,17,18,7,12,16,5,1,25,3,30,4,1,0,144,35,129,8,5,1,1,0,137,7,0,0,0,0,138,5,1,0,0,0
178.,143,1,0,0,0,0,0,35,5,2,28,9,40,0,12,15,0,35.,1,35,14,49,30,1,0,2,0,2,14,0,35,13,14,6,10,11,5,1,25,2,30,5,0,0,144,35,129,8,5,1,1,0,137,7,0,0,0,0,138,5,1,0,0,0
179.,142,2,0,0,0,0,0,35,5,2,28,10,39,3,9,15,0,35.,1,35,14,49,28,1,0,3,0,3,16,0,39,10,12,5,14,12,4,1,25,1,30,4,0,0,144,35,128,9,6,0,1,0,137,7,0,0,0,0,138,5,1,0,0,0
180.,143,1,0,0,0,0,0,35,4,2,29,10,39,2,10,15,0,35.,1,35,14,49,30,1,0,2,0,2,17,0,43,6,14,2,18,13,2,1,24,2,30,2,0,0,144,35,128,9,6,0,1,0,137,7,0,0,0,0,138,5,1,0,0,0
181.,142,2,0,0,0,0,0,35,5,2,28,8,41,3,9,15,0,35.,1,35,14,49,24,1,0,3,2,4,14,0,43,6,15,5,15,14,4,1,24,0,30,4,2,0,144,35,128,9,6,0,1,0,137,7,0,0,0,0,138,5,1,0,0,0
182.,144,0,0,0,0,0,0,35,5,2,28,8,41,0,12,15,0,35.,1,35,14,49,26,1,0,5,0,0,15,0,45,5,16,4,12,15,3,1,28,2,30,3,0,0,144,35,128,9,6,0,1,0,137,7,0,0,0,0,138,5,1,0,0,0
183.,144,0,0,0,0,0,0,35,4,3,28,8,41,2,8,15,0,35.,1,35,14,49,23,1,0,1,1,3,15,0,42,6,13,4,18,11,3,0,22,1,30,4,1,0,144,35,129,8,6,0,1,0,137,7,0,0,0,0,137,6,1,0,0,0
184.,144,0,0,0,0,0,0,36,4,4,28,8,41,2,8,15,0,36.,0,36,14,50,30,1,0,2,0,3,16,0,45,7,17,4,19,16,4,0,26,4,30,9,0,0,144,35,129,8,6,1,0,0,137,7,0,0,0,0,136,7,1,0,0,0
185.,144,0,0,0,0,0,0,36,4,5,27,9,40,2,8,15,0,36.,0,36,14,50,28,1,0,3,0,1,15,0,44,11,15,6,12,13,5,0,24,3,30,8,0,0,144,35,130,8,4,2,0,0,137,7,0,0,0,0,135,8,1,0,0,0
186.,142,2,0,0,0,0,0,36,5,5,26,9,40,0,10,15,0,36.,0,36,14,50,27,1,0,3,1,1,14,0,42,11,16,3,14,14,3,0,28,0,30,7,1,0,144,35,130,8,4,2,0,0,137,7,0,0,0,0,136,7,1,0,0,0
187.,143,1,0,0,0,0,0,36,4,5,27,8,41,2,8,15,0,36.,0,36,14,50,25,1,0,3,0,4,11,0,40,12,15,7,13,14,6,0,30,1,30,8,0,0,144,35,130,8,3,3,0,0,137,7,0,0,0,0,136,7,1,0,0,0
188.,141,3,0,0,0,0,0,36,3,5,28,7,42,2,8,15,0,36.,0,36,14,50,24,1,0,5,1,3,16,0,41,14,11,9,7,10,7,0,29,2,30,7,1,0,144,35,131,7,3,3,0,0,137,7,0,0,0,0,136,7,1,0,0,0
189.,144,0,0,0,0,0,0,36,3,5,28,8,41,1,9,15,0,36.,0,36,14,50,27,1,0,2,1,0,10,0,42,17,18,6,19,18,6,0,27,1,30,12,1,0,144,35,131,7,2,4,0,0,136,8,0,0,0,0,136,7,1,0,0,0
190.,143,1,0,0,0,0,0,36,5,5,26,10,39,1,9,15,0,36.,0,36,14,50,27,1,0,4,1,0,16,0,39,17,12,7,12,11,7,0,27,2,30,9,1,0,144,35,131,7,3,3,0,0,136,8,0,0,0,0,138,5,1,0,0,0
191.,143,1,0,0,0,0,0,36,6,5,25,10,39,2,8,15,0,36.,0,36,14,50,28,1,0,5,1,2,14,0,32,19,16,5,17,15,5,0,25,4,30,5,1,0,144,35,131,7,3,3,0,0,134,10,0,0,0,0,138,5,1,0,0,0
192.,144,0,0,0,0,0,0,36,5,5,26,9,40,0,10,15,0,36.,0,36,14,50,28,1,0,4,0,4,18,0,32,16,9,8,21,8,5,0,22,1,30,7,0,0,144,35,130,8,3,3,0,0,133,11,0,0,0,0,138,5,1,0,0,0
193.,138,6,0,0,0,0,0,36,4,5,27,11,38,1,8,15,0,36.,0,36,14,50,23,1,0,4,2,6,12,0,29,16,12,7,12,10,7,0,25,3,30,8,2,0,144,35,130,9,2,3,0,0,134,10,0,0,0,0,138,5,1,0,0,0
194.,144,0,0,0,0,0,0,36,4,5,27,10,39,1,9,15,0,36.,0,36,14,50,30,1,0,3,0,0,16,0,33,18,13,6,9,12,4,0,25,1,30,6,0,0,144,35,131,8,2,3,0,0,134,10,0,0,0,0,137,6,1,0,0,0
195.,144,0,0,0,0,0,0,36,3,5,28,11,38,0,10,15,0,36.,0,36,14,50,28,1,0,2,1,1,15,0,34,15,14,7,15,12,7,0,27,2,30,11,1,0,144,35,131,8,2,3,0,0,134,10,0,0,0,0,137,6,1,0,0,0
196.,144,0,0,0,0,0,0,36,2,5,29,9,40,2,8,15,0,36.,0,36,14,50,33,1,0,3,0,2,12,0,30,17,14,7,21,10,6,0,27,2,30,11,0,0,144,35,130,9,3,2,0,0,135,9,0,0,0,0,137,6,1,0,0,0
