# Output of 'KaSim' 'AMPA7.ka' 'camkii.ka' 'pickgrip.ka' 'Calcium_signalling100.ka' 'Subunits.ka' 'K868.ka' 'K870.ka' 'K882.ka' '-l' '1000' '-p' '1' '-o' '100.ka' -seed 1044278549
# "uuid" : "311787475"
"[T]","Basal","Small","Medium","Large","Glu_Trigger","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","I1_P","I1_u","PKA_a","PKA_i","PKA_killer","Glutamate_level","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","AMPAR1","AMPAR12","AMPAR23","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5"
96.,145,0,0,0,0,0,0,35,1,0,34,2,47,1,3,15,0,35.,1,35,14,49,0,0,0,18,0,2,17,0,37,11,12,7,13,11,4,0,29,0,30,3,0,0,145,35,143,2,0,0,0,0,140,5,0,0,0,0,141,4,0,0,0,0
97.,144,1,0,0,0,0,0,35,1,0,34,2,47,0,4,15,0,35.,1,35,14,49,0,0,0,19,0,1,17,0,44,11,16,5,13,14,4,0,25,2,30,3,0,0,145,35,142,3,0,0,0,0,140,5,0,0,0,0,141,4,0,0,0,0
98.,143,2,0,0,0,0,0,35,1,0,34,3,46,0,4,15,0,35.,1,35,14,49,0,0,0,18,0,5,15,0,33,15,14,7,18,11,7,0,25,1,30,3,0,0,145,35,143,2,0,0,0,0,139,6,0,0,0,0,141,4,0,0,0,0
99.,145,0,0,0,0,0,0,35,1,0,34,2,47,0,4,15,0,35.,1,35,14,49,0,0,0,17,0,3,16,0,40,13,16,3,14,15,2,0,23,0,30,5,0,0,145,35,142,3,0,0,0,0,138,7,0,0,0,0,141,4,0,0,0,0
100.,145,0,0,0,0,0,0,35,1,0,34,3,46,0,4,15,0,35.,1,35,14,49,0,0,0,15,0,4,11,0,39,13,20,4,16,15,4,0,22,0,30,2,0,0,145,35,142,3,0,0,0,0,139,6,0,0,0,0,141,4,0,0,0,0
101.,143,2,0,0,0,0,0,35,1,0,34,2,47,0,4,15,0,35.,1,35,14,49,0,0,0,18,0,4,17,0,38,10,12,5,13,12,4,0,32,0,30,4,0,0,145,35,142,3,0,0,0,0,141,4,0,0,0,0,141,4,0,0,0,0
102.,143,2,0,0,0,0,0,35,1,0,34,2,47,1,3,15,0,35.,1,35,14,49,0,0,0,16,0,1,22,0,40,12,13,3,20,11,3,0,28,0,30,6,0,0,145,35,142,3,0,0,0,0,141,4,0,0,0,0,141,4,0,0,0,0
103.,144,1,0,0,0,0,0,35,1,0,34,3,46,1,3,15,0,35.,1,35,14,49,0,0,0,13,0,0,14,0,39,13,14,7,12,12,7,0,28,2,30,5,0,0,145,35,142,2,1,0,0,0,141,4,0,0,0,0,140,5,0,0,0,0
104.,145,0,0,0,0,0,0,35,1,0,34,3,46,0,4,15,0,35.,1,35,14,49,0,0,0,16,0,7,21,0,31,14,8,7,14,7,6,0,19,0,30,6,0,0,145,35,142,2,1,0,0,0,141,4,0,0,0,0,140,5,0,0,0,0
105.,145,0,0,0,0,0,0,35,2,0,33,3,46,0,4,15,0,35.,1,35,14,49,0,0,0,15,0,3,16,0,34,17,15,8,15,13,8,0,26,0,30,5,0,0,145,35,142,2,1,0,0,0,141,4,0,0,0,0,140,5,0,0,0,0
106.,144,1,0,0,0,0,0,35,2,0,33,2,47,0,4,15,0,35.,1,35,14,49,0,0,0,17,0,4,14,0,35,17,15,2,8,13,2,0,27,0,30,3,0,0,145,35,142,2,1,0,0,0,141,4,0,0,0,0,140,5,0,0,0,0
107.,145,0,0,0,0,0,0,35,2,0,33,2,47,0,4,15,0,35.,1,35,14,49,0,0,0,14,0,2,10,0,35,15,18,5,17,15,4,0,30,0,30,4,0,0,145,35,142,2,1,0,0,0,141,4,0,0,0,0,139,6,0,0,0,0
108.,145,0,0,0,0,0,0,35,2,0,33,2,47,0,4,15,0,35.,1,35,14,49,0,0,0,17,0,1,12,0,38,14,17,4,11,14,4,0,26,1,30,5,0,0,145,35,143,1,1,0,0,0,141,4,0,0,0,0,139,6,0,0,0,0
109.,144,0,1,0,0,0,0,35,2,0,33,1,48,0,6,15,0,35.,1,35,14,49,0,0,0,18,0,0,14,0,40,14,14,8,9,11,7,0,29,0,30,4,0,0,145,35,142,2,1,0,0,0,140,5,0,0,0,0,138,7,0,0,0,0
110.,145,0,0,0,0,0,0,35,2,0,33,1,48,2,4,15,0,35.,1,35,14,49,0,0,0,19,0,1,11,0,38,14,16,9,15,14,9,0,24,1,30,3,0,0,145,35,142,2,1,0,0,0,140,5,0,0,0,0,138,7,0,0,0,0
111.,145,0,0,0,0,0,0,35,2,0,33,1,48,1,5,15,0,35.,1,35,14,49,0,0,0,20,0,4,20,0,31,13,12,4,14,12,3,0,25,1,30,3,0,0,145,35,142,2,1,0,0,0,141,4,0,0,0,0,138,7,0,0,0,0
112.,145,0,0,0,0,0,0,35,2,0,33,1,48,1,5,15,0,35.,1,35,14,49,1,0,0,20,0,3,15,0,35,13,14,4,15,13,4,0,20,1,30,3,0,0,145,35,142,2,1,0,0,0,140,5,0,0,0,0,139,6,0,0,0,0
113.,144,1,0,0,0,0,0,35,3,0,32,0,49,0,6,15,0,35.,1,35,14,49,1,0,0,22,0,0,18,0,38,15,11,5,13,11,4,0,29,1,30,4,0,0,145,35,141,3,1,0,0,0,141,4,0,0,0,0,139,6,0,0,0,0
114.,144,1,0,0,0,0,0,35,2,1,32,1,48,2,4,15,0,35.,1,35,14,49,1,0,0,21,0,3,14,0,36,16,17,4,14,14,4,0,22,2,30,4,0,0,145,35,142,2,1,0,0,0,142,3,0,0,0,0,140,5,0,0,0,0
115.,144,1,0,0,0,0,0,35,2,1,32,1,48,0,6,15,0,35.,1,35,14,49,1,0,0,16,0,3,20,0,38,13,14,4,15,13,3,0,22,1,30,4,0,0,145,35,142,2,1,0,0,0,142,3,0,0,0,0,140,5,0,0,0,0
116.,145,0,0,0,0,0,0,35,1,1,33,2,47,0,6,15,0,35.,1,35,14,49,0,0,0,15,0,2,21,0,35,14,11,2,13,9,2,0,22,0,30,4,0,0,145,35,142,2,1,0,0,0,143,2,0,0,0,0,140,5,0,0,0,0
117.,145,0,0,0,0,0,0,35,1,1,33,2,47,0,6,15,0,35.,1,35,14,49,0,0,0,16,0,2,15,0,33,17,12,8,8,12,7,0,27,0,30,4,0,0,145,35,142,2,1,0,0,0,143,2,0,0,0,0,141,4,0,0,0,0
118.,145,0,0,0,0,0,0,35,0,1,34,2,47,0,6,15,0,35.,1,35,14,49,0,0,0,17,0,0,12,0,35,15,16,6,11,11,5,0,24,1,30,4,0,0,145,35,143,1,1,0,0,0,144,1,0,0,0,0,140,5,0,0,0,0
119.,143,2,0,0,0,0,0,35,0,1,34,2,47,0,6,15,0,35.,1,35,14,49,0,0,0,18,0,2,16,0,37,15,14,8,17,11,5,0,26,0,30,6,0,0,145,35,143,1,1,0,0,0,144,1,0,0,0,0,140,5,0,0,0,0
120.,145,0,0,0,0,0,0,35,0,1,34,3,46,1,5,15,0,35.,0,35,15,50,0,0,0,16,0,1,20,0,36,15,13,3,10,13,2,0,25,0,30,4,0,0,145,35,142,2,1,0,0,0,144,1,0,0,0,0,140,5,0,0,0,0
121.,145,0,0,0,0,0,0,35,0,1,34,3,46,0,6,15,0,35.,0,35,15,50,0,0,0,17,0,3,16,0,34,11,15,5,12,12,5,0,21,2,30,4,0,0,145,35,142,2,1,0,0,0,145,0,0,0,0,0,140,5,0,0,0,0
122.,144,1,0,0,0,0,0,35,0,1,34,3,46,2,4,15,0,35.,0,35,15,50,0,0,0,16,0,1,20,0,38,13,15,2,15,13,2,0,28,0,30,5,0,0,145,35,141,3,1,0,0,0,144,1,0,0,0,0,140,5,0,0,0,0
123.,145,0,0,0,0,0,0,35,0,1,34,4,45,1,5,15,0,35.,0,35,15,50,0,0,0,14,0,0,13,0,36,17,17,7,12,14,7,0,24,1,30,5,0,0,145,35,141,3,1,0,0,0,143,2,0,0,0,0,141,4,0,0,0,0
124.,144,1,0,0,0,0,0,35,0,1,34,4,45,2,4,15,0,35.,0,35,15,50,0,0,0,15,0,2,15,0,39,13,17,4,17,11,4,0,23,2,30,4,0,0,145,35,141,3,1,0,0,0,143,2,0,0,0,0,141,4,0,0,0,0
125.,145,0,0,0,0,0,0,35,1,1,33,4,45,1,5,15,0,35.,0,35,15,50,0,0,0,13,0,5,12,0,39,13,17,7,14,12,6,0,24,0,30,5,0,0,145,35,142,2,1,0,0,0,143,2,0,0,0,0,141,4,0,0,0,0
126.,144,1,0,0,0,0,0,35,1,1,33,4,45,0,6,15,0,35.,0,35,15,50,0,0,0,12,0,2,12,0,37,15,15,8,12,13,7,0,24,0,30,5,0,0,145,35,143,1,1,0,0,0,143,2,0,0,0,0,141,4,0,0,0,0
127.,145,0,0,0,0,0,0,35,1,1,33,1,48,1,5,15,0,35.,0,35,15,50,0,0,0,12,0,3,12,0,35,15,13,4,14,11,4,0,24,2,30,7,0,0,145,35,143,1,1,0,0,0,142,3,0,0,0,0,141,4,0,0,0,0
128.,144,1,0,0,0,0,0,35,1,1,33,1,48,2,4,15,0,35.,0,35,15,50,0,0,0,15,0,3,13,0,33,16,13,9,15,11,8,0,26,1,30,5,0,0,145,35,141,3,1,0,0,0,142,3,0,0,0,0,140,5,0,0,0,0
129.,144,1,0,0,0,0,0,35,1,1,33,0,49,0,6,15,0,35.,0,35,15,50,0,0,0,15,0,1,18,0,38,16,16,3,13,15,3,0,27,0,30,5,0,0,145,35,141,3,1,0,0,0,142,3,0,0,0,0,140,5,0,0,0,0
130.,145,0,0,0,0,0,0,35,1,1,33,0,49,1,5,15,0,35.,0,35,15,50,0,0,0,15,0,2,14,0,39,12,18,5,10,15,4,0,26,1,30,4,0,0,145,35,141,3,1,0,0,0,142,3,0,0,0,0,141,4,0,0,0,0
131.,143,2,0,0,0,0,0,35,1,1,33,0,49,1,5,15,0,35.,0,35,15,50,0,0,0,14,0,2,13,0,41,10,17,6,9,15,6,0,23,3,30,8,0,0,145,35,141,3,1,0,0,0,142,3,0,0,0,0,141,4,0,0,0,0
132.,144,1,0,0,0,0,0,35,2,1,32,0,49,0,6,15,0,35.,0,35,15,50,0,0,0,16,0,3,12,0,36,10,15,5,13,12,4,0,27,1,30,4,0,0,145,35,142,2,1,0,0,0,142,3,0,0,0,0,141,4,0,0,0,0
133.,145,0,0,0,0,0,0,35,2,1,32,1,48,0,6,15,0,35.,0,35,15,50,0,0,0,17,0,0,15,0,38,8,15,6,12,13,5,0,21,1,30,7,0,0,145,35,141,3,1,0,0,0,141,4,0,0,0,0,142,3,0,0,0,0
134.,145,0,0,0,0,0,0,35,3,1,31,2,47,1,5,15,0,35.,0,35,15,50,1,0,0,13,0,1,15,0,39,11,17,3,11,17,3,0,25,1,30,6,0,0,145,35,140,4,1,0,0,0,141,4,0,0,0,0,142,3,0,0,0,0
135.,144,1,0,0,0,0,0,35,4,1,30,3,46,2,4,15,0,35.,0,35,15,50,0,0,0,15,0,2,19,0,35,13,9,3,18,8,3,0,29,0,30,6,0,0,145,35,140,3,2,0,0,0,142,3,0,0,0,0,143,2,0,0,0,0
136.,144,1,0,0,0,0,0,35,4,1,30,3,46,0,8,15,0,35.,0,35,15,50,0,0,0,12,0,5,15,0,32,13,12,3,19,12,3,0,25,0,30,3,0,0,145,35,140,3,1,1,0,0,142,3,0,0,0,0,142,3,0,0,0,0
137.,144,1,0,0,0,0,0,35,4,1,30,3,46,0,8,15,0,35.,0,35,15,50,0,0,0,13,0,2,15,0,38,12,11,6,12,11,4,0,23,1,30,4,0,0,145,35,139,3,2,1,0,0,141,4,0,0,0,0,142,3,0,0,0,0
138.,145,0,0,0,0,0,0,35,5,1,29,5,44,0,8,15,0,35.,0,35,15,50,0,0,0,10,0,2,18,0,38,11,15,2,14,14,2,0,26,0,30,7,0,0,145,35,139,3,2,1,0,0,141,4,0,0,0,0,142,3,0,0,0,0
139.,144,1,0,0,0,0,0,35,5,1,29,4,45,0,8,15,0,35.,0,35,15,50,0,0,0,10,0,3,13,0,42,7,18,5,12,16,3,0,27,2,30,6,0,0,145,35,138,4,2,1,0,0,140,5,0,0,0,0,141,4,0,0,0,0
140.,145,0,0,0,0,0,0,35,6,1,28,4,45,0,8,15,0,35.,0,35,15,50,0,0,0,11,0,2,17,0,42,8,15,3,16,14,3,0,26,3,30,7,0,0,145,35,138,5,1,1,0,0,140,5,0,0,0,0,141,4,0,0,0,0
141.,145,0,0,0,0,0,0,35,6,1,28,3,46,0,8,15,0,35.,0,35,15,50,0,0,0,12,0,0,20,0,38,12,11,3,11,11,2,0,23,3,30,4,0,0,145,35,137,6,1,1,0,0,140,5,0,0,0,0,141,4,0,0,0,0
142.,145,0,0,0,0,0,0,35,6,1,28,4,45,0,8,15,0,35.,0,35,15,50,0,0,0,13,0,1,14,0,38,12,14,4,14,10,4,0,24,1,30,5,0,0,145,35,135,8,1,1,0,0,140,5,0,0,0,0,139,6,0,0,0,0
143.,145,0,0,0,0,0,0,35,6,1,28,2,47,0,8,15,0,35.,1,35,14,49,0,0,0,12,0,1,14,0,36,15,12,6,17,10,5,0,26,0,30,3,0,0,145,35,136,7,1,1,0,0,140,5,0,0,0,0,139,6,0,0,0,0
144.,145,0,0,0,0,0,0,35,7,1,27,2,47,1,7,15,0,35.,1,35,14,49,0,0,0,14,0,2,17,0,33,16,11,8,15,8,8,0,23,0,30,2,0,0,145,35,137,6,1,1,0,0,142,3,0,0,0,0,139,6,0,0,0,0
145.,144,1,0,0,0,0,0,35,7,1,27,2,47,0,8,15,0,35.,1,35,14,49,0,0,0,9,0,2,11,0,36,12,17,4,13,12,1,0,22,0,30,5,0,0,145,35,137,6,1,1,0,0,142,3,0,0,0,0,138,7,0,0,0,0
146.,143,2,0,0,0,0,0,35,5,3,27,4,45,2,6,15,0,35.,1,35,14,49,0,0,0,9,0,4,14,0,34,11,16,4,19,15,4,0,27,1,30,2,0,0,145,35,138,5,1,1,0,0,142,3,0,0,0,0,138,7,0,0,0,0
147.,144,1,0,0,0,0,0,36,6,3,27,3,46,0,8,15,0,36.,0,36,14,50,0,0,0,10,0,2,14,0,37,10,20,3,12,16,3,0,25,0,30,1,0,0,145,35,138,5,1,1,0,0,141,4,0,0,0,0,140,5,0,0,0,0
148.,145,0,0,0,0,0,0,36,6,4,26,3,46,0,8,15,0,36.,0,36,14,50,0,0,0,6,0,3,14,0,42,11,12,8,13,10,7,0,24,1,30,1,0,0,145,35,138,5,1,1,0,0,141,4,0,0,0,0,140,5,0,0,0,0
149.,144,1,0,0,0,0,0,36,6,4,26,4,45,0,8,15,0,36.,1,36,13,49,0,0,0,7,0,1,11,0,46,11,20,3,10,19,2,0,31,0,30,2,0,0,145,35,138,5,1,1,0,0,140,5,0,0,0,0,139,6,0,0,0,0
150.,143,2,0,0,0,0,0,36,5,4,27,5,44,5,3,15,0,36.,1,36,13,49,0,0,0,6,0,4,17,0,37,13,15,5,14,11,4,0,31,0,30,2,0,0,145,35,138,5,1,1,0,0,140,5,0,0,0,0,139,6,0,0,0,0
151.,144,1,0,0,0,0,0,36,6,4,26,3,46,1,7,15,0,36.,1,36,13,49,0,0,0,9,0,3,16,0,39,15,14,5,13,13,4,0,27,1,30,2,0,0,145,35,137,6,1,1,0,0,141,4,0,0,0,0,138,7,0,0,0,0
152.,145,0,0,0,0,0,0,36,4,5,27,4,45,1,7,15,0,36.,1,36,13,49,0,0,0,10,0,0,19,0,39,16,17,2,12,14,2,0,24,0,30,1,0,0,145,35,137,6,1,1,0,0,141,4,0,0,0,0,138,7,0,0,0,0
153.,143,2,0,0,0,0,0,36,4,5,27,6,43,2,6,15,0,36.,1,36,13,49,0,0,0,8,0,3,17,0,36,18,11,8,15,10,7,0,24,3,30,1,0,0,145,35,137,6,1,1,0,0,142,3,0,0,0,0,139,6,0,0,0,0
154.,144,1,0,0,0,0,0,36,4,5,27,7,42,0,8,15,0,36.,1,36,13,49,0,0,0,3,0,2,18,0,40,16,17,3,9,17,3,0,26,2,30,1,0,0,145,35,137,5,1,2,0,0,142,3,0,0,0,0,139,6,0,0,0,0
155.,145,0,0,0,0,0,0,36,4,5,27,7,42,1,7,15,0,36.,1,36,13,49,0,0,0,5,1,3,13,0,38,13,16,5,13,13,5,0,20,0,30,1,1,0,145,35,136,6,1,2,0,0,143,2,0,0,0,0,140,5,0,0,0,0
156.,144,1,0,0,0,0,0,36,4,5,27,9,40,1,7,15,0,36.,1,36,13,49,1,0,0,7,0,1,18,0,43,10,15,4,18,12,3,0,22,2,30,3,0,0,145,35,136,6,1,2,0,0,143,2,0,0,0,0,140,5,0,0,0,0
157.,144,1,0,0,0,0,0,36,5,5,26,9,40,0,8,15,0,36.,1,36,13,49,1,0,0,5,0,3,19,0,45,8,17,2,16,14,2,0,29,1,30,2,0,0,145,35,136,6,1,2,0,0,143,2,0,0,0,0,141,4,0,0,0,0
158.,144,1,0,0,0,0,0,36,4,6,26,10,39,1,7,15,0,36.,0,36,14,50,1,0,0,6,0,1,15,0,41,12,15,4,10,13,3,0,31,0,30,2,0,0,145,35,137,5,1,2,0,0,144,1,0,0,0,0,141,4,0,0,0,0
159.,145,0,0,0,0,0,0,36,4,6,26,10,39,1,7,15,0,36.,0,36,14,50,2,0,0,5,0,1,14,0,40,12,17,5,21,16,4,0,29,1,30,0,0,0,145,35,137,5,1,2,0,0,145,0,0,0,0,0,141,4,0,0,0,0
160.,144,1,0,0,0,0,0,36,4,6,26,9,40,2,6,15,0,36.,0,36,14,50,2,0,0,5,0,3,19,0,41,9,14,2,17,11,2,0,28,1,30,2,0,0,145,35,137,5,1,2,0,0,145,0,0,0,0,0,142,3,0,0,0,0
161.,145,0,0,0,0,0,0,36,4,6,26,8,41,1,7,15,0,36.,0,36,14,50,3,0,0,4,0,2,13,0,39,11,17,6,18,16,5,0,24,0,30,2,0,0,145,35,137,5,1,2,0,0,144,1,0,0,0,0,141,4,0,0,0,0
162.,145,0,0,0,0,0,0,36,5,6,25,8,41,2,6,15,0,36.,0,36,14,50,3,0,0,3,0,1,15,0,35,13,13,5,11,10,4,0,22,0,30,3,0,0,145,35,138,4,1,1,1,0,144,1,0,0,0,0,141,4,0,0,0,0
163.,144,1,0,0,0,0,0,35,5,6,24,6,43,1,7,15,0,35.,1,35,14,49,1,0,0,4,0,2,15,0,33,17,12,6,17,10,5,0,19,2,30,2,0,0,145,35,137,5,1,1,1,0,144,1,0,0,0,0,141,4,0,0,0,0
164.,145,0,0,0,0,0,0,35,6,6,23,4,45,2,6,15,0,35.,1,35,14,49,0,0,0,6,0,3,12,0,34,14,12,7,12,10,6,0,27,0,30,2,0,0,145,35,138,4,1,1,1,0,144,1,0,0,0,0,142,3,0,0,0,0
165.,145,0,0,0,0,0,0,35,7,6,22,3,46,1,7,15,0,35.,1,35,14,49,2,0,0,4,0,3,17,0,35,15,15,6,12,12,5,0,26,0,30,1,0,0,145,36,138,4,1,1,1,0,144,1,0,0,0,0,142,3,0,0,0,0
166.,144,1,0,0,0,0,0,35,7,6,22,3,46,1,7,15,0,35.,1,35,14,49,2,0,0,5,1,2,15,0,35,15,11,7,12,10,6,0,27,2,30,2,1,0,145,36,138,4,1,1,1,0,144,1,0,0,0,0,142,3,0,0,0,0
167.,145,0,0,0,0,0,0,35,9,6,20,5,44,2,6,15,0,35.,2,35,13,48,3,0,0,5,0,3,22,0,38,10,12,1,16,11,1,0,23,2,30,0,0,0,145,36,137,5,1,1,1,0,143,2,0,0,0,0,142,3,0,0,0,0
168.,145,0,0,0,0,0,0,34,9,6,19,6,43,1,7,15,0,34.,3,34,13,47,3,0,0,1,0,5,17,0,33,14,9,7,14,7,7,0,24,0,30,1,0,0,145,36,137,4,2,1,1,0,143,2,0,0,0,0,142,3,0,0,0,0
169.,145,0,0,0,0,0,0,34,9,6,19,6,43,2,6,15,0,34.,3,34,13,47,2,0,0,4,0,0,15,0,43,11,20,2,13,18,2,0,26,2,30,1,0,0,145,36,138,3,2,2,0,0,144,1,0,0,0,0,142,3,0,0,0,0
170.,145,0,0,0,0,0,0,34,9,6,19,6,43,0,8,15,0,34.,3,34,13,47,1,0,0,5,0,0,19,0,39,13,12,2,10,11,2,0,27,0,30,1,0,0,145,36,138,4,1,2,0,0,144,1,0,0,0,0,143,2,0,0,0,0
171.,144,1,0,0,0,0,0,35,10,6,19,7,42,2,6,15,0,35.,2,35,13,48,0,0,0,5,0,4,13,0,40,10,18,5,11,17,5,0,27,0,30,0,0,0,145,36,138,4,1,2,0,0,143,2,0,0,0,0,143,2,0,0,0,0
172.,144,1,0,0,0,0,0,35,10,7,18,6,43,1,7,15,0,35.,2,35,13,48,0,0,0,4,0,1,18,0,39,12,14,5,11,14,5,0,24,0,30,1,0,0,145,36,136,6,1,2,0,0,143,2,0,0,0,0,143,2,0,0,0,0
173.,144,1,0,0,0,0,0,35,9,7,19,5,44,1,7,15,0,35.,2,35,13,48,0,0,0,7,0,4,16,0,34,14,17,2,11,12,2,0,30,2,30,1,0,0,145,36,137,5,1,2,0,0,143,2,0,0,0,0,143,2,0,0,0,0
174.,144,1,0,0,0,0,0,35,9,7,19,4,45,0,8,15,0,35.,2,35,13,48,0,0,0,6,1,3,9,0,40,9,20,4,15,16,2,0,29,2,30,3,1,0,145,36,136,6,1,2,0,0,142,3,0,0,0,0,143,2,0,0,0,0
175.,143,2,0,0,0,0,0,35,10,7,18,4,45,1,7,15,0,35.,2,35,13,48,1,0,0,5,0,2,12,0,41,10,19,4,10,14,3,0,28,1,30,3,0,0,145,36,138,4,1,2,0,0,142,3,0,0,0,0,142,3,0,0,0,0
176.,144,1,0,0,0,0,0,36,11,7,18,5,44,3,5,15,0,36.,1,36,13,49,1,0,0,4,0,2,11,0,43,13,21,6,10,13,6,0,30,1,30,2,0,0,145,36,138,4,1,2,0,0,142,3,0,0,0,0,142,3,0,0,0,0
177.,145,0,0,0,0,0,0,36,8,9,19,4,45,1,7,15,0,36.,1,36,13,49,1,0,0,5,0,2,14,0,42,12,17,2,9,15,2,0,32,0,30,2,0,0,145,36,138,4,1,2,0,0,141,4,0,0,0,0,143,2,0,0,0,0
178.,144,1,0,0,0,0,0,36,9,9,18,4,45,2,6,15,0,36.,1,36,13,49,0,0,0,4,0,4,13,0,40,13,16,5,8,15,5,0,24,1,30,1,0,0,145,36,138,4,1,2,0,0,141,4,0,0,0,0,142,3,0,0,0,0
179.,145,0,0,0,0,0,0,36,9,9,18,2,47,3,5,15,0,36.,1,36,13,49,0,0,0,6,0,2,15,0,45,10,19,1,13,15,1,0,26,1,30,1,0,0,145,36,139,4,1,1,0,0,139,6,0,0,0,0,141,4,0,0,0,0
180.,145,0,0,0,0,0,0,36,9,9,18,4,45,0,8,15,0,36.,1,36,13,49,0,0,0,5,0,1,13,0,41,14,17,4,15,13,3,0,25,0,30,3,0,0,145,36,140,3,1,1,0,0,139,6,0,0,0,0,141,4,0,0,0,0
181.,144,1,0,0,0,0,0,36,9,9,18,2,47,1,7,15,0,36.,1,36,13,49,0,0,0,4,0,2,13,0,40,13,18,4,12,14,4,0,20,0,30,2,0,0,145,36,140,3,1,1,0,0,140,5,0,0,0,0,142,3,0,0,0,0
182.,144,1,0,0,0,0,0,36,9,9,18,3,46,1,7,15,0,36.,1,36,13,49,1,0,0,6,1,4,15,0,37,14,17,6,11,13,3,0,23,1,30,2,1,0,145,36,140,3,1,1,0,0,140,5,0,0,0,0,142,3,0,0,0,0
183.,145,0,0,0,0,0,0,36,7,10,19,3,46,1,7,15,0,36.,1,36,13,49,1,0,0,3,0,1,15,0,40,14,15,8,10,15,6,0,23,1,30,4,0,0,145,36,140,3,1,1,0,0,140,5,0,0,0,0,142,3,0,0,0,0
184.,144,1,0,0,0,0,0,36,7,10,19,4,45,2,6,15,0,36.,1,36,13,49,0,0,0,1,0,3,21,0,38,13,12,2,14,11,1,0,28,2,30,2,0,0,145,36,140,3,1,1,0,0,141,4,0,0,0,0,141,4,0,0,0,0
185.,145,0,0,0,0,0,0,36,6,10,20,4,45,0,8,15,0,36.,1,36,13,49,1,0,0,5,0,4,10,0,36,15,15,11,11,13,10,0,23,0,30,1,0,0,145,36,140,3,1,1,0,0,141,4,0,0,0,0,141,4,0,0,0,0
186.,145,0,0,0,0,0,0,36,7,10,19,4,45,2,5,15,0,36.,1,36,13,49,1,0,0,7,0,2,15,0,38,17,11,6,7,9,5,0,23,0,30,4,0,0,145,36,140,3,1,1,0,0,141,4,0,0,0,0,142,3,0,0,0,0
187.,145,0,0,0,0,0,0,36,7,10,19,4,45,1,7,15,0,36.,1,36,13,49,1,0,0,5,0,2,18,0,40,13,13,5,13,10,5,0,27,3,30,5,0,0,145,36,140,3,1,1,0,0,141,4,0,0,0,0,141,4,0,0,0,0
188.,143,2,0,0,0,0,0,36,7,10,19,3,46,1,7,15,0,36.,1,36,13,49,1,0,0,6,0,2,17,0,35,14,12,5,11,9,5,0,25,0,30,5,0,0,145,36,140,3,1,1,0,0,141,4,0,0,0,0,142,3,0,0,0,0
189.,143,2,0,0,0,0,0,36,8,10,18,3,46,1,7,15,0,36.,1,36,13,49,0,0,0,7,0,2,14,0,39,13,15,7,14,12,7,0,25,0,30,5,0,0,145,36,140,3,0,2,0,0,141,4,0,0,0,0,142,3,0,0,0,0
190.,144,1,0,0,0,0,0,36,8,10,18,5,44,2,6,15,0,36.,1,36,13,49,0,0,0,3,0,2,16,0,38,15,8,10,10,6,8,0,26,1,30,7,0,0,145,36,139,4,0,2,0,0,141,4,0,0,0,0,141,4,0,0,0,0
191.,144,1,0,0,0,0,0,36,8,10,18,5,44,1,7,15,0,36.,1,36,13,49,0,0,0,5,0,1,20,0,40,12,9,8,15,9,7,0,28,2,30,5,0,0,145,36,140,3,0,2,0,0,140,5,0,0,0,0,141,4,0,0,0,0
192.,145,0,0,0,0,0,0,36,9,9,18,5,44,1,7,15,0,36.,1,36,13,49,1,0,0,5,0,2,19,0,40,12,13,5,16,10,4,0,28,1,30,6,0,0,145,36,140,3,0,2,0,0,142,3,0,0,0,0,141,4,0,0,0,0
193.,145,0,0,0,0,0,0,36,9,9,18,5,44,1,7,15,0,36.,1,36,13,49,1,0,0,3,0,0,15,0,41,11,16,4,18,13,3,0,23,2,30,5,0,0,145,36,140,3,0,2,0,0,143,2,0,0,0,0,140,5,0,0,0,0
194.,143,2,0,0,0,0,0,36,9,9,18,5,44,1,7,15,0,36.,1,36,13,49,1,0,0,5,0,1,10,0,40,15,16,8,8,13,6,0,28,1,30,6,0,0,145,36,140,3,0,2,0,0,144,1,0,0,0,0,140,5,0,0,0,0
195.,145,0,0,0,0,0,0,36,9,9,18,6,43,1,7,15,0,36.,1,36,13,49,1,0,0,4,0,1,12,0,41,15,12,9,18,10,7,0,23,3,30,3,0,0,145,36,140,3,0,2,0,0,144,1,0,0,0,0,140,5,0,0,0,0
196.,145,0,0,0,0,0,0,36,9,9,18,7,42,0,8,15,0,36.,1,36,13,49,2,0,0,3,0,1,16,0,38,14,15,4,16,15,3,0,28,2,30,8,0,0,145,36,140,3,0,2,0,0,144,1,0,0,0,0,140,5,0,0,0,0
