# Output of 'KaSim' 'AMPA7.ka' 'camkii.ka' 'pickgrip.ka' 'Calcium_signalling.ka' 'Subunits.ka' 'K868.ka' 'K870.ka' 'K882.ka' '-l' '1000' '-p' '1' '-o' 'basal.out' -seed 972262943
# "uuid" : "999915017"
"[T]","Basal","Small","Medium","Large","Glu_Trigger","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","I1_P","I1_u","PKA_a","PKA_i","PKA_killer","Glutamate_level","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","AMPAR1","AMPAR12","AMPAR23","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5"
80.,141,0,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,17,0,5,13,0,36,11,10,8,12,9,8,0,25,0,30,0,0,0,141,35,137,2,2,0,0,0,137,4,0,0,0,0,137,4,0,0,0,0
81.,141,0,0,0,0,0,0,39,2,0,37,0,49,1,1,15,0,39.,0,39,11,50,0,0,0,17,0,1,14,0,39,11,15,4,16,14,3,0,31,1,30,2,0,0,141,35,136,3,2,0,0,0,136,5,0,0,0,0,137,4,0,0,0,0
82.,140,1,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,19,0,1,16,0,36,13,13,6,9,13,5,0,28,0,30,1,0,0,141,35,135,4,2,0,0,0,136,5,0,0,0,0,137,4,0,0,0,0
83.,139,2,0,0,0,0,0,39,3,0,36,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,18,0,1,13,0,35,15,14,9,13,12,8,0,26,0,30,1,0,0,141,35,135,4,2,0,0,0,136,5,0,0,0,0,137,4,0,0,0,0
84.,141,0,0,0,0,0,0,39,3,0,36,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,20,0,1,12,0,36,15,20,7,10,19,6,0,26,0,30,1,0,0,141,35,135,4,2,0,0,0,135,6,0,0,0,0,136,5,0,0,0,0
85.,141,0,0,0,0,0,0,39,3,0,36,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,20,0,2,17,0,34,15,13,6,22,13,4,0,31,0,30,3,0,0,141,35,135,5,1,0,0,0,134,7,0,0,0,0,136,5,0,0,0,0
86.,140,1,0,0,0,0,0,39,3,0,36,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,18,0,4,18,0,36,13,16,2,14,13,1,0,30,1,30,2,0,0,141,35,135,5,1,0,0,0,134,7,0,0,0,0,136,5,0,0,0,0
87.,141,0,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,18,0,2,12,0,39,11,16,6,15,14,3,0,29,0,30,0,0,0,141,35,135,5,1,0,0,0,133,8,0,0,0,0,136,5,0,0,0,0
88.,141,0,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,18,0,2,13,0,37,13,16,5,15,10,5,0,29,0,30,1,0,0,141,35,136,4,1,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
89.,141,0,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,19,0,1,20,0,40,13,12,3,14,11,3,0,27,1,30,2,0,0,141,35,137,3,1,0,0,0,135,6,0,0,0,0,136,5,0,0,0,0
90.,141,0,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,20,0,4,15,0,37,13,14,7,19,12,6,0,28,1,30,1,0,0,141,35,137,3,1,0,0,0,134,7,0,0,0,0,136,5,0,0,0,0
91.,140,1,0,0,0,0,0,39,2,0,37,0,49,1,1,15,0,39.,0,39,11,50,0,0,0,21,0,5,13,0,33,16,19,4,14,14,4,0,28,0,30,1,0,0,141,35,137,3,1,0,0,0,133,8,0,0,0,0,136,5,0,0,0,0
92.,140,1,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,20,0,1,11,0,36,20,18,8,10,14,7,0,29,0,30,1,0,0,141,35,137,3,1,0,0,0,134,7,0,0,0,0,136,5,0,0,0,0
93.,140,1,0,0,0,0,0,39,2,0,37,0,49,1,1,15,0,39.,0,39,11,50,0,0,0,20,0,1,12,0,39,17,19,5,8,14,5,0,29,0,30,2,0,0,141,35,137,3,1,0,0,0,134,7,0,0,0,0,136,5,0,0,0,0
94.,140,1,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,22,0,1,13,0,36,18,14,8,12,13,7,0,23,1,30,2,0,0,141,35,137,3,1,0,0,0,134,7,0,0,0,0,136,5,0,0,0,0
95.,140,1,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,21,0,2,15,0,35,18,18,4,9,15,4,0,29,0,30,0,0,0,141,35,136,4,1,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
96.,140,1,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,20,0,2,15,0,36,14,14,7,13,12,7,0,30,2,30,1,0,0,141,35,137,3,1,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
97.,139,2,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,21,0,4,18,0,37,12,14,1,14,10,1,0,33,1,30,1,0,0,141,35,137,3,1,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
98.,141,0,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,22,0,2,15,0,34,15,12,6,15,10,6,0,27,0,30,1,0,0,141,35,137,3,1,0,0,0,136,5,0,0,0,0,137,4,0,0,0,0
99.,141,0,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,21,0,4,16,0,33,13,13,7,10,11,6,0,27,0,30,0,0,0,141,35,137,3,1,0,0,0,136,5,0,0,0,0,136,5,0,0,0,0
100.,141,0,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,20,0,1,11,0,35,17,16,7,10,13,7,0,23,1,30,1,0,0,141,35,137,3,1,0,0,0,137,4,0,0,0,0,136,5,0,0,0,0
101.,140,1,0,0,0,0,0,39,2,0,37,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,21,0,3,20,0,35,15,12,3,10,8,3,0,25,3,30,0,0,0,141,35,138,2,1,0,0,0,137,4,0,0,0,0,137,4,0,0,0,0
102.,141,0,0,0,0,0,0,39,1,0,38,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,21,0,4,20,0,37,12,14,1,14,12,0,0,25,0,30,0,0,0,141,35,139,1,0,1,0,0,136,5,0,0,0,0,137,4,0,0,0,0
103.,141,1,0,0,0,0,0,39,1,0,38,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,22,0,6,18,0,38,13,13,4,16,10,4,0,25,0,30,2,0,0,142,35,140,1,0,1,0,0,137,5,0,0,0,0,138,4,0,0,0,0
104.,141,1,0,0,0,0,0,39,1,0,38,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,22,0,2,18,0,40,14,14,5,13,14,4,0,29,0,30,1,0,0,142,35,139,2,0,1,0,0,137,5,0,0,0,0,138,4,0,0,0,0
105.,141,1,0,0,0,0,0,39,1,0,38,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,22,0,0,13,0,39,14,12,7,13,10,6,0,23,0,30,3,0,0,142,35,139,2,1,0,0,0,138,4,0,0,0,0,138,4,0,0,0,0
106.,141,1,0,0,0,0,0,39,1,0,38,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,22,0,2,14,0,38,13,16,4,15,15,4,0,30,0,30,1,0,0,142,35,139,2,0,1,0,0,137,5,0,0,0,0,137,5,0,0,0,0
107.,142,0,0,0,0,0,0,39,1,0,38,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,22,0,1,16,0,36,13,12,6,14,12,6,0,27,1,30,3,0,0,142,35,139,2,0,1,0,0,137,5,0,0,0,0,137,5,0,0,0,0
108.,141,1,0,0,0,0,0,39,1,0,38,0,49,0,2,15,0,39.,0,39,11,50,0,0,0,22,0,3,21,0,39,12,11,3,15,9,2,0,28,0,30,2,0,0,142,35,139,1,1,1,0,0,137,5,0,0,0,0,137,5,0,0,0,0
109.,141,1,0,0,0,0,0,38,1,0,37,0,49,0,2,15,0,38.,1,38,11,49,0,0,0,20,0,2,15,0,44,10,14,6,8,12,5,0,28,0,30,0,0,0,142,35,138,2,1,1,0,0,135,7,0,0,0,0,137,5,0,0,0,0
110.,141,1,0,0,0,0,0,38,1,0,37,0,49,0,2,15,0,38.,1,38,11,49,0,0,0,18,0,0,8,0,41,13,22,5,19,16,5,0,29,0,30,2,0,0,142,35,138,2,1,1,0,0,135,7,0,0,0,0,137,5,0,0,0,0
111.,142,0,0,0,0,0,0,38,1,0,37,0,49,0,2,15,0,38.,1,38,11,49,0,0,0,19,0,3,14,0,37,13,14,6,17,13,6,0,27,0,30,1,0,0,142,35,138,2,1,1,0,0,135,7,0,0,0,0,136,6,0,0,0,0
112.,143,0,0,0,0,0,0,38,0,0,38,0,49,0,2,15,0,38.,1,38,11,49,0,0,0,20,0,2,16,0,38,13,12,5,7,10,4,0,32,0,30,0,0,0,143,35,138,3,1,1,0,0,136,7,0,0,0,0,138,5,0,0,0,0
113.,143,0,0,0,0,0,0,38,0,0,38,0,49,0,2,15,0,38.,1,38,11,49,0,0,0,21,0,2,22,0,33,16,7,7,13,7,6,0,25,0,30,2,0,0,143,35,137,4,1,1,0,0,135,8,0,0,0,0,139,4,0,0,0,0
114.,141,2,0,0,0,0,0,38,0,0,38,0,49,0,2,15,0,38.,1,38,11,49,0,0,0,21,0,3,21,0,33,14,10,5,12,7,5,0,27,0,30,0,0,0,143,35,137,4,1,1,0,0,134,9,0,0,0,0,139,4,0,0,0,0
115.,141,2,0,0,0,0,0,38,0,0,38,0,49,2,0,15,0,38.,1,38,11,49,0,0,0,21,0,2,15,0,35,12,14,5,14,12,3,0,28,1,30,2,0,0,143,35,137,4,0,2,0,0,136,7,0,0,0,0,139,4,0,0,0,0
116.,143,0,0,0,0,0,0,38,0,0,38,0,49,0,2,15,0,38.,0,38,12,50,0,0,0,22,0,0,16,0,42,11,11,8,7,10,3,0,25,3,30,1,0,0,143,35,137,4,0,2,0,0,138,5,0,0,0,0,139,4,0,0,0,0
117.,143,0,0,0,0,0,0,38,0,0,38,0,49,0,2,15,0,38.,0,38,12,50,0,0,0,22,0,0,14,0,39,14,14,5,10,12,4,0,26,1,30,1,0,0,143,35,136,5,0,2,0,0,138,5,0,0,0,0,139,4,0,0,0,0
118.,142,1,0,0,0,0,0,38,0,0,38,0,49,0,2,15,0,38.,0,38,12,50,0,0,0,22,0,2,18,0,36,17,12,6,19,11,5,0,23,1,30,3,0,0,143,35,136,5,0,2,0,0,139,4,0,0,0,0,139,4,0,0,0,0
119.,142,1,0,0,0,0,0,38,0,0,38,0,49,1,1,15,0,38.,0,38,12,50,0,0,0,22,0,1,12,0,36,19,13,9,17,12,9,0,23,0,30,3,0,0,143,35,137,4,0,2,0,0,139,4,0,0,0,0,138,5,0,0,0,0
120.,143,0,0,0,0,0,0,38,0,0,38,0,49,0,2,15,0,38.,0,38,12,50,0,0,0,22,0,3,22,0,34,18,9,5,13,8,5,0,26,0,30,2,0,0,143,35,137,3,1,2,0,0,139,4,0,0,0,0,138,5,0,0,0,0
121.,138,5,0,0,0,0,0,38,0,0,38,0,49,0,2,15,0,38.,0,38,12,50,0,0,0,22,0,1,14,0,36,17,11,6,16,7,6,0,30,1,30,3,0,0,143,35,136,4,1,2,0,0,139,4,0,0,0,0,138,5,0,0,0,0
122.,142,1,0,0,0,0,0,38,0,0,38,0,49,0,2,15,0,38.,0,38,12,50,0,0,0,22,0,4,16,0,38,14,15,3,9,10,3,0,27,1,30,2,0,0,143,35,135,5,1,2,0,0,140,3,0,0,0,0,138,5,0,0,0,0
123.,143,0,0,0,0,0,0,38,0,0,38,0,49,0,2,15,0,38.,0,38,12,50,0,0,0,22,0,1,10,0,42,11,21,6,11,18,5,0,27,1,30,1,0,0,143,35,135,5,1,2,0,0,141,2,0,0,0,0,138,5,0,0,0,0
124.,143,0,0,0,0,0,0,38,0,0,38,0,49,1,1,15,0,38.,0,38,12,50,0,0,0,22,0,3,11,0,40,13,21,5,8,14,4,0,22,2,30,4,0,0,143,35,135,5,1,2,0,0,140,3,0,0,0,0,138,5,0,0,0,0
125.,141,2,0,0,0,0,0,38,0,0,38,0,49,0,2,15,0,38.,0,38,12,50,0,0,0,21,0,3,15,0,39,15,19,3,15,17,3,0,27,0,30,1,0,0,143,35,135,5,1,2,0,0,141,2,0,0,0,0,138,5,0,0,0,0
126.,142,1,0,0,0,0,0,38,0,0,38,0,49,0,2,15,0,38.,0,38,12,50,0,0,0,22,0,3,17,0,40,15,17,3,19,14,3,0,25,0,30,2,0,0,143,35,136,4,1,2,0,0,142,1,0,0,0,0,137,6,0,0,0,0
127.,142,1,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,0,0,0,21,0,3,11,0,41,13,20,4,12,17,4,0,23,0,30,2,0,0,143,35,136,4,1,2,0,0,142,1,0,0,0,0,137,6,0,0,0,0
128.,143,0,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,0,0,0,21,0,1,16,0,44,12,13,7,12,9,6,0,27,1,30,2,0,0,143,35,136,4,2,1,0,0,142,1,0,0,0,0,137,6,0,0,0,0
129.,142,1,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,0,0,0,21,0,4,13,0,36,14,17,6,18,14,5,0,30,1,30,2,0,0,143,35,136,3,3,1,0,0,142,1,0,0,0,0,137,6,0,0,0,0
130.,142,1,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,0,0,0,21,0,2,17,0,34,15,12,6,14,11,4,0,27,0,30,4,0,0,143,35,136,3,3,1,0,0,142,1,0,0,0,0,137,6,0,0,0,0
131.,143,0,0,0,0,0,0,38,0,0,38,1,48,1,1,15,0,38.,0,38,12,50,0,0,0,21,0,1,16,0,42,9,14,5,16,13,4,0,29,3,30,2,0,0,143,35,136,3,3,1,0,0,142,1,0,0,0,0,137,6,0,0,0,0
132.,142,1,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,0,0,0,20,0,1,20,0,41,11,11,5,12,11,5,0,25,0,30,1,0,0,143,35,136,3,3,1,0,0,140,3,0,0,0,0,137,6,0,0,0,0
133.,143,0,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,0,0,0,21,0,3,18,0,41,11,17,0,16,13,0,0,30,0,30,2,0,0,143,35,136,3,3,1,0,0,141,2,0,0,0,0,137,6,0,0,0,0
134.,143,0,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,0,0,0,21,0,6,18,0,37,13,11,6,13,10,6,0,32,0,30,4,0,0,143,35,136,3,3,1,0,0,141,2,0,0,0,0,137,6,0,0,0,0
135.,143,0,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,1,0,0,20,0,2,14,0,39,10,13,7,12,12,7,0,28,1,30,4,0,0,143,35,135,3,4,1,0,0,140,3,0,0,0,0,137,6,0,0,0,0
136.,142,1,0,0,0,0,0,38,0,0,38,3,46,1,1,15,0,38.,0,38,12,50,1,0,0,18,0,3,21,0,44,8,15,1,7,13,1,0,30,1,30,3,0,0,143,35,135,3,4,1,0,0,141,2,0,0,0,0,136,7,0,0,0,0
137.,143,0,0,0,0,0,0,38,0,0,38,3,46,0,2,15,0,38.,0,38,12,50,1,0,0,18,0,3,15,0,39,11,18,3,6,18,3,0,22,2,30,3,0,0,143,35,135,3,5,0,0,0,141,2,0,0,0,0,137,6,0,0,0,0
138.,143,0,0,0,0,0,0,38,0,0,38,3,46,0,2,15,0,38.,0,38,12,50,1,0,0,19,0,1,14,0,39,9,19,4,13,18,2,0,26,0,30,2,0,0,143,35,135,3,5,0,0,0,142,1,0,0,0,0,136,7,0,0,0,0
139.,142,1,0,0,0,0,0,38,0,0,38,3,46,0,2,15,0,38.,0,38,12,50,0,0,0,17,0,4,16,0,37,7,16,4,9,12,3,0,27,2,30,3,0,0,143,35,135,3,5,0,0,0,143,0,0,0,0,0,137,6,0,0,0,0
140.,143,0,0,0,0,0,0,38,0,0,38,3,46,1,1,15,0,38.,0,38,12,50,0,0,0,17,0,3,17,0,36,12,18,2,16,17,1,0,27,0,30,3,0,0,143,35,135,3,4,1,0,0,143,0,0,0,0,0,136,7,0,0,0,0
141.,143,0,0,0,0,0,0,38,0,0,38,4,45,0,2,15,0,38.,0,38,12,50,0,0,0,17,0,0,15,0,33,15,14,5,12,10,4,0,24,0,30,5,0,0,143,35,135,4,2,2,0,0,143,0,0,0,0,0,136,7,0,0,0,0
142.,143,0,0,0,0,0,0,38,0,0,38,3,46,0,2,15,0,38.,0,38,12,50,0,0,0,17,0,5,20,0,33,12,11,6,20,8,5,0,23,1,30,3,0,0,143,35,135,3,3,2,0,0,143,0,0,0,0,0,137,6,0,0,0,0
143.,143,0,0,0,0,0,0,38,0,0,38,3,46,0,2,15,0,38.,0,38,12,50,0,0,0,16,0,6,20,0,33,15,12,5,10,10,4,0,29,1,30,4,0,0,143,35,135,3,3,2,0,0,143,0,0,0,0,0,137,6,0,0,0,0
144.,143,0,0,0,0,0,0,38,0,0,38,3,46,0,2,15,0,38.,0,38,12,50,0,0,0,16,0,5,18,0,37,12,16,2,12,14,2,0,27,2,30,2,0,0,143,35,134,4,3,2,0,0,143,0,0,0,0,0,138,5,0,0,0,0
145.,143,0,0,0,0,0,0,38,0,0,38,3,46,0,2,15,0,38.,0,38,12,50,0,0,0,18,0,3,17,0,37,15,11,8,13,11,8,0,29,1,30,4,0,0,143,35,133,6,3,0,1,0,143,0,0,0,0,0,138,5,0,0,0,0
146.,142,1,0,0,0,0,0,38,0,0,38,3,46,1,1,15,0,38.,0,38,12,50,0,0,0,19,0,0,15,0,37,17,19,2,8,18,2,0,25,0,30,5,0,0,143,35,133,6,3,0,1,0,143,0,0,0,0,0,138,5,0,0,0,0
147.,143,0,0,0,0,0,0,38,0,0,38,2,47,1,1,15,0,38.,0,38,12,50,0,0,0,19,0,2,23,0,36,17,13,3,12,11,2,0,23,0,30,4,0,0,143,35,135,4,3,0,1,0,143,0,0,0,0,0,138,5,0,0,0,0
148.,142,1,0,0,0,0,0,38,0,0,38,2,47,0,2,15,0,38.,0,38,12,50,0,0,0,18,0,1,14,0,38,17,13,8,15,10,7,0,28,1,30,2,0,0,143,35,135,3,4,0,1,0,143,0,0,0,0,0,137,6,0,0,0,0
149.,143,0,0,0,0,0,0,38,0,0,38,2,47,0,2,15,0,38.,0,38,12,50,0,0,0,18,0,2,17,0,37,16,13,6,10,9,6,0,28,1,30,3,0,0,143,35,136,2,4,0,1,0,143,0,0,0,0,0,138,5,0,0,0,0
150.,141,2,0,0,0,0,0,38,0,0,38,2,47,1,1,15,0,38.,0,38,12,50,0,0,0,19,0,3,15,0,38,14,14,6,10,12,4,0,27,1,30,3,0,0,143,36,136,2,4,0,1,0,143,0,0,0,0,0,138,5,0,0,0,0
151.,143,0,0,0,0,0,0,38,0,0,38,3,46,0,2,15,0,38.,0,38,12,50,0,0,0,17,0,2,18,0,37,18,10,8,10,8,7,0,28,1,30,4,0,0,143,36,136,2,4,0,1,0,143,0,0,0,0,0,138,5,0,0,0,0
152.,142,1,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,0,0,0,18,0,3,18,0,36,18,12,6,14,11,6,0,28,1,30,4,0,0,143,36,136,1,5,1,0,0,143,0,0,0,0,0,138,5,0,0,0,0
153.,142,1,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,0,0,0,18,0,3,18,0,36,15,11,7,16,10,5,0,28,0,30,6,0,0,143,36,136,1,5,1,0,0,143,0,0,0,0,0,138,5,0,0,0,0
154.,142,1,0,0,0,0,0,38,0,0,38,1,48,1,1,15,0,38.,0,38,12,50,0,0,0,18,0,2,15,0,40,13,16,4,17,14,3,0,32,0,30,6,0,0,143,36,137,0,5,1,0,0,142,1,0,0,0,0,138,5,0,0,0,0
155.,143,0,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,0,0,0,20,0,1,16,0,43,11,16,5,12,13,4,0,26,1,30,6,0,0,143,36,137,0,5,1,0,0,142,1,0,0,0,0,137,6,0,0,0,0
156.,142,1,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,0,0,0,18,0,1,14,0,45,10,15,4,14,12,4,0,27,0,30,4,0,0,143,36,137,1,4,1,0,0,141,2,0,0,0,0,137,6,0,0,0,0
157.,142,1,0,0,0,0,0,38,0,0,38,1,48,1,1,15,0,38.,0,38,12,50,0,0,0,14,0,1,17,0,45,13,12,8,13,10,7,0,31,0,30,4,0,0,143,36,134,4,4,1,0,0,141,2,0,0,0,0,137,6,0,0,0,0
158.,143,0,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,1,38,11,49,0,0,0,16,0,3,16,0,42,13,14,4,15,14,3,0,25,0,30,3,0,0,143,36,134,4,4,1,0,0,142,1,0,0,0,0,137,6,0,0,0,0
159.,142,1,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,1,38,11,49,0,0,0,16,0,3,14,0,37,14,18,4,11,14,4,0,27,1,30,4,0,0,143,36,134,4,5,0,0,0,142,1,0,0,0,0,138,5,0,0,0,0
160.,142,1,0,0,0,0,0,38,0,0,38,2,47,1,1,15,0,38.,1,38,11,49,0,0,0,17,0,3,14,0,36,12,13,5,18,12,4,0,27,0,30,3,0,0,143,36,134,4,5,0,0,0,142,1,0,0,0,0,138,5,0,0,0,0
161.,143,0,0,0,0,0,0,38,0,0,38,2,47,0,2,15,0,38.,1,38,11,49,0,0,0,16,0,4,20,0,38,11,14,3,20,11,2,0,27,0,30,3,0,0,143,36,134,4,5,0,0,0,142,1,0,0,0,0,138,5,0,0,0,0
162.,143,0,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,1,38,11,49,0,0,0,17,0,1,17,0,36,13,15,3,9,10,3,0,28,0,30,4,0,0,143,36,135,3,5,0,0,0,142,1,0,0,0,0,138,5,0,0,0,0
163.,143,0,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,1,38,11,49,0,0,0,18,0,2,16,0,35,15,17,4,15,16,3,0,27,0,30,3,0,0,143,36,135,3,5,0,0,0,142,1,0,0,0,0,137,6,0,0,0,0
164.,143,0,0,0,0,0,0,38,0,0,38,3,46,0,2,15,0,38.,1,38,11,49,0,0,0,16,0,1,21,0,35,16,10,3,11,8,3,0,27,1,30,2,0,0,143,36,134,4,5,0,0,0,142,1,0,0,0,0,138,5,0,0,0,0
165.,143,0,0,0,0,0,0,38,0,0,38,3,46,0,2,15,0,38.,1,38,11,49,1,0,0,17,0,3,15,0,40,12,17,4,19,15,4,0,29,0,30,1,0,0,143,36,134,5,4,0,0,0,142,1,0,0,0,0,138,5,0,0,0,0
166.,143,0,0,0,0,0,0,38,0,0,38,2,47,0,2,15,0,38.,1,38,11,49,1,0,0,16,0,2,19,0,39,14,13,5,13,11,5,0,28,0,30,4,0,0,143,36,133,5,5,0,0,0,142,1,0,0,0,0,138,4,1,0,0,0
167.,143,0,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,1,38,11,49,1,0,0,17,0,2,12,0,36,17,14,8,11,14,7,0,28,0,30,3,0,0,143,36,133,5,4,1,0,0,142,1,0,0,0,0,138,4,1,0,0,0
168.,143,0,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,1,38,11,49,0,0,0,18,0,1,14,0,36,18,12,10,18,11,10,0,19,0,30,2,0,0,143,36,133,6,4,0,0,0,142,1,0,0,0,0,138,4,1,0,0,0
169.,142,1,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,1,38,11,49,0,0,0,18,0,4,19,0,35,16,12,4,12,8,3,0,24,0,30,1,0,0,143,36,132,7,4,0,0,0,142,1,0,0,0,0,138,5,0,0,0,0
170.,142,1,0,0,0,0,0,38,0,0,38,2,47,0,2,15,0,38.,1,38,11,49,0,0,0,16,0,5,14,0,35,15,13,7,7,13,6,0,25,0,30,1,0,0,143,36,131,8,4,0,0,0,142,1,0,0,0,0,138,5,0,0,0,0
171.,143,0,0,0,0,0,0,38,0,0,38,3,46,0,2,15,0,38.,0,38,12,50,0,0,0,16,0,2,17,0,34,17,15,5,11,10,5,0,24,0,30,1,0,0,143,36,130,8,5,0,0,0,142,1,0,0,0,0,138,5,0,0,0,0
172.,141,2,0,0,0,0,0,38,0,0,38,1,48,0,2,15,0,38.,0,38,12,50,1,0,0,18,0,3,12,0,39,14,17,9,22,16,8,0,26,1,30,4,0,0,143,36,131,8,4,0,0,0,143,0,0,0,0,0,138,5,0,0,0,0
173.,143,0,0,0,0,0,0,38,0,0,38,1,48,1,1,15,0,38.,0,38,12,50,1,0,0,19,0,3,15,0,38,14,11,7,13,10,6,0,25,1,30,3,0,0,143,36,132,7,4,0,0,0,143,0,0,0,0,0,138,5,0,0,0,0
174.,142,1,0,0,0,0,0,38,0,0,38,2,47,0,2,15,0,38.,0,38,12,50,0,0,0,18,1,6,12,0,40,10,22,3,14,19,2,0,31,1,30,2,1,0,143,36,134,5,4,0,0,0,142,1,0,0,0,0,137,6,0,0,0,0
175.,142,1,0,0,0,0,0,38,1,0,37,1,48,1,1,15,0,38.,0,38,12,50,0,0,0,19,0,3,17,0,40,14,17,4,13,16,4,0,27,0,30,3,0,0,143,36,134,5,4,0,0,0,142,1,0,0,0,0,137,6,0,0,0,0
176.,143,0,0,0,0,0,0,38,1,0,37,2,47,0,2,15,0,38.,0,38,12,50,1,0,0,18,0,4,12,0,37,16,17,8,14,16,7,0,23,2,30,4,0,0,143,36,134,5,4,0,0,0,141,2,0,0,0,0,137,6,0,0,0,0
177.,143,0,0,0,0,0,0,38,1,0,37,2,47,1,1,15,0,38.,0,38,12,50,1,0,0,18,0,1,10,0,42,14,23,3,11,20,3,0,26,2,30,2,0,0,143,36,134,5,4,0,0,0,141,2,0,0,0,0,135,8,0,0,0,0
178.,143,0,0,0,0,0,0,38,1,0,37,2,47,1,1,15,0,38.,0,38,12,50,1,0,0,17,0,0,19,0,42,13,11,4,11,11,3,0,27,1,30,6,0,0,143,36,134,4,5,0,0,0,142,1,0,0,0,0,134,9,0,0,0,0
179.,140,3,0,0,0,0,0,38,1,0,37,3,46,0,2,15,0,38.,0,38,12,50,2,0,0,17,0,1,11,0,41,14,15,9,9,13,7,0,26,0,30,5,0,0,143,36,135,3,5,0,0,0,142,1,0,0,0,0,134,9,0,0,0,0
180.,143,0,0,0,0,0,0,38,1,0,37,3,46,0,2,15,0,38.,0,38,12,50,1,0,0,18,0,1,15,0,43,10,15,3,11,15,2,0,29,0,30,5,0,0,143,36,135,3,5,0,0,0,142,1,0,0,0,0,133,10,0,0,0,0
