# Output of 'KaSim' 'AMPA7.ka' 'camkii.ka' 'pickgrip.ka' 'Calcium_signalling2000.ka' 'Subunits.ka' 'K868.ka' 'K870.ka' 'K882.ka' '-l' '1000' '-p' '1' '-o' '2000.ka' -seed 900462835
# "uuid" : "977965729"
"[T]","Basal","Small","Medium","Large","Glu_Trigger","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","I1_P","I1_u","PKA_a","PKA_i","PKA_killer","Glutamate_level","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","AMPAR1","AMPAR12","AMPAR23","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5"
96.,139,2,0,0,0,0,0,39,1,0,38,2,47,0,6,15,0,39.,0,39,11,50,0,0,0,19,0,3,12,0,38,15,12,8,9,11,7,0,29,0,30,2,0,0,141,36,136,4,1,0,0,0,134,7,0,0,0,0,135,6,0,0,0,0
97.,141,0,0,0,0,0,0,39,2,0,37,2,47,1,5,15,0,39.,0,39,11,50,0,0,0,15,0,2,14,0,38,13,12,7,11,9,5,0,27,2,30,5,0,0,141,36,136,4,1,0,0,0,134,7,0,0,0,0,138,3,0,0,0,0
98.,140,1,0,0,0,0,0,39,1,0,38,3,46,1,5,15,0,39.,0,39,11,50,0,0,0,14,0,2,16,0,38,10,17,1,13,17,1,0,24,1,30,6,0,0,141,36,137,3,1,0,0,0,133,8,0,0,0,0,138,3,0,0,0,0
99.,140,1,0,0,0,0,0,39,3,0,36,3,46,2,4,15,0,39.,0,39,11,50,1,0,0,16,0,8,14,0,31,14,17,4,9,13,4,0,24,1,30,4,0,0,141,36,137,3,1,0,0,0,133,8,0,0,0,0,139,2,0,0,0,0
100.,140,1,0,0,0,0,0,39,3,0,36,4,45,3,3,15,0,39.,0,39,11,50,1,0,0,15,0,1,13,0,37,14,15,5,14,13,5,0,28,0,30,3,0,0,141,36,137,3,1,0,0,0,135,6,0,0,0,0,139,2,0,0,0,0
101.,141,0,0,0,0,0,0,39,3,0,36,4,45,2,4,15,0,39.,0,39,11,50,15,0,0,16,0,3,15,0,34,14,15,4,12,15,3,0,28,6,30,6,0,0,141,36,139,1,1,0,0,0,134,7,0,0,0,0,139,2,0,0,0,0
102.,141,0,0,0,0,0,0,39,4,0,35,4,45,2,4,15,0,39.,0,39,11,50,26,0,0,16,1,2,14,1,38,14,14,5,12,12,2,0,27,4,30,4,1,0,141,36,139,1,1,0,0,0,135,6,0,0,0,0,138,3,0,0,0,0
103.,141,0,0,0,0,0,0,39,3,0,36,5,44,0,6,15,0,39.,0,39,11,50,34,0,0,13,2,1,19,1,34,17,11,3,15,8,3,0,29,1,30,4,3,0,141,36,138,2,1,0,0,0,136,5,0,0,0,0,138,3,0,0,0,0
104.,139,2,0,0,0,0,0,39,2,0,37,5,44,1,5,15,0,39.,0,39,11,50,41,0,0,11,1,2,14,1,34,17,14,5,12,12,5,0,27,1,30,4,1,0,141,36,139,1,1,0,0,0,136,5,0,0,0,0,138,3,0,0,0,0
105.,141,0,0,0,0,0,0,39,4,0,35,5,44,2,4,15,0,39.,0,39,11,50,45,0,0,11,1,1,18,1,33,16,8,7,10,8,7,0,29,2,30,5,1,0,141,36,139,1,1,0,0,0,135,6,0,0,0,0,137,4,0,0,0,0
106.,141,0,0,0,0,0,0,39,4,0,35,5,44,0,6,15,0,39.,0,39,11,50,47,0,0,14,0,1,20,0,32,17,10,2,14,7,2,0,31,1,30,3,0,0,141,36,139,1,1,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
107.,141,0,0,0,0,0,0,39,4,0,35,5,44,0,6,15,0,39.,0,39,11,50,49,0,0,13,1,4,12,1,36,13,16,3,17,15,2,0,22,1,30,5,1,0,141,36,139,1,1,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
108.,140,1,0,0,0,0,0,39,5,0,34,5,44,0,6,15,0,39.,0,39,11,50,50,0,0,14,4,1,16,1,38,15,12,5,18,11,4,0,25,3,30,6,4,0,141,36,139,1,1,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
109.,141,0,0,0,0,0,0,39,3,0,36,4,45,0,6,15,0,39.,0,39,11,50,52,0,0,15,2,3,19,0,37,14,12,3,19,12,3,0,22,2,30,7,2,0,141,36,138,2,1,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
110.,141,0,0,0,0,0,0,39,3,0,36,4,45,0,6,15,0,39.,0,39,11,50,53,0,0,14,1,2,13,0,36,15,14,7,16,13,7,0,29,1,30,4,1,0,141,36,138,1,2,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
111.,140,1,0,0,0,0,0,39,3,0,36,4,45,0,6,15,0,39.,0,39,11,50,51,0,0,14,4,4,13,1,36,16,16,6,10,15,6,1,30,3,30,4,4,0,141,36,138,1,2,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
112.,140,1,0,0,0,0,0,39,2,0,37,5,44,2,4,15,0,39.,0,39,11,50,50,0,0,12,1,1,17,1,39,15,14,6,15,14,6,1,30,4,30,5,1,0,141,36,138,1,2,0,0,0,133,8,0,0,0,0,138,3,0,0,0,0
113.,139,2,0,0,0,0,0,39,3,0,36,5,44,0,6,15,0,39.,0,39,11,50,51,1,0,12,4,3,17,0,38,16,12,7,10,11,6,1,25,1,30,3,4,0,141,36,138,1,2,0,0,0,134,7,0,0,0,0,138,3,0,0,0,0
114.,138,3,0,0,0,0,0,39,4,0,35,5,44,1,5,15,0,39.,0,39,11,50,48,1,0,12,2,2,20,0,35,15,7,7,21,6,7,1,23,4,30,1,2,0,141,36,137,2,2,0,0,0,134,7,0,0,0,0,138,3,0,0,0,0
115.,140,1,0,0,0,0,0,39,4,0,35,4,45,0,6,15,0,39.,0,39,11,50,47,1,0,14,1,2,16,1,37,15,14,5,10,13,5,1,33,1,30,6,1,0,141,36,137,2,2,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
116.,141,0,0,0,0,0,0,39,2,0,37,4,45,0,6,15,0,39.,0,39,11,50,46,1,0,14,2,0,9,1,38,16,16,8,13,15,7,1,37,5,30,4,2,0,141,36,137,2,2,0,0,0,134,7,0,0,0,0,136,5,0,0,0,0
117.,140,1,0,0,0,0,0,39,2,0,37,4,45,1,5,15,0,39.,0,39,11,50,50,1,0,14,2,0,11,1,36,16,15,9,14,14,8,1,32,1,30,7,2,0,141,36,137,2,2,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
118.,141,0,0,0,0,0,0,39,2,0,37,4,45,2,4,15,0,39.,0,39,11,50,48,1,0,13,2,3,12,0,34,15,15,7,11,12,7,1,28,3,30,7,2,0,141,36,137,2,2,0,0,0,134,7,0,0,0,0,137,4,0,0,0,0
119.,142,0,0,0,0,0,0,39,1,0,38,4,45,0,6,15,0,39.,0,39,11,50,51,1,0,12,4,0,13,0,35,16,13,5,12,9,5,1,27,1,30,6,4,0,142,36,138,2,2,0,0,0,134,8,0,0,0,0,138,4,0,0,0,0
120.,141,1,0,0,0,0,0,39,2,1,36,3,46,2,4,15,0,39.,0,39,11,50,52,1,0,12,1,1,16,0,37,16,15,5,17,15,5,1,29,4,30,9,1,0,142,36,138,2,2,0,0,0,134,8,0,0,0,0,138,4,0,0,0,0
121.,142,0,0,0,0,0,0,39,2,1,36,2,47,0,8,15,0,39.,0,39,11,50,50,1,0,14,1,1,8,0,36,12,15,6,15,11,4,1,23,3,30,5,1,0,142,36,138,2,2,0,0,0,134,8,0,0,0,0,138,4,0,0,0,0
122.,142,0,0,0,0,0,0,39,2,1,36,3,46,2,6,15,0,39.,0,39,11,50,50,1,0,14,0,3,15,1,34,15,15,3,9,11,2,1,23,4,30,3,0,0,142,36,138,2,2,0,0,0,134,8,0,0,0,0,137,5,0,0,0,0
123.,142,0,0,0,0,0,0,39,1,1,37,2,47,0,8,15,0,39.,0,39,11,50,49,1,0,14,2,1,14,0,34,17,10,6,16,9,5,1,22,4,30,5,2,0,142,36,139,1,2,0,0,0,135,7,0,0,0,0,137,5,0,0,0,0
124.,141,1,0,0,0,0,0,39,1,1,37,2,47,1,7,15,0,39.,0,39,11,50,53,1,0,16,2,2,14,0,36,15,12,8,19,12,7,1,27,1,30,5,2,0,142,36,139,1,1,1,0,0,136,5,1,0,0,0,137,5,0,0,0,0
125.,140,2,0,0,0,0,0,39,1,1,37,3,46,1,7,15,0,39.,0,39,11,50,50,1,0,15,2,1,9,0,34,12,16,4,9,14,4,1,31,0,30,5,2,0,142,36,138,2,1,1,0,0,136,5,1,0,0,0,137,5,0,0,0,0
126.,138,4,0,0,0,0,0,39,2,1,36,5,44,0,10,15,0,39.,0,39,11,50,50,3,0,13,1,4,11,0,33,12,12,7,16,10,5,1,29,1,30,4,1,0,142,36,136,4,1,1,0,0,136,4,2,0,0,0,136,6,0,0,0,0
127.,142,0,0,0,0,0,0,39,3,1,35,5,44,3,7,15,0,39.,0,39,11,50,47,3,0,13,2,2,9,0,31,17,11,8,12,11,8,1,27,4,30,4,2,0,142,36,136,4,2,0,0,0,136,4,2,0,0,0,136,6,0,0,0,0
128.,142,0,0,0,0,0,0,39,4,1,34,7,42,2,8,15,0,39.,0,39,11,50,49,4,0,11,3,2,14,0,31,18,15,7,9,10,6,1,25,4,30,3,3,0,142,36,137,3,2,0,0,0,136,4,2,0,0,0,136,6,0,0,0,0
129.,142,0,0,0,0,0,0,39,4,1,34,6,43,4,6,15,0,39.,0,39,11,50,53,4,0,11,2,1,14,0,36,15,13,4,9,10,4,1,31,4,30,6,2,0,142,36,137,3,2,0,0,0,136,4,2,0,0,0,136,6,0,0,0,0
130.,141,1,0,0,0,0,0,39,6,1,32,6,43,1,8,15,0,39.,0,39,11,50,50,4,0,11,2,5,14,0,36,13,13,6,15,11,6,1,26,3,30,11,2,0,142,36,136,5,1,0,0,0,136,4,2,0,0,0,136,6,0,0,0,0
131.,142,0,0,0,0,0,0,39,4,1,34,5,44,3,7,15,0,39.,0,39,11,50,52,4,0,10,3,0,15,1,36,19,12,8,10,10,8,1,29,2,30,4,3,0,142,36,137,4,1,0,0,0,136,4,2,0,0,0,135,7,0,0,0,0
132.,142,0,0,0,0,0,0,39,3,1,35,4,45,1,9,15,0,39.,0,39,11,50,52,4,0,10,1,3,11,1,31,20,13,5,15,10,5,1,24,3,30,5,1,0,142,36,137,4,1,0,0,0,136,4,2,0,0,0,135,7,0,0,0,0
133.,142,0,0,0,0,0,0,39,2,1,36,3,46,3,7,15,0,39.,0,39,11,50,52,4,0,11,0,3,12,0,34,18,14,8,10,12,7,1,29,1,30,4,0,0,142,36,137,3,2,0,0,0,136,4,2,0,0,0,135,7,0,0,0,0
134.,140,2,0,0,0,0,0,39,4,1,34,4,45,0,10,15,0,39.,0,39,11,50,49,4,0,9,0,2,13,0,34,20,13,9,15,12,9,1,19,0,30,7,0,0,142,36,137,3,2,0,0,0,136,4,2,0,0,0,135,7,0,0,0,0
135.,141,1,0,0,0,0,0,39,3,1,35,4,45,2,8,15,0,39.,0,39,11,50,50,4,0,10,0,1,11,0,35,19,17,5,14,15,5,1,31,4,30,2,0,0,142,36,137,3,2,0,0,0,136,4,2,0,0,0,136,6,0,0,0,0
136.,141,1,0,0,0,0,0,38,3,1,34,3,46,3,7,15,0,38.,1,38,11,49,48,4,0,13,1,3,12,0,37,15,18,5,10,14,4,1,32,3,30,7,1,0,142,36,136,4,2,0,0,0,136,4,2,0,0,0,136,6,0,0,0,0
137.,142,0,0,0,0,0,0,38,3,1,34,3,46,6,4,15,0,38.,1,38,11,49,48,3,0,12,3,1,9,0,44,10,23,2,8,18,2,1,29,1,30,5,3,0,142,36,136,4,2,0,0,0,136,5,1,0,0,0,136,6,0,0,0,0
138.,142,0,0,0,0,0,0,38,4,1,33,4,45,4,6,15,0,38.,1,38,11,49,49,3,0,12,1,1,8,0,41,15,17,6,17,16,5,1,27,2,30,5,1,0,142,36,136,4,2,0,0,0,136,5,1,0,0,0,136,6,0,0,0,0
139.,142,0,0,0,0,0,0,38,5,1,32,3,46,1,9,15,0,38.,1,38,11,49,51,3,0,13,2,4,15,0,36,16,11,7,6,10,6,1,27,2,30,4,2,0,142,36,135,5,2,0,0,0,136,5,1,0,0,0,136,6,0,0,0,0
140.,142,0,0,0,0,0,0,38,6,1,31,4,45,0,10,15,0,38.,1,38,11,49,51,4,0,13,0,1,16,0,41,14,15,4,19,11,4,1,27,1,30,10,0,0,142,36,136,4,2,0,0,0,136,5,1,0,0,0,136,6,0,0,0,0
141.,142,0,0,0,0,0,0,38,6,2,30,5,44,4,8,15,0,38.,1,38,11,49,50,4,0,12,1,4,15,0,39,10,11,4,14,9,3,0,22,1,30,2,1,0,142,36,136,4,2,0,0,0,136,5,1,0,0,0,135,7,0,0,0,0
142.,141,2,0,0,0,0,0,38,5,3,30,5,44,2,10,15,0,38.,2,38,10,48,49,4,0,10,5,3,11,1,41,9,14,6,13,13,6,0,27,8,30,5,5,0,143,36,137,4,2,0,0,0,135,7,1,0,0,0,136,7,0,0,0,0
143.,142,1,0,0,0,0,0,38,3,3,32,5,44,2,10,15,0,38.,2,38,10,48,45,4,0,11,0,0,11,1,43,8,16,3,10,15,3,1,25,4,30,6,1,0,143,36,137,4,2,0,0,0,136,6,1,0,0,0,137,6,0,0,0,0
144.,142,1,0,0,0,0,0,38,4,3,31,4,45,5,9,15,0,38.,2,38,10,48,47,4,0,10,0,1,15,1,40,13,11,5,9,11,5,1,25,2,30,4,0,0,143,36,137,4,2,0,0,0,136,6,1,0,0,0,137,6,0,0,0,0
145.,143,0,0,0,0,0,0,38,4,3,31,5,44,3,11,15,0,38.,2,38,10,48,47,5,0,8,1,2,15,1,41,11,16,3,11,13,2,1,29,1,30,6,1,0,143,36,137,4,2,0,0,0,137,5,1,0,0,0,137,6,0,0,0,0
146.,143,0,0,0,0,0,0,38,4,3,31,4,45,2,12,15,0,38.,2,38,10,48,46,5,0,9,2,0,13,1,40,14,14,5,12,11,5,1,26,1,30,4,3,0,143,36,138,3,2,0,0,0,136,6,1,0,0,0,136,7,0,0,0,0
147.,143,0,0,0,0,0,0,38,4,3,31,3,46,4,12,15,0,38.,2,38,10,48,46,5,0,6,3,3,12,1,39,16,15,6,10,13,5,1,26,1,30,3,4,0,143,36,137,4,2,0,0,0,136,7,0,0,0,0,137,6,0,0,0,0
148.,142,1,0,0,0,0,0,38,5,3,30,4,45,2,14,15,0,38.,1,38,11,49,44,5,0,8,1,2,13,1,38,15,21,2,7,17,2,1,28,2,30,2,4,0,143,36,137,4,2,0,0,0,135,8,0,0,0,0,137,6,0,0,0,0
149.,142,1,0,0,0,0,0,38,5,2,31,4,45,7,9,15,0,38.,1,38,11,49,49,5,0,8,0,3,11,0,35,14,16,4,10,15,4,1,23,2,30,3,0,0,143,36,137,4,2,0,0,0,137,6,0,0,0,0,137,6,0,0,0,0
150.,142,1,0,0,0,0,0,38,4,2,32,6,43,1,14,15,0,38.,1,38,11,49,48,5,0,6,0,0,18,0,34,16,11,5,8,9,4,0,33,2,30,4,0,0,143,36,137,4,2,0,0,0,138,5,0,0,0,0,138,5,0,0,0,0
151.,141,2,0,0,0,0,0,38,5,2,31,7,42,5,11,15,0,38.,1,38,11,49,46,5,0,7,2,2,11,0,29,16,13,8,15,13,6,0,28,7,30,2,2,0,143,36,137,4,2,0,0,0,140,3,0,0,0,0,138,5,0,0,0,0
152.,142,1,0,0,0,0,0,38,4,2,32,7,42,5,11,15,0,38.,1,38,11,49,47,5,0,8,0,6,12,0,31,11,16,5,19,12,4,0,25,2,30,3,1,0,143,36,136,5,2,0,0,0,140,3,0,0,0,0,140,3,0,0,0,0
153.,142,1,0,0,0,0,0,38,4,2,32,9,40,3,12,15,0,38.,1,38,11,49,45,5,0,5,1,4,12,0,36,10,17,3,12,13,3,0,29,2,30,1,1,0,143,36,136,5,2,0,0,0,140,2,1,0,0,0,140,3,0,0,0,0
154.,143,0,0,0,0,0,0,38,3,2,33,9,40,1,13,15,0,38.,1,38,11,49,45,5,0,2,1,3,15,1,38,11,15,3,11,11,2,0,31,3,30,3,2,0,143,36,136,5,2,0,0,0,138,4,1,0,0,0,140,3,0,0,0,0
155.,141,2,0,0,0,0,0,38,3,3,32,11,38,2,12,15,0,38.,1,38,11,49,43,5,0,0,1,2,10,1,31,14,14,5,12,12,4,0,26,1,30,1,2,0,143,36,137,4,2,0,0,0,139,3,1,0,0,0,140,3,0,0,0,0
156.,143,0,0,0,0,0,0,38,4,3,31,14,35,2,12,15,0,38.,1,38,11,49,41,5,0,0,1,3,16,0,35,13,13,8,15,11,7,0,23,1,30,4,1,0,143,36,136,5,2,0,0,0,139,3,1,0,0,0,140,3,0,0,0,0
157.,141,2,0,0,0,0,0,38,6,3,29,16,33,2,12,15,0,38.,1,38,11,49,44,5,0,0,2,2,11,0,38,9,16,5,9,13,3,0,28,2,30,6,2,0,143,36,136,5,2,0,0,0,138,4,1,0,0,0,140,3,0,0,0,0
158.,142,1,0,0,0,0,0,38,5,3,30,18,31,0,14,15,0,38.,1,38,11,49,43,5,0,0,1,0,7,0,38,12,14,6,7,12,3,0,24,3,30,9,4,0,143,36,137,4,2,0,0,0,138,4,1,0,0,0,140,3,0,0,0,0
159.,142,1,0,0,0,0,0,38,3,3,32,14,35,4,10,15,0,38.,1,38,11,49,44,5,0,0,0,2,11,0,35,12,11,7,11,9,7,0,28,3,30,2,0,0,143,36,137,4,2,0,0,0,138,4,1,0,0,0,140,3,0,0,0,0
160.,143,0,0,0,0,0,0,38,3,3,32,14,35,6,8,15,0,38.,1,38,11,49,44,5,0,0,0,1,11,1,36,14,16,4,11,14,3,0,28,0,30,7,2,0,143,36,134,7,2,0,0,0,139,3,1,0,0,0,140,3,0,0,0,0
161.,141,2,0,0,0,0,0,38,2,4,32,15,34,3,11,15,0,38.,1,38,11,49,41,5,0,0,1,2,14,1,34,18,12,8,16,12,7,0,27,4,30,6,2,0,143,36,135,6,2,0,0,0,139,3,1,0,0,0,140,3,0,0,0,0
162.,142,1,0,0,0,0,0,38,3,4,31,13,36,4,10,15,0,38.,1,38,11,49,44,5,0,0,0,2,10,1,32,19,14,6,11,14,5,0,27,1,30,9,0,0,143,36,135,6,2,0,0,0,139,3,1,0,0,0,140,3,0,0,0,0
163.,143,0,0,0,0,0,0,38,2,4,32,15,34,3,11,15,0,38.,1,38,11,49,44,5,0,0,1,1,16,1,35,16,10,6,8,7,6,0,29,0,30,9,1,0,143,36,135,6,2,0,0,0,139,3,1,0,0,0,140,3,0,0,0,0
164.,143,0,0,0,0,0,0,38,2,4,32,15,34,4,10,15,0,38.,1,38,11,49,44,5,0,0,0,3,12,1,34,16,13,8,15,10,7,0,26,2,30,5,2,0,143,36,135,6,2,0,0,0,137,5,1,0,0,0,139,4,0,0,0,0
165.,142,1,0,0,0,0,0,38,2,4,32,14,35,6,8,15,0,38.,1,38,11,49,44,5,0,0,0,3,13,1,35,15,11,8,8,9,7,0,27,2,30,8,1,0,143,36,137,4,2,0,0,0,139,3,1,0,0,0,139,4,0,0,0,0
166.,141,2,0,0,0,0,0,38,2,4,32,13,36,3,13,15,0,38.,1,38,11,49,46,5,0,0,0,2,10,1,35,15,16,6,13,12,4,0,30,3,30,7,0,0,143,36,137,5,1,0,0,0,138,4,1,0,0,0,141,2,0,0,0,0
167.,142,1,0,0,0,0,0,38,2,4,32,13,36,5,11,15,0,38.,1,38,11,49,44,5,0,0,1,0,12,1,36,12,17,3,15,15,3,0,30,3,30,6,2,0,143,36,138,4,1,0,0,0,138,4,1,0,0,0,141,2,0,0,0,0
168.,142,1,0,0,0,0,0,38,2,4,32,15,34,3,13,15,0,38.,1,38,11,49,47,5,0,0,0,5,14,1,30,13,10,6,14,8,6,0,26,1,30,11,1,0,143,36,137,5,1,0,0,0,138,4,1,0,0,0,141,2,0,0,0,0
169.,143,0,0,0,0,0,0,38,3,4,31,16,33,6,10,15,0,38.,1,38,11,49,45,5,0,0,1,5,12,1,33,14,14,5,9,10,5,0,28,0,30,7,3,0,143,36,137,5,1,0,0,0,138,4,1,0,0,0,141,2,0,0,0,0
170.,142,1,0,0,0,0,0,38,2,4,32,14,35,3,13,15,0,38.,2,38,10,48,46,5,0,0,0,3,16,1,33,15,12,5,11,12,5,0,25,7,30,6,2,0,143,36,136,6,1,0,0,0,139,3,1,0,0,0,140,3,0,0,0,0
171.,141,2,0,0,0,0,0,38,1,4,33,14,35,4,12,15,0,38.,2,38,10,48,46,5,0,0,1,3,13,0,33,17,13,7,13,12,5,0,22,1,30,5,1,0,143,36,136,6,1,0,0,0,140,2,1,0,0,0,140,3,0,0,0,0
172.,143,0,0,0,0,0,0,38,3,4,31,14,35,4,12,15,0,38.,2,38,10,48,48,5,0,0,1,2,9,0,35,20,18,10,9,16,10,0,28,0,30,6,3,0,143,36,136,6,1,0,0,0,140,2,1,0,0,0,140,3,0,0,0,0
173.,142,1,0,0,0,0,0,38,2,4,32,12,37,4,12,15,0,38.,2,38,10,48,48,5,0,1,2,3,13,0,38,15,15,5,14,13,5,0,28,0,30,9,3,0,143,36,135,7,1,0,0,0,140,2,1,0,0,0,139,4,0,0,0,0
174.,140,3,0,0,0,0,0,38,1,4,33,17,32,5,11,15,0,38.,2,38,10,48,46,6,0,0,3,5,13,0,34,15,15,7,17,13,6,0,30,0,30,6,5,0,143,36,135,7,1,0,0,0,140,2,1,0,0,0,139,4,0,0,0,0
175.,143,0,0,0,0,0,0,38,2,4,32,17,32,4,12,15,0,38.,2,38,10,48,46,6,0,0,0,1,12,0,35,16,14,5,9,10,5,0,23,3,30,5,0,0,143,36,135,7,1,0,0,0,140,2,1,0,0,0,139,4,0,0,0,0
176.,144,0,0,0,0,0,0,38,2,4,32,17,32,3,13,15,0,38.,2,38,10,48,45,6,0,0,0,2,13,0,36,15,15,7,14,15,6,0,29,3,30,6,1,0,144,36,136,6,2,0,0,0,141,2,1,0,0,0,142,2,0,0,0,0
177.,144,0,0,0,0,0,0,38,2,4,32,18,31,4,12,15,0,38.,2,38,10,48,47,6,0,0,0,2,15,0,40,15,11,5,11,9,3,0,26,1,30,3,0,0,144,36,137,4,3,0,0,0,142,1,1,0,0,0,141,3,0,0,0,0
178.,144,0,0,0,0,0,0,38,2,4,32,18,31,5,11,15,0,38.,2,38,10,48,46,6,0,0,0,7,12,0,37,13,17,7,10,15,5,0,27,1,30,5,2,0,144,36,137,4,2,1,0,0,140,3,1,0,0,0,140,4,0,0,0,0
179.,144,0,0,0,0,0,0,38,2,4,32,21,28,4,11,15,0,38.,2,38,10,48,47,6,0,0,0,3,15,1,35,11,11,4,14,9,1,0,26,3,30,7,2,0,144,36,137,4,2,1,0,0,140,3,1,0,0,0,140,4,0,0,0,0
180.,144,0,0,0,0,0,0,38,4,4,30,18,31,4,11,15,0,38.,2,38,10,48,44,6,0,0,1,1,10,0,38,13,14,6,7,12,5,0,22,7,30,5,3,0,144,36,137,4,2,1,0,0,140,3,1,0,0,0,140,4,0,0,0,0
181.,143,1,0,0,0,0,0,38,4,4,30,16,33,4,12,15,0,38.,2,38,10,48,43,6,0,0,0,2,15,0,36,18,14,6,14,14,3,0,25,3,30,5,1,0,144,36,138,3,2,1,0,0,140,3,1,0,0,0,140,4,0,0,0,0
182.,144,0,0,0,0,0,0,38,7,4,27,16,33,4,12,15,0,38.,1,38,11,49,44,6,0,0,0,1,12,0,38,17,15,6,9,12,6,0,26,1,30,7,0,0,144,37,138,3,2,1,0,0,140,4,0,0,0,0,140,4,0,0,0,0
183.,143,1,0,0,0,0,0,38,6,4,28,18,31,2,14,15,0,38.,1,38,11,49,46,6,0,1,0,3,10,0,38,16,16,5,13,15,3,0,30,1,30,5,0,0,144,37,139,2,2,1,0,0,139,5,0,0,0,0,139,5,0,0,0,0
184.,142,2,0,0,0,0,0,38,6,4,28,16,33,3,12,15,0,38.,1,38,11,49,49,7,0,0,0,2,16,0,44,9,16,0,14,12,0,0,24,4,30,5,0,0,144,37,138,4,1,1,0,0,138,6,0,0,0,0,139,5,0,0,0,0
185.,144,0,0,0,0,0,0,38,6,5,27,13,36,4,12,15,0,38.,1,38,11,49,44,7,0,0,0,2,10,1,44,9,17,6,9,16,6,0,23,4,30,5,1,0,144,37,138,3,2,1,0,0,140,4,0,0,0,0,140,4,0,0,0,0
186.,143,1,0,0,0,0,0,38,7,5,26,13,36,3,13,15,0,38.,1,38,11,49,46,7,0,0,1,3,14,0,43,10,15,3,11,13,2,1,25,3,30,5,4,0,144,37,139,2,2,1,0,0,140,4,0,0,0,0,140,4,0,0,0,0
187.,144,0,0,0,0,0,0,38,6,5,27,16,33,4,12,15,0,38.,1,38,11,49,47,7,0,0,0,0,14,0,39,15,15,4,8,14,3,1,26,3,30,5,0,0,144,37,138,3,2,1,0,0,140,4,0,0,0,0,140,4,0,0,0,0
188.,144,0,0,0,0,0,0,38,6,5,27,15,34,3,13,15,0,38.,1,38,11,49,45,7,0,0,0,2,13,0,41,13,8,6,14,8,6,1,29,0,30,5,1,0,144,37,138,4,1,1,0,0,138,6,0,0,0,0,141,2,1,0,0,0
189.,143,1,0,0,0,0,0,38,6,5,27,16,33,2,14,15,0,38.,1,38,11,49,46,7,0,0,1,2,14,0,38,14,10,6,11,9,6,1,31,3,30,6,2,0,144,37,137,5,1,1,0,0,137,7,0,0,0,0,141,2,1,0,0,0
190.,144,0,0,0,0,0,0,38,5,5,28,12,37,4,12,15,0,38.,1,38,11,49,46,7,0,0,0,2,9,0,41,12,15,7,9,14,5,1,21,4,30,4,1,0,144,37,138,4,1,1,0,0,137,7,0,0,0,0,141,2,1,0,0,0
191.,142,2,0,0,0,0,0,37,6,5,26,12,37,5,11,15,0,37.,2,37,11,48,46,7,0,0,2,1,9,0,49,8,20,4,18,18,3,1,24,4,30,6,2,0,144,37,138,4,1,1,0,0,137,7,0,0,0,0,142,1,1,0,0,0
192.,143,1,0,0,0,0,0,38,6,6,26,11,38,4,11,15,0,38.,1,38,11,49,47,7,0,0,0,1,14,0,44,10,14,3,16,8,2,1,26,2,30,4,1,0,144,37,138,4,1,1,0,0,138,6,0,0,0,0,142,1,1,0,0,0
193.,143,1,0,0,0,0,0,38,6,6,26,11,38,5,11,15,0,38.,2,38,10,48,51,7,0,0,0,1,15,0,47,7,11,2,13,10,1,1,27,1,30,2,1,0,144,37,138,4,1,1,0,0,138,6,0,0,0,0,140,3,1,0,0,0
194.,144,0,0,0,0,0,0,38,5,6,27,11,38,4,12,15,0,38.,2,38,10,48,49,7,0,0,0,5,10,0,42,7,16,4,18,13,3,0,24,3,30,5,1,0,144,37,139,3,1,1,0,0,136,8,0,0,0,0,140,3,1,0,0,0
195.,144,0,0,0,0,0,0,38,5,6,27,10,39,6,10,15,0,38.,2,38,10,48,43,7,0,0,1,5,14,0,40,8,15,3,11,14,3,0,25,3,30,5,2,0,144,37,139,3,1,1,0,0,136,8,0,0,0,0,139,4,1,0,0,0
196.,143,1,0,0,0,0,0,38,6,6,26,10,39,3,11,15,0,38.,2,38,10,48,43,7,0,0,0,2,14,0,45,10,14,3,13,12,3,0,25,1,30,7,1,0,144,37,138,4,1,1,0,0,136,8,0,0,0,0,138,5,1,0,0,0
