# Output of 'KaSim' 'AMPA7.ka' 'camkii.ka' 'pickgrip.ka' 'Calcium_signalling10000.ka' 'Subunits.ka' 'K868.ka' 'K870.ka' 'K882.ka' '-l' '1000' '-p' '1' '-o' '10000.ka' -seed 127605259
# "uuid" : "1038655960"
"[T]","Basal","Small","Medium","Large","Glu_Trigger","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","I1_P","I1_u","PKA_a","PKA_i","PKA_killer","Glutamate_level","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","AMPAR1","AMPAR12","AMPAR23","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5"
714.,148,1,0,0,0,0,41,0,0,41,0,15,34,6,14,15,0,82.,0,41,8,49,41,597,97,0,0,1,6,0,35,15,13,7,14,10,6,0,28,1,30,11,0,0,149,37,149,0,0,0,0,0,144,5,0,0,0,0,143,5,1,0,0,0
715.,147,2,0,0,0,0,41,0,0,41,0,18,31,7,13,15,0,82.,0,41,8,49,40,597,97,0,0,0,4,1,36,15,19,4,13,19,2,0,29,2,30,13,2,0,149,37,149,0,0,0,0,0,145,4,0,0,0,0,143,5,1,0,0,0
716.,146,3,0,0,0,0,41,0,0,41,0,15,34,6,15,15,0,82.,0,41,8,49,41,597,97,0,2,1,11,1,38,15,14,2,17,11,2,1,31,5,30,6,2,0,149,37,149,0,0,0,0,0,145,4,0,0,0,0,144,4,1,0,0,0
717.,145,4,0,0,0,0,41,0,0,41,0,17,32,10,12,15,0,82.,0,41,8,49,42,597,97,0,0,4,6,0,32,20,10,7,13,9,6,1,21,1,30,3,1,0,149,37,148,0,1,0,0,0,145,4,0,0,0,0,145,3,1,0,0,0
718.,149,0,0,0,0,0,41,0,0,41,0,18,31,5,15,15,0,82.,0,41,8,49,39,597,97,0,2,4,9,0,34,15,14,6,14,13,5,1,28,2,30,7,4,0,149,37,148,0,1,0,0,0,145,4,0,0,0,0,145,3,1,0,0,0
719.,149,0,0,0,0,0,40,0,0,40,0,18,31,6,14,15,0,80.,1,40,8,48,44,597,97,0,2,3,7,0,34,21,16,7,14,13,7,1,25,2,30,8,2,0,149,37,148,0,0,1,0,0,146,3,0,0,0,0,145,3,1,0,0,0
720.,148,1,0,0,0,0,40,0,0,40,0,16,33,6,13,15,0,80.,1,40,8,48,43,598,98,0,1,5,9,0,32,20,14,7,13,11,7,1,22,4,30,7,2,0,149,37,148,0,0,1,0,0,145,4,0,0,0,0,144,4,1,0,0,0
721.,148,1,0,0,0,0,40,0,0,40,0,13,36,5,13,15,0,80.,1,40,8,48,39,598,98,0,0,0,5,2,35,18,14,4,15,13,4,1,28,3,30,7,0,0,149,37,148,0,0,1,0,0,146,3,0,0,0,0,143,5,1,0,0,0
722.,148,1,0,0,0,0,40,0,0,40,0,16,33,8,13,15,0,80.,1,40,8,48,43,598,98,0,0,4,5,2,33,16,9,12,14,7,9,0,20,2,30,5,1,0,149,37,148,0,0,1,0,0,145,4,0,0,0,0,143,5,1,0,0,0
723.,148,1,0,0,0,0,40,0,0,40,0,19,30,8,14,15,0,80.,1,40,8,48,41,598,98,0,0,3,8,2,37,13,13,5,16,12,3,0,34,0,30,1,2,0,149,37,148,0,0,1,0,0,145,4,0,0,0,0,143,5,1,0,0,0
724.,149,0,0,0,0,0,40,0,0,40,0,19,30,7,14,15,0,80.,1,40,8,48,43,598,98,0,0,2,8,1,39,16,16,4,10,15,4,0,27,4,30,4,2,0,149,37,148,0,0,1,0,0,146,3,0,0,0,0,143,5,1,0,0,0
725.,148,1,0,0,0,0,40,0,0,40,0,18,31,10,12,15,0,80.,1,40,8,48,47,598,98,0,1,1,9,1,41,16,11,7,15,11,4,0,29,3,30,4,1,0,149,37,148,0,0,1,0,0,147,2,0,0,0,0,143,5,1,0,0,0
726.,148,1,0,0,0,0,40,0,0,40,0,15,34,9,13,15,0,80.,1,40,8,48,46,598,98,0,4,2,11,1,40,16,18,3,14,16,3,0,28,1,30,4,4,0,149,37,148,0,0,1,0,0,146,3,0,0,0,0,144,4,1,0,0,0
727.,149,0,0,0,0,0,41,0,0,41,0,15,34,5,13,15,0,82.,0,41,8,49,49,598,98,0,1,3,5,1,38,18,16,7,15,14,7,0,32,2,30,10,1,0,149,37,148,0,0,1,0,0,147,2,0,0,0,0,143,5,1,0,0,0
728.,148,1,0,0,0,0,41,0,0,41,0,15,34,9,11,15,0,82.,0,41,8,49,48,598,98,0,0,4,4,1,33,20,13,8,14,10,6,0,28,2,30,7,1,0,149,37,148,0,0,1,0,0,147,2,0,0,0,0,143,5,1,0,0,0
729.,148,1,0,0,0,0,41,0,0,41,0,15,34,6,13,15,0,82.,0,41,8,49,47,598,98,0,0,1,8,0,34,18,11,2,15,8,2,0,27,1,30,5,1,0,149,37,148,0,0,1,0,0,147,2,0,0,0,0,142,6,1,0,0,0
730.,148,1,0,0,0,0,41,0,0,41,0,13,36,8,11,15,0,82.,0,41,8,49,49,598,98,0,0,0,8,0,39,15,12,5,16,10,4,0,28,1,30,6,0,0,149,37,148,0,0,1,0,0,146,3,0,0,0,0,143,5,1,0,0,0
731.,145,4,0,0,0,0,41,0,0,41,0,17,32,3,15,15,0,82.,0,41,8,49,47,598,98,0,0,2,2,0,38,16,19,7,13,15,6,0,29,2,30,9,1,0,149,37,148,0,0,1,0,0,144,5,0,0,0,0,144,4,1,0,0,0
732.,148,1,0,0,0,0,41,0,0,41,0,16,33,5,13,15,0,82.,0,41,8,49,47,598,98,0,0,3,8,0,38,14,13,5,16,13,4,0,25,1,30,7,0,0,149,37,148,0,0,1,0,0,145,4,0,0,0,0,144,4,1,0,0,0
733.,148,1,0,0,0,0,41,0,0,41,0,19,30,5,13,15,0,82.,0,41,8,49,51,598,98,0,2,2,3,0,39,14,18,9,11,16,8,0,24,1,30,10,2,0,149,37,148,0,0,1,0,0,145,4,0,0,0,0,144,4,1,0,0,0
734.,149,0,0,0,0,0,41,0,0,41,0,22,27,3,15,15,0,82.,0,41,8,49,47,598,98,0,1,2,7,0,40,13,14,6,13,11,4,0,27,3,30,8,3,0,149,37,148,0,1,0,0,0,145,4,0,0,0,0,144,4,1,0,0,0
735.,149,0,0,0,0,0,41,0,0,41,0,19,30,5,13,15,0,82.,0,41,8,49,46,598,98,0,0,5,8,0,37,12,12,3,16,11,3,0,32,4,30,8,1,0,149,37,148,0,1,0,0,0,146,3,0,0,0,0,143,6,0,0,0,0
736.,148,1,0,0,0,0,41,0,0,41,0,17,32,4,14,15,0,82.,0,41,8,49,42,598,98,0,0,2,10,0,39,14,15,2,10,15,1,0,33,1,30,8,2,0,149,37,148,0,1,0,0,0,146,3,0,0,0,0,143,6,0,0,0,0
737.,148,1,0,0,0,0,41,0,0,41,0,14,35,5,13,15,0,82.,0,41,8,49,43,598,98,0,1,1,5,0,36,17,15,7,11,13,7,0,27,3,30,7,2,0,149,37,148,0,1,0,0,0,146,3,0,0,0,0,142,7,0,0,0,0
738.,148,1,0,0,0,0,41,0,0,41,0,13,36,4,14,15,0,82.,0,41,8,49,43,598,98,0,0,2,10,0,37,14,13,3,12,11,3,0,23,0,30,6,0,0,149,37,148,0,1,0,0,0,146,3,0,0,0,0,142,7,0,0,0,0
739.,148,1,0,0,0,0,41,0,0,41,0,13,36,5,14,15,0,82.,0,41,8,49,40,598,98,0,0,2,3,0,39,12,14,5,14,12,4,0,28,1,30,5,1,0,149,37,148,0,1,0,0,0,146,3,0,0,0,0,142,7,0,0,0,0
740.,149,0,0,0,0,0,41,0,0,41,0,16,33,8,12,15,0,82.,0,41,8,49,40,598,98,0,0,0,12,0,38,16,18,3,17,16,3,0,31,0,30,5,3,0,149,37,148,0,1,0,0,0,146,3,0,0,0,0,144,5,0,0,0,0
741.,148,1,0,0,0,0,41,0,0,41,0,18,31,8,13,15,0,82.,0,41,8,49,44,598,98,0,1,4,7,0,35,16,16,5,10,14,5,0,31,4,30,4,1,0,149,37,148,0,1,0,0,0,145,4,0,0,0,0,144,5,0,0,0,0
742.,148,1,0,0,0,0,41,0,0,41,0,18,31,7,14,15,0,82.,0,41,8,49,44,598,98,0,0,0,7,0,35,18,14,7,9,12,5,0,25,3,30,3,0,0,149,37,148,0,1,0,0,0,145,4,0,0,0,0,145,4,0,0,0,0
743.,149,0,0,0,0,0,41,0,0,41,0,17,32,11,11,15,0,82.,0,41,8,49,45,598,98,0,1,1,10,1,39,14,13,6,15,9,6,0,29,1,30,5,2,0,149,37,148,0,1,0,0,0,145,4,0,0,0,0,145,4,0,0,0,0
744.,149,0,0,0,0,0,41,0,0,41,0,18,31,7,15,15,0,82.,0,41,8,49,43,598,98,0,0,1,7,0,38,16,11,5,13,10,5,0,30,1,30,3,1,0,149,37,148,0,1,0,0,0,144,5,0,0,0,0,145,4,0,0,0,0
745.,148,1,0,0,0,0,41,0,0,41,0,15,34,10,12,15,0,82.,0,41,8,49,47,598,98,0,2,3,10,0,34,17,7,3,14,7,2,0,29,3,30,4,2,0,149,37,148,0,1,0,0,0,144,5,0,0,0,0,145,4,0,0,0,0
746.,149,0,0,0,0,0,41,0,0,41,0,16,33,7,13,15,0,82.,0,41,8,49,51,598,98,0,0,1,7,0,35,15,19,5,13,15,5,0,26,1,30,4,0,0,149,37,148,0,1,0,0,0,144,5,0,0,0,0,145,4,0,0,0,0
747.,148,1,0,0,0,0,41,0,0,41,0,18,31,6,13,15,0,82.,0,41,8,49,50,598,98,0,0,2,7,0,38,11,14,2,18,14,2,0,26,2,30,5,0,0,149,37,148,0,1,0,0,0,144,5,0,0,0,0,145,4,0,0,0,0
748.,149,0,0,0,0,0,41,0,0,41,0,19,30,5,14,15,0,82.,0,41,8,49,49,598,98,0,1,2,11,0,36,13,11,4,19,10,3,0,32,1,30,5,1,0,149,37,148,1,0,0,0,0,143,6,0,0,0,0,145,4,0,0,0,0
749.,149,0,0,0,0,0,41,0,0,41,0,19,30,6,13,15,0,82.,0,41,8,49,48,598,98,0,2,3,4,0,39,12,19,8,12,15,6,0,30,3,30,5,2,0,149,37,148,1,0,0,0,0,143,6,0,0,0,0,144,5,0,0,0,0
750.,149,0,0,0,0,0,41,0,0,41,0,19,30,7,13,15,0,82.,0,41,8,49,45,598,98,0,0,0,6,0,41,13,15,5,13,12,4,0,29,2,30,6,0,0,149,37,149,0,0,0,0,0,142,7,0,0,0,0,144,5,0,0,0,0
751.,148,1,0,0,0,0,41,0,0,41,0,17,32,6,14,15,0,82.,0,41,8,49,42,598,98,0,0,2,8,0,38,13,10,4,23,9,4,0,27,1,30,4,4,0,149,37,149,0,0,0,0,0,143,6,0,0,0,0,143,6,0,0,0,0
752.,148,1,0,0,0,0,41,0,0,41,0,16,33,8,10,15,0,82.,0,41,8,49,39,598,98,0,0,3,7,0,35,16,10,5,16,7,5,0,32,2,30,5,1,0,149,37,149,0,0,0,0,0,142,7,0,0,0,0,143,6,0,0,0,0
753.,147,2,0,0,0,0,41,0,0,41,0,17,32,4,14,15,0,82.,0,41,8,49,41,598,98,0,2,2,5,0,37,16,16,5,15,12,5,0,26,2,30,6,3,0,149,37,149,0,0,0,0,0,142,7,0,0,0,0,143,6,0,0,0,0
754.,148,1,0,0,0,0,41,0,0,41,0,17,32,5,12,15,0,82.,0,41,8,49,40,598,98,0,0,1,9,0,38,15,15,4,11,12,4,0,30,0,30,5,0,0,149,37,149,0,0,0,0,0,143,6,0,0,0,0,143,6,0,0,0,0
755.,145,4,0,0,0,0,41,0,0,41,0,20,29,7,13,15,0,82.,0,41,8,49,41,598,98,0,0,2,10,0,37,13,16,2,15,15,2,0,27,3,30,4,0,0,149,37,149,0,0,0,0,0,143,6,0,0,0,0,144,5,0,0,0,0
756.,149,0,0,0,0,0,41,0,0,41,0,21,28,7,13,15,0,82.,0,41,8,49,42,598,98,0,1,2,4,0,36,14,16,5,19,16,4,0,33,0,30,2,1,0,149,37,149,0,0,0,0,0,143,6,0,0,0,0,144,5,0,0,0,0
757.,149,0,0,0,0,0,41,0,0,41,0,20,29,6,14,15,0,82.,0,41,8,49,44,598,98,0,0,1,9,0,34,14,13,5,14,12,3,0,26,1,30,4,1,0,149,37,149,0,0,0,0,0,143,6,0,0,0,0,144,5,0,0,0,0
758.,149,0,0,0,0,0,41,0,0,41,0,18,31,6,14,15,0,82.,0,41,8,49,45,598,98,0,0,3,8,0,36,11,17,1,12,15,1,0,24,1,30,4,2,0,149,37,149,0,0,0,0,0,143,6,0,0,0,0,143,6,0,0,0,0
759.,148,1,0,0,0,0,41,0,0,41,0,16,33,6,14,15,0,82.,0,41,8,49,44,598,98,0,3,1,6,1,32,14,17,6,18,15,6,0,26,0,30,5,4,0,149,37,149,0,0,0,0,0,143,6,0,0,0,0,143,6,0,0,0,0
760.,149,0,0,0,0,0,41,0,0,41,0,14,35,5,15,15,0,82.,0,41,8,49,43,598,98,0,1,3,5,1,35,12,14,9,15,12,7,0,30,2,30,6,3,0,149,37,149,0,0,0,0,0,143,6,0,0,0,0,143,6,0,0,0,0
761.,147,2,0,0,0,0,41,0,0,41,0,16,33,8,10,15,0,82.,0,41,8,49,44,598,98,0,0,5,4,0,31,11,18,2,16,12,2,0,25,3,30,6,1,0,149,37,149,0,0,0,0,0,144,5,0,0,0,0,142,7,0,0,0,0
762.,148,1,0,0,0,0,41,0,0,41,0,17,32,5,13,15,0,82.,0,41,8,49,42,598,98,0,0,5,5,0,33,13,14,6,11,13,4,0,26,0,30,7,2,0,149,37,149,0,0,0,0,0,145,4,0,0,0,0,143,6,0,0,0,0
763.,146,3,0,0,0,0,41,0,0,41,0,17,32,3,15,15,0,82.,0,41,8,49,45,598,98,0,2,3,5,0,32,14,11,10,10,8,10,0,27,1,30,6,3,0,149,37,149,0,0,0,0,0,146,3,0,0,0,0,143,6,0,0,0,0
764.,149,0,0,0,0,0,41,0,0,41,0,18,31,4,14,15,0,82.,0,41,8,49,46,598,98,0,1,3,7,0,34,15,14,4,15,12,4,0,27,2,30,10,2,0,149,37,149,0,0,0,0,0,146,3,0,0,0,0,140,9,0,0,0,0
765.,147,2,0,0,0,0,41,0,0,41,0,16,33,4,14,15,0,82.,0,41,8,49,40,598,98,0,0,3,5,0,40,14,17,6,14,14,5,0,29,5,30,7,0,0,149,37,149,0,0,0,0,0,146,3,0,0,0,0,140,9,0,0,0,0
766.,146,3,0,0,0,0,41,0,0,41,0,12,37,4,14,15,0,82.,0,41,8,49,41,598,98,0,0,4,5,0,35,14,19,3,15,19,3,0,30,2,30,8,0,0,149,37,149,0,0,0,0,0,146,3,0,0,0,0,140,9,0,0,0,0
767.,149,0,0,0,0,0,41,0,0,41,0,10,39,5,13,15,0,82.,0,41,8,49,38,597,97,0,1,1,5,1,36,15,17,7,15,15,6,0,30,1,30,10,1,0,149,37,149,0,0,0,0,0,145,4,0,0,0,0,141,8,0,0,0,0
768.,149,0,0,0,0,0,41,0,0,41,0,12,37,7,11,15,0,82.,0,41,8,49,43,597,97,0,0,5,5,1,35,13,18,6,15,18,6,0,26,2,30,9,0,0,149,37,149,0,0,0,0,0,145,4,0,0,0,0,141,8,0,0,0,0
769.,149,0,0,0,0,0,41,0,0,41,0,17,32,7,11,15,0,82.,0,41,8,49,40,598,98,0,1,2,4,0,35,18,16,7,9,13,7,0,24,3,30,8,3,0,149,37,149,0,0,0,0,0,146,3,0,0,0,0,141,8,0,0,0,0
770.,149,0,0,0,0,0,41,0,0,41,0,13,36,5,13,15,0,82.,0,41,8,49,45,598,98,0,1,1,5,0,35,17,13,6,9,10,5,0,30,2,30,8,1,0,149,37,149,0,0,0,0,0,147,2,0,0,0,0,143,6,0,0,0,0
771.,149,0,0,0,0,0,41,0,0,41,0,14,35,4,14,15,0,82.,0,41,8,49,43,598,98,0,0,3,5,0,31,15,12,5,13,10,4,0,32,1,30,6,0,0,149,37,149,0,0,0,0,0,147,2,0,0,0,0,143,6,0,0,0,0
772.,149,0,0,0,0,0,41,0,0,41,0,13,36,5,13,15,0,82.,0,41,8,49,41,598,98,0,0,3,8,0,34,15,15,4,14,13,4,0,26,3,30,11,2,0,149,37,149,0,0,0,0,0,147,2,0,0,0,0,145,4,0,0,0,0
773.,149,0,0,0,0,0,41,0,0,41,0,14,35,6,14,15,0,82.,0,41,8,49,44,598,98,0,1,2,7,1,41,10,17,4,18,15,3,0,33,2,30,8,1,0,149,37,149,0,0,0,0,0,146,3,0,0,0,0,145,4,0,0,0,0
774.,149,0,0,0,0,0,41,0,0,41,0,14,35,7,13,15,0,82.,0,41,8,49,38,598,98,0,0,4,9,1,32,14,15,3,12,11,3,0,35,2,30,8,1,0,149,37,149,0,0,0,0,0,146,3,0,0,0,0,145,4,0,0,0,0
775.,148,1,0,0,0,0,41,0,0,41,0,15,34,6,12,15,0,82.,0,41,8,49,43,598,98,1,1,1,10,2,34,15,11,6,11,10,4,0,34,0,30,7,1,0,149,37,149,0,0,0,0,0,145,4,0,0,0,0,146,3,0,0,0,0
776.,149,0,0,0,0,0,41,0,0,41,0,16,33,7,13,15,0,82.,0,41,8,49,39,598,98,0,0,2,4,1,36,17,17,6,8,12,6,0,29,1,30,8,1,0,149,37,149,0,0,0,0,0,145,4,0,0,0,0,146,3,0,0,0,0
777.,148,1,0,0,0,0,41,0,0,41,0,17,32,7,13,15,0,82.,0,41,8,49,40,598,98,0,0,1,8,1,40,16,18,6,19,16,5,0,29,4,30,5,0,0,149,37,149,0,0,0,0,0,145,4,0,0,0,0,147,2,0,0,0,0
778.,147,2,0,0,0,0,41,0,0,41,0,16,33,5,14,15,0,82.,0,41,8,49,38,598,98,0,0,3,4,0,34,18,17,4,12,16,4,0,23,1,30,6,2,0,149,37,149,0,0,0,0,0,145,4,0,0,0,0,147,2,0,0,0,0
779.,149,0,0,0,0,0,41,0,0,41,0,16,33,7,13,15,0,82.,0,41,8,49,38,598,98,0,0,3,5,0,37,14,18,5,14,15,3,0,28,2,30,6,2,0,149,37,149,0,0,0,0,0,145,4,0,0,0,0,147,2,0,0,0,0
780.,146,3,0,0,0,0,41,0,0,41,0,17,32,6,14,15,0,82.,0,41,8,49,45,598,98,0,0,2,6,0,34,18,17,10,14,14,8,0,32,3,30,4,0,0,149,37,149,0,0,0,0,0,146,3,0,0,0,0,147,2,0,0,0,0
781.,149,0,0,0,0,0,41,0,0,41,0,17,32,6,13,15,0,82.,0,41,8,49,42,598,98,0,0,1,3,0,35,18,17,4,13,14,4,0,32,1,30,6,0,0,149,37,149,0,0,0,0,0,146,3,0,0,0,0,145,4,0,0,0,0
782.,149,0,0,0,0,0,41,0,0,41,0,22,27,6,14,15,0,82.,0,41,8,49,42,598,98,0,1,1,4,1,42,14,15,7,14,13,7,0,26,0,30,6,2,0,149,37,149,0,0,0,0,0,146,3,0,0,0,0,145,4,0,0,0,0
783.,149,0,0,0,0,0,41,0,0,41,0,20,29,7,13,15,0,82.,0,41,8,49,44,598,98,0,0,1,7,1,42,15,14,6,15,11,5,0,28,2,30,4,1,0,149,37,149,0,0,0,0,0,147,2,0,0,0,0,146,3,0,0,0,0
784.,149,0,0,0,0,0,41,0,0,41,0,17,32,8,12,15,0,82.,0,41,8,49,44,598,98,0,1,0,4,0,42,17,19,5,13,15,5,0,30,0,30,6,1,0,149,37,149,0,0,0,0,0,146,3,0,0,0,0,147,2,0,0,0,0
785.,149,1,0,0,0,0,41,0,0,41,0,15,34,7,13,15,0,82.,0,41,8,49,43,598,98,0,1,0,6,0,40,19,11,8,12,9,8,0,28,4,30,2,3,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,149,1,0,0,0,0
786.,150,0,0,0,0,0,41,0,0,41,0,17,32,8,12,15,0,82.,0,41,8,49,43,598,98,0,1,2,6,0,36,19,18,4,16,16,3,0,29,0,30,4,4,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,149,1,0,0,0,0
787.,148,2,0,0,0,0,41,0,0,41,0,20,29,8,12,15,0,82.,0,41,8,49,44,598,98,0,1,3,9,0,34,20,14,8,16,12,6,0,33,2,30,6,1,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,148,2,0,0,0,0
788.,148,2,0,0,0,0,41,0,0,41,0,18,31,6,14,15,0,82.,0,41,8,49,45,598,98,0,1,2,4,0,37,18,20,7,16,16,5,0,34,3,30,5,1,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,148,2,0,0,0,0
789.,150,0,0,0,0,0,41,0,0,41,0,18,31,7,13,15,0,82.,0,41,8,49,44,598,98,0,0,2,9,0,38,17,10,8,11,8,6,0,27,3,30,5,0,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,149,1,0,0,0,0
790.,150,0,0,0,0,0,41,0,0,41,0,18,31,7,13,15,0,82.,0,41,8,49,49,598,98,0,0,1,6,0,40,15,14,7,17,14,6,0,26,5,30,3,1,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,149,1,0,0,0,0
791.,150,0,0,0,0,0,41,0,0,41,0,19,30,5,14,15,0,82.,0,41,8,49,43,598,98,0,0,3,8,0,38,15,16,4,8,14,4,0,30,6,30,3,1,0,150,37,150,0,0,0,0,0,148,2,0,0,0,0,149,1,0,0,0,0
792.,150,0,0,0,0,0,41,0,0,41,0,18,31,6,12,15,0,82.,0,41,8,49,46,598,98,0,0,1,10,0,41,14,12,8,17,12,7,0,33,3,30,8,1,0,150,37,150,0,0,0,0,0,148,2,0,0,0,0,149,1,0,0,0,0
793.,149,1,0,0,0,0,41,0,0,41,0,18,31,4,13,15,0,82.,0,41,8,49,51,598,98,0,0,3,7,0,39,15,18,6,9,16,3,0,30,6,30,7,0,0,150,37,150,0,0,0,0,0,148,2,0,0,0,0,149,1,0,0,0,0
794.,146,4,0,0,0,0,41,0,0,41,0,22,27,4,13,15,0,82.,0,41,8,49,49,598,98,0,1,0,8,0,39,15,18,2,14,17,2,0,32,4,30,4,1,0,150,37,150,0,0,0,0,0,148,2,0,0,0,0,148,2,0,0,0,0
795.,149,1,0,0,0,0,41,0,0,41,0,16,33,5,13,15,0,82.,0,41,8,49,47,598,98,0,0,1,5,0,37,18,20,7,17,15,7,0,29,4,30,9,4,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,148,2,0,0,0,0
796.,149,1,0,0,0,0,41,0,0,41,0,15,34,6,12,15,0,82.,0,41,8,49,50,598,98,0,0,4,5,0,34,14,11,8,22,10,5,0,27,1,30,5,1,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,148,2,0,0,0,0
797.,150,0,0,0,0,0,41,0,0,41,0,14,35,3,15,15,0,82.,0,41,8,49,45,598,98,0,1,4,5,0,35,15,18,3,9,15,3,0,26,3,30,3,3,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,147,3,0,0,0,0
798.,148,2,0,0,0,0,41,0,0,41,0,11,38,6,12,15,0,82.,0,41,8,49,47,598,98,0,1,2,9,0,37,18,12,6,10,11,6,0,27,4,30,5,1,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,147,3,0,0,0,0
799.,149,1,0,0,0,0,40,1,0,41,0,12,37,7,11,15,0,81.,0,41,8,49,47,598,98,0,1,1,5,0,38,16,16,6,10,14,6,0,24,5,30,7,1,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,145,5,0,0,0,0
800.,149,1,0,0,0,0,40,1,0,41,0,12,37,6,12,15,0,81.,0,41,8,49,40,598,98,0,1,1,8,0,36,18,15,4,14,12,4,0,26,1,30,4,2,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,144,6,0,0,0,0
801.,150,0,0,0,0,0,40,1,0,41,0,9,40,6,12,15,0,81.,0,41,8,49,42,597,97,0,0,1,3,1,39,14,11,9,13,10,8,0,32,2,30,3,0,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,144,6,0,0,0,0
802.,148,2,0,0,0,0,39,2,0,41,0,11,38,5,13,15,0,80.,0,41,8,49,41,597,97,0,0,1,4,1,35,15,11,4,10,9,3,0,31,2,30,3,0,0,150,37,150,0,0,0,0,0,148,2,0,0,0,0,144,6,0,0,0,0
803.,148,2,0,0,0,0,39,2,0,41,0,10,39,4,12,15,0,80.,0,41,8,49,37,597,97,0,0,3,7,0,37,15,14,5,20,13,5,0,30,1,30,7,1,0,150,37,150,0,0,0,0,0,148,2,0,0,0,0,143,7,0,0,0,0
804.,150,0,0,0,0,0,39,2,0,41,0,8,41,4,12,15,0,80.,0,41,8,49,38,596,96,0,0,5,7,0,40,13,9,6,13,7,6,0,27,1,30,6,2,0,150,37,150,0,0,0,0,0,148,2,0,0,0,0,143,7,0,0,0,0
805.,150,0,0,0,0,0,39,2,0,41,0,11,38,3,13,15,0,80.,0,41,8,49,36,595,95,0,0,3,3,0,39,13,18,5,20,16,5,0,35,2,30,4,1,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,143,7,0,0,0,0
806.,150,0,0,0,0,0,39,2,0,41,0,11,38,4,12,15,0,80.,0,41,8,49,39,595,95,0,0,2,6,0,43,13,15,5,20,15,5,0,27,2,30,5,0,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,143,7,0,0,0,0
807.,148,2,0,0,0,0,39,2,0,41,0,10,39,2,14,15,0,80.,0,41,8,49,41,595,95,1,1,1,5,0,40,14,17,4,13,14,4,0,29,3,30,4,3,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,144,6,0,0,0,0
808.,148,2,0,0,0,0,39,2,0,41,0,10,39,4,12,15,0,80.,0,41,8,49,41,595,95,0,2,0,8,0,41,13,14,4,17,13,3,0,27,0,30,2,2,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,144,6,0,0,0,0
809.,148,2,0,0,0,0,39,2,0,41,0,13,36,4,12,15,0,80.,0,41,8,49,45,595,95,1,0,1,5,0,41,11,13,9,18,9,6,0,32,3,30,5,0,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,144,6,0,0,0,0
810.,148,2,0,0,0,0,38,2,0,39,1,11,38,4,12,15,0,78.,2,40,7,47,44,595,95,0,1,1,9,0,36,15,14,5,15,8,5,0,30,4,30,3,1,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,144,6,0,0,0,0
811.,149,1,0,0,0,1,39,1,0,40,1,11,38,1,15,15,0,80.5,1,41,7,48,46,594,94,0,0,0,6,0,36,16,15,6,12,11,6,0,30,6,30,4,0,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,144,6,0,0,0,0
812.,150,0,0,0,0,1,38,2,0,40,1,11,38,4,12,15,0,79.5,1,41,7,48,43,594,94,0,0,4,9,0,36,15,11,6,15,9,4,0,32,3,30,8,2,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,143,7,0,0,0,0
813.,147,3,0,0,0,1,38,2,0,40,1,11,38,4,12,15,0,79.5,1,41,7,48,42,594,94,0,0,1,4,0,38,16,13,4,18,11,4,0,30,2,30,6,1,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,140,10,0,0,0,0
814.,150,0,0,0,0,1,38,2,0,40,1,9,40,4,12,15,0,79.5,1,41,7,48,43,594,94,0,1,1,7,0,39,13,13,4,15,10,4,0,26,1,30,4,2,0,150,37,150,0,0,0,0,0,147,3,0,0,0,0,140,10,0,0,0,0
