# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP_PSD_50.ka' '-l' '5000' '-p' '1' '-o' 'LTP_Slot_50.out' -seed 840738307
# "uuid" : "206358218"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
0.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,0,0,0,66,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,10,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
1.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,47,0,3,3,0,0,0,108,0,0,0,0,14,0,56,0,21,0,32,17,0,0,0,10,0,5,0,8,4,0,0,2,0,30,4,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
2.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,0,0,108,0,0,0,0,9,0,52,0,25,0,35,21,0,0,0,13,1,6,0,5,5,0,0,5,1,30,2,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
3.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,0,0,108,0,0,0,1,15,0,51,0,20,0,36,16,0,0,0,13,1,5,0,4,5,0,0,6,0,30,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
4.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,0,0,0,2,15,0,51,0,20,0,31,17,0,0,0,12,1,5,0,8,5,0,0,7,0,30,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
5.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,0,0,108,0,1,1,2,16,0,55,0,21,0,23,19,0,0,0,8,1,3,0,5,2,0,0,6,1,30,0,0,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
6.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,0,0,0,2,11,0,57,0,26,0,37,21,0,0,0,6,1,3,0,6,3,0,0,5,1,30,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
7.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,0,0,108,1,1,1,3,15,0,52,0,22,0,42,18,0,0,0,9,2,3,0,7,1,0,0,7,1,30,1,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
8.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,2,0,0,108,2,3,3,2,14,1,51,0,15,0,34,14,0,0,0,11,2,10,0,5,8,0,0,7,1,30,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
9.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,1,2,2,3,17,0,49,0,18,0,32,13,0,0,0,9,5,4,1,3,3,1,0,7,2,30,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
10.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,0,0,108,0,2,2,2,14,3,52,0,19,0,36,12,0,0,0,10,2,5,1,3,4,1,0,8,2,30,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
11.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,1,0,0,108,1,2,2,0,10,3,55,0,21,0,31,18,0,0,0,8,3,4,2,8,3,2,0,12,3,30,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
12.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,0,3,3,1,11,7,55,0,22,0,33,18,0,0,0,8,2,4,1,3,4,0,0,11,2,30,0,0,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
13.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,1,0,0,108,2,6,6,0,9,13,55,0,26,0,22,17,0,0,0,9,2,4,0,6,3,0,0,13,2,30,1,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
14.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,2,7,7,0,11,19,54,0,17,0,26,10,0,0,0,10,2,3,1,6,3,1,0,13,2,30,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
15.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,3,7,7,1,7,22,53,0,22,0,33,17,0,0,0,9,3,5,2,3,3,0,0,12,4,30,0,3,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
16.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,1,0,0,108,1,7,7,1,7,17,51,0,17,0,29,12,0,0,0,11,3,3,1,5,2,1,0,9,4,30,0,1,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
17.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,3,10,10,1,6,20,50,0,21,0,25,17,0,0,0,12,3,4,0,2,3,0,0,8,1,30,0,3,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
18.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,4,11,11,2,5,28,49,0,24,0,28,13,0,0,0,13,2,3,1,5,2,1,0,7,3,30,0,4,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
19.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,1,0,0,108,3,10,10,1,2,36,52,0,24,0,19,16,0,0,0,12,1,4,1,5,4,1,1,6,3,30,1,3,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
20.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,1,10,10,2,9,34,50,0,21,0,26,11,0,0,0,13,1,4,1,3,4,0,1,9,0,30,1,1,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
21.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,4,16,16,2,6,36,50,0,19,0,25,15,0,0,0,13,1,5,0,0,5,0,0,10,5,30,0,4,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
22.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,3,13,13,1,2,38,52,0,21,0,22,14,0,0,0,12,1,5,1,4,3,0,0,10,3,30,2,3,200,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
23.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,0,0,108,5,16,16,2,4,34,53,0,19,0,19,17,0,0,0,11,0,7,0,6,4,0,0,9,2,30,0,5,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
24.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,3,18,18,4,7,30,48,0,22,0,27,17,0,0,0,12,2,4,1,2,2,1,0,9,7,30,3,3,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
25.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,2,7,7,1,2,39,50,0,22,0,15,16,0,0,0,13,2,5,3,5,4,2,1,6,3,30,0,2,200,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
26.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,6,14,14,1,3,38,52,0,25,0,22,16,0,0,0,11,2,4,1,1,2,1,1,6,1,30,3,6,200,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,200,50,0
27.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,4,17,17,2,6,38,52,0,20,0,13,15,0,0,0,10,2,4,2,1,2,2,1,9,5,30,1,4,200,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,200,50,0
28.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,11,18,18,4,6,39,49,0,22,0,14,18,0,0,0,10,3,6,2,2,3,1,1,9,3,30,1,11,200,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,200,50,0
29.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,8,22,22,4,5,39,50,0,24,0,14,13,0,0,0,10,2,4,1,5,2,1,0,6,3,30,1,8,200,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,200,50,0
30.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,3,19,19,1,8,40,53,0,22,0,19,15,0,0,0,9,3,3,1,4,3,1,0,5,2,30,1,3,200,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,200,50,0
31.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,2,0,0,108,4,18,18,2,5,39,53,0,21,0,12,14,0,0,0,8,3,4,1,0,2,1,0,6,3,30,1,4,200,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,200,50,0
32.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,0,0,108,8,19,19,4,7,37,52,0,21,0,14,9,0,0,0,9,1,6,1,7,4,1,0,4,4,30,1,8,200,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,200,50,0
33.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,0,0,108,7,23,23,0,6,38,54,0,21,0,16,15,0,0,0,11,1,6,1,3,3,1,0,3,2,30,4,7,200,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,200,50,0
34.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,0,0,108,3,19,19,2,3,37,53,0,25,0,15,19,0,0,0,10,1,5,0,2,4,0,0,3,3,30,0,3,200,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,200,50,0
35.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,5,18,18,3,5,39,52,0,24,0,15,12,0,0,0,10,1,7,0,4,4,0,0,6,4,30,4,5,201,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,201,50,0
36.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,1,0,0,108,13,37,37,1,5,36,55,0,25,0,13,19,0,0,0,9,1,3,2,5,3,0,0,8,1,30,1,13,201,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,201,50,0
37.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,0,0,108,11,26,26,1,8,39,54,0,22,0,10,14,0,0,0,8,3,3,2,1,2,2,0,8,6,30,0,11,201,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
38.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,1,0,0,108,6,25,25,0,4,37,54,0,24,0,19,19,0,0,0,9,3,4,2,1,2,1,1,7,5,30,2,6,201,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
39.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,0,0,108,9,32,32,2,4,40,52,0,20,0,12,14,0,0,0,10,2,2,2,3,2,1,2,5,4,30,1,9,201,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
40.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,1,0,108,8,31,31,0,7,39,54,0,23,0,13,17,0,0,0,10,2,4,0,5,2,0,2,4,4,30,2,8,201,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
41.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,1,1,0,107,10,31,31,1,6,39,55,0,24,0,15,18,0,0,0,8,2,5,1,4,2,0,2,6,4,30,1,10,201,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
42.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,1,1,0,108,13,31,31,2,8,37,55,0,18,0,14,14,0,0,0,8,1,6,3,0,4,1,3,7,3,30,1,13,201,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
43.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,107,8,21,21,0,2,37,57,0,25,0,18,16,0,0,0,9,0,5,0,4,2,0,4,8,3,30,0,8,201,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
44.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,2,0,108,6,25,25,1,4,38,56,0,27,0,17,20,0,0,0,9,0,2,1,3,1,0,2,10,5,30,0,6,201,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
45.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,2,0,107,7,15,15,2,8,38,54,0,21,0,16,14,0,0,0,9,1,2,2,3,0,0,2,5,5,30,1,7,201,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,201,50,0
46.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,107,8,21,21,1,3,38,57,0,24,0,12,17,0,0,0,7,1,4,1,5,0,1,3,5,2,30,2,8,201,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,201,50,0
47.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,2,0,108,6,25,25,0,4,39,59,0,18,0,12,14,0,0,0,7,0,4,0,3,2,0,2,4,2,30,1,6,201,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,201,50,0
48.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,2,0,107,8,26,26,2,4,34,57,0,29,0,10,17,0,0,0,7,0,2,0,3,2,0,2,6,4,30,1,8,201,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,201,50,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,1,3,0,107,6,23,23,1,9,39,60,0,22,0,8,14,0,0,0,5,0,3,0,5,1,0,2,7,2,30,1,6,201,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,201,50,0
50.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,3,0,107,4,27,27,4,4,40,54,0,18,0,12,13,0,0,0,6,2,4,0,6,1,0,3,6,0,30,1,4,201,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,201,50,0
51.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,3,0,106,7,26,26,2,4,37,54,0,21,0,13,14,0,0,0,8,2,3,2,7,2,2,2,4,2,30,3,7,202,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,202,50,0
52.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,3,0,106,3,17,17,0,7,38,52,0,19,0,10,11,0,0,0,12,2,9,0,3,8,0,2,6,3,30,4,3,202,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,202,50,0
53.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,1,3,0,107,8,22,22,3,4,37,52,0,23,0,13,15,0,0,0,10,1,6,1,3,3,1,2,7,2,30,6,8,202,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,202,50,0
54.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,1,4,0,108,5,25,25,3,8,40,54,0,26,0,13,19,0,0,0,8,1,2,1,2,2,1,2,6,5,30,3,5,202,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,202,50,0
55.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,6,0,107,13,32,32,2,6,40,56,0,23,0,13,16,0,0,0,7,1,3,2,3,1,1,2,4,2,30,1,13,202,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,202,50,0
56.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,6,0,106,13,33,33,3,4,38,56,0,23,0,17,14,0,0,0,6,1,6,0,3,2,0,2,6,2,30,3,13,202,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,202,50,0
57.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,4,0,106,6,22,22,0,7,39,57,0,23,0,17,16,0,0,0,8,1,5,0,2,4,0,2,8,5,30,1,6,202,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,202,50,0
58.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,1,3,0,107,6,27,27,3,6,37,54,0,29,0,16,23,0,0,0,8,1,1,2,3,0,1,2,6,2,30,1,6,202,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,202,50,0
59.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,3,0,107,13,32,32,1,5,39,56,0,22,0,11,18,0,0,0,8,1,8,0,4,3,0,2,7,0,30,4,13,202,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,202,50,0
60.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,3,0,106,13,34,34,0,6,39,55,0,27,0,16,17,0,0,0,11,0,3,0,4,2,0,3,8,4,30,4,13,202,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,202,50,0
61.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,4,0,105,4,13,13,0,5,38,56,0,24,0,16,17,0,0,0,10,0,2,0,1,1,0,3,8,9,30,4,4,202,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,202,50,0
62.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,4,0,108,6,31,31,0,6,38,54,0,26,0,15,17,0,0,0,11,1,3,0,3,1,0,3,8,7,30,4,6,202,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,202,50,0
63.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,5,0,106,10,40,40,0,7,39,54,0,22,0,6,17,0,0,0,11,1,3,1,3,3,0,3,9,3,30,3,10,202,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,202,50,0
64.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,3,0,106,7,26,26,1,6,38,52,0,21,0,8,13,0,0,0,10,3,6,1,1,3,1,1,7,4,30,3,7,202,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,202,50,0
65.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,2,0,107,6,21,21,1,3,40,53,0,24,0,12,17,0,0,0,9,3,4,1,1,3,1,2,8,0,30,3,6,202,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,202,50,0
66.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,108,11,24,24,2,5,37,50,0,22,0,16,15,0,0,0,11,3,7,1,4,4,1,2,7,7,30,2,11,202,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,202,50,0
67.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,2,0,107,12,24,24,2,6,40,54,0,23,0,18,17,0,0,0,8,2,2,0,4,1,0,1,4,5,30,5,12,202,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,202,50,0
68.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,108,9,20,20,2,6,40,51,0,24,0,12,14,0,0,0,10,3,3,1,1,3,1,1,6,8,30,2,9,202,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,202,50,0
69.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,1,2,0,108,10,33,33,2,7,39,54,0,20,0,10,14,0,0,0,7,3,6,3,5,3,2,3,6,1,30,4,10,202,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,202,50,0
70.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,107,10,29,29,4,4,40,52,0,20,0,10,13,0,0,0,7,3,6,0,5,5,0,2,7,6,30,6,10,202,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,202,50,0
71.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,1,0,108,10,34,34,2,5,40,58,0,21,0,8,13,0,0,0,6,0,5,1,5,1,0,3,4,4,30,6,10,202,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,202,50,0
72.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,2,0,108,7,30,30,1,4,40,58,0,25,0,10,18,0,0,0,7,0,3,1,2,3,0,2,3,3,30,2,7,202,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,202,50,0
73.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,107,7,28,28,0,8,38,58,0,20,0,11,14,0,0,0,8,0,3,0,0,1,0,2,5,11,30,5,7,202,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,202,50,0
74.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,1,0,107,10,31,31,0,7,39,57,0,22,0,11,14,0,0,0,9,0,3,1,3,1,0,4,9,5,30,1,10,202,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,202,50,0
75.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,1,0,108,9,39,39,0,4,38,51,0,20,0,9,12,0,0,0,13,2,4,0,0,3,0,3,9,5,30,2,9,202,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,202,50,0
76.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,8,32,32,0,7,38,54,0,27,0,8,23,0,0,0,10,2,1,0,5,1,0,3,9,1,30,4,8,202,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,202,50,0
77.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,9,30,30,0,9,38,55,0,22,0,10,16,0,0,0,10,1,4,0,0,2,0,3,8,4,30,1,9,202,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,202,50,0
78.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,107,19,32,32,2,7,37,53,0,24,0,15,17,0,0,0,9,2,2,0,4,2,0,5,7,7,30,3,19,202,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,202,50,0
79.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,1,1,0,107,11,39,39,1,7,39,53,0,22,0,17,18,0,0,0,9,3,2,2,1,2,0,5,7,0,30,2,11,202,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,202,50,0
