# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP_PSD_20.ka' '-l' '5000' '-p' '1' '-o' 'LTP_Slot_25.out' -seed 949430809
# "uuid" : "965646621"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
10.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,1,0,0,108,1,4,4,3,9,3,49,0,23,0,39,19,0,0,0,9,5,3,4,4,2,3,0,9,1,30,0,1,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,50,0
11.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,1,0,0,108,1,3,3,1,6,8,52,0,20,0,28,13,0,0,0,9,4,4,4,5,4,3,0,11,6,30,0,1,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,50,0
12.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,1,0,0,108,2,5,5,1,10,10,54,0,20,0,27,19,0,0,0,8,3,3,2,3,3,1,0,11,1,30,1,2,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,50,0
13.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,1,0,0,108,1,4,4,2,8,7,51,0,24,0,29,18,0,0,0,8,5,3,3,4,2,3,0,8,1,30,0,1,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,50,0
14.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,0,3,3,1,6,17,55,0,24,0,30,19,0,0,0,5,5,0,2,7,0,2,0,8,2,30,1,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,50,0
15.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,1,4,4,2,5,11,54,0,23,0,32,19,0,0,0,5,5,2,2,5,1,2,0,12,1,30,1,1,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,50,0
16.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,0,0,108,0,4,4,2,8,25,54,0,21,0,29,19,0,0,0,7,3,2,1,6,1,0,0,10,1,30,0,0,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,50,0
17.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,3,10,10,2,4,25,54,0,22,0,23,14,0,0,0,7,3,5,0,3,4,0,0,7,6,30,1,3,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,50,0
18.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,0,0,108,2,14,14,2,3,31,55,0,26,0,21,16,0,0,0,5,4,2,1,6,0,1,0,8,1,30,2,2,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,50,0
19.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,1,10,10,0,2,31,59,0,23,0,27,16,0,0,0,2,5,3,2,5,0,2,0,8,5,30,2,1,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,50,0
20.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,1,7,7,4,7,35,57,0,24,0,13,18,0,0,0,0,5,2,2,5,0,1,1,12,4,30,0,1,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,50,0
21.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,3,12,12,1,4,37,59,0,29,0,11,20,0,0,0,2,4,1,1,3,0,1,3,10,4,30,0,3,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,50,0
22.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,6,18,18,1,5,32,58,0,22,0,9,11,0,0,0,5,2,0,3,4,0,1,4,14,1,30,0,6,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
23.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,0,0,108,9,19,19,1,4,40,58,0,23,0,16,19,0,0,0,4,3,1,3,4,0,1,5,12,3,30,0,9,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
24.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,8,15,15,1,9,36,56,0,25,0,15,19,0,0,0,5,4,1,1,3,1,0,6,14,6,30,0,8,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,50,0
25.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,0,0,108,4,14,14,3,4,37,54,0,27,0,24,18,0,0,0,5,4,3,2,3,2,1,6,8,7,30,1,4,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,50,0
26.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,6,21,21,3,8,37,56,0,21,0,16,15,0,0,0,4,3,3,2,5,1,1,5,9,5,30,0,6,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,50,0
27.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,107,4,18,18,2,4,36,58,0,25,0,12,14,0,0,0,5,1,1,0,6,0,0,6,6,3,30,0,4,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,50,0
28.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,1,1,0,108,4,16,16,3,6,40,53,0,24,0,21,16,0,0,0,7,3,2,1,7,1,1,5,8,2,30,1,4,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,201,50,0
29.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,107,8,17,17,2,3,36,55,0,25,0,17,16,0,0,0,6,3,4,2,3,3,1,4,9,2,30,1,8,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
30.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,107,6,23,23,2,5,37,52,0,27,0,18,21,0,0,0,10,2,3,1,3,3,0,2,7,2,30,2,6,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
31.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,1,0,107,8,25,25,4,4,40,48,0,19,0,14,10,0,0,0,11,3,4,2,3,3,1,2,7,4,30,0,8,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
32.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,1,0,107,8,22,22,1,2,38,52,0,24,0,12,15,0,0,0,9,4,8,1,2,3,1,1,7,6,30,0,8,202,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,202,50,0
33.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,13,34,34,4,4,40,47,0,20,0,9,11,0,0,0,11,4,4,1,4,4,0,2,9,6,30,1,13,202,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,202,50,0
34.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,1,1,0,107,9,23,23,1,3,39,49,0,22,0,11,18,0,0,0,10,6,5,2,2,4,2,3,8,5,30,1,9,202,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,202,50,0
35.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,10,25,25,1,6,37,52,0,20,0,14,14,0,0,0,9,4,3,3,3,0,3,3,9,4,30,2,10,202,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,202,50,0
36.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,7,22,22,0,1,38,54,0,27,0,14,18,0,0,0,8,4,3,1,5,2,1,3,8,5,30,2,7,202,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,202,50,0
37.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,107,8,23,23,0,8,37,56,0,22,0,11,13,0,0,0,7,3,3,0,3,2,0,2,5,2,30,1,8,202,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,202,50,0
38.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,4,27,27,0,3,38,54,0,24,0,15,14,0,0,0,8,4,3,1,2,2,1,2,9,6,30,1,4,202,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,202,50,0
39.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,2,0,107,7,20,20,0,3,38,55,0,22,0,9,17,0,0,0,7,4,4,4,4,1,2,3,12,3,30,1,7,202,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
40.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,2,0,107,8,25,25,6,7,38,48,0,17,0,18,11,0,0,0,7,5,4,1,5,2,1,3,9,5,30,1,8,202,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
41.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,3,0,107,11,32,32,2,9,39,51,0,19,0,11,11,0,0,0,10,3,5,0,3,2,0,4,11,5,30,2,11,202,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
42.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,1,3,0,108,15,25,25,0,4,38,53,0,23,0,15,13,0,0,0,11,2,5,1,2,3,1,2,9,5,30,0,15,202,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
43.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,1,4,0,105,13,31,31,2,5,37,53,0,25,0,13,18,0,0,0,7,4,3,1,5,1,1,2,7,2,30,2,13,202,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,202,50,0
44.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,4,0,106,7,26,26,5,6,38,52,0,22,0,13,19,0,0,0,5,4,4,1,5,3,1,1,6,2,30,1,7,202,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,202,50,0
45.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,4,0,107,11,28,28,0,6,38,58,0,23,0,11,19,0,0,0,5,3,3,0,3,2,0,1,9,9,30,2,11,202,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,202,50,0
46.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,1,4,0,106,11,28,28,2,9,38,53,0,22,0,11,16,0,0,0,7,4,4,0,2,2,0,1,7,5,30,2,11,202,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,202,50,0
47.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,107,14,40,40,2,6,39,53,0,20,0,9,14,0,0,0,9,2,6,1,2,4,0,1,6,5,30,1,14,202,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,202,50,0
48.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,1,2,0,107,12,24,24,2,2,40,50,0,24,0,13,20,0,0,0,10,4,3,2,2,2,2,1,6,4,30,2,12,202,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,202,50,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,5,32,32,1,6,39,54,0,22,0,6,15,0,0,0,8,3,2,3,2,2,3,1,4,2,30,5,5,203,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,203,50,0
50.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,1,0,108,12,39,39,1,9,38,54,0,22,0,13,15,0,0,0,8,3,5,0,1,3,0,0,8,5,30,6,12,203,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,203,50,0
51.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,1,1,0,108,9,28,28,0,0,39,59,0,34,0,7,21,0,0,0,5,2,1,0,6,0,0,0,6,4,30,1,9,203,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,203,50,0
52.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,107,10,35,35,0,6,40,59,0,24,0,11,18,0,0,0,4,3,5,0,2,2,0,0,3,5,30,4,10,203,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,203,50,0
53.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,107,11,28,28,2,4,40,58,0,28,0,7,15,0,0,0,4,2,3,1,0,0,0,0,8,7,30,5,11,203,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,203,50,0
54.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,108,13,26,26,2,5,38,54,0,26,0,10,19,0,0,0,8,2,2,0,3,0,0,0,7,3,30,2,13,204,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,204,50,0
55.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,108,7,35,35,1,3,40,53,0,27,0,10,18,0,0,0,9,3,3,2,2,0,2,2,6,4,30,3,7,204,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,204,50,0
56.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,107,10,37,37,2,5,38,54,0,21,0,14,13,0,0,0,8,2,4,1,0,4,1,2,6,4,30,3,10,204,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,204,50,0
57.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,2,0,107,5,27,27,0,10,40,55,0,14,0,13,11,0,0,0,9,2,6,0,4,3,0,2,6,6,30,1,5,204,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,204,50,0
58.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,106,8,28,28,1,6,39,55,0,20,0,14,15,0,0,0,7,3,5,2,1,3,1,1,7,10,30,1,8,204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,204,50,0
59.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,1,0,108,8,26,26,2,5,39,53,0,19,0,19,8,0,0,0,8,3,7,2,1,4,2,2,3,5,30,3,8,204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,204,50,0
60.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,1,0,107,13,26,26,2,4,37,51,0,23,0,8,16,0,0,0,10,3,5,2,3,2,2,2,5,6,30,1,13,204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,204,50,0
61.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,1,0,108,13,36,36,1,4,40,55,0,24,0,9,14,0,0,0,8,2,3,1,1,2,1,2,6,8,30,4,14,204,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,204,50,0
62.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,1,0,108,6,28,28,2,8,39,51,0,26,0,8,14,0,0,0,11,2,2,0,4,2,0,1,4,6,30,1,6,204,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,204,50,0
63.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,1,0,108,7,26,26,2,5,40,54,0,22,0,14,14,0,0,0,8,2,5,1,2,2,1,1,4,3,30,4,7,204,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,204,50,0
64.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,1,0,108,9,26,26,1,4,40,53,0,21,0,8,13,0,0,0,10,2,6,1,6,4,0,1,1,3,30,4,9,204,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,204,50,0
65.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,1,0,108,10,24,24,1,5,40,54,0,21,0,15,17,0,0,0,9,2,4,0,3,2,0,1,5,4,30,2,10,204,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,204,50,0
66.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,108,2,29,29,1,2,37,56,0,24,0,12,17,0,0,0,7,2,3,1,2,1,1,1,7,8,30,1,2,204,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,204,50,0
67.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,108,6,25,25,1,11,39,55,0,18,0,15,10,0,0,0,8,2,3,0,4,2,0,2,7,5,30,2,6,204,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,204,50,0
68.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,108,10,22,22,0,9,40,53,0,20,0,18,13,0,0,0,10,3,2,2,3,2,2,3,7,7,30,3,10,204,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,204,50,0
69.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,1,4,0,108,7,22,22,3,6,37,51,0,25,0,14,14,0,0,0,9,3,2,2,8,2,2,3,9,5,30,2,7,204,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,204,50,0
70.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,4,0,106,6,18,18,1,6,36,53,0,21,0,17,16,0,0,0,10,2,5,1,4,3,0,5,10,2,30,1,6,204,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,204,50,0
71.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,4,0,106,9,26,26,3,6,37,51,0,23,0,13,13,0,0,0,11,1,3,2,2,3,0,6,7,6,30,1,9,204,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,204,50,0
72.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,1,3,0,106,11,25,25,0,4,38,54,0,22,0,17,18,0,0,0,10,2,3,0,3,2,0,5,7,6,30,2,11,204,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,204,50,0
73.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,3,0,107,9,18,18,1,3,38,56,0,27,0,12,20,0,0,0,7,2,3,1,4,2,0,5,6,5,30,1,9,204,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,204,50,0
