# Output of 'KaSim' 'AMPA5_12.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP.ka' '-l' '5000' '-p' '1' '-o' 'LTP_All12.out' -seed 551250051
# "uuid" : "962409734"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
10.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,0,2,2,0,14,1,66,0,25,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,251,0,0
11.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,0,3,3,1,12,0,65,0,27,0,39,21,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,251,0,0
12.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,0,0,108,1,5,5,1,13,7,65,0,25,0,33,17,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,1,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
13.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,2,0,0,108,2,7,7,2,10,13,64,0,29,0,28,24,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,2,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
14.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,0,0,108,2,3,3,3,8,10,63,0,25,0,40,21,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,2,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
15.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,0,0,108,2,7,7,0,11,12,66,0,26,0,32,16,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,2,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
16.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,3,9,9,2,9,23,64,0,26,0,37,17,0,0,0,0,0,0,0,0,0,0,0,0,4,30,2,3,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
17.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,2,12,12,3,6,24,63,0,27,0,27,20,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,2,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
18.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,0,7,7,2,2,21,64,0,31,0,34,20,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,0,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
19.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,2,7,7,0,5,32,66,0,25,0,27,17,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,2,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
20.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,3,11,11,1,5,28,65,0,28,0,19,20,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,3,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,251,0,0
21.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,1,8,8,4,4,36,62,0,27,0,31,18,0,0,0,0,0,0,0,0,0,0,0,0,6,30,0,1,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,251,0,0
22.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,3,17,17,0,11,32,66,0,22,0,33,13,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,3,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
23.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,0,0,108,4,16,16,1,4,37,65,0,29,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,2,30,2,4,251,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,251,0,0
24.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,5,15,15,1,3,37,65,0,29,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,5,251,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,251,0,0
25.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,2,13,13,1,4,35,65,0,27,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,2,30,1,2,251,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,251,0,0
26.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,3,13,13,2,7,36,64,0,28,0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,3,251,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,251,0,0
27.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,4,16,16,3,4,38,63,0,28,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,4,251,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,251,0,0
28.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,2,0,0,108,7,24,24,1,9,36,65,0,22,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,7,251,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,251,0,0
29.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,6,15,15,1,3,34,65,0,32,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,6,251,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
30.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,5,15,15,0,7,39,66,0,26,0,21,19,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,5,251,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
31.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,0,0,108,6,19,19,3,2,39,63,0,30,0,21,18,0,0,0,0,0,0,0,0,0,0,0,0,7,30,1,6,251,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
32.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,3,17,17,0,11,36,66,0,24,0,25,17,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,3,251,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
33.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,0,0,108,8,31,31,1,1,38,65,0,33,0,19,25,0,0,0,0,0,0,0,0,0,0,0,0,5,30,1,8,251,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
34.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,5,23,23,1,12,38,65,0,24,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,5,251,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
35.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,6,27,27,3,7,38,63,0,26,0,28,16,0,0,0,0,0,0,0,0,0,0,0,0,6,30,6,6,251,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
36.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,6,27,27,2,6,37,64,0,28,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,3,30,3,6,251,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
37.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,8,24,24,1,7,39,65,0,25,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,7,30,2,8,251,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
38.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,12,34,34,1,3,40,65,0,29,0,16,17,0,0,0,0,0,0,0,0,0,0,0,0,3,30,2,12,251,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
39.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,8,28,28,2,7,39,64,0,29,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,8,251,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,251,0,0
40.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,7,26,26,1,5,40,65,0,27,0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,8,30,1,7,252,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,252,0,0
41.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,0,0,108,9,20,20,2,3,39,64,0,32,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,8,30,3,9,252,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,252,0,0
42.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,4,20,20,2,4,37,64,0,29,0,15,17,0,0,0,0,0,0,0,0,0,0,0,0,7,30,4,4,252,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,252,0,0
43.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,8,27,27,1,4,38,65,0,29,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,5,30,2,8,252,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,252,0,0
44.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,11,26,26,2,7,39,64,0,26,0,16,17,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,11,253,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,253,0,0
45.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,2,0,107,3,19,19,0,7,37,66,0,23,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,3,30,3,3,253,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,253,0,0
46.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,8,27,27,3,6,39,63,0,28,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,8,253,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,253,0,0
47.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,107,7,26,26,1,6,39,65,0,29,0,15,21,0,0,0,0,0,0,0,0,0,0,0,0,7,30,3,7,253,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,253,0,0
48.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,1,0,108,6,22,22,1,4,40,65,0,31,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,7,30,1,6,253,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,253,0,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,1,0,108,12,30,30,2,5,38,64,0,28,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,5,30,2,12,253,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,253,0,0
50.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,2,0,108,9,24,24,1,6,39,65,0,27,0,16,19,0,0,0,0,0,0,0,0,0,0,0,0,8,30,2,9,253,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,253,0,0
51.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,2,0,108,6,32,32,1,6,38,65,0,23,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,4,30,4,6,253,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,253,0,0
52.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,2,0,107,7,25,25,0,4,38,66,0,29,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,5,30,1,7,253,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,253,0,0
53.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,2,0,108,8,25,25,2,6,39,64,0,25,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,5,30,4,8,253,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,253,0,0
54.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,3,0,108,11,30,30,0,5,39,66,0,29,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,6,30,4,11,253,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,253,0,0
55.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,2,0,107,10,26,26,1,6,35,65,0,26,0,22,18,0,0,0,0,0,0,0,0,0,0,0,0,4,30,4,10,253,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,253,0,0
56.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,7,20,20,0,5,38,66,0,30,0,16,17,0,0,0,0,0,0,0,0,0,0,0,0,6,30,4,7,253,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,253,0,0
57.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,1,0,108,7,25,25,1,6,39,65,0,28,0,15,19,0,0,0,0,0,0,0,0,0,0,0,0,4,30,2,7,252,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,253,0,0
58.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,15,32,32,1,4,40,65,0,29,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,3,30,3,15,252,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,253,0,0
59.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,3,24,24,1,3,38,65,0,29,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,3,252,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,253,0,0
60.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,8,27,27,0,4,40,66,0,30,0,16,19,0,0,0,0,0,0,0,0,0,0,0,0,5,30,4,8,252,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,253,0,0
61.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,7,21,21,2,7,38,64,0,26,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,4,30,2,7,252,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,253,0,0
62.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,1,0,108,8,32,32,1,5,38,65,0,30,0,12,22,0,0,0,0,0,0,0,0,0,0,0,0,5,30,5,8,252,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,253,0,0
63.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,8,29,29,1,5,40,65,0,28,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,8,30,3,8,252,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,253,0,0
64.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,8,27,27,0,9,40,66,0,25,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,4,30,2,8,252,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,253,0,0
65.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,5,23,23,2,2,39,64,0,26,0,13,18,0,0,0,0,0,0,0,0,0,0,0,0,9,30,2,5,252,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,253,0,0
66.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,9,28,28,2,7,38,64,0,27,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,9,252,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,253,0,0
67.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,7,27,27,0,2,37,66,0,29,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,4,30,1,7,252,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,253,0,0
68.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,107,9,38,38,2,6,39,64,0,28,0,13,19,0,0,0,0,0,0,0,0,0,0,0,0,4,30,3,9,252,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,253,0,0
69.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,107,8,25,25,1,8,40,65,0,24,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,6,30,3,8,252,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,253,0,0
70.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,9,22,22,3,9,39,63,0,28,0,18,23,0,0,0,0,0,0,0,0,0,0,0,0,4,30,1,9,252,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,253,0,0
71.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,10,28,28,0,4,40,66,0,27,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,3,30,1,10,253,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,254,0,0
72.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,1,0,108,13,31,31,3,10,40,63,0,25,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,6,30,3,13,253,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,254,0,0
73.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,1,2,0,107,11,23,23,1,8,40,65,0,23,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,6,30,2,11,253,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,254,0,0
74.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,2,0,108,13,38,38,0,4,39,66,0,30,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0,10,30,1,13,254,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,254,0,0
