# Output of 'KaSim' 'AMPA5_23.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP.ka' '-l' '5000' '-p' '1' '-o' 'LTP_All23.out' -seed 590868352
# "uuid" : "1022373985"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
0.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,50,0,0,0,0,0,0,108,0,0,0,66,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
1.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,0,0,108,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,62,0,29,0,35,23,0,0,3,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
2.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,26,0,24,24,0,0,0,108,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,63,2,30,2,34,23,1,0,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
3.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,21,0,29,29,0,0,0,108,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,60,4,26,1,49,23,1,0,20,2,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
4.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,20,0,30,30,0,0,0,108,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,58,6,25,2,39,20,1,0,19,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
5.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,18,0,32,32,0,0,0,108,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,57,9,25,3,40,18,3,0,21,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
6.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,15,0,35,35,1,0,0,108,1,2,2,1,10,0,0,0,0,0,0,0,0,0,0,57,8,23,7,36,16,7,0,29,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
7.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,13,0,37,37,0,0,0,108,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,56,8,27,2,29,22,2,0,24,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
8.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,12,0,38,38,0,0,0,108,0,2,2,0,14,1,0,0,0,0,0,0,0,0,0,56,10,21,5,37,17,5,0,32,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
9.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,13,0,37,37,0,0,0,108,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,58,8,22,4,31,17,2,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
10.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,14,0,36,36,1,0,0,108,1,5,5,2,14,4,0,0,0,0,0,0,0,0,0,57,7,20,2,38,15,1,0,25,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
11.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,13,0,37,37,0,0,0,108,2,8,8,1,15,6,0,0,0,0,0,0,0,0,0,58,7,23,0,37,15,0,0,23,1,30,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
12.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,9,0,41,41,1,0,0,108,2,5,5,3,10,5,0,0,0,0,0,0,0,0,0,51,12,22,3,36,16,2,3,30,2,30,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
13.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,7,0,43,43,0,0,0,108,2,5,5,3,9,11,0,0,0,0,0,0,0,0,0,56,7,20,5,31,17,4,3,34,2,30,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
14.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,7,0,43,43,1,0,0,108,2,6,6,2,8,17,0,0,0,0,0,0,0,0,0,55,9,19,6,25,13,3,3,32,3,30,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
15.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,8,0,42,42,1,0,0,108,4,8,8,3,4,24,0,0,0,0,0,0,0,0,0,55,8,24,3,28,20,2,3,31,4,30,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
16.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,9,0,41,41,1,0,0,108,4,10,10,1,7,25,0,0,0,0,0,0,0,0,0,56,9,23,4,32,16,3,4,31,1,30,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
17.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,10,0,40,40,0,0,0,108,4,11,11,1,7,24,0,0,0,0,0,0,0,0,0,56,9,23,4,26,17,4,5,28,4,30,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
18.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,10,0,40,40,0,0,0,108,5,10,10,0,4,33,0,0,0,0,0,0,0,0,0,56,10,27,3,23,21,2,6,28,2,30,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
19.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,9,0,41,41,0,0,0,108,5,10,10,0,10,29,0,0,0,0,0,0,0,0,0,55,11,20,4,29,17,3,5,27,3,30,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
20.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,12,0,38,38,0,0,0,108,4,20,20,1,3,35,0,0,0,0,0,0,0,0,0,55,10,26,5,31,23,4,5,28,0,30,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
21.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,13,0,37,37,0,0,0,108,6,20,20,1,5,35,0,0,0,0,0,0,0,0,0,58,7,27,3,23,17,2,5,25,2,30,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
22.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,14,0,36,36,0,0,0,108,2,17,17,0,4,33,0,0,0,0,0,0,0,0,0,57,9,24,4,18,14,2,4,28,2,30,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
23.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,17,0,33,33,0,0,0,108,3,14,14,1,4,37,0,0,0,0,0,0,0,0,0,57,8,25,3,18,16,3,5,23,1,30,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
24.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,15,0,35,35,0,0,0,108,3,9,9,2,4,31,0,0,0,0,0,0,0,0,0,54,10,24,4,20,17,4,6,23,2,30,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
25.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,14,0,36,36,0,0,0,108,4,21,21,2,3,32,0,0,0,0,0,0,0,0,0,57,7,25,2,22,21,2,6,24,2,30,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
26.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,15,0,35,35,0,0,0,108,2,9,9,4,3,38,0,0,0,0,0,0,0,0,0,55,7,28,1,11,17,0,4,18,4,30,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
27.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,16,0,34,34,1,0,0,108,5,15,15,3,8,36,0,0,0,0,0,0,0,0,0,57,6,24,1,19,18,1,6,28,3,30,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
28.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,17,0,33,33,0,0,0,108,5,15,15,2,5,35,0,0,0,0,0,0,0,0,0,57,7,23,4,16,15,3,4,23,5,30,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
29.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,15,0,35,35,0,0,0,108,9,25,25,3,6,36,0,0,0,0,0,0,0,0,0,58,5,22,5,15,14,1,8,26,3,30,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
30.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,19,0,31,31,0,0,0,108,10,30,30,1,7,39,0,0,0,0,0,0,0,0,0,59,6,26,2,21,19,1,9,21,3,30,1,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
31.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,16,0,34,34,0,0,0,108,8,23,23,1,8,38,0,0,0,0,0,0,0,0,0,57,8,22,2,15,12,1,8,21,5,30,1,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0
32.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,17,0,33,33,0,0,0,108,11,28,28,3,3,38,0,0,0,0,0,0,0,0,0,56,7,31,2,12,20,1,9,28,5,30,2,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,250,0
33.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,18,0,32,32,0,0,0,108,5,21,21,1,6,38,0,0,0,0,0,0,0,0,0,58,7,24,5,17,17,3,10,28,4,30,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,250,0
34.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,16,0,34,34,0,0,0,108,11,21,21,2,1,38,0,0,0,0,0,0,0,0,0,55,9,26,8,16,18,4,9,25,3,30,2,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,250,0
35.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,15,0,35,35,0,0,0,108,5,23,23,2,7,40,0,0,0,0,0,0,0,0,0,53,11,21,4,14,13,3,7,25,2,30,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
36.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,20,0,30,30,1,2,0,108,7,25,25,4,7,36,0,0,0,0,0,0,0,0,0,51,11,21,2,10,11,2,7,18,4,30,1,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
37.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,18,0,32,32,0,3,0,106,5,18,18,3,3,38,0,0,0,0,0,0,0,0,0,52,11,23,6,14,18,5,11,18,7,30,2,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
38.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,22,0,28,28,0,3,0,107,8,24,24,0,3,38,0,0,0,0,0,0,0,0,0,55,11,27,2,17,18,2,7,18,8,30,1,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
39.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,19,0,31,31,0,3,0,107,9,31,31,1,1,37,0,0,0,0,0,0,0,0,0,54,11,28,5,19,18,2,6,20,6,30,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
40.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,18,0,32,32,0,3,0,107,10,41,41,1,7,40,0,0,0,0,0,0,0,0,0,55,10,24,5,19,19,3,7,24,6,30,3,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
41.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,20,0,30,30,0,3,0,108,9,28,28,5,5,38,0,0,0,0,0,0,0,0,0,52,9,24,1,20,16,1,5,21,3,30,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
42.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,21,0,29,29,0,3,0,107,11,34,34,3,5,40,0,0,0,0,0,0,0,0,0,54,9,25,5,11,14,4,6,22,3,30,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
43.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,21,0,29,29,1,3,0,108,9,32,32,2,4,37,0,0,0,0,0,0,0,0,0,56,8,27,4,16,20,4,5,14,3,30,2,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,250,0
44.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,19,0,31,31,0,2,0,107,9,22,22,3,3,40,0,0,0,0,0,0,0,0,0,54,9,27,4,15,16,3,6,19,0,30,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,250,0
45.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,21,0,29,29,0,2,0,108,9,27,27,0,5,39,0,0,0,0,0,0,0,0,0,59,7,27,5,16,17,3,7,18,6,30,3,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,250,0
46.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,23,0,27,27,1,3,0,107,10,27,27,2,7,40,0,0,0,0,0,0,0,0,0,57,7,20,2,11,10,2,7,19,2,30,4,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,250,0
47.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,24,0,26,26,0,3,0,107,6,25,25,3,4,40,0,0,0,0,0,0,0,0,0,57,6,34,1,15,19,1,5,17,7,30,1,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
48.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,22,0,28,28,0,3,0,108,8,31,31,2,4,39,0,0,0,0,0,0,0,0,0,58,6,24,5,13,17,4,6,20,5,30,6,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,23,0,27,27,0,3,0,108,12,27,27,3,5,39,0,0,0,0,0,0,0,0,0,57,6,25,1,15,14,0,6,18,4,30,3,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
50.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,22,0,28,28,0,3,0,108,11,27,27,1,4,39,0,0,0,0,0,0,0,0,0,58,7,27,4,13,20,3,7,19,4,30,2,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
51.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,25,0,25,25,0,3,0,107,10,27,27,3,3,39,0,0,0,0,0,0,0,0,0,55,8,27,2,11,17,2,6,21,4,30,3,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
52.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,23,0,27,27,0,3,0,107,5,30,30,1,6,40,0,0,0,0,0,0,0,0,0,57,8,20,4,16,14,3,4,18,5,30,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
53.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,25,0,25,25,0,2,0,108,12,34,34,1,8,38,0,0,0,0,0,0,0,0,0,57,8,25,1,14,20,1,4,18,9,30,3,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,250,0
54.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,24,0,26,26,0,3,0,108,16,36,36,1,5,38,0,0,0,0,0,0,0,0,0,57,8,24,4,18,18,4,3,21,1,30,2,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
55.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,24,0,26,26,0,3,0,107,6,23,23,1,3,40,0,0,0,0,0,0,0,0,0,57,8,24,3,16,16,3,3,20,5,30,3,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,250,0
56.,0,0,0,0,0,0,0,0,0,0,108,2,0,0.,27,0,23,23,0,3,0,106,6,28,28,1,4,40,0,0,0,0,0,0,0,0,0,55,10,26,2,15,17,2,4,18,6,30,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,250,0
57.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,24,0,26,26,0,3,0,107,11,30,30,3,6,40,0,0,0,0,0,0,0,0,0,54,9,20,3,12,14,2,5,15,7,30,3,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,250,0
58.,0,0,0,0,0,0,0,0,0,0,108,1,1,0.,25,0,25,25,0,3,0,108,12,27,27,0,7,36,0,0,0,0,0,0,0,0,0,56,10,22,1,4,9,1,5,20,5,30,5,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,250,0
59.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,21,0,29,29,0,2,0,108,8,32,32,1,7,38,0,0,0,0,0,0,0,0,0,57,8,21,4,13,13,2,5,24,5,30,3,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,250,0
60.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,21,0,29,29,0,2,0,107,11,28,28,4,1,38,0,0,0,0,0,0,0,0,0,54,8,24,3,21,12,2,6,18,5,30,4,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,250,0
61.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,25,0,25,25,0,2,0,108,11,31,31,2,5,39,0,0,0,0,0,0,0,0,0,55,9,29,2,8,15,2,6,17,4,30,4,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,250,0
62.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,25,0,25,25,0,2,0,108,8,27,27,1,9,39,0,0,0,0,0,0,0,0,0,57,8,21,4,17,15,2,7,17,4,30,5,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,250,0
63.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,24,0,26,26,0,1,0,108,9,34,34,5,5,40,0,0,0,0,0,0,0,0,0,54,7,25,2,18,13,2,8,22,4,30,4,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,250,0
64.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,23,0,27,27,0,1,0,108,5,27,27,4,8,40,0,0,0,0,0,0,0,0,0,57,5,26,2,14,14,2,8,22,6,30,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,250,0
65.,0,0,0,0,0,0,0,0,0,0,108,1,1,0.,24,0,26,26,1,2,0,108,14,43,43,2,3,40,0,0,0,0,0,0,0,0,0,58,6,29,0,7,22,0,6,19,7,30,4,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,250,0
66.,0,0,0,0,0,0,0,0,0,0,108,1,1,0.,24,0,26,26,0,2,0,108,5,30,30,3,6,40,0,0,0,0,0,0,0,0,0,55,8,25,2,17,16,2,5,18,3,30,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,250,0
67.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,25,0,25,25,0,2,0,107,13,39,39,0,4,39,0,0,0,0,0,0,0,0,0,56,10,28,2,17,14,1,5,16,7,30,1,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,250,0
68.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,25,0,25,25,0,2,0,107,6,33,33,2,9,39,0,0,0,0,0,0,0,0,0,56,8,21,4,10,11,3,6,23,1,30,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,250,0
69.,0,0,0,0,0,0,0,0,0,1,107,1,1,0.,25,0,25,25,0,2,0,107,9,36,36,2,4,40,0,0,0,0,0,0,0,0,0,57,7,23,3,17,20,2,5,21,5,30,2,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,250,0
70.,0,0,0,0,0,0,0,0,0,1,107,0,2,0.,27,0,23,23,0,3,0,107,15,35,35,3,7,39,0,0,0,0,0,0,0,0,0,55,8,21,4,11,14,2,6,18,8,30,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,250,0
71.,0,0,0,0,0,0,0,0,0,1,107,0,2,0.,29,0,21,21,0,3,0,106,12,26,26,3,9,40,0,0,0,0,0,0,0,0,0,56,7,27,3,10,19,3,5,14,8,30,4,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,250,0
72.,0,0,0,0,0,0,0,0,0,1,107,0,2,0.,29,0,21,21,0,3,0,106,7,29,29,1,5,39,0,0,0,0,0,0,0,0,0,57,8,24,1,16,17,1,4,14,3,30,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,250,0
73.,0,0,0,0,0,0,0,0,0,1,107,0,2,0.,27,0,23,23,0,3,0,107,10,28,28,0,5,38,0,0,0,0,0,0,0,0,0,57,9,24,2,17,16,2,2,18,7,30,1,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,250,0
74.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,28,0,22,22,0,3,0,105,7,31,31,4,6,39,0,0,0,0,0,0,0,0,0,52,10,24,6,11,17,6,3,18,6,30,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,250,0
75.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,27,0,23,23,0,4,0,106,11,32,32,1,6,40,0,0,0,0,0,0,0,0,0,59,6,22,2,12,15,2,4,14,4,30,5,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,250,0
76.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,26,0,24,24,0,3,0,107,5,18,18,3,7,39,0,0,0,0,0,0,0,0,0,57,6,24,2,12,18,1,4,13,7,30,2,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,250,0
77.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,27,0,23,23,0,3,0,107,15,35,35,0,3,39,1,0,0,0,0,0,0,0,0,60,5,25,3,15,19,3,2,19,6,30,3,15,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,250,0
78.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,27,0,23,23,0,3,0,105,8,19,19,0,6,38,1,0,0,0,0,0,0,0,0,59,6,23,1,7,16,1,1,16,5,30,4,8,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,250,0
79.,0,0,0,0,0,0,0,0,0,0,108,1,1,0.,25,0,25,25,0,2,0,106,11,25,25,0,5,37,1,0,1,0,0,1,0,0,0,59,6,23,3,17,15,2,3,20,4,30,4,11,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,250,0
