"T","Basal","Small","Medium","Large","B0","B1","B2","B3","B4","S0","S1","S2","S3","S4","M0","M1","M2","M3","M4","L0","L1","L2","L3","L4","S0_p","S1_p","S2_p","S3_p","S4_p","M0_p","M1_p","M2_p","M3_p","M4_p","L0_p","L1_p","L2_p","L3_p","L4_p","S0_pp","S1_pp","S2_pp","S3_pp","S4_pp","M0_pp","M1_pp","M2_pp","M3_pp","M4_pp","L0_pp","L1_pp","L2_pp","L3_pp","L4_pp","Glu_Trigger","Glutamate_level","CaGlu","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance_S845_measure","Conductance_S831_measure","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","GRIP_total","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","PKC_PICK1_AMPAR","PKC_AMPAR","AMPA_S880_membrane","AMPA_Y876_membrane","AMPA_PSD","AMPA_mPSD","AMPA_mX","AMPA_mEZ","AMPA_X","AMPA_EZ","AMPA_endo","AMPA_membrane","AMPA_mobile","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
10.,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,3,0,9,2,2,8,12,0,0,57,51,16,13,15.,39,12,12,6,18,0,6,30,11,19,338,0,27,18,1069,1069,24,80,29,9,9,0,5,0,1,10,31,12,4,11,0,50,0,1,62,15,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
11.,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,3,0,11,3,4,7,14,0,0,58,50,13,13,19.5,45,12,14,6,20,1,5,30,12,17,340,0,17,16,1011,1011,23,80,28,3,3,0,3,0,0,8,33,14,4,9,0,48,0,1,62,13,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
12.,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,3,0,12,4,5,6,15,0,0,56,52,11,14,22.,48,12,15,6,21,0,7,30,7,17,345,0,19,17,946,946,23,80,31,7,7,0,6,0,0,8,25,15,5,6,0,47,0,1,62,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
13.,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,4,0,11,3,6,6,15,0,0,59,49,12,14,22.5,49,12,15,6,21,0,6,30,5,14,346,0,11,14,879,879,25,80,30,6,6,0,5,0,0,8,28,15,6,8,0,47,0,1,62,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
14.,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,4,0,13,5,6,6,17,0,0,55,53,8,14,25.5,55,12,17,6,23,0,7,30,12,10,350,0,11,10,833,833,19,80,22,6,6,0,6,0,0,8,29,17,6,4,0,45,0,1,62,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
15.,16,1,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,4,0,13,4,7,6,17,0,0,49,59,12,12,26.,55,12,17,5,22,0,9,30,8,14,350,0,8,14,800,800,21,80,28,8,8,0,5,0,0,8,30,17,6,5,0,45,0,1,62,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
16.,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,6,0,11,3,7,7,17,0,0,45,63,11,13,25.5,57,12,17,5,22,0,5,30,5,10,348,0,17,10,770,770,28,80,20,5,5,0,4,0,1,8,32,17,8,8,0,45,0,1,62,16,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
17.,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,6,0,12,5,7,6,18,0,0,39,69,11,12,27.5,60,12,18,5,23,0,3,30,6,11,350,0,14,11,761,761,21,80,27,3,3,0,2,0,0,7,36,18,7,4,0,44,0,1,62,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
18.,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,7,0,12,6,8,5,19,0,0,38,70,9,15,30.,64,12,19,5,24,0,6,30,6,18,352,0,17,18,724,724,24,80,29,4,4,0,3,0,0,7,28,19,5,7,0,43,0,1,62,12,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
19.,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,7,0,13,7,7,6,20,0,0,42,66,9,14,30.5,67,12,20,5,25,1,4,30,4,11,355,0,13,11,691,691,26,80,27,5,5,0,4,0,1,5,30,20,6,9,0,42,0,1,62,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
20.,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,6,1,14,7,8,6,21,0,0,42,66,11,13,32.5,74,12,21,5,26,0,8,30,5,12,363,0,13,11,655,655,26,80,35,5,5,0,4,0,0,5,30,21,6,10,0,41,0,1,62,16,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
21.,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,7,1,15,7,10,6,23,0,0,34,74,9,13,36.5,81,12,23,4,27,0,10,30,7,8,365,0,13,7,658,658,24,80,34,5,5,0,5,0,0,5,29,23,8,6,0,39,0,1,62,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
22.,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,7,1,16,7,12,5,24,0,0,32,76,8,14,39.5,84,12,24,5,29,0,0,30,10,10,367,0,16,10,638,638,19,80,28,6,6,0,5,0,0,4,37,24,7,2,0,38,0,1,62,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
23.,23,1,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,9,1,14,8,11,5,24,0,0,33,75,8,14,39.,86,12,24,5,29,0,3,30,5,22,371,0,14,22,638,638,21,80,27,6,6,0,6,0,0,3,36,24,7,4,0,38,0,1,62,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
24.,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,11,1,12,7,11,6,24,0,0,34,74,7,13,38.5,88,12,24,5,29,0,3,30,6,11,373,0,11,10,632,632,24,80,35,3,3,0,2,0,0,3,32,24,7,5,0,38,0,1,62,12,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
25.,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,12,1,11,6,12,6,24,0,0,36,72,4,14,39.,89,12,24,5,29,0,3,30,10,12,372,0,21,12,613,613,27,80,25,5,5,0,4,0,0,3,35,24,7,10,0,38,0,1,62,17,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
26.,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,12,2,12,7,13,6,26,0,0,32,76,4,13,42.5,100,12,26,5,31,1,4,30,5,8,373,0,19,8,608,608,26,80,28,4,4,0,4,0,0,3,32,26,7,6,0,36,0,1,62,13,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
27.,25,1,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,12,2,12,6,14,6,26,0,0,29,79,7,11,43.,100,12,26,5,31,0,5,30,5,14,377,0,14,14,595,595,21,80,17,8,8,0,6,0,1,3,31,26,6,4,0,36,0,1,62,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
28.,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,13,1,12,6,14,6,26,0,0,27,81,6,12,43.,96,12,26,5,31,0,2,30,5,12,378,0,19,12,570,570,19,80,23,5,5,0,4,0,0,5,28,26,6,3,0,36,0,1,62,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
29.,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,11,1,16,9,13,6,28,0,0,27,81,6,12,45.5,100,12,28,5,33,0,3,30,7,9,377,0,18,9,557,557,24,80,22,3,3,0,3,0,0,5,37,28,7,7,0,34,0,1,62,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
30.,29,1,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,13,1,16,11,13,6,30,0,0,26,82,4,13,48.5,108,12,30,4,34,0,6,30,5,7,375,0,14,7,567,567,20,80,26,3,3,0,2,0,0,5,31,30,9,3,0,32,0,1,62,12,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
31.,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,10,2,18,11,13,6,30,0,0,21,87,5,13,48.5,110,12,30,4,34,0,3,30,7,14,375,0,23,14,576,576,22,80,24,6,6,0,4,0,0,5,31,30,9,4,0,32,0,1,62,13,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
32.,30,1,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,10,2,19,11,12,8,31,0,0,20,88,8,10,48.5,113,12,31,5,36,0,4,30,6,8,375,0,22,8,559,559,18,80,27,3,3,0,2,0,0,5,42,31,7,3,0,31,0,1,62,10,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
33.,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,13,2,16,9,12,10,31,0,0,19,89,3,15,47.5,116,12,31,6,37,1,4,30,6,8,378,0,26,8,519,519,22,80,26,2,2,0,2,0,0,4,33,31,11,3,0,31,0,1,62,14,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
34.,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,13,2,16,9,11,11,31,0,0,19,89,3,12,46.5,116,12,31,7,38,0,2,30,9,9,377,0,27,9,524,524,16,80,22,5,5,0,3,0,0,5,33,31,7,3,0,31,0,1,62,10,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
35.,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,12,3,16,9,10,12,31,0,0,19,89,4,12,45.5,120,12,31,7,38,0,3,30,4,8,378,0,31,8,525,525,17,80,26,3,3,0,2,0,0,4,31,31,7,3,0,31,0,1,62,10,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
36.,30,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.35,13,3,15,9,10,12,31,0,0,18,90,3,13,45.5,121,12,31,7,38,5,24,30,11,185,421,0,37,185,987,987,25,80,26,26,26,0,24,0,0,6,26,31,10,7,0,31,0,1,62,17,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
37.,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,12,3,16,6,12,13,31,0,0,21,87,6,12,46.,120,12,31,7,38,5,13,30,14,84,470,1,27,84,1265,1265,31,80,23,29,29,0,21,0,0,8,36,31,9,10,0,31,0,1,62,19,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
38.,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,11,4,17,7,10,15,32,0,0,21,87,7,14,45.5,127,12,32,7,39,2,11,30,13,48,485,2,35,48,1236,1236,31,80,24,19,19,0,19,0,0,9,30,32,8,11,0,30,0,1,62,19,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
39.,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,14,4,15,8,11,14,33,0,0,23,85,10,14,48.,133,12,33,6,39,3,12,30,14,34,495,2,32,34,1162,1162,33,80,26,16,16,0,13,0,1,13,31,33,10,8,0,29,0,1,62,18,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,1,25,0,0,0,0,0,0,0
