"T","Basal","Small","Medium","Large","B0","B1","B2","B3","B4","S0","S1","S2","S3","S4","M0","M1","M2","M3","M4","L0","L1","L2","L3","L4","S0_p","S1_p","S2_p","S3_p","S4_p","M0_p","M1_p","M2_p","M3_p","M4_p","L0_p","L1_p","L2_p","L3_p","L4_p","S0_pp","S1_pp","S2_pp","S3_pp","S4_pp","M0_pp","M1_pp","M2_pp","M3_pp","M4_pp","L0_pp","L1_pp","L2_pp","L3_pp","L4_pp","Glu_Trigger","Glutamate_level","CaGlu","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance_S845_measure","Conductance_S831_measure","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","GRIP_total","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","PKC_PICK1_AMPAR","PKC_AMPAR","AMPA_S880_membrane","AMPA_Y876_membrane","AMPA_PSD","AMPA_mPSD","AMPA_mX","AMPA_mEZ","AMPA_X","AMPA_EZ","AMPA_endo","AMPA_membrane","AMPA_mobile","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
10.,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,0,0,13,3,2,8,13,0,0,55,53,16,15,16.5,39,12,13,6,19,1,6,30,7,16,310,0,31,16,1057,1057,28,80,28,11,11,0,11,0,0,11,30,13,5,12,0,49,0,0,62,17,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,16,1,25,0,0,0,0,0,0,0
11.,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,1,0,13,6,2,6,14,0,0,62,46,14,15,19.,43,12,14,7,21,0,5,30,13,14,311,0,29,14,980,980,26,80,32,9,9,0,8,0,0,12,33,14,4,9,0,48,0,0,62,13,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,16,1,25,0,0,0,0,0,0,0
12.,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,2,0,13,6,3,6,15,0,0,67,41,16,14,21.,47,12,15,7,22,0,4,30,5,14,312,0,16,13,932,932,30,80,25,10,10,0,9,0,0,12,26,15,6,15,0,47,0,0,62,21,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,16,1,25,0,0,0,0,0,0,0
13.,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,2,0,13,8,3,4,15,0,0,68,40,16,15,22.,47,12,15,7,22,1,7,30,7,12,316,0,8,12,904,904,27,80,22,13,13,0,12,0,0,11,32,15,3,14,0,47,0,0,62,17,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,16,1,25,0,0,0,0,0,0,0
14.,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,2,0,13,8,3,4,15,0,0,59,49,16,15,22.,47,12,15,7,22,0,9,30,4,10,320,0,5,9,842,842,31,80,25,8,8,0,5,0,0,11,29,15,6,16,0,47,0,0,62,22,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,16,1,25,0,0,0,0,0,0,0
15.,14,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,3,0,12,8,3,4,15,0,0,55,53,16,14,22.,48,12,15,7,22,0,4,30,8,9,322,0,10,9,800,800,25,80,27,10,10,0,7,0,0,10,28,15,3,13,0,47,0,0,62,16,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,0,0,0,0,0,0,0
16.,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,3,0,13,8,6,2,16,0,0,53,55,13,14,26.,51,12,16,7,23,3,12,30,14,43,329,0,9,43,855,855,29,80,28,14,14,0,13,0,0,10,31,16,5,14,0,46,0,0,62,19,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,4,0,0,1,0,0,0
17.,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,4,0,13,8,8,1,17,0,0,50,58,19,15,29.,55,12,17,7,24,4,24,30,17,144,363,0,9,141,1161,1161,25,80,25,27,27,0,24,0,3,11,27,17,4,12,0,45,0,0,62,16,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,9,0,0,1,0,0,0
18.,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,5,0,14,8,10,1,19,0,0,48,60,21,15,33.,62,12,19,6,25,5,19,30,12,181,431,1,12,181,1407,1407,34,80,30,31,31,0,23,0,0,13,34,19,9,13,0,43,0,0,62,22,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,14,0,0,1,0,0,0
19.,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,6,0,15,11,10,0,21,0,0,50,58,23,14,36.5,69,12,21,6,27,10,18,30,16,199,505,1,8,198,1451,1451,29,80,26,30,30,0,28,0,0,13,30,21,7,11,0,41,0,0,62,18,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,19,0,0,0,0,0,0
20.,20,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.35,6,1,14,11,10,0,21,0,0,51,57,27,15,36.5,74,12,21,6,27,7,38,30,17,312,604,1,4,311,1494,1494,32,80,32,37,37,0,30,0,2,9,29,21,6,13,0,41,0,0,62,19,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,24,0,0,0,0,0,0
21.,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,7,2,13,9,12,1,21,1,0,47,61,26,15,38.5,83,12,22,6,28,5,12,30,25,107,665,1,7,105,1439,1439,28,80,25,32,32,0,26,0,1,8,30,22,9,6,0,40,0,0,62,15,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,0,0,1,1,0,0
22.,22,1,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,6,4,13,8,13,2,22,1,0,49,59,32,13,40.,95,12,23,6,29,2,6,30,11,44,685,1,9,44,1329,1329,31,80,28,24,24,0,20,0,2,11,28,23,9,9,0,39,0,0,62,18,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,0,0,1,1,0,0
23.,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,6,4,13,6,16,1,22,1,0,48,60,26,15,42.,95,12,23,6,29,2,3,30,23,35,699,1,4,35,1251,1251,29,80,28,16,16,0,12,0,0,14,34,23,6,11,0,39,0,0,62,17,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,0,0,1,1,0,0
24.,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,6,4,14,5,18,1,23,1,0,45,63,27,13,44.5,98,12,24,8,32,0,5,30,26,12,705,1,3,12,1172,1172,40,80,29,15,15,0,12,0,0,15,27,24,10,19,0,38,0,0,62,29,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,0,0,1,1,0,0
25.,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,8,5,12,5,18,2,24,1,0,43,65,25,14,45.5,108,12,25,8,33,0,5,30,11,22,709,1,6,22,1066,1066,31,80,34,9,9,0,7,0,0,14,29,25,10,11,0,37,0,0,62,21,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,0,0,1,1,0,0
26.,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,8,6,12,5,19,2,25,1,0,44,64,14,14,47.5,116,12,26,8,34,1,9,30,16,12,710,1,6,11,983,983,30,80,28,8,8,0,6,0,0,14,26,26,10,10,0,36,0,0,62,20,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,0,0,1,1,0,0
27.,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,6,7,15,6,21,1,27,1,0,42,66,14,14,52.,125,12,28,8,36,0,5,30,15,10,710,1,7,10,909,909,32,80,26,7,7,0,6,0,0,14,32,28,13,8,0,34,0,0,62,21,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,0,0,1,1,0,0
28.,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,7,7,17,5,26,0,30,1,0,40,68,16,14,59.5,135,12,31,9,40,1,5,30,13,18,718,1,9,18,872,872,30,80,30,7,7,0,5,0,0,14,28,31,16,3,0,31,0,0,62,19,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,0,0,1,1,0,0
29.,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,11,7,14,6,26,0,31,1,0,37,71,10,15,61.,142,12,32,9,41,0,5,30,15,8,722,1,9,8,833,833,26,80,30,5,5,0,4,0,0,15,30,32,14,4,0,30,0,0,62,18,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,0,0,1,1,0,0
30.,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,12,8,13,6,27,0,32,1,0,40,68,12,14,63.,151,12,33,10,43,1,4,30,6,20,729,1,9,19,810,810,23,80,31,3,3,0,3,0,0,15,22,33,10,6,0,29,0,0,62,16,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,0,0,1,1,0,0
31.,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,13,8,12,6,27,0,32,1,0,42,66,11,14,63.,152,12,33,10,43,4,10,30,12,83,743,1,11,83,895,895,26,80,29,15,15,0,14,0,0,16,25,33,12,6,0,29,0,0,62,18,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,4,0,1,1,1,0
32.,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,13,9,12,9,25,0,33,1,0,37,71,11,15,63.5,160,12,34,11,45,9,19,30,11,172,813,1,9,170,1186,1186,31,80,27,31,31,0,27,0,0,16,17,34,17,4,0,28,0,0,62,21,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,9,0,1,1,1,0
33.,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,12,10,12,8,26,0,33,1,0,31,77,16,14,64.,164,12,34,11,45,9,32,30,16,238,890,1,14,236,1427,1427,33,80,35,33,33,0,27,0,1,17,24,34,13,8,0,28,0,0,62,21,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,14,0,1,1,1,0
34.,35,1,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,14,11,11,8,28,0,35,1,0,30,78,16,15,68.,177,12,36,10,46,9,22,30,19,242,981,1,12,242,1469,1469,36,80,28,35,35,0,25,0,0,17,27,36,14,7,0,26,0,0,62,21,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,19,0,1,1,1,0
35.,38,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,16,12,10,9,29,0,37,1,0,34,74,18,14,71.5,190,12,38,8,46,10,35,30,15,213,1029,3,10,212,1488,1488,37,80,25,38,38,0,33,0,2,17,14,38,15,7,0,24,0,0,62,22,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,24,0,1,1,1,0
36.,39,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,15,14,10,9,29,1,38,1,0,32,76,20,15,72.5,202,12,39,8,47,1,15,30,21,66,1050,3,14,65,1417,1417,33,80,22,31,31,0,30,0,0,18,27,39,15,5,0,23,0,0,62,20,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,25,0,1,1,1,1
37.,39,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,13,15,11,7,31,1,38,1,0,41,67,23,15,73.5,205,12,39,8,47,2,5,30,23,40,1062,3,11,40,1311,1311,39,80,29,25,25,0,23,0,1,16,24,39,15,7,0,23,0,0,62,22,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,25,0,1,1,1,1
38.,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,15,14,11,6,33,1,39,1,0,47,61,25,14,76.,205,12,40,8,48,3,8,30,17,33,1072,3,9,33,1219,1219,35,80,30,21,21,0,17,0,0,16,30,40,16,5,0,22,0,0,62,21,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,25,0,1,1,1,1
39.,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.,18,13,9,4,35,1,39,1,0,42,66,21,15,77.,203,12,40,8,48,0,7,30,16,16,1077,3,9,16,1133,1133,36,80,28,18,18,0,15,0,0,15,25,40,14,6,0,22,0,0,62,20,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,1,25,25,25,0,1,1,1,1
