T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
0,48,147,97,2,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,18,90,3,9,61,3,2,5,0,8,30,5,5,883,6,8,5,470,470,1,16,5,5,0,4,488,712,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,0,1,1,1,1
1,49,148,98,2,2,2,2,4,2,4,0,492,148,0,0,0,0,0,0.5,3,0,1.5,1,0,0,0,4,17,91,2,10,1,4,10,14,0,2,30,3,7,885,6,9,7,475,475,2,14,4,4,0,3,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
2,48,145,98,3,7,3,5,4,1,10,0,486,145,0,0,0,0,0,0.5,2,1,0.5,3,0,0,0,4,21,87,2,10,1,4,5,9,0,3,30,2,9,886,7,9,8,469,469,0,12,3,3,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
3,48,149,94,3,2,8,2,4,4,10,0,486,149,0,0,0,0,0,1.5,3,1,1.5,4,0,0,0,7,23,85,2,10,2,7,10,17,0,3,30,0,9,887,8,7,9,467,467,0,12,5,5,0,4,547,653,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
4,47,146,97,4,6,4,6,4,2,10,0,486,146,0,0,0,0,0,0.5,3,1,1,3,0,0,0,5,23,85,3,9,1,5,7,12,1,6,30,2,8,890,8,8,8,477,477,1,14,4,4,0,4,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
5,48,148,96,2,6,2,2,4,6,8,0,488,148,0,0,0,0,0,0.5,3,0,1,1,1,0,0,4,24,84,1,11,2,4,5,9,0,0,30,0,9,893,8,9,9,482,482,0,18,3,3,0,3,547,653,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
6,49,148,99,1,1,1,5,4,1,2,0,494,148,0,0,0,0,0,0.5,5,1,1.5,4,0,0,0,7,22,86,3,9,1,7,7,14,0,4,30,1,11,896,8,9,11,475,475,0,8,0,0,0,0,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
7,49,145,98,2,7,4,3,3,0,11,0,486,145,0,0,0,0,0,2,5,1,1.5,6,1,0,0,10,23,85,3,9,2,10,9,19,0,2,30,2,13,895,8,8,13,478,478,0,12,1,1,0,1,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
8,50,144,100,2,7,0,1,5,0,7,0,488,144,0,0,0,0,0,2,1,1,1,3,1,0,0,6,23,85,2,10,1,6,10,16,0,7,30,4,7,897,8,6,7,459,459,1,17,2,2,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
9,49,144,96,3,9,6,1,5,2,15,0,480,144,0,0,0,0,0,1,2,0,1.5,1,0,0,0,4,21,87,2,10,1,4,8,12,0,3,30,1,9,903,9,5,9,476,476,0,13,3,3,0,1,550,650,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
