T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
0,48,147,97,2,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,18,90,3,9,61,3,2,5,0,68,30,5,5,883,6,8,5,470,470,1,16,5,5,0,4,488,712,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
1,47,148,98,3,4,1,6,3,3,5,0,492,148,0,0,0,0,0,1,5,1,2.5,3,0,0,0,8,17,91,4,8,1,8,10,18,0,4,30,3,5,884,6,5,5,478,478,0,11,2,2,0,1,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
2,48,148,96,3,4,7,2,1,1,11,0,488,148,0,0,0,0,0,1,3,0,1.5,1,1,0,0,5,17,91,1,11,1,5,4,9,1,9,30,4,12,888,6,7,12,489,489,0,14,2,2,0,1,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
3,47,146,96,7,5,7,1,4,1,12,0,484,146,0,0,0,0,0,1,3,0,1,2,1,0,0,5,21,87,3,9,2,5,10,15,0,5,30,2,16,891,7,9,16,499,499,2,11,1,1,0,1,547,653,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
4,49,145,98,2,9,3,1,2,1,12,0,486,145,0,0,0,0,0,1,2,0,1.5,1,0,0,0,4,20,88,1,11,2,4,6,10,0,6,30,1,15,891,7,9,15,506,506,1,15,5,5,0,4,547,653,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
5,50,145,98,0,8,2,2,4,2,10,0,486,145,0,0,0,0,0,2.5,4,0,2.5,4,0,0,0,9,19,89,1,11,2,9,9,18,0,4,30,5,12,895,9,9,11,513,513,0,18,4,4,0,4,547,653,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
6,50,146,99,1,4,2,2,4,0,6,0,490,146,0,0,0,0,0,1,4,0,1,3,1,0,0,6,20,88,4,8,2,6,6,12,2,7,30,1,16,898,9,10,16,524,524,2,13,2,2,0,2,547,653,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
7,51,145,95,0,4,9,2,7,1,13,0,480,145,0,0,0,0,0,1,6,0,3,2,0,0,0,8,17,91,1,11,0,8,13,21,0,5,30,4,3,902,9,8,3,533,533,1,11,4,4,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
8,50,143,98,2,9,3,1,6,1,12,0,482,143,0,0,0,0,0,1,6,0,3,1,1,0,0,8,17,91,2,10,0,8,8,16,0,2,30,2,11,907,9,3,11,550,550,0,13,3,3,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
9,50,145,97,1,7,3,1,6,3,10,0,484,145,0,0,0,0,0,0.5,6,1,2,3,1,0,0,8,17,91,1,11,3,8,12,20,1,7,30,3,14,910,8,10,14,562,562,0,18,2,2,0,2,546,654,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
10,48,147,94,3,4,8,4,6,4,12,0,482,147,0,0,0,0,0,0.5,0,0,0,1,0,0,0,1,18,90,1,11,1,1,6,7,0,2,30,4,17,916,8,8,16,564,564,0,14,3,3,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
11,49,146,98,2,7,2,1,3,2,9,0,488,146,0,0,0,0,0,0.5,2,0,0.5,2,0,0,0,3,19,89,3,9,1,3,13,16,0,10,30,5,9,920,8,5,8,568,568,0,11,3,3,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
12,48,145,96,3,9,5,3,4,3,14,0,482,145,0,0,0,0,0,1,2,0,1.5,0,1,0,0,4,19,89,2,10,1,4,10,14,1,5,30,6,16,920,7,13,16,576,576,1,18,4,4,0,4,549,651,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
