T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
0,48,147,97,2,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,18,90,3,9,61,3,2,5,0,68,30,5,5,883,6,8,5,470,470,1,16,5,5,0,4,488,712,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
1,49,147,96,2,6,4,0,4,4,10,0,486,147,0,0,0,0,0,1,3,0,0,3,2,0,0,5,16,92,3,9,1,5,9,14,0,8,30,5,7,886,6,8,7,471,471,1,15,2,2,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
2,45,148,96,6,5,2,7,5,6,7,0,488,148,0,0,0,0,0,2,7,0,1.5,8,0,0,0,11,17,91,3,9,0,11,10,21,1,5,30,4,8,889,6,4,8,497,497,1,18,2,2,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
3,47,147,94,2,8,9,6,1,3,17,0,482,147,0,0,0,0,0,0.5,4,0,0.5,3,1,0,0,5,20,88,2,10,0,5,7,12,0,6,30,6,11,894,6,3,11,529,529,1,15,4,4,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
4,47,148,98,3,6,2,4,0,2,8,0,492,148,0,0,0,0,0,0.5,6,0,1.5,4,0,0,0,7,19,89,2,10,1,7,8,15,0,4,30,0,8,902,6,5,8,529,529,0,16,6,6,0,4,548,652,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
5,48,150,97,2,1,3,3,2,3,4,0,494,150,0,0,0,0,0,0.5,3,0,1.5,1,0,0,0,4,20,88,4,8,1,4,8,12,0,2,30,1,12,903,6,5,11,532,532,0,12,5,5,0,3,548,652,0,500,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,25,25,25,0,1,1,1,1
6,48,145,98,3,10,2,2,2,2,12,0,486,145,0,0,0,0,0,1,6,0,2,4,0,0,0,8,19,89,2,10,1,8,4,12,0,3,30,2,13,910,6,10,12,538,538,0,10,4,4,0,4,548,652,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
7,49,145,97,3,7,4,1,5,2,11,0,484,145,0,0,0,0,0,0.5,4,1,1,3,1,0,0,6,21,87,1,11,1,6,5,11,0,4,30,1,18,911,6,13,17,553,553,0,20,5,5,0,4,548,652,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
8,49,145,96,1,10,5,2,3,3,15,0,482,145,0,0,0,0,0,1,1,0,0,3,0,0,0,3,21,87,3,9,1,3,5,8,0,4,30,4,20,920,6,7,19,585,585,0,15,4,4,0,3,549,651,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
9,48,146,94,3,6,8,4,6,4,14,0,480,146,0,0,0,0,0,1,3,0,1.5,2,0,0,0,5,21,87,1,11,1,5,7,12,1,4,30,4,11,923,6,4,11,590,590,0,12,7,7,0,5,549,651,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,25,25,0,1,1,1,1
