T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
0,48,147,97,2,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,18,90,3,9,61,3,2,5,0,8,30,5,5,883,6,8,5,470,470,1,16,5,5,0,4,488,712,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,0,1,1,1,1
1,48,147,94,2,8,6,2,4,6,14,0,482,147,0,0,0,0,0,1,3,0,1.5,2,0,0,0,5,16,92,4,8,0,5,7,12,0,3,30,3,5,883,6,7,4,437,437,1,15,3,3,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
2,48,147,97,3,5,5,3,2,1,10,0,488,147,0,0,0,0,0,2.5,2,0,1.5,3,1,0,0,7,16,92,3,8,2,7,7,14,0,2,30,0,8,880,6,11,8,448,448,0,16,3,3,0,3,547,653,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
3,48,149,96,2,4,4,2,2,4,8,0,490,149,0,0,0,0,0,0,5,0,1.5,2,0,0,0,5,18,90,3,9,0,5,8,13,1,7,30,0,10,882,7,8,10,447,447,1,12,5,5,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
4,48,149,95,2,1,8,5,3,2,9,0,488,149,0,0,0,0,0,1,4,0,2,2,0,0,0,6,19,89,1,11,0,6,5,11,1,7,30,2,12,886,8,10,11,444,444,3,13,3,3,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
5,49,146,98,1,7,4,3,1,0,11,0,488,146,0,0,0,0,0,2,0,1,2,1,0,0,0,5,16,92,3,9,0,5,6,11,0,1,30,1,6,889,8,11,6,442,442,1,11,3,3,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
6,49,148,97,1,3,4,3,3,2,7,0,490,148,0,0,0,0,0,1.5,7,0,2.5,3,2,0,0,10,16,92,2,8,0,10,5,15,0,5,30,5,13,891,9,9,13,461,461,2,12,2,2,0,1,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
7,49,146,99,2,5,1,3,4,1,6,0,490,146,0,0,0,0,0,1,8,0,3.5,3,0,0,0,10,18,90,3,7,1,10,7,17,0,3,30,2,12,898,10,9,12,460,460,0,15,5,5,0,3,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
8,50,145,98,0,6,3,4,5,1,9,0,486,145,0,0,0,0,0,1,3,0,0,4,1,0,0,5,19,89,2,8,0,5,4,9,0,3,30,2,15,901,10,9,15,459,459,2,22,2,2,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
9,50,146,97,2,3,4,1,7,2,7,0,486,146,0,0,0,0,0,0.5,3,1,1,2,1,0,0,5,17,91,3,7,0,5,8,13,0,4,30,2,8,907,10,10,8,450,450,2,16,1,1,0,1,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
10,48,145,97,6,4,5,2,7,1,9,0,484,145,0,0,0,0,0,0.5,5,0,2,1,1,0,0,6,24,84,3,7,0,6,9,15,0,3,30,1,9,910,10,9,9,464,464,1,17,1,1,0,1,549,651,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
11,51,145,97,0,4,5,2,7,1,9,0,484,145,0,0,0,0,0,0.5,3,0,1.5,1,0,0,0,4,24,84,1,9,1,4,13,17,2,6,30,1,10,913,10,6,10,475,475,0,14,2,2,0,1,548,652,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
12,48,145,98,4,5,4,5,5,0,9,0,486,145,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,23,85,2,8,3,3,10,13,1,2,30,1,10,917,11,8,10,477,477,0,13,4,4,0,4,546,654,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
13,50,143,96,1,10,6,2,6,2,16,0,478,143,0,0,0,0,0,0.5,1,0,0.5,1,0,0,0,2,24,84,2,8,2,2,7,9,0,3,30,2,8,921,12,12,8,468,468,0,7,2,2,0,2,547,653,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
14,48,147,97,3,6,4,2,2,2,10,0,488,147,0,0,0,0,0,0,7,1,1.5,5,0,0,0,8,25,83,2,8,0,8,9,17,0,4,30,1,7,924,13,11,7,473,473,2,12,2,2,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
15,48,149,99,2,2,0,4,2,2,2,0,496,149,0,0,0,0,0,0.5,3,0,0,3,1,0,0,4,23,85,0,10,0,4,11,15,0,2,30,0,12,927,14,7,12,478,478,0,12,2,2,0,1,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
16,49,146,96,1,6,6,4,4,2,12,0,484,146,0,0,0,0,0,2.5,5,0,3,4,0,0,0,10,19,89,1,9,1,10,9,19,0,6,30,1,5,926,14,7,5,486,486,1,19,3,3,0,3,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,1,1,1
17,48,148,96,1,5,4,5,3,4,9,0,488,148,0,0,0,0,0,1,3,0,1.5,2,0,0,0,5,18,90,2,8,2,5,8,13,0,5,30,2,8,930,15,15,8,493,493,2,17,3,3,0,2,547,653,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,1,1,1
18,48,148,95,1,5,4,5,5,6,9,0,486,148,0,0,0,0,0,0,4,0,0,3,1,0,0,4,20,88,3,7,2,4,13,17,1,5,30,1,7,929,15,7,7,497,497,0,14,1,1,0,1,547,653,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,1,1,1
19,48,149,95,0,6,4,4,2,6,10,0,488,149,0,0,0,0,0,1,7,0,2,4,1,0,0,9,17,91,2,8,2,9,11,20,0,7,30,1,10,928,15,9,9,510,510,0,16,5,5,0,5,547,653,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
20,48,149,95,0,4,7,6,1,3,11,0,488,149,0,0,0,0,0,0.5,5,1,1.5,2,2,0,0,7,13,95,3,7,2,7,10,17,0,10,30,3,9,931,15,5,9,493,493,0,15,1,1,0,0,548,652,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
21,48,148,97,3,4,3,2,3,3,7,0,490,148,0,0,0,0,0,2,5,0,2,3,2,0,0,9,13,95,3,7,2,9,7,16,0,4,30,5,6,930,14,9,6,491,491,0,11,3,3,0,3,548,652,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
22,48,149,99,1,2,1,6,1,1,3,0,496,149,0,0,0,0,0,0,2,0,1,0,0,0,0,2,12,96,1,9,0,2,8,10,0,2,30,1,13,933,14,6,13,512,512,0,22,2,2,0,1,550,650,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
23,49,148,98,1,4,1,2,3,3,5,0,492,148,0,0,0,0,0,0,5,0,1.5,2,0,0,0,5,14,94,2,8,2,5,12,17,0,9,30,0,13,936,13,11,12,505,505,0,15,6,6,0,3,548,652,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
24,49,148,97,1,3,4,3,3,2,7,0,490,148,0,0,0,0,0,1,4,0,1.5,3,0,0,0,6,17,91,2,8,2,6,11,17,0,5,30,2,11,935,13,13,11,510,510,2,20,5,5,0,5,548,652,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
25,48,149,96,3,2,3,2,5,5,5,0,490,149,0,0,0,0,0,0,4,0,0.5,2,1,0,0,4,18,90,2,8,1,4,12,16,0,6,30,0,18,939,14,5,18,510,510,1,17,4,4,0,4,549,651,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
26,49,147,96,1,6,4,2,4,4,10,0,486,147,0,0,0,0,0,0.5,3,0,1.5,0,1,0,0,4,16,92,1,9,1,4,17,21,0,4,30,1,10,942,14,10,10,520,520,0,16,6,6,0,4,549,651,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
27,48,147,96,1,7,5,5,2,3,12,0,486,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,17,91,2,8,1,3,11,14,1,5,30,1,11,946,14,10,11,516,516,0,16,3,3,0,3,550,650,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
28,48,148,97,1,5,3,5,2,3,8,0,490,148,0,0,0,0,0,1,4,0,2,1,1,0,0,6,18,90,1,9,1,6,13,19,0,3,30,1,13,950,14,10,12,520,520,0,13,3,3,0,3,550,650,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
29,45,148,94,6,6,8,6,2,4,14,0,484,148,0,0,0,0,0,0.5,8,0,2.5,3,1,0,0,9,19,89,1,9,1,9,13,22,2,3,30,3,10,951,14,8,10,530,530,2,21,3,3,0,3,550,650,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
30,47,146,98,2,8,1,8,3,3,9,0,488,146,0,0,0,0,0,2,4,0,0.5,6,1,0,0,8,20,88,3,7,1,8,8,16,0,3,30,1,15,952,14,7,14,538,538,1,23,3,3,0,2,550,650,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,25,25,1,1,1,1,1
31,47,149,96,3,6,3,2,1,5,9,0,490,149,0,0,0,0,0,1,4,0,2,0,2,0,0,6,22,86,2,8,0,6,11,17,0,8,30,0,12,960,15,10,12,543,543,0,13,1,1,0,1,551,649,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
32,47,149,95,2,6,5,4,1,5,11,0,488,149,0,0,0,0,0,0.5,5,0,2,2,0,0,0,6,22,86,2,8,1,6,12,18,0,4,30,1,3,961,16,9,3,539,539,0,16,5,5,0,3,550,650,0,499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
33,47,147,96,2,8,5,6,1,3,13,0,486,147,0,0,0,0,0,0.5,4,0,1,2,1,0,0,5,21,87,2,8,3,5,11,16,0,6,30,1,8,962,18,10,8,527,527,0,16,2,2,0,1,549,651,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
34,47,149,96,3,5,3,3,2,5,8,0,490,149,0,0,0,0,0,0.5,5,0,1.5,2,1,0,0,6,19,89,0,10,2,6,14,20,0,1,30,2,10,961,18,11,10,510,510,1,15,2,2,0,2,550,650,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
35,49,149,97,1,3,3,1,2,3,6,0,492,149,0,0,0,0,0,0.5,2,0,1,1,0,0,0,3,18,90,2,8,1,3,15,18,0,5,30,0,11,966,20,9,11,515,515,1,13,1,1,0,1,551,649,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
36,47,147,95,5,6,6,2,4,4,12,0,484,147,0,0,0,0,0,0.5,6,0,2,1,2,0,0,7,21,87,3,7,1,7,14,21,0,6,30,0,9,968,20,12,9,503,503,1,17,2,2,0,2,551,649,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
37,48,148,98,3,4,2,2,2,2,6,0,492,148,0,0,0,0,0,0.5,5,0,1,2,2,0,0,6,24,84,3,7,1,6,10,16,1,6,30,1,7,970,20,8,7,492,492,2,22,4,4,0,4,551,649,0,498,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,1,1,1
38,49,143,96,2,11,4,3,7,4,15,0,478,143,0,0,0,0,0,0,9,0,1,4,3,0,0,9,24,84,3,6,1,9,14,23,0,5,30,1,14,970,20,11,14,502,502,1,13,2,2,0,2,551,649,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,26,25,25,1,1,1,1,1
39,49,143,97,3,11,3,1,6,3,14,0,480,143,0,0,0,0,0,1.5,5,0,1.5,1,4,0,0,8,22,86,2,8,3,8,10,18,0,4,30,1,12,971,20,4,12,491,491,1,15,6,6,0,5,549,651,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,26,25,25,1,1,1,1,1
40,49,147,98,2,2,4,4,4,0,6,0,490,147,0,0,0,0,0,0.5,6,0,2,0,3,0,0,7,23,85,3,7,1,7,11,18,0,2,30,2,12,971,19,7,12,498,498,0,11,3,3,0,3,551,649,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,26,25,25,1,1,1,1,1
