T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
0,48,147,97,2,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,18,90,3,9,61,3,2,5,0,8,30,5,5,883,6,8,5,470,470,1,16,5,5,0,4,488,712,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
1,49,144,99,1,10,2,4,2,0,12,0,486,144,0,0,0,0,0,2,3,0,2,2,1,0,0,7,19,89,2,10,2,7,10,17,0,3,30,2,6,888,6,10,6,468,468,0,13,3,3,0,3,547,653,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
2,50,146,98,0,7,4,1,1,0,11,0,488,146,0,0,0,0,0,1,6,0,1.5,4,1,0,0,8,16,92,1,11,2,8,6,14,0,3,30,1,7,891,6,11,7,465,465,1,11,3,3,0,2,547,653,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
3,49,147,97,3,2,6,2,4,0,8,0,488,147,0,0,0,0,0,0,5,0,1,2,1,0,0,5,17,91,4,8,1,5,9,14,1,5,30,0,3,892,6,8,2,455,455,0,9,3,3,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
4,49,147,98,4,2,3,0,5,1,5,0,490,147,0,0,0,0,0,0.5,3,0,1,2,0,0,0,4,14,94,4,8,1,4,9,13,0,5,30,1,11,895,6,11,11,470,470,2,15,5,5,0,3,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,25,25,1,1,2,1,2
5,50,146,96,1,4,5,2,7,3,9,0,484,146,0,0,0,0,0,0.5,1,0,1,0,0,0,0,2,12,96,2,10,1,2,8,10,0,8,30,2,9,897,6,10,9,474,474,0,12,1,1,0,1,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
6,48,148,97,3,3,4,3,3,2,7,0,490,148,0,0,0,0,0,1,3,1,0.5,2,3,0,0,6,13,95,2,9,0,6,9,15,1,2,30,1,9,902,6,9,8,469,469,1,16,1,1,0,0,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
7,47,147,96,4,6,5,4,3,3,11,0,486,147,0,0,0,0,0,1,2,0,2,0,0,0,0,4,14,94,4,8,0,4,6,10,0,4,30,2,9,907,6,4,9,446,446,1,15,2,2,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
8,48,148,95,3,6,8,0,0,2,14,0,486,148,0,0,0,0,0,1,4,0,2,2,0,0,0,6,16,92,2,10,0,6,9,15,0,5,30,2,7,904,6,6,7,465,465,2,11,4,4,0,4,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
9,48,145,97,4,10,3,0,3,3,13,0,484,145,0,0,0,0,0,0.5,3,0,1,2,0,0,0,4,22,86,1,11,0,4,14,18,0,5,30,1,7,908,8,8,7,473,473,2,13,4,4,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,26,25,25,1,1,2,1,2
