T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
0,48,147,97,2,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,18,90,3,9,61,3,2,5,0,8,30,5,5,883,6,8,5,470,470,1,16,5,5,0,4,488,712,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,1,1,2,1,2
1,49,147,97,0,6,5,4,1,1,11,0,488,147,0,0,0,0,0,1.5,4,0,0.5,5,1,0,0,7,15,93,1,11,0,7,9,16,0,5,30,4,10,884,6,7,10,479,479,1,15,3,3,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
2,49,146,97,2,5,5,3,4,1,10,0,486,146,0,0,0,0,0,0,3,0,0.5,1,1,0,0,3,13,95,3,9,2,3,8,11,1,3,30,2,12,888,6,7,12,476,476,0,12,1,1,0,1,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
3,48,146,99,2,5,2,7,3,0,7,0,490,146,0,0,0,0,0,1,2,0,0.5,3,0,0,0,4,13,95,2,10,0,4,10,14,0,7,30,3,12,890,6,10,12,489,489,0,12,2,2,0,2,550,650,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
4,50,147,97,0,4,5,2,3,1,9,0,488,147,0,0,0,0,0,2.5,2,0,2.5,2,0,0,0,7,12,96,2,10,1,7,6,13,0,4,30,1,6,890,6,15,6,486,486,0,11,3,3,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
5,50,145,98,0,9,2,1,3,2,11,0,486,145,0,0,0,0,0,0.5,3,0,1.5,1,0,0,0,4,15,93,3,9,0,4,7,11,1,2,30,5,12,893,6,9,11,494,494,1,15,5,5,0,5,550,650,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
6,50,146,99,0,6,2,2,2,0,8,0,490,146,0,0,0,0,0,1,4,0,0.5,5,0,0,0,6,14,94,1,11,2,6,9,15,0,5,30,1,8,896,6,4,8,493,493,3,19,3,3,0,1,549,651,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
7,50,145,96,2,5,7,1,6,1,12,0,482,145,0,0,0,0,0,0.5,2,0,0.5,2,0,0,0,3,14,94,1,11,1,3,10,13,0,3,30,3,4,899,6,7,4,479,479,0,12,3,3,0,3,550,650,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
8,49,147,97,2,5,4,1,3,2,9,0,488,147,0,0,0,0,0,0.5,0,0,0,1,0,0,0,1,13,95,2,10,1,1,16,17,0,2,30,3,11,908,6,8,11,481,481,0,13,4,4,0,4,550,650,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
9,48,146,96,3,7,6,3,3,2,13,0,484,146,0,0,0,0,0,1,1,0,0.5,1,1,0,0,3,13,95,1,9,1,3,10,13,0,0,30,6,8,909,7,9,7,478,478,0,11,3,3,0,3,550,650,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
10,49,145,98,2,8,1,2,5,3,9,0,486,145,0,0,0,0,0,1,1,0,1,1,0,0,0,3,13,95,1,9,0,3,10,13,0,4,30,2,8,912,7,7,8,464,464,3,13,4,4,0,4,551,649,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
11,48,146,96,3,7,3,3,6,5,10,0,484,146,0,0,0,0,0,1,2,0,1,2,0,0,0,4,10,98,2,8,0,4,11,15,1,4,30,2,12,916,7,5,11,462,462,0,13,1,1,0,1,551,649,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
12,49,148,95,2,4,4,0,6,6,8,0,486,148,0,0,0,0,0,0,3,0,0.5,2,0,0,0,3,9,99,1,9,1,3,9,12,0,7,30,3,11,919,7,10,11,462,462,1,15,2,2,0,2,550,650,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
13,49,146,97,2,5,2,3,7,4,7,0,486,146,0,0,0,0,0,0,3,1,1,1,1,0,0,4,7,101,2,8,1,4,14,18,0,6,30,1,7,922,7,10,7,460,460,1,14,3,3,0,3,550,650,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
14,48,148,98,2,2,4,6,2,0,6,0,492,148,0,0,0,0,0,1,3,0,0.5,2,2,0,0,5,9,99,3,7,1,5,11,16,0,3,30,2,9,925,7,7,9,466,466,1,9,4,4,0,4,550,650,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
15,49,145,95,2,8,7,2,5,3,15,0,480,145,0,0,0,0,0,2,4,0,2.5,2,1,0,0,8,10,98,1,9,3,8,11,19,0,10,30,2,9,926,7,12,8,473,473,0,14,2,2,0,2,549,651,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
16,48,145,97,3,8,3,4,5,3,11,0,484,145,0,0,0,0,0,1,1,2,1.5,1,1,0,0,5,11,97,0,10,1,5,12,17,0,6,30,3,9,927,7,11,9,471,471,0,17,4,4,0,2,551,649,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,25,1,0,2,1,2
17,48,147,98,3,6,3,2,1,1,9,0,490,147,0,0,0,0,0,1.5,3,1,2,3,0,0,0,7,14,94,5,5,2,7,11,18,0,4,30,2,6,929,6,10,6,472,472,2,16,4,4,0,4,551,649,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,25,1,0,2,1,2
18,48,148,94,2,3,10,5,3,2,13,0,484,148,0,0,0,0,0,1.5,2,0,1.5,2,0,0,0,5,15,93,1,9,1,5,13,18,0,4,30,2,12,931,6,4,12,478,478,0,14,3,3,0,2,552,648,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,25,1,0,2,1,2
19,49,147,97,1,4,4,4,4,2,8,0,488,147,0,0,0,0,0,1,1,0,0.5,1,1,0,0,3,19,89,2,8,1,3,11,14,0,4,30,3,6,932,6,7,6,493,493,2,13,3,3,0,2,552,648,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,25,1,0,2,1,2
20,49,148,97,2,3,5,1,2,1,8,0,490,148,0,0,0,0,0,2.5,2,0,2.5,2,0,0,0,7,20,88,1,9,1,7,10,17,0,11,30,4,8,936,8,13,8,488,488,0,12,5,5,0,5,552,648,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,25,1,0,2,1,2
21,48,148,97,3,4,4,2,2,2,8,0,490,148,0,0,0,0,0,1.5,2,0,2,1,0,0,0,5,21,87,2,8,2,5,11,16,0,5,30,0,9,940,8,7,9,484,484,0,11,5,5,0,4,551,649,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,25,1,0,2,1,2
22,47,147,95,5,5,7,3,4,3,12,0,484,147,0,0,0,0,0,0.5,1,0,0.5,0,1,0,0,2,18,90,4,6,1,2,13,15,1,8,30,4,11,943,8,7,11,479,479,0,17,4,4,0,3,552,648,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,25,1,0,2,1,2
23,48,143,96,4,11,5,3,6,3,16,0,478,143,0,0,0,0,0,0.5,2,1,2,0,0,0,0,4,18,90,2,8,1,4,12,16,0,3,30,3,12,948,8,11,11,504,504,2,14,3,3,0,3,552,648,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,25,1,0,2,1,2
24,49,144,97,3,7,6,3,5,0,13,0,482,144,0,0,0,0,0,1,2,0,1.5,0,1,0,0,4,16,92,1,9,1,4,11,15,1,2,30,0,10,951,8,10,10,508,508,0,15,3,3,0,3,552,648,0,499,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,26,25,1,0,2,1,2
25,48,144,99,3,8,1,6,5,1,9,0,486,144,0,0,0,0,0,1,3,0,0.5,4,0,0,0,5,18,90,2,8,1,5,11,16,0,5,30,1,11,955,8,10,11,481,481,1,16,2,2,0,2,552,648,0,499,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,26,26,25,1,0,2,1,2
26,48,146,96,4,5,6,3,5,2,11,0,484,146,0,0,0,0,0,0,3,0,0.5,2,0,0,0,3,19,89,2,8,1,3,11,14,1,5,30,2,13,957,9,9,13,499,499,0,18,1,1,0,1,552,648,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,26,25,1,0,2,1,2
27,49,146,97,3,5,4,1,5,2,9,0,486,146,0,0,0,0,0,1.5,7,1,2.5,6,0,0,0,11,20,88,3,7,2,11,10,21,0,2,30,0,8,961,10,7,8,510,510,0,22,0,0,0,0,552,648,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,26,25,1,0,2,1,2
28,50,147,96,1,4,6,0,4,2,10,0,486,147,0,0,0,0,0,1.5,5,0,2.5,2,1,0,0,8,17,91,3,7,2,8,11,19,0,3,30,0,6,966,11,7,6,519,519,0,16,1,1,0,1,552,648,0,499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,26,25,1,0,2,1,2
29,47,146,97,4,9,2,3,3,4,11,0,486,146,0,0,0,0,0,0.5,6,0,1.5,3,1,0,0,7,21,87,2,8,0,7,9,16,0,8,30,0,3,967,11,7,3,524,524,0,14,1,1,0,1,554,646,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,25,1,0,2,1,2
30,49,148,95,0,4,7,4,3,3,11,0,486,148,0,0,0,0,0,1,4,0,2,1,1,0,0,6,18,90,1,9,0,6,12,18,0,4,30,1,12,970,13,6,12,515,515,1,15,2,2,0,2,554,646,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,25,1,0,2,1,2
31,47,147,95,4,5,6,5,5,4,11,0,484,147,0,0,0,0,0,2,4,0,1.5,4,1,0,0,8,16,92,2,8,0,8,8,16,0,3,30,3,13,973,13,11,13,528,528,1,15,0,0,0,0,554,646,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
32,49,146,97,1,9,2,1,3,4,11,0,486,146,0,0,0,0,0,2,7,0,3,3,2,0,0,11,16,92,1,9,0,11,10,21,0,5,30,1,10,971,13,10,10,522,522,1,18,2,2,0,2,554,646,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
33,48,148,95,3,3,8,3,3,2,11,0,486,148,0,0,0,0,0,0,3,0,0,3,0,0,0,3,18,90,0,10,2,3,8,11,0,3,30,1,11,973,15,5,11,517,517,0,11,2,2,0,2,552,648,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
34,49,145,98,1,9,4,3,1,0,13,0,486,145,0,0,0,0,0,0,3,0,1.5,0,0,0,0,3,16,92,2,8,2,3,8,11,0,4,30,1,5,976,15,13,5,515,515,0,21,4,4,0,3,552,648,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
35,49,148,97,1,4,4,2,2,2,8,0,490,148,0,0,0,0,0,0,3,0,0,2,1,0,0,3,18,90,2,8,6,3,12,15,0,9,30,2,8,977,14,11,8,516,516,2,13,2,2,0,1,548,652,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
36,48,146,95,3,8,5,2,5,5,13,0,482,146,0,0,0,0,0,0,3,0,1,1,0,0,0,3,17,91,0,10,2,3,11,14,0,4,30,1,12,979,15,12,11,510,510,2,11,5,5,0,4,552,648,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
37,50,147,96,1,4,6,0,4,2,10,0,486,147,0,0,0,0,0,0.5,1,0,0.5,1,0,0,0,2,15,93,1,9,1,2,15,17,0,3,30,0,6,983,16,9,6,495,495,1,16,2,2,0,2,553,647,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
38,48,147,97,2,5,5,5,2,1,10,0,488,147,0,0,0,0,0,0.5,2,0,1,1,0,0,0,3,14,94,2,8,1,3,14,17,0,7,30,1,11,984,16,16,10,497,497,0,11,2,2,0,1,553,647,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
39,49,148,98,1,3,3,3,2,1,6,0,492,148,0,0,0,0,0,0,6,0,2,1,1,0,0,6,12,96,1,9,2,6,11,17,0,2,30,2,10,986,16,10,10,489,489,0,18,2,2,0,2,552,648,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
40,47,149,94,6,2,8,0,4,4,10,0,486,149,0,0,0,0,0,0.5,2,0,1,0,1,0,0,3,10,98,1,9,1,3,11,14,0,7,30,3,6,986,16,12,6,473,473,1,20,4,4,0,4,553,647,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
41,48,147,98,2,6,2,4,2,2,8,0,490,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,99,1,9,1,0,9,9,0,4,30,1,14,988,17,4,14,465,465,3,11,2,2,0,2,553,647,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
42,48,146,96,2,8,6,4,2,2,14,0,484,146,0,0,0,0,0,1,2,0,1.5,0,1,0,0,4,9,99,3,7,2,4,10,14,1,3,30,3,15,986,16,13,15,465,465,0,11,0,0,0,0,552,648,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
43,49,149,96,1,2,6,2,2,2,8,0,490,149,0,0,0,0,0,0,5,0,1,2,1,0,0,5,11,97,1,8,2,5,13,18,0,5,30,4,10,987,17,16,9,463,463,1,12,1,1,0,1,552,648,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
44,48,144,97,5,8,6,2,4,0,14,0,482,144,0,0,0,0,0,0.5,1,0,0,1,1,0,0,2,12,96,1,9,1,2,12,14,0,3,30,1,10,992,17,5,9,471,471,1,17,2,2,0,2,553,647,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
45,49,143,98,3,8,3,4,7,1,11,0,482,143,0,0,0,0,0,0.5,3,0,1,2,0,0,0,4,16,92,1,9,0,4,12,16,0,6,30,1,9,996,17,10,9,471,471,1,17,4,4,0,1,554,646,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
46,50,143,96,2,9,7,1,6,1,16,0,478,143,0,0,0,0,0,0.5,2,0,0,1,2,0,0,3,15,93,3,7,4,3,10,13,0,4,30,1,11,996,17,12,11,477,477,1,15,2,2,0,2,550,650,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
47,49,145,97,3,5,5,3,6,1,10,0,484,145,0,0,0,0,0,0,2,0,0,1,1,0,0,2,15,93,2,8,2,2,7,9,1,1,30,0,8,997,17,12,8,462,462,0,18,4,4,0,4,552,648,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
48,50,144,98,2,7,1,1,8,3,8,0,484,144,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,1,14,94,0,10,3,1,9,10,1,5,30,1,8,1000,17,7,8,463,463,2,16,5,5,0,5,551,649,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
49,49,145,96,3,8,5,0,5,3,13,0,482,145,0,0,0,0,0,0.5,1,0,0.5,0,1,0,0,2,13,95,2,8,4,2,10,12,0,6,30,0,17,1003,17,8,17,475,475,1,14,2,2,0,2,550,650,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
50,50,145,96,1,6,7,2,5,1,13,0,482,145,0,0,0,0,0,0.5,1,0,0.5,1,0,0,0,2,13,95,4,6,0,2,12,14,0,5,30,1,8,1005,17,15,8,486,486,3,8,3,3,0,2,554,646,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
51,50,143,97,2,8,4,2,8,2,12,0,480,143,0,0,0,0,0,1,2,0,1,1,1,0,0,4,13,95,0,10,0,4,7,11,0,5,30,2,12,1011,18,11,12,483,483,3,12,2,2,0,2,554,646,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
52,49,144,97,3,9,3,1,6,3,12,0,482,144,0,0,0,0,0,1.5,2,1,2,2,0,0,0,6,13,95,3,7,1,6,10,16,0,3,30,1,10,1011,18,9,9,485,485,1,17,2,2,0,2,553,647,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
53,48,148,97,3,2,5,4,3,1,7,0,490,148,0,0,0,0,1724,0,3,0,1.5,0,0,0,0,3,15,93,2,8,1,3,9,12,0,6,30,0,4,1012,18,14,4,491,491,0,13,4,4,0,4,553,647,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,1,0,2,0,2
