T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
0,48,147,97,2,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,18,90,3,9,61,3,2,5,0,8,30,5,5,883,6,8,5,470,470,1,16,5,5,0,4,488,712,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
1,48,145,96,4,10,4,0,4,4,14,0,482,145,0,0,0,0,0,0.5,2,0,1,1,0,0,0,3,18,90,2,10,1,3,9,12,0,6,30,2,10,885,6,7,10,476,476,1,13,5,5,0,3,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
2,48,145,97,5,7,4,1,5,2,11,0,484,145,0,0,0,0,0,1,7,0,3,3,0,0,0,9,19,89,1,11,1,9,9,18,1,4,30,4,3,891,6,12,2,474,474,2,18,4,4,0,3,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
3,49,146,96,3,4,7,2,5,1,11,0,484,146,0,0,0,0,0,1.5,2,0,0.5,4,0,0,0,5,19,89,2,10,0,5,8,13,1,6,30,2,10,894,7,10,10,475,475,2,13,3,3,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
4,50,146,96,1,5,7,1,4,1,12,0,484,146,0,0,0,0,0,1,5,1,1.5,3,2,0,0,8,17,91,0,12,1,8,8,16,0,3,30,2,6,898,7,3,6,484,484,4,17,3,3,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
5,50,145,97,0,9,3,1,4,3,12,0,484,145,0,0,0,0,0,1.5,1,0,0,4,0,0,0,4,16,92,1,11,0,4,6,10,1,2,30,2,13,899,7,8,13,477,477,1,13,2,2,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
6,48,147,97,2,9,2,1,1,4,11,0,488,147,0,0,0,0,0,1.5,6,0,2,3,2,0,0,9,16,92,2,10,0,9,11,20,0,8,30,1,7,902,7,4,7,471,471,0,12,4,4,0,4,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
7,49,148,96,1,4,6,2,2,2,10,0,488,148,0,0,0,0,0,2,4,0,1.5,5,0,0,0,8,16,92,0,12,0,8,7,15,1,3,30,3,9,903,6,11,9,471,471,0,16,3,3,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
8,49,149,94,0,3,9,3,2,3,12,0,486,149,0,0,0,0,0,1.5,4,0,2,3,0,0,0,7,16,92,3,9,0,7,7,14,0,2,30,5,10,908,7,8,10,465,465,0,16,2,2,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
9,48,149,94,2,4,6,2,4,6,10,0,486,149,0,0,0,0,0,1.5,4,0,2.5,2,0,0,0,7,18,90,4,8,0,7,6,13,0,3,30,0,8,912,7,2,8,475,475,0,14,2,2,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
10,47,150,95,2,4,4,4,2,6,8,0,490,150,0,0,0,0,25,1,0,0,0.5,0,1,0,0,2,21,87,3,9,0,2,8,10,0,6,30,2,8,912,7,8,8,496,496,1,15,0,0,0,0,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
11,48,147,95,1,9,3,3,4,7,12,0,484,147,0,0,0,0,0,0.5,3,1,0.5,4,0,0,0,5,18,90,0,12,0,5,7,12,0,6,30,0,14,916,7,5,14,506,506,0,12,4,4,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
12,48,147,96,2,8,3,2,3,5,11,0,486,147,0,0,0,0,0,0,5,1,2,2,0,0,0,6,19,89,5,7,0,6,6,12,0,4,30,3,15,921,7,4,15,494,494,2,15,4,4,0,4,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
13,47,148,93,4,3,11,5,4,3,14,0,482,148,0,0,0,0,0,0.5,5,2,1.5,5,0,0,0,8,20,88,3,9,0,8,1,9,0,5,30,1,5,923,7,6,5,504,504,0,17,3,3,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,25,25,25,0,1,2,1,2
14,49,148,92,1,5,12,1,3,4,17,0,480,148,0,0,0,0,0,0,4,0,1,1,1,0,0,4,22,86,1,11,0,4,8,12,1,5,30,3,7,924,7,9,7,507,507,0,12,2,2,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
15,49,146,97,1,6,4,4,4,2,10,0,486,146,0,0,0,0,0,1,3,0,1,2,1,0,0,5,21,87,4,8,0,5,5,10,0,1,30,1,12,928,7,8,12,496,496,0,12,3,3,0,1,549,651,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
16,49,147,97,1,4,4,4,4,2,8,0,488,147,0,0,0,0,0,0,3,2,0.5,4,0,0,0,5,20,88,2,10,0,5,8,13,0,4,30,2,9,933,8,9,9,502,502,0,14,4,4,0,3,549,651,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
17,48,146,97,2,6,6,6,2,0,12,0,486,146,0,0,0,0,0,1,4,0,1,4,0,0,0,6,20,88,3,9,4,6,4,10,1,7,30,2,9,934,8,9,9,508,508,0,16,4,4,0,4,545,655,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
18,48,149,97,2,3,5,3,0,1,8,0,492,149,0,0,0,0,0,0,3,0,0.5,2,0,0,0,3,14,94,2,10,0,3,6,9,0,5,30,1,7,932,8,6,7,494,494,1,8,3,3,0,2,549,651,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
19,49,148,97,1,3,4,3,3,2,7,0,490,148,0,0,0,0,0,0.5,3,0,0,4,0,0,0,4,14,94,3,9,0,4,5,9,0,7,30,0,10,932,8,10,9,502,502,1,11,1,1,0,1,549,651,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
20,48,147,94,3,4,10,4,4,2,14,0,482,147,0,0,0,0,0,0,5,1,1,2,2,0,0,6,9,99,2,10,1,6,7,13,0,4,30,1,12,934,8,5,11,496,496,1,17,1,1,0,1,548,652,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
21,49,148,98,2,3,2,1,3,2,5,0,492,148,0,0,0,0,0,1.5,3,1,1.5,2,2,0,0,7,11,97,5,7,0,7,5,12,0,4,30,2,7,937,8,9,7,491,491,0,18,1,1,0,1,549,651,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
22,49,145,96,2,7,3,3,8,5,10,0,482,145,0,0,0,0,0,1.5,3,2,1.5,4,1,0,0,8,11,97,2,10,4,8,8,16,0,6,30,1,12,942,8,6,12,476,476,1,10,1,1,0,1,545,655,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
23,49,147,96,2,3,4,3,7,4,7,0,486,147,0,0,0,0,0,1.5,2,0,2,1,0,0,0,5,10,98,2,10,0,5,7,12,0,2,30,2,7,950,8,8,7,476,476,2,16,5,5,0,5,549,651,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
24,49,147,97,2,4,4,2,4,2,8,0,488,147,0,0,0,0,0,1.5,3,1,1,4,1,0,0,7,10,98,1,11,1,7,6,13,0,8,30,3,9,956,9,8,9,476,476,0,17,4,4,0,4,548,652,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
25,50,145,97,1,7,5,1,4,1,12,0,484,145,0,0,0,0,0,0.5,5,0,2,2,0,0,0,6,15,93,2,10,2,6,6,12,1,4,30,0,9,963,9,2,9,482,482,2,17,3,3,0,3,547,653,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
26,49,145,95,2,7,9,3,4,1,16,0,480,145,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,1,16,92,3,9,2,1,4,5,0,6,30,1,7,964,9,11,7,501,501,0,13,4,4,0,2,548,652,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
27,46,148,99,5,3,1,7,2,1,4,0,494,148,0,0,0,0,0,1,1,0,0,2,1,0,0,3,15,93,1,11,2,3,7,10,0,4,30,0,14,970,10,9,14,519,519,0,9,2,2,0,2,548,652,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
28,49,147,94,0,8,7,2,3,5,15,0,482,147,0,0,0,0,0,2,1,0,2,0,1,0,0,5,16,92,5,7,1,5,6,11,0,5,30,2,8,972,10,6,8,512,512,0,19,2,2,0,2,549,651,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
29,47,147,97,2,9,1,5,2,5,10,0,488,147,0,0,0,0,0,0.5,3,0,0.5,2,1,0,0,4,17,91,3,9,1,4,9,13,0,6,30,1,9,971,10,6,9,521,521,2,13,2,2,0,2,549,651,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
30,48,147,94,2,10,5,0,3,7,15,0,482,147,0,0,0,0,0,0,3,0,0.5,2,0,0,0,3,20,88,2,10,1,3,6,9,0,3,30,1,8,973,10,11,8,523,523,1,16,2,2,0,0,549,651,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
31,47,147,96,3,7,4,5,3,4,11,0,486,147,0,0,0,0,0,1,3,1,1.5,2,1,0,0,6,23,85,3,9,0,6,3,9,0,1,30,1,6,972,10,10,6,501,501,1,14,1,1,0,1,550,650,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
32,49,146,97,1,7,2,3,5,4,9,0,486,146,0,0,0,0,0,2,4,0,2,2,2,0,0,8,22,86,2,10,0,8,7,15,0,2,30,0,11,978,11,1,11,499,499,2,13,4,4,0,4,550,650,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
33,47,147,98,4,7,0,3,3,4,7,0,490,147,0,0,0,0,0,0,5,0,1,2,1,0,0,5,20,88,2,10,4,5,5,10,0,7,30,1,8,979,12,6,8,479,479,0,14,8,8,0,8,546,654,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
34,49,145,96,2,8,6,2,4,2,14,0,482,145,0,0,0,0,0,1,4,0,1.5,2,1,0,0,6,21,87,2,10,0,6,2,8,0,3,30,6,6,981,12,12,6,487,487,0,16,3,3,0,3,550,650,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
35,48,149,97,2,3,3,3,2,3,6,0,492,149,0,0,0,0,0,0.5,5,0,1.5,1,2,0,0,6,18,90,1,9,0,6,7,13,0,5,30,6,9,980,12,8,9,480,480,0,10,2,2,0,2,550,650,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
36,48,148,96,3,5,4,1,3,4,9,0,488,148,0,0,0,0,0,0,4,0,1,1,1,0,0,4,20,88,2,8,0,4,6,10,0,4,30,2,11,980,12,12,11,485,485,0,15,3,3,0,3,550,650,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
37,48,147,97,1,7,4,5,1,2,11,0,488,147,0,0,0,0,0,0,4,0,0,3,1,0,0,4,21,87,0,10,0,4,9,13,0,5,30,2,5,982,14,9,5,485,485,1,10,6,6,0,4,550,650,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
38,48,148,96,3,5,4,1,3,4,9,0,488,148,0,0,0,0,0,1.5,4,0,1.5,4,0,0,0,7,22,86,1,9,2,7,11,18,0,4,30,1,8,982,14,7,8,488,488,0,17,5,5,0,5,549,651,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
39,48,147,97,2,7,5,3,0,1,12,0,488,147,0,0,0,0,0,1.5,3,0,2,2,0,0,0,6,24,84,3,7,1,6,4,10,0,3,30,2,8,986,14,7,7,477,477,0,17,3,3,0,2,550,650,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
40,47,149,96,4,4,4,2,2,4,8,0,490,149,0,0,0,0,0,0,1,0,0,1,0,0,0,1,27,81,1,9,1,1,6,7,0,1,30,2,18,990,15,7,18,490,490,0,15,3,3,0,2,550,650,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
41,48,147,96,3,5,6,3,3,2,11,0,486,147,0,0,0,0,0,0,5,0,0.5,2,2,0,0,5,28,80,2,8,2,5,9,14,0,7,30,3,11,990,15,8,10,488,488,0,14,3,3,0,3,549,651,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
42,48,148,97,1,6,1,4,3,5,7,0,490,148,0,0,0,0,0,0,5,0,2,1,0,0,0,5,27,81,1,9,1,5,7,12,0,4,30,3,10,992,15,8,10,475,475,1,11,7,7,0,3,550,650,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
43,49,146,95,1,7,7,3,4,3,14,0,482,146,0,0,0,0,0,0.5,4,0,1,2,1,0,0,5,28,80,1,9,2,5,5,10,1,8,30,4,12,996,15,8,12,454,454,0,13,6,6,0,5,549,651,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
44,48,150,97,2,1,2,3,3,4,3,0,494,150,0,0,0,0,0,2,2,0,2.5,1,0,0,0,6,24,84,2,8,2,6,5,11,0,4,30,3,6,1002,16,7,6,454,454,1,12,2,2,0,1,549,651,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
45,48,144,95,4,8,7,4,7,3,15,0,478,144,0,0,0,0,0,0,4,0,0.5,2,1,0,0,4,24,84,2,8,3,4,4,8,0,5,30,1,9,1006,18,5,9,445,445,0,22,2,2,0,2,548,652,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
46,48,147,96,2,5,6,5,3,2,11,0,486,147,0,0,0,0,0,1,3,0,1.5,1,1,0,0,5,21,87,1,9,2,5,4,9,0,5,30,2,4,1011,17,7,4,446,446,2,12,4,4,0,3,549,651,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
47,49,148,97,1,2,4,4,4,2,6,0,490,148,0,0,0,0,0,1,3,0,1.5,1,1,0,0,5,19,89,1,9,1,5,6,11,1,1,30,3,11,1009,17,16,11,454,454,1,18,4,4,0,2,550,650,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
48,49,147,95,1,6,7,2,3,3,13,0,484,147,0,0,0,0,0,1,5,0,2,2,1,0,0,7,19,89,1,9,1,7,5,12,0,5,30,1,8,1009,17,11,8,459,459,1,20,3,3,0,3,550,650,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
49,48,150,96,2,1,3,3,4,5,4,0,492,150,0,0,0,0,0,0,3,0,1,0,1,0,0,3,19,89,3,7,1,3,7,10,0,3,30,1,7,1013,17,6,7,463,463,1,16,4,4,0,4,550,650,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
50,48,147,97,2,7,3,3,2,3,10,0,488,147,0,0,0,0,0,0.5,2,1,2,0,0,0,0,4,16,92,1,9,5,4,4,8,0,7,30,2,6,1017,18,7,6,460,460,2,13,7,7,0,4,547,653,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
51,49,146,97,2,8,2,0,4,4,10,0,486,146,0,0,0,0,0,0.5,3,0,0.5,3,0,0,0,4,16,92,0,10,1,4,6,10,1,3,30,1,10,1027,22,8,10,473,473,0,9,1,1,0,1,551,649,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
52,49,147,98,2,5,1,1,4,3,6,0,490,147,0,0,0,0,0,1.5,6,0,2.5,2,2,0,0,9,12,96,0,10,1,9,8,17,1,4,30,3,9,1028,22,12,9,470,470,1,20,2,2,0,2,551,649,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
53,49,146,95,2,7,8,1,3,2,15,0,482,146,0,0,0,0,0,1,4,0,2.5,1,0,0,0,6,14,94,1,9,0,6,6,12,1,4,30,2,15,1028,22,14,15,481,481,0,15,4,4,0,4,552,648,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
54,49,149,96,1,2,5,2,3,3,7,0,490,149,0,0,0,0,0,0,4,1,1,0,3,0,0,5,12,96,1,9,2,5,7,12,0,6,30,1,9,1030,23,9,9,467,467,2,16,3,3,0,3,550,650,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
55,49,146,96,2,7,4,1,5,4,11,0,484,146,0,0,0,0,0,0.5,2,0,0.5,1,1,0,0,3,11,97,4,6,1,3,5,8,0,9,30,2,14,1033,23,9,14,468,468,0,14,2,2,0,1,551,649,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
56,49,144,96,1,10,4,4,6,4,14,0,480,144,0,0,0,0,0,0.5,2,0,1.5,0,0,0,0,3,17,91,3,7,1,3,9,12,0,4,30,0,12,1036,23,4,11,465,465,1,15,2,2,0,0,551,649,0,499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,25,25,0,1,2,1,2
