T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
0,48,147,97,2,4,3,6,5,3,7,0,488,147,0,0,0,0,0,1,1,0,0.5,2,0,0,0,3,18,90,3,9,61,3,2,5,0,8,30,5,5,883,6,8,5,470,470,1,16,5,5,0,4,488,712,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,25,25,1,1,2,1,2
1,47,148,97,3,4,2,6,4,4,6,0,490,148,0,0,0,0,0,0,5,0,0.5,4,0,0,0,5,20,88,3,9,1,5,10,15,0,6,30,5,10,887,6,10,10,476,476,1,11,1,1,0,0,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
2,48,146,95,2,8,6,4,4,4,14,0,482,146,0,0,0,0,0,1.5,6,0,2.5,3,1,0,0,9,19,89,1,11,1,9,9,18,1,5,30,2,7,890,6,8,6,468,468,1,13,2,2,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
3,48,144,96,4,10,6,2,4,2,16,0,480,144,0,0,0,0,0,2,4,0,2,4,0,0,0,8,17,91,3,9,1,8,5,13,0,3,30,1,10,893,7,13,10,469,469,1,10,2,2,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
4,48,145,98,4,8,3,2,3,1,11,0,486,145,0,0,0,0,0,1,5,1,1,5,1,0,0,8,16,92,3,9,1,8,5,13,0,3,30,0,6,895,8,6,5,467,467,0,14,2,2,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
5,48,147,97,3,4,6,4,2,0,10,0,488,147,0,0,0,0,0,1.5,2,1,0.5,4,1,0,0,6,14,94,1,11,1,6,8,14,0,4,30,1,12,899,8,11,12,468,468,0,15,3,3,0,2,548,652,0,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,25,25,1,1,2,1,2
6,49,146,95,1,7,8,3,3,2,15,0,482,146,0,0,0,0,0,2,5,0,2,5,0,0,0,9,19,89,2,10,3,9,8,17,0,1,30,0,11,902,8,7,11,471,471,2,17,3,3,0,2,547,653,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
7,49,147,98,2,2,3,4,5,1,5,0,490,147,0,0,0,0,0,1,6,0,1.5,4,1,0,0,8,16,92,2,10,3,8,8,16,0,4,30,2,8,901,8,9,8,475,475,1,10,1,1,0,0,547,653,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
8,48,145,95,1,9,8,7,3,2,17,0,480,145,0,0,0,0,0,0,2,0,0,2,0,0,0,2,16,92,4,8,3,2,8,10,0,5,30,1,7,903,8,7,7,485,485,0,12,3,3,0,3,547,653,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
9,50,145,96,2,3,6,3,9,2,9,0,482,145,0,0,0,0,0,2,3,0,2.5,1,1,0,0,7,16,92,3,8,3,7,3,10,0,5,30,3,5,907,8,6,5,491,491,0,13,1,1,0,1,547,653,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
10,49,147,95,2,2,6,4,8,4,8,0,484,147,0,0,0,0,0,1.5,2,0,1,3,0,0,0,5,17,91,3,9,2,5,9,14,0,3,30,0,8,910,8,7,7,491,491,1,16,1,1,0,0,548,652,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,25,1,1,2,1,2
